,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),label
187,1.55965327509e+18,7.773035889,-4.575235748,0.8918453979,climbing_stairs
188,1.55965327549e+18,6.96082489,-13.27125229,-0.6087840271,climbing_stairs
189,1.55965327589e+18,6.728657684,-8.700656891,1.218615875,climbing_stairs
190,1.55965327629e+18,8.143216095,-9.301507416,1.112187195,climbing_stairs
191,1.55965327669e+18,2.531236267,-9.787546692,1.137035522,climbing_stairs
192,1.55965327709e+18,12.49691254,-9.578132172,3.319347382,climbing_stairs
193,1.5596532775e+18,6.075715485,-8.394842834,1.292412415,climbing_stairs
194,1.5596532779e+18,4.962630157,-6.806196442,0.6367758179,climbing_stairs
195,1.5596532783e+18,7.287745056,-8.060138855,0.272283783,climbing_stairs
196,1.5596532787e+18,7.456444244,-11.94875244,2.040257263,climbing_stairs
197,1.5596532791e+18,5.79310318,-7.014263763,0.8068222046,climbing_stairs
198,1.5596532795e+18,6.85080368,-7.435188446,1.456920319,climbing_stairs
199,1.5596532799e+18,6.652316437,-12.69719604,-0.5535488892,climbing_stairs
200,1.55965328031e+18,5.458997955,-7.4265065,1.162332916,climbing_stairs
201,1.55965328071e+18,10.19694534,-10.837164,-1.334175568,climbing_stairs
202,1.55965328111e+18,3.45990509,-5.987548828,-0.7500901794,climbing_stairs
203,1.55965328151e+18,7.816595306,-7.865393829,0.09160949707,climbing_stairs
204,1.55965328191e+18,11.84247345,-9.349108429,0.3263214111,climbing_stairs
205,1.55965328231e+18,4.392016754,-7.08371933,0.3573069763,climbing_stairs
206,1.55965328272e+18,6.230493622,-7.646399231,0.1761836243,climbing_stairs
207,1.55965328312e+18,7.477250977,-9.242380371,-0.8146060181,climbing_stairs
208,1.55965328352e+18,1.058149567,-10.9632019,0.05418731689,climbing_stairs
209,1.55965328392e+18,7.915988617,-8.978179779,0.8662486267,climbing_stairs
210,1.55965328432e+18,8.297994232,-12.00698135,1.850451965,climbing_stairs
211,1.55965328472e+18,1.561403046,-12.64480499,2.031425629,climbing_stairs
212,1.55965328512e+18,11.21018829,-12.08661575,0.5242098999,climbing_stairs
213,1.55965328553e+18,7.19254303,-12.94388306,2.536325684,climbing_stairs
214,1.55965328593e+18,3.432212677,-7.849826202,0.1100212097,climbing_stairs
215,1.55965328633e+18,6.495442657,-7.475155334,-0.8077203369,climbing_stairs
216,1.55965328673e+18,-1.544188843,-13.79830627,3.14046936,climbing_stairs
217,1.55965328713e+18,8.159382477,-9.349707184,0.6512956238,climbing_stairs
218,1.55965328753e+18,7.007378082,-10.6487059,1.073567505,climbing_stairs
219,1.55965328793e+18,4.975653076,-6.347550201,0.09684860229,climbing_stairs
220,1.55965328834e+18,4.105512543,-6.325845337,3.39913147,climbing_stairs
221,1.55965328874e+18,9.138496399,-4.806504822,2.053878937,climbing_stairs
222,1.55965328914e+18,3.873644714,-6.006559296,-0.8807684326,climbing_stairs
223,1.55965328954e+18,4.550537109,-6.990463257,1.730850677,climbing_stairs
