,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),label
547,1.55965341344e+18,2.445913696,0.9665400696,9.882449341,train
548,1.55965341384e+18,2.524500275,0.8035290527,9.376202087,train
549,1.55965341424e+18,2.584974518,1.071621552,9.391620026,train
550,1.55965341464e+18,2.371368713,1.309626617,9.130712585,train
551,1.55965341504e+18,2.363734589,1.119671631,9.695787506,train
552,1.55965341544e+18,2.352358246,1.053808594,9.640252991,train
553,1.55965341584e+18,2.533930664,0.7080276489,9.448651428,train
554,1.55965341624e+18,2.85740799,0.4216731262,10.06851242,train
555,1.55965341664e+18,2.117496643,0.9940827942,9.34312088,train
556,1.55965341704e+18,2.716999969,1.374142456,9.263486481,train
557,1.55965341744e+18,2.408491516,0.758921814,9.813891907,train
558,1.55965341784e+18,2.38693634,0.7394622803,9.590855713,train
559,1.55965341824e+18,1.935026093,1.241817627,10.10548553,train
560,1.55965341864e+18,2.513572998,0.9268725586,9.956395569,train
561,1.55965341904e+18,2.308948517,1.104403381,9.630523224,train
562,1.55965341944e+18,2.24892334,1.293609924,9.635462952,train
563,1.55965341984e+18,2.230661316,1.239422607,9.256002045,train
564,1.55965342025e+18,2.651286621,1.069974976,10.2984343,train
565,1.55965342065e+18,1.929337921,1.088835754,9.067394257,train
566,1.55965342105e+18,2.208956451,1.28477829,10.01597168,train
567,1.55965342145e+18,2.493365021,1.009500732,9.645791473,train
568,1.55965342185e+18,2.607727203,1.232387238,10.17194733,train
569,1.55965342225e+18,2.146536255,1.328936462,8.681945801,train
570,1.55965342265e+18,2.745141449,1.094972992,10.10144394,train
571,1.55965342305e+18,1.856140137,0.9301657104,9.618398438,train
572,1.55965342345e+18,2.622396698,0.7324269104,9.956994324,train
573,1.55965342385e+18,2.213596802,1.163979492,9.525441742,train
574,1.55965342425e+18,2.519261169,1.200653229,9.595196686,train
575,1.55965342465e+18,2.054178314,1.092428284,9.18983963,train
576,1.55965342505e+18,2.483335876,0.9428892517,10.19544846,train
577,1.55965342545e+18,2.367925873,1.087937622,9.316925354,train
578,1.55965342585e+18,2.496059418,1.142574005,10.14425491,train
579,1.55965342625e+18,2.18216217,1.012793884,8.775950317,train
580,1.55965342666e+18,2.669099579,0.8945397949,10.01372635,train
581,1.55965342706e+18,2.191742249,1.075064392,9.233997803,train
582,1.55965342746e+18,2.497256927,0.9699829102,9.83454895,train
583,1.55965342786e+18,2.413730621,0.8861572266,9.628427582,train
584,1.55965342826e+18,2.284100189,0.7845185852,8.86456604,train
