"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.949853792E0,3.750000000E1,1.067999935E1,-1.865999985E1
1.000984669E1,3.743999863E1,3.119999886E0,-2.255999947E1
1.006983895E1,3.809999847E1,-1.169999981E1,-1.931999969E1
1.012983132E1,3.137999916E1,-2.327999878E1,-1.907999992E1
1.018982382E1,2.351999855E1,-3.084000015E1,-1.961999893E1
1.024981638E1,1.835999870E1,-3.318000031E1,-2.123999977E1
1.030980881E1,1.961999893E1,-3.119999886E1,-2.118000031E1
1.036980140E1,2.351999855E1,-2.369999886E1,-2.693999863E1
1.042979384E1,2.711999893E1,-1.392000008E1,-3.126000023E1
1.048980779E1,3.641999817E1,-6.539999962E0,-2.195999908E1
1.054980022E1,4.175999832E1,-9.599999785E-1,-1.247999954E1
1.060979282E1,4.200000000E1,4.019999981E0,-1.007999992E1
1.066978528E1,3.929999924E1,7.739999771E0,-1.439999962E1
1.072977788E1,3.839999771E1,5.039999962E0,-1.937999916E1
1.078977101E1,3.857999802E1,-7.139999866E0,-1.895999908E1
1.084976421E1,3.384000015E1,-2.027999878E1,-1.752000046E1
1.090975727E1,2.501999855E1,-2.921999931E1,-1.902000046E1
1.096975047E1,1.829999924E1,-3.389999771E1,-2.034000015E1
1.102974350E1,1.937999916E1,-3.347999954E1,-1.968000031E1
1.108973603E1,1.715999985E1,-3.252000046E1,-2.160000038E1
1.114972833E1,2.292000008E1,-2.634000015E1,-2.376000023E1
1.120972086E1,3.065999985E1,-1.284000015E1,-2.843999863E1
1.126971332E1,4.223999786E1,-1.500000000E0,-1.109999943E1
1.132970592E1,4.247999954E1,5.400000095E0,-7.199999690E-1
1.138969838E1,4.139999771E1,8.460000038E0,-6.599999666E-1
1.144969088E1,4.271999741E1,6.359999657E0,-6.420000076E0
1.150968321E1,4.200000000E1,-1.860000014E0,-1.115999985E1
1.156967561E1,3.971999741E1,-1.553999996E1,-9.719999313E0
1.162966807E1,3.636000061E1,-2.351999855E1,-8.039999962E0
1.168966060E1,3.234000015E1,-2.807999992E1,-1.073999977E1
1.174965313E1,2.801999855E1,-3.173999977E1,-1.175999928E1
1.180964620E1,2.327999878E1,-3.089999962E1,-1.884000015E1
1.186964050E1,2.292000008E1,-2.729999924E1,-2.351999855E1
1.192963496E1,3.035999870E1,-1.853999901E1,-2.597999954E1
1.198962950E1,4.007999802E1,-3.599999905E0,-1.889999962E1
1.204962403E1,4.277999878E1,9.539999962E0,-2.460000038E0
1.210961803E1,3.929999924E1,1.715999985E1,-7.919999599E0
1.216961069E1,3.834000015E1,1.811999893E1,-8.880000114E0
1.222960322E1,4.020000076E1,1.284000015E1,-1.193999958E1
1.228959569E1,4.223999786E1,7.799999714E-1,-1.493999958E1
1.234958822E1,4.073999786E1,-1.409999943E1,-1.031999969E1
1.240958068E1,3.534000015E1,-2.460000038E1,-9.779999733E0
1.246957324E1,3.023999977E1,-2.837999916E1,-1.631999969E1
1.252956557E1,2.507999992E1,-2.826000023E1,-2.345999908E1
1.258955794E1,1.968000031E1,-3.000000000E1,-2.634000015E1
1.264955037E1,1.973999977E1,-3.005999947E1,-2.651999855E1
1.270954290E1,2.321999931E1,-2.357999992E1,-3.023999977E1
1.276953540E1,2.723999977E1,-5.699999809E0,-3.515999985E1
1.282952799E1,3.684000015E1,1.247999954E1,-2.147999954E1
1.288952096E1,3.575999832E1,1.847999954E1,-1.752000046E1
1.294951486E1,3.959999847E1,1.752000046E1,-1.301999950E1
1.300950919E1,4.055999756E1,1.001999950E1,-1.752000046E1
1.306950348E1,4.152000046E1,-5.099999905E0,-1.721999931E1
1.312949775E1,4.068000031E1,-2.015999985E1,-5.940000057E0
1.318949171E1,3.377999878E1,-3.029999924E1,-4.619999886E0
1.324948451E1,2.568000031E1,-3.563999939E1,-1.055999947E1
1.330947687E1,1.596000004E1,-3.804000092E1,-1.511999989E1
1.336946934E1,9.779999733E0,-4.193999863E1,-1.392000008E1
1.342946180E1,8.099999428E0,-4.104000092E1,-1.373999977E1
1.348945423E1,1.613999939E1,-3.539999771E1,-2.118000031E1
1.354944680E1,2.597999954E1,-1.926000023E1,-3.084000015E1
1.360943929E1,3.473999786E1,6.059999943E0,-2.777999878E1
1.366943162E1,3.431999969E1,2.460000038E1,-1.661999893E1
1.372942405E1,3.534000015E1,2.285999870E1,-1.379999924E1
1.378941652E1,4.157999802E1,1.296000004E1,-1.277999973E1
1.384940902E1,4.331999969E1,-2.819999933E0,-1.296000004E1
1.390940155E1,4.139999771E1,-1.350000000E1,-1.271999931E1
1.396939421E1,3.534000015E1,-2.279999924E1,-1.703999901E1
1.402938738E1,2.850000000E1,-2.555999947E1,-2.363999939E1
1.408938057E1,2.160000038E1,-3.137999916E1,-2.268000031E1
1.414937367E1,1.434000015E1,-3.852000046E1,-1.710000038E1
1.420936677E1,3.539999962E0,-4.229999924E1,-1.188000011E1
1.426935976E1,3.659999847E0,-4.139999771E1,-1.565999985E1
1.432935223E1,1.535999966E1,-3.023999977E1,-2.843999863E1
1.438934459E1,2.742000008E1,-9.000000000E0,-3.450000000E1
1.444933709E1,2.921999931E1,1.661999893E1,-2.957999992E1
1.450932959E1,2.405999947E1,2.987999916E1,-2.495999908E1
1.456932212E1,3.270000076E1,2.292000008E1,-1.968000031E1
1.462931458E1,3.941999817E1,1.043999958E1,-1.547999954E1
1.468930701E1,4.241999817E1,1.799999923E-1,-1.457999992E1
1.474929934E1,4.271999741E1,-1.013999939E1,-1.001999950E1
1.480929184E1,3.809999847E1,-1.745999908E1,-1.787999916E1
1.486928437E1,2.892000008E1,-2.243999863E1,-2.597999954E1
1.492927683E1,2.310000038E1,-2.951999855E1,-2.219999886E1
