"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.293952016E1,-2.541757202E1,-6.479066467E1,7.674820900E0
1.299951276E1,-4.866574287E0,-1.835120964E1,4.765873909E0
1.305950593E1,2.599729061E0,-1.526443005E0,1.247595549E0
1.311949992E1,3.913364410E0,-2.248200893E0,4.413033485E0
1.317949419E1,2.382488251E-1,-1.119625092E1,8.130633354E0
1.323948855E1,-8.522249222E0,-9.896976471E0,4.874263763E0
1.329948281E1,-5.453617573E0,-9.091970444E0,-2.907174110E0
1.335947658E1,2.367583275E0,-5.775837898E-1,-3.189833879E0
1.341946924E1,1.099853897E1,-5.974951744E0,-2.571574211E0
1.347946161E1,1.918397069E0,-1.484450245E1,-6.790630341E0
1.353945404E1,7.251227379E0,-1.123390675E1,-4.292416573E0
1.359944657E1,7.388709545E0,1.210196495E0,2.787002087E0
1.365943900E1,1.958423853E0,-7.766883850E0,6.085577011E0
1.371943156E1,1.213041306E0,-1.194464874E1,8.927705765E0
1.377942406E1,-1.191158676E1,-3.599756622E1,7.879265308E0
1.383941636E1,-2.558558464E0,-3.672203064E0,-9.474580288E-1
1.389940875E1,-1.274187088E0,-6.028445244E0,5.062306404E0
1.395940128E1,-4.996659279E0,-1.235551453E1,4.468996525E0
1.401939378E1,-9.346749306E0,-1.302804756E1,5.096715927E0
1.407938631E1,-1.112590790E0,-6.186400890E0,-2.081315041E0
1.413937904E1,4.368030071E0,-1.204958153E1,-3.716647387E0
1.419937224E1,5.608831882E0,-7.692684174E0,1.150000572E0
1.425936537E1,6.133804798E0,-4.247415543E0,-5.620997429E0
1.431935847E1,5.901551247E0,-5.061912537E0,-5.213714600E0
1.437935163E1,7.333076477E0,5.545883179E-1,-5.469525337E0
1.443934456E1,6.826745033E0,-6.830177307E0,-5.118826866E0
1.449933696E1,8.946957588E-1,-1.364066315E1,-3.932684898E0
1.455932936E1,5.244961262E0,-1.417807961E1,-4.677618027E0
1.461932186E1,-3.344176769E0,-2.268293953E1,8.323766708E0
1.467931429E1,-7.420969009E-1,-8.277886391E0,2.212471008E0
1.473930688E1,-5.633752823E0,-1.301530075E1,1.875427485E0
1.479929935E1,-4.054344177E0,-1.011631870E1,9.946112633E0
1.485929174E1,1.410272598E0,-3.186173439E-1,-2.213443756E0
1.491928408E1,2.532323837E0,-8.334977150E0,-6.261009693E0
1.497927661E1,1.328379631E1,-4.539434910E0,-6.090412140E0
1.503926907E1,1.046957397E1,-4.548074722E0,-3.989493847E0
1.509926160E1,-3.427668095E0,8.026963234E0,-7.719683647E-2
1.515925413E1,1.009049606E1,2.318178654E0,-7.670240402E0
1.521924760E1,1.135366631E1,-3.541829348E0,-1.836941719E1
1.527924179E1,5.487908363E0,-4.355885506E0,2.970215321E0
1.533923606E1,-2.996430397E-1,-2.187948418E1,-3.930050850E0
1.539923039E1,1.602725983E-1,-1.870588684E1,2.553560257E0
1.545922472E1,2.524874687E0,-1.720942307E1,1.202355385E0
1.551921812E1,-3.114307404E0,-1.496524525E1,2.524203777E0
1.557921055E1,-2.255291939E0,-6.112396240E0,2.631443501E0
1.563920298E1,7.421832085E-1,1.856786013E0,1.089245319E0
1.569919544E1,5.986908913E0,-1.235054016E0,-4.895177364E0
1.575918797E1,2.476954222E0,-1.084837246E1,-3.039425850E0
1.581918044E1,-1.403839588E0,-7.863589287E0,-5.426414490E0
1.587917300E1,-3.535387516E-1,-2.828635693E0,-2.234618664E0
1.593916546E1,5.459810257E0,-1.627613544E0,-1.076626778E0
1.599915789E1,1.407331753E1,-1.900557041E0,-1.467370605E1
1.605915019E1,7.469014168E0,-6.913496971E0,-1.411925125E1
1.611914279E1,-2.980822802E0,-1.337874222E1,1.700781441E1
1.617913525E1,-7.681771755E0,-2.368401527E1,6.439229965E0
1.623912781E1,-8.361861229E0,-9.305214882E0,4.093715668E0
1.629912065E1,-1.063831425E1,-1.071095848E1,7.679915428E-1
1.635911401E1,-5.861462593E0,3.017297983E-1,8.008270264E-1
