"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.585591569E1,7.709564686E0,-2.554691315E0,-1.934095192E1
1.590790925E1,8.956981659E0,1.005595446E0,7.625765324E0
1.595990228E1,-5.698373914E-1,-7.826884270E0,2.186691093E1
1.601189577E1,-2.890368462E1,-5.198928452E1,2.235055542E1
1.606388896E1,-1.888125038E1,-1.379102325E1,3.407052994E0
1.611588275E1,-1.749736023E1,3.976890564E0,6.838048935E0
1.616787670E1,-1.355638409E1,7.877163887E-1,8.030397415E0
1.621987003E1,-1.305119228E1,5.868367672E0,1.221080124E-1
1.627186346E1,-8.372778893E0,-2.676799297E0,3.414235830E0
1.632385695E1,-7.352818012E0,6.273000240E-1,9.122186899E-1
1.637585517E1,-1.029777622E1,-3.545921087E0,2.260434914E1
1.642785273E1,-1.071916866E1,4.936994553E0,-1.593629265E1
1.647984762E1,6.919454336E-1,9.854835510E0,-6.246663094E0
1.653184108E1,1.170800328E0,3.258608103E0,-4.881926537E0
1.658383440E1,2.439765930E0,2.001613855E0,-9.364008904E0
1.663582776E1,-3.404658794E0,-4.620950520E-1,-7.221132755E0
1.668782106E1,8.047157288E0,8.595446348E-1,-1.004877090E1
1.673981438E1,8.212362528E-1,-2.808484316E0,2.578634024E0
1.679180844E1,-1.167687798E1,-9.510059357E0,1.730581856E1
1.684380223E1,-4.114561081E1,-2.879594231E1,3.533949614E0
1.689579535E1,-2.420133018E1,-1.702329397E0,3.768588543E0
1.694778871E1,-2.013106346E1,-4.326454639E0,4.513207912E0
1.699779378E1,-1.209587669E1,3.270579338E0,8.595446348E-1
1.704978707E1,-7.012830734E0,4.817280769E0,3.581835032E0
1.710178043E1,-7.661679387E-2,2.154847383E0,2.643279314E0
1.715377389E1,1.549095750E0,1.541913033E0,1.415734673E1
1.720576797E1,-7.448588848E0,-6.129343510E-1,3.074248791E0
1.725776143E1,-4.860377884E1,5.717528343E0,5.243461728E-1
1.730975476E1,5.367964268E0,1.405439258E0,-2.121088028E1
1.736174808E1,5.188393593E0,3.340013266E0,-3.493247032E0
1.741374158E1,-1.225868702E1,-6.510033131E0,-8.097437859E0
1.746573943E1,3.929004908E0,2.947352171E0,-2.581028223E0
1.751773725E1,2.504411459E0,-1.276148438E0,7.230710030E0
1.756973144E1,-8.753468513E0,-2.662912369E1,1.889561653E1
1.762172480E1,-1.834493446E1,-2.236252594E1,1.780143356E1
1.767371820E1,-1.480858994E1,-6.095823765E0,1.186363125E1
1.772571145E1,-1.513660526E1,2.276955366E0,5.303318501E0
1.777770481E1,-8.870788574E0,6.081458092E0,2.621730804E0
1.782969817E1,-4.319271564E0,4.800520897E0,8.164477348E-1
1.788169183E1,-2.025556564E0,3.909850836E0,3.469304085E0
1.793368585E1,-8.789382935E0,3.696760416E0,6.656084061E0
1.798567911E1,-1.563222027E1,-1.200968266E1,-4.532361984E0
1.803767253E1,-1.103042412E1,-4.539545059E0,-3.148471355E0
1.808966606E1,-5.487678051E0,1.652528381E1,-7.178035736E0
1.814165905E1,7.999272346E0,3.450150013E0,-5.794145107E0
1.819365248E1,1.065212822E1,6.756643295E0,-8.961771011E0
1.824564584E1,-1.436564922E0,1.800494671E0,1.149251938E1
