"Time (s)","Pressure (hPa)"
4.309591723E1,1.022032959E3
4.319590523E1,1.021982666E3
4.329589323E1,1.022016113E3
4.339588123E1,1.022320312E3
4.349586920E1,1.022139404E3
4.359585727E1,1.022079346E3
4.369584527E1,1.022133545E3
4.379583323E1,1.021966064E3
4.389582120E1,1.021914307E3
4.399580916E1,1.021957275E3
4.409579710E1,1.022222168E3
4.419578510E1,1.022134277E3
4.429577333E1,1.022036621E3
4.439576153E1,1.022057861E3
4.449574973E1,1.022104980E3
4.459573793E1,1.022035400E3
4.469572616E1,1.021962891E3
4.479571440E1,1.022096436E3
4.489570260E1,1.022178223E3
4.499569070E1,1.022101562E3
4.509567870E1,1.022026855E3
4.519566660E1,1.022034668E3
4.529565460E1,1.022037109E3
4.539564283E1,1.021992920E3
4.549563106E1,1.021954590E3
4.559561926E1,1.022181885E3
4.569560746E1,1.022155518E3
4.579559570E1,1.022034180E3
4.589558396E1,1.021988281E3
4.599557213E1,1.022016113E3
4.609556033E1,1.022008057E3
4.619554843E1,1.021935791E3
4.629553653E1,1.021946533E3
4.639552473E1,1.022065186E3
4.649551296E1,1.022055908E3
4.659550109E1,1.022005127E3
4.669548929E1,1.022017822E3
4.679547753E1,1.022098877E3
4.689546576E1,1.022057861E3
4.699545396E1,1.021980957E3
4.709541573E1,1.021970459E3
4.719540379E1,1.022216553E3
4.729539166E1,1.022094482E3
4.739537953E1,1.021986084E3
4.749536773E1,1.022026123E3
4.759535593E1,1.021990723E3
4.769534409E1,1.021896729E3
4.779533222E1,1.021915283E3
4.789532042E1,1.022023926E3
4.799530862E1,1.022116943E3
4.809529679E1,1.022047607E3
4.819528496E1,1.022021729E3
4.829527306E1,1.022096924E3
4.839526092E1,1.022040283E3
4.849524879E1,1.022009766E3
4.859523679E1,1.022009033E3
4.869522479E1,1.022196045E3
4.879521276E1,1.022147217E3
4.889520076E1,1.022144775E3
4.899518876E1,1.022103760E3
4.909517676E1,1.022124512E3
4.919516472E1,1.022052734E3
4.929515269E1,1.022126465E3
4.939514062E1,1.022048096E3
4.949512849E1,1.022425781E3
4.959511655E1,1.022292725E3
4.969510479E1,1.022193115E3
4.979509299E1,1.022121826E3
4.989508125E1,1.022088135E3
4.999506948E1,1.022110596E3
5.009505772E1,1.022014648E3
5.019504595E1,1.022008545E3
5.029503415E1,1.022103760E3
5.039502242E1,1.022220703E3
5.049501028E1,1.022116211E3
5.059499818E1,1.022025391E3
5.069498632E1,1.022082764E3
5.079497455E1,1.022048096E3
5.089496281E1,1.021986572E3
5.099495101E1,1.022019287E3
5.109493921E1,1.022066162E3
5.119492745E1,1.022052979E3
5.129491565E1,1.021967529E3
5.139490391E1,1.021983154E3
5.149489211E1,1.022000000E3
5.159488021E1,1.021988281E3
5.169486831E1,1.021898438E3
5.179485655E1,1.021883545E3
5.189484475E1,1.022163086E3
5.199483295E1,1.022083740E3
5.209482115E1,1.021985840E3
5.219480938E1,1.022011963E3
5.229479761E1,1.021957764E3
5.239478581E1,1.021927246E3
5.249477401E1,1.021897217E3
5.259476204E1,1.022240967E3
5.269474991E1,1.022262451E3
5.279473781E1,1.022148438E3
5.289472601E1,1.022094971E3
5.299471418E1,1.022140625E3
5.309470234E1,1.022048096E3
5.319469054E1,1.021954102E3
5.329467874E1,1.021942627E3
5.339466694E1,1.022189453E3
5.349465514E1,1.022134521E3
5.359464351E1,1.022118164E3
5.369463148E1,1.022129639E3
5.379461934E1,1.022231689E3
5.389460724E1,1.022103271E3
5.399459524E1,1.022043701E3
5.409458324E1,1.022219971E3
5.419457124E1,1.022239258E3
5.429455921E1,1.022139404E3
5.439465899E1,1.022076172E3
5.449464699E1,1.022098633E3
5.459463496E1,1.022063477E3
5.469462292E1,1.021942627E3
5.479461079E1,1.021969727E3
5.489459869E1,1.021969727E3
5.499458682E1,1.022175049E3
5.509457502E1,1.022090332E3
5.519456319E1,1.022090332E3
5.529455135E1,1.022108398E3
5.539453952E1,1.022041504E3
5.549452768E1,1.022041504E3
5.559451585E1,1.022056396E3
5.569450402E1,1.022182617E3
5.579449215E1,1.022182617E3
5.589448002E1,1.022024170E3
5.599446788E1,1.022031494E3
5.609445588E1,1.022031494E3
5.619444385E1,1.022064209E3
5.629443181E1,1.021993652E3
5.639441978E1,1.021993652E3
5.649440778E1,1.022212891E3
5.659439558E1,1.022105957E3
5.669438355E1,1.022105957E3
5.679437151E1,1.022078369E3
5.689435948E1,1.022064941E3
5.699434734E1,1.022064941E3
5.709433534E1,1.021990723E3
5.719432354E1,1.022034180E3
5.729431178E1,1.022034180E3
5.739429998E1,1.022074951E3
5.749428818E1,1.022092773E3
5.759427641E1,1.022092773E3
5.769426464E1,1.022096924E3
5.779425284E1,1.022055176E3
5.789424104E1,1.022055176E3
5.799422901E1,1.022033691E3
