"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.411622771E2,-2.087999916E1,-2.339999962E1,-2.873999977E1
2.412222696E2,-1.835999870E1,-2.111999893E1,-3.095999908E1
2.412822622E2,-1.565999985E1,-1.829999924E1,-3.623999786E1
2.413422547E2,-1.205999947E1,-1.230000019E1,-3.936000061E1
2.414022472E2,-6.719999790E0,-5.699999809E0,-4.127999878E1
2.414622397E2,8.399999738E-1,2.039999962E0,-4.104000092E1
2.415222321E2,8.279999733E0,1.127999973E1,-3.887999725E1
2.415822244E2,1.157999992E1,1.931999969E1,-3.545999908E1
2.416422169E2,8.340000153E0,2.645999908E1,-3.137999916E1
2.417022094E2,2.939999819E0,3.329999924E1,-2.579999924E1
2.417622019E2,-5.999999866E-2,3.786000061E1,-1.931999969E1
2.418221945E2,-1.919999957E0,4.229999924E1,-1.307999992E1
2.418821883E2,-5.279999733E0,4.320000076E1,-5.519999981E0
2.419421828E2,-8.639999390E0,4.271999741E1,1.799999923E-1
2.420021774E2,-1.193999958E1,4.236000061E1,5.400000095E0
2.420621718E2,-1.553999996E1,4.181999969E1,9.239999771E0
2.421221663E2,-1.679999924E1,4.031999969E1,1.223999977E1
2.421821595E2,-1.703999901E1,3.965999985E1,1.242000008E1
2.422421519E2,-1.668000031E1,4.050000000E1,1.151999950E1
2.423021444E2,-1.446000004E1,4.157999802E1,7.619999886E0
2.423621370E2,-1.223999977E1,4.265999985E1,4.380000114E0
2.424221295E2,-9.000000000E0,4.200000000E1,2.159999847E0
2.424821040E2,-9.119999886E0,4.307999802E1,3.359999895E0
2.425420965E2,-9.779999733E0,4.211999893E1,4.079999924E0
2.426020889E2,-9.719999313E0,4.254000092E1,4.199999809E0
2.426620812E2,-1.026000023E1,4.295999908E1,5.219999790E0
2.427220737E2,-1.163999939E1,4.205999756E1,6.119999886E0
2.427820662E2,-1.200000000E1,4.236000061E1,6.000000000E0
2.428420588E2,-1.223999977E1,4.259999847E1,6.359999657E0
2.429020513E2,-1.235999966E1,4.157999802E1,5.279999733E0
2.429620448E2,-1.134000015E1,4.241999817E1,3.959999800E0
2.430220390E2,-8.639999390E0,4.241999817E1,8.999999762E-1
2.430820334E2,-6.599999905E0,4.284000015E1,-2.579999924E0
2.431420276E2,-2.819999933E0,4.259999847E1,-7.019999981E0
2.432020219E2,-2.999999821E-1,4.181999969E1,-1.050000000E1
2.432620152E2,1.500000000E0,3.965999985E1,-1.379999924E1
2.433220076E2,3.119999886E0,4.031999969E1,-1.559999943E1
2.433820000E2,4.259999752E0,3.791999817E1,-1.715999985E1
2.434419924E2,7.199999809E0,3.773999786E1,-1.860000038E1
2.435019851E2,1.109999943E1,3.659999847E1,-2.015999985E1
2.435619775E2,1.271999931E1,3.486000061E1,-2.147999954E1
2.436219701E2,1.511999989E1,3.215999985E1,-2.226000023E1
2.436819625E2,1.703999901E1,3.029999924E1,-2.376000023E1
2.437419549E2,1.902000046E1,2.759999847E1,-2.507999992E1
2.438019472E2,2.147999954E1,2.579999924E1,-2.531999969E1
2.438619398E2,2.369999886E1,2.381999969E1,-2.639999962E1
2.439219323E2,2.634000015E1,2.021999931E1,-2.676000023E1
2.439819248E2,2.795999908E1,1.415999985E1,-2.795999908E1
2.440419178E2,3.137999916E1,8.819999695E0,-2.826000023E1
2.441019110E2,3.227999878E1,6.480000019E0,-2.963999939E1
2.441619041E2,2.855999947E1,1.163999939E1,-3.137999916E1
2.442218972E2,2.771999931E1,1.547999954E1,-2.897999954E1
2.442818903E2,2.855999947E1,2.279999924E1,-2.261999893E1
2.443418830E2,2.507999992E1,3.047999954E1,-1.602000046E1
2.444018753E2,2.237999916E1,3.552000046E1,-8.819999695E0
2.444618678E2,2.076000023E1,3.647999954E1,-7.379999638E0
2.445218603E2,2.447999954E1,3.288000107E1,-1.242000008E1
2.445818529E2,2.753999901E1,2.429999924E1,-2.160000038E1
2.446418454E2,2.645999908E1,9.059999466E0,-3.288000107E1
2.447018379E2,1.950000000E1,-6.000000000E0,-3.870000076E1
2.447618302E2,6.599999905E0,-1.547999954E1,-4.073999786E1
2.448218226E2,-3.240000010E0,-1.727999878E1,-3.839999771E1
2.448818151E2,-1.151999950E1,-1.776000023E1,-3.695999908E1
2.449418076E2,-1.589999962E1,-1.757999992E1,-3.557999802E1
2.450018002E2,-7.559999943E0,-1.937999916E1,-4.043999863E1
2.450617928E2,-5.999999866E-2,-2.303999901E1,-3.804000092E1
2.451217867E2,-1.242000008E1,-3.077999878E1,-2.921999931E1
2.451817811E2,-1.289999962E1,-3.545999908E1,-2.184000015E1
2.452417754E2,-1.655999947E1,-3.636000061E1,-1.692000008E1
2.453017697E2,-1.937999916E1,-3.611999893E1,-1.355999947E1
2.453617639E2,-2.231999969E1,-3.389999771E1,-1.193999958E1
2.454217567E2,-2.573999977E1,-3.245999908E1,-1.134000015E1
2.454817491E2,-2.837999916E1,-2.993999863E1,-1.019999981E1
2.455417414E2,-2.993999863E1,-2.843999863E1,-1.097999954E1
2.456017340E2,-3.035999870E1,-2.868000031E1,-1.109999943E1
2.456617265E2,-2.963999939E1,-2.837999916E1,-1.067999935E1
2.457217191E2,-3.155999947E1,-2.813999939E1,-9.539999962E0
2.457817115E2,-3.150000000E1,-2.729999924E1,-9.960000038E0
2.458417040E2,-3.179999924E1,-2.742000008E1,-9.899999619E0
2.459016963E2,-3.089999962E1,-2.718000031E1,-1.223999977E1
2.459616887E2,-3.167999840E1,-2.669999886E1,-1.097999954E1
2.460216812E2,-3.101999855E1,-2.645999908E1,-1.475999928E1
2.460816737E2,-2.921999931E1,-2.351999855E1,-2.297999954E1
2.461416663E2,-2.129999924E1,-1.853999901E1,-3.336000061E1
2.462016595E2,-8.819999695E0,-9.059999466E0,-4.139999771E1
2.462616527E2,3.000000000E0,4.799999714E0,-4.254000092E1
2.463216458E2,3.240000010E0,1.902000046E1,-3.797999954E1
2.463816389E2,8.999999762E-1,2.939999962E1,-3.095999908E1
2.464416320E2,1.319999933E0,3.761999893E1,-2.165999985E1
2.465016245E2,1.740000010E0,4.109999847E1,-1.421999931E1
2.465616168E2,1.019999981E0,4.355999756E1,-8.699999809E0
2.466216094E2,-5.999999866E-2,4.379999924E1,-4.139999866E0
2.466816019E2,-1.439999938E0,4.409999847E1,-1.199999973E-1
2.467415944E2,-3.119999886E0,4.421999741E1,3.059999943E0
2.468015869E2,-5.639999866E0,4.421999741E1,5.400000095E0
