"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.273731780E1,-4.158465192E-2,1.094487235E-1,-2.164155096E-1
1.278931129E1,4.576907679E-2,4.863525629E-1,3.159578145E-2
1.284130688E1,1.373988688E-1,6.250189543E-1,1.946968138E-1
1.289330191E1,2.491872162E-1,1.060565948E0,2.056923807E-1
1.294529527E1,1.673312634E-1,1.441745877E0,2.142444849E-1
1.299728849E1,8.852964640E-2,1.171743393E0,1.464384496E-1
1.304928185E1,5.859724805E-2,2.933191657E-1,4.870000854E-2
1.310127528E1,1.679421216E-1,3.983879983E-1,1.103973985E-1
1.315326867E1,2.601827681E-1,1.760006547E0,4.133865535E-1
1.320526236E1,6.792363524E-1,2.949361324E0,7.854034901E-1
1.325725621E1,9.608452320E-1,3.206535339E0,9.845455885E-1
1.330924954E1,1.193584800E0,2.543746710E0,1.227059126E0
1.336124283E1,1.357907534E0,1.941433549E0,1.450024843E0
1.341323636E1,1.428767920E0,1.233440757E0,1.639393091E0
1.346522962E1,1.359740257E0,6.384580135E-1,1.495228887E0
1.351722291E1,1.266277790E0,4.130487740E-1,1.318688869E0
1.356921640E1,1.123946309E0,8.834149837E-1,1.347399592E0
1.362121026E1,9.357997179E-1,6.781642437E-1,1.430477142E0
1.367320391E1,7.299381495E-1,5.541586280E-1,1.413372874E0
1.372519727E1,4.794833958E-1,4.955155551E-1,1.347399592E0
1.377719063E1,1.838246286E-1,4.408614337E-2,1.040745139E0
1.382918393E1,1.156062540E-2,-4.531581700E-1,6.424610019E-1
1.388118038E1,-1.326035708E-1,-4.360539317E-1,3.388609886E-1
1.393317884E1,-2.260659486E-1,1.082269996E-1,3.284762800E-1
1.398517396E1,1.703855842E-1,6.121907830E-1,3.022090793E-1
1.403716736E1,1.031904146E-1,5.309457183E-1,2.869374752E-1
1.408916065E1,5.248859897E-2,2.255131155E-1,-8.324687928E-2
1.414115394E1,-6.052147225E-2,5.120089054E-1,1.122299954E-1
1.419314740E1,-2.847090065E-1,4.197682738E-1,6.479588151E-1
1.424514059E1,-8.479267359E-1,2.114632279E-1,1.454300880E0
1.429713399E1,-9.316152930E-1,-7.738624215E-1,1.315023661E0
1.434912784E1,-1.163744092E0,-9.986608028E-1,9.228482246E-1
1.440112166E1,-1.920606256E0,3.858835623E-2,5.575507879E-1
1.445311495E1,-2.233979940E0,3.922793269E-1,-3.660774827E-1
1.450510828E1,-3.144169092E0,-1.984273493E-1,-1.248166919E0
1.455710167E1,-3.698834896E0,-3.499219418E-1,-1.544436574E0
1.460909496E1,-3.571164131E0,7.279681414E-2,-1.502897739E0
1.466108833E1,-3.014665842E0,1.796982288E-1,-8.181177974E-1
1.471308182E1,-1.252319574E0,-1.208798409E0,7.970099449E-1
1.476507610E1,3.518125713E-1,-2.231386900E0,2.473224163E0
1.481706939E1,1.574153900E0,-3.799478054E0,3.816516876E0
1.486906272E1,2.906450987E0,-3.812306166E0,3.708393812E0
1.492105601E1,2.618122578E0,-2.207563162E0,4.195253372E0
1.497305123E1,2.952876806E0,-5.501348495E0,3.718167543E0
1.502504663E1,3.466614485E0,-4.834894657E0,2.520260811E0
1.507704015E1,2.533823252E0,-2.873406172E0,2.095709562E0
1.512903335E1,1.342635989E0,-1.544163465E0,1.735909820E0
1.518102664E1,2.259743214E-1,-1.982764721E0,1.434753299E0
1.523302003E1,-6.713867188E-1,-1.494072556E0,4.463732839E-1
1.528501336E1,-1.426416159E0,-1.133661985E0,-2.799454927E-1
1.533700672E1,-1.470398426E0,-2.395098925E0,-5.536131263E-1
1.538900090E1,-2.906542778E0,-1.242396116E0,-3.687962532E0
1.544099429E1,-3.702500105E0,3.291445732E0,-5.424652576E0
1.549298772E1,7.753407210E-2,9.123375893E0,-1.899349213E0
1.554498104E1,2.899731398E0,1.527877808E0,3.746878147E0
1.559697430E1,1.488632798E0,5.932540298E-1,9.582783580E-1
1.564896776E1,2.705674767E-1,1.340952992E0,8.135033250E-1
1.570096106E1,6.309779882E-1,-9.149723053E-1,1.153144360E0
1.575295478E1,1.026207805E0,-2.221002102E0,1.448192239E0
1.580494873E1,8.698263168E-1,-2.240549803E0,1.326630116E0
1.585694202E1,5.637827516E-1,-1.506900787E0,9.747717381E-1
1.590893542E1,2.155896127E-1,-6.272547841E-1,2.026380450E-1
1.596092871E1,-1.161102131E-1,-2.540161014E-1,-1.027945727E-1
1.601292413E1,-2.358397990E-1,-9.946718812E-2,-5.481153727E-1
1.606492282E1,-4.319275618E-1,1.564853489E-1,-7.234336734E-1
1.611691944E1,-6.048024297E-1,4.026640356E-1,-8.321676850E-1
1.616891307E1,-8.021118641E-1,7.496355176E-1,-7.148815393E-1
1.622090663E1,-6.414543390E-1,1.047737837E0,-5.719391108E-1
1.627289969E1,-4.337601364E-1,9.542753100E-1,-5.865998268E-1
1.632489305E1,-4.068820775E-1,1.163191319E0,-4.546529651E-1
1.637688637E1,-6.524499059E-1,1.584688187E0,-2.194698304E-1
1.642888020E1,-1.072114348E0,4.881851673E-1,-5.181829333E-1
1.648087405E1,-1.825311184E0,4.112161696E-1,-6.916686296E-1
1.653286737E1,-3.264509678E0,2.080710888E0,-9.537298679E-1
1.658486077E1,-4.135603428E0,3.933465004E0,-1.590862274E0
1.663685413E1,-3.792297363E0,5.246825218E0,-1.909734011E0
1.668884739E1,-2.345157385E0,3.606041431E0,-1.990978956E0
1.674084084E1,-1.235826135E0,5.798149705E-1,-2.088106632E0
1.679283420E1,-6.231283545E-1,-1.320586801E0,-2.077721834E0
1.684482806E1,-1.238269687E0,-1.664503932E0,-1.512671471E0
1.689682198E1,-1.833252430E0,-1.254002452E0,-1.386833429E0
1.694881507E1,-1.734292269E0,-1.217961431E0,-1.380724669E0
1.700080840E1,-1.825922012E0,-1.108616590E0,-1.450363278E0
1.705280193E1,-1.736735702E0,-1.516063690E0,-1.408824444E0
1.710479735E1,-1.595015049E0,-1.448257685E0,-1.424706936E0
1.715679597E1,-1.405035853E0,-2.625682056E-1,-1.370950818E0
1.720879176E1,-1.463068128E0,9.719904661E-1,-1.412489653E0
1.726078512E1,-1.584019423E0,1.827812672E0,-1.628125072E0
1.731277848E1,-1.394040227E0,2.239535809E0,-1.786950111E0
1.736477181E1,-8.412072659E-1,1.420976400E0,-1.808330297E0
1.741676510E1,-4.997335672E-1,1.735895723E-1,-1.413711429E0
1.746875846E1,-2.761569023E-1,-1.446712166E-1,-6.415777206E-1
1.752075175E1,9.219484031E-2,9.539882839E-2,9.756922722E-2
1.757274610E1,1.496161669E-1,4.979590178E-1,5.245640278E-1
1.762473946E1,2.369698882E-1,4.912394881E-1,4.628666341E-1
1.767673289E1,3.457039297E-1,4.588636458E-1,4.146082997E-1
1.772872618E1,2.510198057E-1,5.993626714E-1,3.999475539E-1
1.778071954E1,1.990962476E-1,5.223936439E-1,3.981149197E-1
1.783269823E1,1.832137555E-1,3.018712699E-1,4.488167465E-1
1.788469156E1,1.813811660E-1,3.158173291E-3,4.365994334E-1
1.793668491E1,3.904956207E-2,-7.442171127E-2,4.054453075E-1
1.798867913E1,-3.425426781E-2,-2.521834970E-1,2.631137073E-1
1.804067252E1,-1.252731979E-1,-4.036780596E-1,6.458250433E-2
1.809266585E1,-1.619251072E-1,-2.637899518E-1,-1.712114662E-1
1.814465928E1,-1.808619201E-1,-3.043941408E-2,-3.459189534E-1
1.819665357E1,-1.307709813E-1,2.698191814E-2,-3.459189534E-1
1.824864976E1,-8.006916195E-2,-8.969334513E-2,-3.263712525E-1
1.830064325E1,-1.081689596E-1,-4.265671968E-2,-2.658956051E-1
1.835263654E1,-1.607033759E-1,-7.075652480E-2,-2.701716721E-1
1.840462990E1,-1.796402037E-1,-2.925006151E-1,-2.677281797E-1
1.845662319E1,-1.289383918E-1,-5.063034296E-1,-2.109177262E-1
1.850861659E1,-6.235406920E-2,-4.220040143E-1,-6.797525287E-2
1.856060994E1,-3.100140952E-3,-2.198076546E-1,5.236519873E-2
1.861260393E1,6.531676650E-2,-3.105027974E-2,1.525471061E-1
1.866459755E1,9.952522069E-2,-4.387845099E-2,2.625028491E-1
1.871659091E1,1.557248235E-1,-1.617754400E-1,3.034308255E-1
1.876858424E1,1.600008905E-1,-1.904861182E-1,3.003765047E-1
1.882057760E1,1.654986739E-1,-1.153496876E-1,2.588376403E-1
1.887257086E1,1.612226069E-1,-3.532633558E-2,2.166879624E-1
1.892456428E1,1.392314583E-1,3.158173291E-3,1.610992104E-1
1.897655794E1,7.386887819E-2,-7.837400772E-3,8.779538423E-2
1.902855196E1,-1.226312015E-2,-9.396939725E-2,3.281751275E-2
1.908054525E1,-1.356578916E-1,1.992459148E-1,8.168672770E-2
1.913253861E1,-1.344361752E-1,4.704701006E-1,1.183386445E-1
1.918453194E1,-8.556694537E-2,8.045095019E-3,1.482710391E-1
1.923652632E1,-1.191645339E-1,-1.648297757E-1,2.796070874E-1
1.928852515E1,-1.686446220E-1,-2.735637724E-1,4.359885752E-1
1.934052180E1,-1.570381820E-1,-6.651284099E-1,4.873012602E-1
1.939251526E1,-7.212791592E-2,-1.050584316E0,4.885229766E-1
1.944450866E1,1.278235577E-2,-1.020651937E0,4.964642227E-1
1.949650192E1,6.226243824E-2,-7.787493467E-1,5.654920340E-1
1.954849521E1,1.826028973E-1,-6.492459178E-1,6.375740767E-1
1.960048864E1,1.294576079E-1,-2.295814753E-1,7.475298643E-1
1.965248199E1,2.259743214E-1,-4.397191107E-1,1.024251819E0
1.970447545E1,3.114954531E-1,-4.953078628E-1,1.125044584E0
1.975646967E1,3.854101598E-1,-4.293344021E-1,1.285091281E0
1.980846300E1,4.135099351E-1,-1.892643720E-1,1.348010421E0
1.986045622E1,3.847992718E-1,-1.263452619E-1,1.424979329E0
1.991244968E1,3.206584454E-1,-2.124772668E-1,1.373666763E0
1.996444294E1,2.082592249E-1,-2.821159065E-1,1.204457045E0
2.001643630E1,1.245706975E-1,-3.560305834E-1,1.057849407E0
2.006842973E1,1.215163693E-1,-3.114374280E-1,9.222372770E-1
2.012042335E1,1.312902123E-1,-2.130881250E-1,8.458791375E-1
2.017241730E1,7.692319900E-2,1.659720764E-2,7.298147678E-1
