"Time (s)","Pressure (hPa)"
9.498950907E1,1.021754150E3
9.508949727E1,1.021750244E3
9.518948550E1,1.021750244E3
9.528947374E1,1.021745605E3
9.538946194E1,1.021751953E3
9.548945014E1,1.021751953E3
9.558943824E1,1.021843018E3
9.568942634E1,1.021775635E3
9.578941444E1,1.021775635E3
9.588940267E1,1.021726318E3
9.598939090E1,1.021656982E3
9.608937910E1,1.021656982E3
9.618936730E1,1.021754639E3
9.628935553E1,1.021782471E3
9.638934373E1,1.021782471E3
9.648933193E1,1.021817871E3
9.658932013E1,1.021833496E3
9.668930807E1,1.021833496E3
9.678929593E1,1.021869873E3
9.688928403E1,1.021871582E3
9.698927227E1,1.021871582E3
9.708926047E1,1.021816650E3
9.718924867E1,1.021771973E3
9.728923687E1,1.021771973E3
9.738922510E1,1.022000977E3
9.748921330E1,1.021968750E3
9.758920150E1,1.021968750E3
9.768918973E1,1.021650879E3
9.778917763E1,1.021600830E3
9.788916553E1,1.021600830E3
9.798915366E1,1.021598633E3
9.808914190E1,1.021628174E3
9.818911342E1,1.021628174E3
9.828910162E1,1.021679688E3
9.838908985E1,1.021686768E3
9.848907808E1,1.021686768E3
9.858906628E1,1.021705566E3
9.868905448E1,1.021686768E3
9.878904269E1,1.021686768E3
9.888903078E1,1.021699219E3
9.898901889E1,1.021737549E3
9.908900712E1,1.021737549E3
9.918899535E1,1.021794678E3
9.928898355E1,1.021791260E3
9.938897175E1,1.021791260E3
9.948895998E1,1.021843018E3
9.958894822E1,1.021839844E3
9.968893642E1,1.021839844E3
9.978892462E1,1.021810303E3
9.988891258E1,1.021809082E3
9.998890045E1,1.021809082E3
1.000888884E2,1.021759033E3
1.001888766E2,1.021703857E3
1.002888648E2,1.021703857E3
1.003888530E2,1.021750244E3
1.004888411E2,1.021777344E3
1.005888293E2,1.021777344E3
1.006888175E2,1.021764404E3
1.007888057E2,1.021781006E3
1.008887938E2,1.021781006E3
1.009887818E2,1.021995117E3
1.010887697E2,1.021961426E3
1.011887576E2,1.021961426E3
1.012887456E2,1.021834961E3
1.013887336E2,1.021574707E3
1.014887215E2,1.021574707E3
1.015887095E2,1.021565674E3
1.016886975E2,1.021527588E3
1.017886855E2,1.021527588E3
1.018886735E2,1.021564209E3
1.019886615E2,1.021655762E3
1.020886494E2,1.021655762E3
1.021886372E2,1.021671143E3
1.022886254E2,1.021697510E3
1.023886136E2,1.021697510E3
1.024886017E2,1.021733398E3
1.025885899E2,1.021757080E3
1.026885781E2,1.021757080E3
1.027885663E2,1.021771240E3
1.028885545E2,1.021818848E3
1.029885426E2,1.021818848E3
1.030885307E2,1.021836914E3
1.031885185E2,1.021828613E3
1.032885064E2,1.021828613E3
1.033884944E2,1.021859375E3
1.034884824E2,1.021869873E3
1.035884704E2,1.021869873E3
1.036884583E2,1.021853760E3
1.037884463E2,1.021806152E3
1.038884343E2,1.021806152E3
1.039884223E2,1.021771973E3
1.040884103E2,1.021717773E3
1.041883983E2,1.021717773E3
1.042883861E2,1.021720947E3
1.043883742E2,1.021792725E3
1.044883624E2,1.021792725E3
1.045883506E2,1.021788574E3
1.046883388E2,1.021844238E3
1.047883270E2,1.021844238E3
1.048883153E2,1.022014648E3
1.049883035E2,1.021848145E3
1.050882917E2,1.021848145E3
1.051882799E2,1.021682617E3
1.052882678E2,1.021611084E3
1.053882557E2,1.021611084E3
1.054882362E2,1.021547852E3
1.055882245E2,1.021541504E3
1.056882127E2,1.021541504E3
1.057882009E2,1.021566162E3
1.058881891E2,1.021635986E3
1.059881773E2,1.021635986E3
1.060881656E2,1.021656738E3
1.061881538E2,1.021676025E3
1.062881420E2,1.021676025E3
1.063881301E2,1.021684326E3
1.064881182E2,1.021789307E3
1.065881064E2,1.021789307E3
1.066880946E2,1.021844482E3
1.067880828E2,1.021889893E3
1.068880710E2,1.021889893E3
1.069880593E2,1.021891357E3
1.070880475E2,1.021856689E3
1.071880356E2,1.021856689E3
1.072880238E2,1.021843750E3
1.073880119E2,1.021818604E3
1.074879997E2,1.021818604E3
1.075879876E2,1.021823730E3
1.076879759E2,1.021841797E3
1.077879641E2,1.021841797E3
1.078879523E2,1.021844971E3
1.079879405E2,1.021862061E3
1.080879287E2,1.021862061E3
1.081879170E2,1.021852051E3
1.082879052E2,1.021846680E3
1.083878934E2,1.021846680E3
1.084878814E2,1.021863037E3
1.085878693E2,1.021849854E3
1.086878572E2,1.021849854E3
1.087878454E2,1.021844482E3
1.088878337E2,1.021847412E3
1.089878219E2,1.021847412E3
1.090878101E2,1.021838867E3
1.091877983E2,1.021819824E3
1.092877866E2,1.021819824E3
1.093877748E2,1.021796875E3
1.094877630E2,1.021834473E3
1.095877511E2,1.021834473E3
1.096877392E2,1.021878418E3
1.097877273E2,1.021843750E3
1.098877155E2,1.021843750E3
1.099877037E2,1.021791260E3
1.100876919E2,1.021812988E3
1.101876802E2,1.021812988E3
1.102876684E2,1.021803467E3
1.103876566E2,1.022051758E3
1.104876448E2,1.021844482E3
1.105876331E2,1.021993896E3
1.106876209E2,1.021649414E3
1.107876088E2,1.021649414E3
1.108875969E2,1.021657471E3
1.109875851E2,1.021618896E3
1.110875734E2,1.021618896E3
1.111875615E2,1.021625000E3
1.112875498E2,1.021635986E3
1.113875380E2,1.021635986E3
1.114875261E2,1.021670166E3
1.115875144E2,1.021686035E3
1.116875025E2,1.021710693E3
1.117874904E2,1.021726562E3
1.118874783E2,1.021750244E3
1.119874663E2,1.021788818E3
1.120874544E2,1.021835693E3
1.121874423E2,1.021844482E3
1.122874303E2,1.021848145E3
1.123874183E2,1.021851318E3
1.124874063E2,1.021864258E3
1.125873943E2,1.021876709E3
1.126873823E2,1.021904541E3
1.127873939E2,1.021965332E3
1.128873818E2,1.021957031E3
1.129873698E2,1.021913330E3
1.130873581E2,1.021887939E3
1.131873463E2,1.021883545E3
1.132873345E2,1.021865967E3
1.133873227E2,1.021847900E3
1.134873110E2,1.021835693E3
1.135872992E2,1.021797363E3
1.136872874E2,1.021767822E3
1.137872756E2,1.021790039E3
1.138872635E2,1.021798828E3
1.139872514E2,1.021795166E3
1.140872395E2,1.021826172E3
1.141872277E2,1.021854248E3
1.142872159E2,1.021835449E3
1.143872041E2,1.021853516E3
1.144871923E2,1.021962646E3
1.145871805E2,1.022052490E3
1.146871687E2,1.021963135E3
1.147871569E2,1.021763916E3
1.148871450E2,1.021658936E3
1.149871331E2,1.021595215E3
1.150871212E2,1.021580078E3
1.151871095E2,1.021600342E3
1.152870977E2,1.021640381E3
1.153870859E2,1.021666992E3
1.154870741E2,1.021709229E3
1.155870624E2,1.021732178E3
1.156870506E2,1.021744385E3
1.157870388E2,1.021745605E3
1.158870270E2,1.021754395E3
1.159870151E2,1.021765869E3
1.160870029E2,1.021763428E3
1.161869908E2,1.021768311E3
1.162869790E2,1.021777588E3
1.163869672E2,1.021786621E3
1.164869554E2,1.021802734E3
1.165869435E2,1.021807617E3
1.166869317E2,1.021812744E3
1.167869199E2,1.021834717E3
1.168869081E2,1.021880615E3
1.169868962E2,1.021915771E3
1.170868843E2,1.021917480E3
1.171868722E2,1.021901367E3
1.172868600E2,1.021893311E3
1.173868480E2,1.021878418E3
1.174868360E2,1.021850098E3
1.175868240E2,1.021834473E3
1.176868120E2,1.021819336E3
1.177868000E2,1.021811523E3
1.178867880E2,1.021782959E3
1.179867759E2,1.021817871E3
1.180867639E2,1.021860107E3
1.181867518E2,1.021845215E3
1.182867396E2,1.021832275E3
1.183867277E2,1.021830078E3
1.184867159E2,1.021904053E3
1.185867042E2,1.022065918E3
1.186866923E2,1.021908691E3
1.187866805E2,1.021748779E3
1.188866687E2,1.021681641E3
1.189866569E2,1.021634766E3
1.190866450E2,1.021644775E3
1.191866332E2,1.021663330E3
1.192866211E2,1.021673584E3
1.193866089E2,1.021675537E3
1.194865970E2,1.021677490E3
1.195865850E2,1.021685303E3
1.196865730E2,1.021687744E3
1.197865609E2,1.021674072E3
1.198865489E2,1.021659424E3
1.199865369E2,1.021710449E3
1.200865048E2,1.021733643E3
1.201864928E2,1.021713867E3
1.202864808E2,1.021729248E3
1.203864686E2,1.021727539E3
1.204864565E2,1.021763916E3
1.205864448E2,1.021773193E3
1.206864330E2,1.021780762E3
1.207864212E2,1.021796387E3
1.208864094E2,1.021819824E3
1.209863976E2,1.021852051E3
1.210863859E2,1.021832764E3
1.211863741E2,1.021809082E3
1.212863623E2,1.021789795E3
1.213863503E2,1.021792969E3
1.214863382E2,1.021822510E3
1.215863260E2,1.021830078E3
1.216863142E2,1.021830811E3
1.217863025E2,1.021823730E3
1.218862907E2,1.021802734E3
1.219862789E2,1.021800537E3
1.220862671E2,1.021812744E3
1.221862553E2,1.021817139E3
1.222862435E2,1.021824951E3
1.223862317E2,1.021817627E3
1.224862198E2,1.021819092E3
1.225862079E2,1.021809570E3
1.226861961E2,1.021813721E3
1.227861843E2,1.021819092E3
1.228861725E2,1.021821533E3
1.229861607E2,1.021836182E3
1.230861489E2,1.021845459E3
1.231861372E2,1.021851807E3
1.232861254E2,1.021866455E3
1.233861136E2,1.021854004E3
1.234861018E2,1.021823242E3
1.235860896E2,1.021832764E3
1.236860775E2,1.021822998E3
1.237860656E2,1.021824951E3
1.238860539E2,1.021812744E3
1.239860421E2,1.021798584E3
1.240860303E2,1.021795898E3
1.241860185E2,1.021815430E3
1.242860067E2,1.021829346E3
1.243859949E2,1.021838379E3
1.244859831E2,1.021847656E3
1.245859713E2,1.021862549E3
1.246859592E2,1.021865234E3
1.247859471E2,1.021830811E3
1.248859353E2,1.021854004E3
1.249859236E2,1.021807861E3
1.250859118E2,1.021866699E3
1.251859000E2,1.021928711E3
1.252858882E2,1.022039551E3
1.253858764E2,1.022143799E3
1.254858647E2,1.021888916E3
1.255858529E2,1.021764648E3
1.256858410E2,1.021698730E3
1.257858291E2,1.021642334E3
1.258858172E2,1.021644287E3
1.259858054E2,1.021659180E3
1.260857937E2,1.021663574E3
1.261857819E2,1.021691162E3
1.262857701E2,1.021710693E3
1.263857583E2,1.021711426E3
1.264857465E2,1.021714844E3
1.265857347E2,1.021707031E3
1.266857229E2,1.021734375E3
1.267857109E2,1.021748779E3
1.268856988E2,1.021793701E3
1.269856868E2,1.021882080E3
1.270856750E2,1.021897461E3
1.271856632E2,1.021860107E3
1.272856514E2,1.021821289E3
1.273856747E2,1.021802490E3
1.274856629E2,1.021790527E3
1.275856511E2,1.021781006E3
1.276856392E2,1.021784912E3
1.277856274E2,1.021799072E3
1.278856153E2,1.021809570E3
1.279856031E2,1.021822021E3
1.280855911E2,1.021844238E3
1.281855791E2,1.021851562E3
1.282855671E2,1.021853027E3
1.283855551E2,1.021854980E3
1.284855430E2,1.021870117E3
1.285855310E2,1.021875000E3
1.286855190E2,1.021873535E3
1.287855070E2,1.021875488E3
1.288854950E2,1.021862305E3
1.289854828E2,1.021813477E3
1.290854707E2,1.021802246E3
1.291854589E2,1.021831055E3
1.292854472E2,1.021882324E3
1.293854354E2,1.021884521E3
1.294854236E2,1.021861816E3
1.295854118E2,1.021824463E3
1.296854000E2,1.021811279E3
1.297853882E2,1.021876221E3
1.298853764E2,1.022055176E3
1.299853645E2,1.021906738E3
1.300853524E2,1.021713135E3
1.301853403E2,1.021623535E3
1.302853285E2,1.021588379E3
1.303853168E2,1.021585205E3
1.304853050E2,1.021594971E3
1.305852932E2,1.021616699E3
1.306852814E2,1.021630859E3
1.307852696E2,1.021651855E3
1.308852578E2,1.021664551E3
1.309852461E2,1.021686279E3
1.310852342E2,1.021672852E3
1.311852223E2,1.021671387E3
1.312852104E2,1.021704102E3
1.313851986E2,1.021780273E3
1.314851868E2,1.021867188E3
1.315851750E2,1.021888428E3
1.316851633E2,1.021865234E3
1.317851515E2,1.021820557E3
1.318851397E2,1.021810303E3
1.319851279E2,1.021815186E3
1.320851161E2,1.021820068E3
1.321851040E2,1.021823975E3
1.322850919E2,1.021839844E3
1.323850800E2,1.021842529E3
1.324850682E2,1.021853271E3
1.325850565E2,1.021879639E3
1.326850446E2,1.021883789E3
1.327850328E2,1.021879883E3
1.328850210E2,1.021888184E3
1.329850092E2,1.021878906E3
1.330849973E2,1.021867432E3
1.331849855E2,1.021860107E3
1.332849733E2,1.021859375E3
1.333849612E2,1.021868408E3
1.334849492E2,1.021861572E3
1.335849372E2,1.021844727E3
1.336849251E2,1.021820557E3
1.337849131E2,1.021809326E3
1.338849011E2,1.021836670E3
1.339848891E2,1.021886230E3
1.340848770E2,1.021836670E3
1.341848650E2,1.021812256E3
1.342848529E2,1.021840576E3
1.343848408E2,1.022042725E3
1.344848288E2,1.022047607E3
1.345848184E2,1.021805420E3
1.346848066E2,1.021678711E3
1.347847948E2,1.021659180E3
1.348847830E2,1.021646729E3
1.349847713E2,1.021630859E3
1.350847595E2,1.021641602E3
1.351847477E2,1.021640869E3
1.352847359E2,1.021643555E3
1.353847238E2,1.021665771E3
1.354847117E2,1.021681152E3
1.355846997E2,1.021701416E3
