"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.086834277E1,9.094333649E-1,1.229431152E0,3.685379028E-2
2.092833517E1,6.211652756E-1,3.358390331E-1,-2.239899635E-1
2.098832753E1,4.330425262E-1,7.159976959E-1,-5.323963165E-1
2.104832006E1,3.908877373E-1,1.164038420E0,-2.828731537E-1
2.110831253E1,9.602403641E-2,9.838459492E-1,-3.537721634E-1
2.116830512E1,2.988514900E-1,1.604298472E0,-5.588526726E-1
2.122829759E1,-3.878278732E-1,-3.969340324E-1,-9.186658859E-1
2.128829005E1,1.797351837E0,-2.154408693E0,-5.760550499E-1
2.134828238E1,2.942672491E0,-3.288492441E0,-7.842078209E-1
2.140827491E1,2.523342609E0,-3.180566311E0,-2.103450537E0
2.146826738E1,4.459900856E-1,-5.475033760E0,-2.427871704E0
2.152825991E1,-2.453576088E0,-7.088747025E0,2.248547316E0
2.158825240E1,1.275311470E0,-4.534190178E0,2.275898457E0
2.164824587E1,2.218985081E0,-1.785738707E0,-4.665768147E-1
2.170824014E1,1.867913246E0,2.669715405E0,-2.411365032E0
2.176823460E1,-5.969824791E-1,4.556487083E0,-1.685923100E0
2.182822913E1,-7.530168056E0,3.697282076E0,2.135678530E0
2.188822367E1,-1.607638741E1,2.351402760E0,3.910298109E0
2.194821726E1,-1.406466389E1,6.335921288E-1,5.893596172E0
2.200820980E1,-1.098256969E1,-2.325758219E0,-2.019743919E-1
2.206820232E1,-5.412074566E0,-4.248710632E0,-4.739435196E0
2.212819486E1,1.221480370E-1,-4.068700790E0,-8.898730278E0
2.218818739E1,4.842258453E0,-4.187576771E0,-9.253553391E0
2.224817985E1,-1.286539435E0,-4.541920662E0,-8.994235039E0
2.230817245E1,1.032711029E0,-4.019243240E0,-7.233322144E0
2.236816478E1,1.051684141E0,-1.947841644E0,-7.733469963E0
2.242815711E1,2.012741089E0,2.953221321E0,-3.067275763E0
2.248814961E1,5.653242111E0,9.599067688E0,-1.295822144E0
2.254814214E1,1.557814026E1,3.289710236E1,1.568641663E-1
2.260813460E1,1.382761478E1,1.735145569E1,1.722223759E0
2.266812720E1,-5.529820919E0,-1.568449211E1,-3.436509323E1
2.272812026E1,-2.603437805E1,-2.926334000E1,-1.288623619E1
2.278811433E1,7.548322678E0,-3.572579384E0,-1.055709839E1
2.284810866E1,3.918247223E0,-3.620991707E-1,-4.890796661E0
2.290810299E1,3.039289474E0,1.519290924E0,-6.018678665E0
2.296809725E1,3.010572910E0,1.592394352E0,-8.420233727E-1
2.302809098E1,-1.046806335E0,-2.388000488E-2,-1.282660007E0
2.308808355E1,-6.069366932E-1,6.135902405E-1,-1.315155029E0
2.314807588E1,3.854523301E-1,1.635686398E0,-1.457351208E0
2.320806841E1,-1.136858106E0,6.703906059E-1,-1.737133741E0
2.326806087E1,9.356383085E-1,-1.310048103E0,2.781386375E-1
