"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.064087875E2,-5.890838623E0,3.014141083E1,-1.369134521E1
2.066583761E2,-2.745242310E1,1.633580780E1,-6.161865234E0
2.069079491E2,-3.223512268E1,6.076347351E0,-1.116333008E0
2.071575221E2,-2.468089294E1,2.039675140E1,-1.274517822E1
2.074070951E2,-4.727005005E0,2.881539154E1,-1.977569580E1
2.076566939E2,-2.078062439E1,2.479587555E1,-1.686602783E1
2.079062669E2,-3.420329285E1,6.004371643E0,-4.898864746E0
2.081558399E2,-3.087065125E1,1.347769928E1,-1.071154785E1
2.084054429E2,-8.209350586E0,3.255818939E1,-1.615228271E1
2.086550099E2,-6.160629272E0,3.076203156E1,-1.997137451E1
2.089045819E2,-3.087599182E1,1.951078033E1,-1.594830322E1
2.091541549E2,-4.014624023E1,4.281822205E0,-9.544860840E0
2.094037579E2,-3.226675415E1,1.645301056E1,-2.143475342E1
2.096533360E2,-7.542175293E0,2.701741791E1,-3.311968994E1
2.099029090E2,-2.112919617E1,1.953809357E1,-3.385736084E1
2.101524820E2,-3.288269043E1,9.717788696E-1,-1.632891846E1
2.104020850E2,-3.256352234E1,3.393119812E0,-1.382977295E1
2.106516626E2,-3.062384033E1,1.610553741E1,-1.556597900E1
2.109012346E2,-1.616915894E1,2.983979034E1,-2.403356934E1
2.111508386E2,3.794296265E0,2.948812103E1,-3.112213135E1
2.114004106E2,-1.585723877E1,3.192539215E1,-2.349371338E1
2.116499641E2,-3.087088013E1,2.838985443E1,-9.117614746E0
2.118995371E2,-2.959167480E1,3.511910248E1,1.537780762E0
2.121491401E2,-3.624237061E1,3.304505157E1,1.060778809E1
2.123987131E2,-2.921191406E1,4.052425385E1,1.513244629E0
2.126482961E2,-1.308078003E1,4.984029388E1,1.319390869E1
2.128978991E2,-9.505538940E0,4.160480499E1,1.573626709E1
2.131474721E2,-2.112742615E1,3.215390778E1,1.613372803E1
2.133970441E2,2.027893066E-2,3.967719269E1,1.579565430E1
2.136466200E2,4.523178101E0,3.816053009E1,1.583581543E1
2.138962230E2,-7.978393555E0,3.722457123E1,9.290527344E0
2.141457960E2,-2.421865845E1,2.507752228E1,1.621527100E1
2.143953690E2,-2.164184570E0,3.908077240E1,6.704956055E0
2.146449515E2,1.184213257E1,3.714577484E1,7.557312012E0
2.148945245E2,-3.839569092E0,3.988643646E1,4.822570801E0
2.151440975E2,-1.433305359E1,3.726789093E1,1.288336182E1
2.153937005E2,-2.231385803E1,3.242378998E1,1.602154541E1
2.156432721E2,-4.556991577E0,4.317258453E1,8.887573242E0
2.158928451E2,1.515960693E-1,4.475055695E1,7.569580078E0
2.161424481E2,-5.683807373E0,4.450272369E1,1.010699463E1
2.163920211E2,-2.196675110E1,3.197371674E1,1.678894043E1
2.166416023E2,-6.148712158E0,4.316059113E1,5.370056152E0
2.168911752E2,7.744506836E0,4.326845551E1,3.152282715E0
2.171407783E2,-8.320556641E0,4.380204010E1,6.821228027E0
2.173903513E2,-3.074632263E1,2.396227264E1,7.344787598E0
2.176399352E2,-2.328343201E1,3.219046783E1,6.262023926E0
2.178895382E2,-1.991658020E1,3.415557098E1,6.726379395E0
2.181391112E2,-2.516336060E1,3.157880402E1,3.624877930E0
2.183886842E2,-2.635183716E1,3.222389984E1,-3.234069824E0
2.186382625E2,-3.825468445E1,1.470919037E1,7.541259766E0
2.188878355E2,-4.010421753E1,8.687400818E0,6.385620117E0
2.191374075E2,-3.369868469E1,2.242035675E1,-1.228930664E1
2.193869805E2,-2.126094055E1,3.282373810E1,-1.726904297E1
2.196365911E2,-1.933648682E1,3.016326141E1,-2.514703369E1
2.198861641E2,-3.981227112E1,7.074089050E0,-1.187286377E1
2.201357371E2,-3.764456177E1,1.168042755E1,-1.406976318E1
2.203853401E2,-2.648146057E1,3.101422882E1,-1.538720703E1
2.206349235E2,-7.648895264E0,4.057341766E1,-1.469677734E1
2.208844965E2,-2.363121033E1,2.705075836E1,-1.702313232E1
2.211340685E2,-3.092701721E1,1.424658966E1,-1.655169678E1
2.213836725E2,-2.244894409E1,2.558103180E1,-1.801800537E1
2.216332468E2,-2.120880127E0,3.638968658E1,-1.503631592E1
2.218828188E2,-1.236434937E0,3.578116608E1,-1.495526123E1
2.221324228E2,-2.169029236E1,2.628345490E1,-1.678753662E1
2.223819948E2,-3.217535400E1,1.750940704E1,-1.236120605E1
2.226315688E2,-1.629527283E1,3.002185822E1,-2.080456543E1
2.228811418E2,5.571456909E0,3.489920807E1,-2.082440186E1
2.231307448E2,-2.191070557E0,3.264366913E1,-2.593920898E1
2.233803178E2,-3.128207397E1,2.534165192E1,-9.994812012E0
2.236298853E2,-3.496252441E1,2.260449982E1,-7.736999512E0
2.238794883E2,-1.254251099E1,3.877136993E1,-1.341149902E1
2.241290613E2,-7.216796875E-1,4.160062408E1,-1.319329834E1
2.243786333E2,-2.782691956E1,2.757923126E1,-2.316510010E1
2.246282040E2,-1.789155579E1,-8.853309631E0,-4.371307373E1
2.248778070E2,2.610153198E0,-1.066297150E1,-4.817639160E1
2.251273800E2,6.968658447E0,-1.256085968E1,-4.714105225E1
2.253769530E2,2.493344116E1,-1.311559296E1,-4.116033936E1
2.256265587E2,2.628352356E1,-1.458452606E1,-3.889611816E1
2.258761317E2,2.659226990E1,-1.603986359E1,-3.727819824E1
2.261257047E2,2.589602661E1,-1.781224823E1,-3.563128662E1
2.263752767E2,2.245024109E1,-1.756201935E1,-3.678045654E1
2.266248550E2,2.173582458E1,-1.728610992E1,-3.689160156E1
2.268744270E2,2.457064819E1,-1.702346039E1,-3.323931885E1
2.271240000E2,2.534687805E1,-1.714598846E1,-3.105725098E1
