"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.976734418E2,1.937192678E-1,1.024826765E0,-3.406220376E-1
1.979230138E2,1.062074184E0,-2.569981098E0,-1.645037532E0
1.981725867E2,-8.134922385E-1,-9.829233289E-1,-9.454149604E-1
1.984221898E2,1.618098140E0,-1.415035963E0,2.466498137E0
1.986717635E2,-8.425787687E-1,9.181008935E-1,1.189875960E0
1.989213365E2,1.683101177E0,-1.139761209E0,-7.553461194E-1
1.991709395E2,-5.277449489E-1,-1.372614264E0,-1.222004533E0
1.994205125E2,-3.665104881E-2,5.778653622E-1,-4.420475960E-1
1.996700679E2,1.174556911E-1,1.805345297E0,2.624658585E0
1.999196709E2,-1.500189066E0,7.365971208E-1,-9.880016446E-1
2.001692439E2,-8.162042499E-2,-3.575013638E0,-1.260327339E0
2.004188159E2,-8.171852231E-1,-7.083778381E-1,-1.545392394E0
2.006683840E2,8.760659099E-1,-1.800888628E-1,2.446673155E0
2.009179880E2,1.535810590E0,3.994268775E-1,2.654769659E0
2.011675600E2,7.288312316E-1,-8.465473056E-1,-1.629432082E0
2.014171330E2,-7.939254045E-1,-9.421144724E-1,-2.177912712E0
2.016667366E2,-6.297903061E-1,1.137007177E-1,-6.509581804E-1
2.019163096E2,1.748605371E0,-7.047765851E-1,3.088821888E0
2.021658826E2,-1.922592521E-1,7.978048325E-1,9.317339659E-1
2.024154856E2,5.362455547E-2,2.034383774E0,5.442292094E-1
2.026650750E2,-7.545295358E-1,5.022525787E-1,3.833634853E-1
2.029146480E2,-1.304368734E0,-3.011541367E-1,-3.671717167E0
2.031642200E2,5.342589021E-1,-4.265927672E-1,1.030385867E-1
2.034138240E2,-1.461967707E0,6.128312349E-1,1.311567903E0
2.036633750E2,-2.406936646E0,8.277372122E-1,6.335014105E-1
2.039129480E2,3.930411935E-1,1.816264153E0,1.828713894E0
2.041625510E2,-6.440849900E-1,-9.030117393E-1,-3.252749681E0
2.044121240E2,1.300264746E-1,-1.163021445E0,-1.615388036E0
2.046617039E2,-1.464185357E0,-6.102421284E-1,2.510748148E0
2.049113069E2,-2.235275745E0,4.255196571E0,1.605135322E0
2.051608799E2,-9.778606296E-1,6.742148995E-1,4.168699309E-2
2.054104529E2,2.262170553E0,-4.565169811E0,-1.936669111E0
2.056600385E2,-7.009876370E-1,-3.940630555E-1,-2.189525366E0
2.059096425E2,-3.359577432E-2,2.155833542E-1,3.454044104E0
2.061592145E2,7.666520774E-2,1.410593629E0,2.221458912E0
2.064087875E2,1.539175630E0,-1.129169464E0,-1.338049173E0
2.066583761E2,-2.379023880E-1,-1.011450171E0,-2.268823624E0
2.069079491E2,-9.270798564E-1,1.428882122E0,3.671592772E-1
2.071575221E2,-4.234005809E-1,2.435449600E0,2.639910221E0
2.074070951E2,4.779815674E-1,2.097964436E-1,-1.076557934E-1
2.076566939E2,-1.333608478E-1,-3.058263302E0,-2.163117647E0
2.079062669E2,-6.866585612E-1,-4.562623501E-1,-1.891372442E0
2.081558399E2,1.541012287E0,2.724614553E-2,2.869527817E0
2.084054429E2,5.317286849E-1,1.678224087E0,1.837452412E0
2.086550099E2,1.624930739E0,-1.794761539E0,-8.513167500E-1
2.089045819E2,-2.309829712E0,6.860262156E-2,-2.282881498E0
2.091541549E2,1.883115806E-2,1.337523937E0,2.487962395E-1
2.094037579E2,-6.779772043E-2,1.699205637E0,2.328161716E0
2.096533360E2,1.096279621E0,1.048301458E0,1.407963634E-1
2.099029090E2,-1.181883574E0,-1.160735846E0,-3.197582483E0
2.101524820E2,3.254851699E-1,-9.412992001E-1,-7.311537862E-1
2.104020850E2,-5.232162476E-1,2.131867707E-1,9.380365014E-1
2.106516626E2,-2.184944153E0,2.575021505E0,-7.844223380E-1
2.109012346E2,4.827723801E-1,1.143198729E0,2.200497389E0
2.111508386E2,-6.132495999E-1,1.105130315E0,-7.807263136E-1
2.114004106E2,-6.820157170E-1,-9.448868632E-1,-2.311442375E0
2.116499641E2,-1.094961643E0,6.053262353E-1,-6.058962941E-1
2.118995371E2,-3.035555363E0,1.253812551E0,9.975060225E-1
2.121491401E2,-2.199882746E0,2.478328943E0,-9.579721838E-2
2.123987131E2,-1.164741069E-1,2.562221587E-1,1.111376286E0
2.126482961E2,1.049345613E0,-2.215430975E0,-7.852975726E-1
2.128978991E2,-4.988147020E-1,-1.192104220E-1,-1.734933138E0
2.131474721E2,-1.979214251E-1,4.627076909E-2,1.867679477E0
2.133970441E2,8.813045025E-1,6.923948526E-1,3.131134510E0
2.136466200E2,1.262439013E0,-1.068794131E0,-1.125869393E0
2.138962230E2,-6.353726983E-1,-4.344540536E-1,-2.468162775E0
2.141457960E2,-3.664192855E-1,4.788184762E-1,-6.836197972E-1
2.143953690E2,7.084906101E-2,2.408682823E0,1.929798841E0
2.146449515E2,2.341770381E-1,7.577599287E-1,1.049883366E0
2.148945245E2,1.075235128E0,-2.455771923E0,-1.927391171E0
2.151440975E2,-1.379548907E0,3.094270825E-1,-1.632384181E0
2.153937005E2,5.236616731E-1,5.649706125E-1,2.069463015E0
2.156432721E2,7.676355839E-1,8.792683482E-1,2.478577852E0
2.158928451E2,1.519444108E0,-7.924114466E-1,-1.949834526E-1
2.161424481E2,-1.327396035E0,-5.958624482E-1,-1.999330521E0
2.163920211E2,-1.785196304E0,1.952582359E0,-1.336738110E0
2.166416023E2,4.199531376E-1,2.006011248E0,1.715193987E0
2.168911752E2,-1.231137991E0,1.861474276E0,-1.491605282E0
2.171407783E2,-1.546414614E0,-2.964764833E0,-2.360931158E0
2.173903513E2,7.902179956E-1,2.313552797E-1,-1.107379556E0
2.176399352E2,4.417676628E-1,-7.524948716E-1,2.944734097E0
2.178895382E2,-1.902116895E0,2.301390171E0,5.469912887E-1
2.181391112E2,-1.455734253E0,2.890927076E0,-1.899117082E-1
2.183886842E2,7.141377330E-1,-1.113140583E0,-8.859447241E-1
2.186382625E2,-6.438975930E-1,-3.996731341E-1,-1.636694193E0
2.188878355E2,-1.681658268E0,1.284243822E0,1.083340406E0
2.191374075E2,-1.478552938E0,2.438993692E0,3.726671040E-1
2.193869805E2,6.486511230E-1,9.361818433E-1,1.648202896E0
2.196365911E2,-8.155043423E-2,-9.252014756E-1,-2.408728600E0
2.198861641E2,7.992961258E-2,-3.462985158E-1,-1.330422640E0
2.201357371E2,-1.296029449E0,2.271096468E0,3.422118664E0
2.203853401E2,-1.161060929E0,1.770713091E0,3.212429583E-1
2.206349235E2,1.738737702E0,1.844893396E-2,1.109268546E0
2.208844965E2,1.240999103E0,-1.523155689E0,-1.994320631E0
2.211340685E2,3.382446244E-2,-5.196828842E-1,-2.347288728E-1
2.213836725E2,-7.578131557E-2,-5.169150233E-2,2.491731644E0
2.216332468E2,-1.092053294E0,1.893124104E0,1.335546255E0
2.218828188E2,1.281444192E0,-2.320439517E-1,-1.117743254E0
2.221324228E2,2.173566669E-1,-2.061490536E0,-1.616911411E0
2.223819948E2,1.521077305E-1,-1.335292697E0,-2.471147031E-1
2.226315688E2,-1.812089533E-1,1.330359697E0,2.912187338E0
2.228811418E2,-1.076187134E0,1.179394245E0,-1.230566110E-2
2.231307448E2,5.415866375E-1,-4.895424843E0,-1.080482125E0
2.233803178E2,-3.446701169E-2,-7.542040944E-1,-1.907922387E0
2.236298853E2,4.730877280E-1,7.348076105E-1,1.759346843E0
2.238794883E2,-5.190971494E-1,1.208316565E0,3.058814526E0
2.241290613E2,-5.969111621E-2,1.767337799E0,-1.482908487E0
2.243786333E2,1.023062944E0,1.488722682E0,-3.871183872E0
2.246282040E2,7.218635082E-1,2.552814484E0,-2.147691727E0
2.248778070E2,2.634529471E-1,-1.454607010E0,-1.011093020E0
2.251273800E2,5.411600471E-1,2.848425150E0,1.780880213E0
2.253769530E2,5.968233570E-2,-2.993111014E-1,-3.506307602E-1
2.256265587E2,-1.829049364E-2,2.540668845E-1,2.427569330E-1
2.258761317E2,4.934215453E-3,-8.317407221E-2,3.967483342E-2
2.261257047E2,5.298887491E-1,-7.606847882E-1,1.756976247E-1
2.263752767E2,1.618003398E-1,-3.363132775E-1,-2.077682167E-1
2.266248550E2,-3.740316629E-2,3.164733350E-1,-7.013105601E-2
2.268744270E2,-2.399967164E-1,-3.819097281E-1,-3.709983528E-1
2.271240000E2,2.022183686E-1,-4.979252815E-1,-6.585887074E-2
