"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.650240734E2,5.782924347E0,-8.634644165E0,2.602039032E0
1.654256844E2,7.923922119E0,-6.640640717E0,2.149979095E0
1.658272987E2,5.260211334E0,-9.914183350E0,1.328487396E0
1.662289107E2,4.470004578E0,-7.051835632E0,1.531016235E0
1.666304607E2,6.593488770E0,-5.818699951E0,2.125280457E0
1.670320677E2,6.840475159E0,-1.314880692E1,2.024090881E0
1.674336787E2,1.344818436E1,-5.253924408E0,1.922901306E0
1.678352735E2,8.486452332E0,-7.919880524E0,1.896556091E-1
1.682367935E2,3.834426270E0,-7.744445343E0,-1.330133972E0
1.686383435E2,1.166030228E1,-8.697064362E0,2.588417358E0
1.690398364E2,6.399192810E0,-5.778283997E0,9.512718201E-1
1.694413864E2,1.919757843E0,-6.857839050E0,2.679428101E-2
1.698429557E2,1.130194748E1,-1.133293304E1,1.231938171E0
1.702445057E2,6.037245483E0,-6.659351807E0,1.339264984E0
1.706460867E2,8.113877106E0,-1.019455032E1,8.138575745E-1
1.710476439E2,7.139852600E0,-7.256759491E0,2.474953308E0
1.714492249E2,7.957452393E0,-7.216193848E0,-4.721182251E-1
1.718507981E2,4.255500641E0,-5.479355621E0,2.002835083E-1
1.722523791E2,4.846471710E0,-7.483388214E0,2.049837341E0
1.726539291E2,1.065708847E1,-1.352272934E1,2.420765991E0
1.730554897E2,3.782184906E0,-7.135062561E0,1.278491364E0
1.734570697E2,6.314169617E0,-9.303453369E0,2.512375488E0
1.738586498E2,7.849826202E0,-1.223375977E1,1.417701874E0
1.742602917E2,4.856351166E0,-1.113384705E1,1.608704681E0
1.746619338E2,5.054539032E0,-6.893764343E0,6.722520447E-1
1.750634774E2,5.808521118E0,-8.134534149E0,1.591490479E0
1.754650894E2,6.898853760E0,-1.235695358E1,1.746717682E0
1.758666789E2,6.324647827E0,-7.182663574E0,1.050515442E0
1.762682599E2,6.930887146E0,-8.057893524E0,1.156045990E0
1.766698099E2,2.286195831E0,-1.421429123E1,1.258882141E0
1.770714137E2,7.217840424E0,-8.744964752E0,-2.350112915E-1
1.774730247E2,7.017856293E0,-9.236243134E0,1.894909515E0
1.778746424E2,3.484603729E0,-8.412805481E0,1.274300079E0
1.782762544E2,9.023086395E0,-1.006596771E1,-2.517764282E-1
1.786778044E2,6.183341675E0,-7.999814301E0,1.000519409E0
1.790793474E2,5.329217834E0,-7.748936005E0,6.870712280E-2
1.794808984E2,3.065175934E0,-6.337371368E0,1.771116943E0
1.798824804E2,7.515870667E0,-6.652017059E0,1.264869690E-1
1.802840314E2,3.331322479E0,-6.575226746E0,-7.656578064E-1
1.806856424E2,4.219275970E0,-5.888155518E0,1.314266968E0
1.810872532E2,7.106472015E0,-6.805148621E0,1.433868256E0
1.814888042E2,6.190227356E0,-1.132664612E1,1.466799774E0
1.818903955E2,5.011728058E0,-6.683751068E0,1.321452026E0
1.822919755E2,7.136709137E0,-5.839656372E0,1.107097778E0
1.826935565E2,6.351442108E0,-1.124955643E1,1.517843628E0
1.830951364E2,5.752537537E0,-7.791148224E0,1.506766663E0
1.834966864E2,5.683081970E0,-6.657555542E0,1.201401672E0
1.838982324E2,5.184768219E0,-1.180505127E1,8.068222046E-1
1.842997824E2,1.167392395E1,-7.878566437E0,3.389850769E0
1.847013324E2,8.268056488E0,-8.646469574E0,1.536255341E0
1.851029444E2,5.235363007E0,-6.778504028E0,6.718029785E-1
1.855045254E2,9.728868713E0,-8.716374207E0,2.136656799E0
1.859061074E2,4.802014160E0,-6.915918274E0,1.056203613E0
1.863076884E2,5.367837524E0,-5.539680176E0,1.160985718E0
1.867092384E2,6.682403870E0,-7.607330475E0,1.294058990E0
1.871107851E2,6.926995239E0,-9.786349182E0,2.035616913E0
1.875123361E2,7.767048340E0,-1.103160965E1,1.789378967E0
1.879138611E2,5.433550873E0,-6.990163879E0,1.679956512E0
1.883154111E2,7.000342712E0,-7.890541534E0,2.467169495E0
1.887169621E2,6.713988190E0,-5.358257446E0,-1.130149841E-1
1.891185567E2,6.401438141E0,-6.801556091E0,5.807922363E-1
1.895201078E2,7.471862183E0,-1.070139633E1,4.031865692E0
1.899216738E2,4.754712524E0,-5.546116791E0,3.167413330E-1
1.903232538E2,6.889123993E0,-6.976991272E0,8.580157471E-1
1.907248658E2,1.164862656E1,-1.116677856E1,5.617967377E0
1.911265002E2,7.079528046E0,-3.234473877E0,5.252128143E0
1.915281112E2,5.164260864E-1,4.025429077E0,6.154900818E0
1.919297633E2,-1.161734161E0,5.804629211E0,8.785081329E0
1.923313443E2,-2.707868958E-1,6.647376709E0,8.705746307E0
1.927329242E2,3.504212952E-1,3.964805145E0,5.401667175E0
1.931345490E2,1.810485077E0,2.643353119E0,9.488618317E0
1.935361910E2,1.196237411E1,-1.235126541E1,2.516566772E0
1.939377821E2,4.830904083E0,-7.633376312E0,6.394702148E-1
1.943393931E2,9.094338226E0,-7.749534760E0,-1.775308228E-1
1.947410051E2,3.191213837E0,-5.776038666E0,-1.337917786E0
1.951426320E2,6.495292969E0,-7.178621979E0,6.571334839E-1
1.955442130E2,7.870034180E0,-9.099727020E0,2.057321777E0
1.959458036E2,6.582411804E0,-8.419990540E0,2.080673218E-2
1.963474456E2,9.701625366E0,-1.072684341E1,2.683469696E0
1.967490566E2,8.078550568E0,-9.202114105E0,1.391506348E0
1.971506751E2,4.614454193E0,-8.732540588E0,2.747985535E0
1.975522871E2,5.117557983E0,-1.064077240E1,2.160008240E0
1.979538977E2,8.850794678E0,-9.438472595E0,3.635190582E0
1.983554787E2,4.156107330E0,-6.746171265E0,7.523355103E-1
1.987570905E2,5.760920105E0,-7.745193787E0,-6.581813049E-1
1.991586105E2,8.066725159E0,-1.034199371E1,1.402583313E-1
1.995602215E2,5.625302124E0,-9.413923645E0,2.734363861E0
1.999618459E2,6.400090942E0,-8.490344238E0,9.849517822E-1
2.003634879E2,5.700445862E0,-8.245603180E0,1.037492523E0
2.007651250E2,5.277874603E0,-1.428150146E1,3.244353333E0
2.011667670E2,8.425229645E0,-9.623487854E0,1.465153198E0
2.015683780E2,6.135890350E0,-1.012614258E1,1.888921967E0
2.019699596E2,6.468199310E0,-6.248156891E0,-3.882925415E-1
2.023715706E2,1.992955627E0,-7.438780975E0,9.762698364E-1
2.027731380E2,5.161117401E0,-7.296876068E0,6.959028625E-1
2.031747180E2,6.027366028E0,-1.251547394E1,1.473386078E0
2.035763300E2,7.215894470E0,-8.230484619E0,3.531156921E-1
2.039779510E2,4.634362793E0,-7.249424744E0,3.126697998E0
2.043795920E2,9.239386597E0,-6.820117493E0,-5.342390442E-1
2.047812109E2,2.866838379E0,-5.814059601E0,-4.610412598E-1
2.051828529E2,7.321275330E0,-8.359815674E0,1.534159698E0
2.055844639E2,7.528893585E0,-7.674989777E0,1.266815643E0
2.059860885E2,5.107678528E0,-1.260019775E1,2.788700867E0
2.063877005E2,9.404044189E0,-9.735305328E0,2.570005646E0
2.067892661E2,6.972201233E0,-9.755064240E0,1.322799225E0
2.071908781E2,3.814218292E0,-1.160431870E1,1.785636749E0
2.075924281E2,1.039288788E1,-1.107412125E1,1.638492737E0
2.079940049E2,6.170019379E0,-8.900641022E0,2.708767090E0
2.083955859E2,5.310806122E0,-8.984766083E0,9.985734558E-1
2.087971599E2,9.080566864E0,-1.028271698E1,1.309626617E0
2.091987409E2,5.907615051E0,-8.242759094E0,2.182760925E0
2.096003219E2,3.677402802E0,-6.451134796E0,1.639091492E-1
2.100019080E2,7.586823120E0,-1.005040009E1,1.855840759E0
2.104034580E2,3.994443512E0,-5.407205658E0,1.173559570E-1
2.108050436E2,8.317453766E0,-1.023586441E1,3.309018860E0
2.112065936E2,7.727231140E0,-8.311765594E0,1.563498688E0
2.116081746E2,6.014193420E0,-1.115630035E1,1.313219147E0
2.120097661E2,4.937781830E0,-5.575605469E0,9.729766846E-3
2.124113471E2,3.963757324E0,-6.306984558E0,2.250719604E0
2.128129071E2,8.113128662E0,-7.376360779E0,2.296823730E0
2.132144271E2,7.189998322E0,-1.313264053E1,1.745969238E0
2.136160081E2,5.380860443E0,-8.087831268E0,1.554068298E0
2.140175610E2,7.026987305E0,-9.309141541E0,5.463638306E-1
2.144191420E2,3.969894562E0,-1.189261917E1,2.349065094E0
2.148207025E2,5.395080872E0,-7.788004761E0,7.173083496E-1
2.152222835E2,4.664001160E0,-9.082213440E0,5.911207581E-1
2.156238945E2,2.439177704E0,-1.049018555E1,1.952988739E0
2.160254431E2,8.773106232E0,-1.189800797E1,6.126759338E-1
2.164270241E2,5.182822266E0,-7.618257751E0,1.687291260E0
2.168286143E2,5.240003357E0,-8.255482635E0,-9.243278503E-1
2.172301952E2,6.126459961E0,-9.097332001E0,1.383423157E0
2.176318373E2,2.618804169E0,-4.978048096E0,3.233276367E-2
2.180334892E2,5.354365540E0,-7.202572174E0,-3.300636292E-1
2.184351012E2,6.198609924E0,-5.480253754E0,1.697470093E0
2.188366875E2,6.481671295E0,-8.056995392E0,1.428928528E0
2.192382985E2,6.688541107E0,-1.259840149E1,3.871249695E0
2.196398795E2,7.149732056E0,-7.149133301E0,3.396586761E0
2.200414991E2,6.742429047E0,-1.067849396E1,1.604962463E0
2.204430791E2,8.406518555E0,-1.145882126E1,2.380649414E0
2.208447315E2,8.619824982E0,-9.719887390E0,3.266656952E0
2.212463735E2,4.494403839E0,-6.159092102E0,1.635349274E0
2.216479545E2,4.719685364E0,-8.450527039E0,1.204096069E0
2.220495977E2,9.456584930E0,-1.203602097E1,4.273612976E-1
2.224512087E2,5.331163788E0,-6.582112427E0,1.592388611E0
2.228528207E2,5.369783478E0,-8.652756500E0,8.686436462E-1
2.232544627E2,7.210954742E0,-9.858948212E0,2.008373566E0
2.236560747E2,3.635040894E0,-8.473878479E0,8.509803772E-1
2.240576802E2,4.709805908E0,-7.331154785E0,-2.430944824E-1
2.244592612E2,8.457712097E0,-8.361312561E0,2.133064270E0
2.248608700E2,7.317982178E0,3.147953796E-1,6.297853546E0
2.252625120E2,1.415606232E0,2.342029724E0,6.815626831E0
2.256640930E2,-3.312162323E0,4.189188538E0,1.194830338E1
2.260657067E2,-2.990780640E0,3.984414368E0,7.554041290E0
2.264673177E2,-1.729653168E0,4.497846680E0,1.057356216E1
2.268689040E2,-1.518143005E0,4.779111786E0,7.836653595E0
2.272705760E2,-1.716630249E0,3.341351624E0,8.738677826E0
