,Heart Rate,Time
8847,63,18:55:12
8848,63,18:55:27
8849,62,18:55:32
8850,63,18:55:47
8851,64,18:56:02
8852,64,18:56:07
8853,64,18:56:14
8854,64,18:56:29
8855,65,18:56:44
8856,64,18:56:49
8857,64,18:56:59
8858,63,18:57:04
8859,63,18:57:14
8860,61,18:57:19
8861,62,18:57:29
8862,66,18:57:39
8863,66,18:57:54
8864,66,18:58:09
8865,67,18:58:19
8866,69,18:58:24
8867,72,18:58:29
8868,74,18:58:34
8869,68,18:58:39
8870,70,18:58:49
8871,72,18:58:54
8872,72,18:58:59
8873,72,18:59:14
8874,70,18:59:24
8875,70,18:59:39
8876,67,18:59:44
8877,64,18:59:49
8878,65,18:59:59
8879,64,19:00:04
8880,66,19:00:11
8881,64,19:00:16
8882,64,19:00:31
8883,63,19:00:36
8884,63,19:00:51
8885,62,19:01:06
8886,65,19:01:21
8887,65,19:01:26
8888,64,19:01:41
8889,63,19:01:46
8890,61,19:01:51
8891,60,19:02:01
8892,61,19:02:06
8893,63,19:02:21
8894,64,19:02:26
8895,69,19:02:41
8896,65,19:02:46
8897,65,19:02:51
8898,64,19:03:01
8899,63,19:03:11
8900,64,19:03:16
8901,65,19:03:21
8902,64,19:03:31
8903,66,19:03:36
8904,64,19:03:46
8905,63,19:03:56
8906,65,19:04:01
8907,65,19:04:09
8908,63,19:04:14
8909,65,19:04:24
8910,63,19:04:29
8911,64,19:04:34
8912,63,19:04:39
8913,63,19:04:44
8914,64,19:04:54
8915,65,19:04:59
8916,66,19:05:04
8917,67,19:05:09
8918,66,19:05:19
8919,68,19:05:29
8920,62,19:05:34
8921,62,19:05:39
8922,61,19:05:44
8923,60,19:05:49
8924,59,19:05:54
8925,59,19:05:59
8926,59,19:06:14
8927,60,19:06:29
8928,61,19:06:34
8929,62,19:06:49
8930,62,19:06:59
8931,62,19:07:09
8932,62,19:07:24
8933,62,19:07:39
8934,62,19:07:40
8935,62,19:07:55
8936,61,19:08:10
8937,61,19:08:15
8938,61,19:08:20
8939,61,19:08:30
8940,61,19:08:35
8941,61,19:08:50
8942,61,19:09:05
8943,62,19:09:20
8944,63,19:09:25
8945,64,19:09:30
8946,66,19:09:45
8947,68,19:09:50
8948,67,19:09:55
8949,68,19:10:00
8950,67,19:10:05
8951,69,19:10:20
8952,72,19:10:25
8953,71,19:10:30
8954,73,19:10:35
8955,76,19:10:40
8956,81,19:10:45
8957,82,19:10:50
8958,81,19:10:55
8959,82,19:11:10
8960,79,19:11:15
8961,79,19:11:23
8962,81,19:11:28
8963,83,19:11:33
8964,85,19:11:38
8965,90,19:11:43
8966,91,19:11:48
8967,92,19:11:53
8968,92,19:12:08
8969,92,19:12:23
8970,90,19:12:38
8971,89,19:12:43
8972,90,19:12:48
8973,86,19:12:53
8974,85,19:12:58
8975,84,19:13:03
8976,84,19:13:18
8977,84,19:13:33
8978,84,19:13:43
8979,84,19:13:58
8980,84,19:14:08
8981,83,19:14:23
8982,85,19:14:33
8983,88,19:14:38
8984,90,19:14:43
8985,91,19:14:48
8986,90,19:14:53
8987,91,19:15:03
8988,91,19:15:10
8989,92,19:15:25
8990,96,19:15:30
8991,97,19:15:45
8992,98,19:15:50
8993,100,19:16:00
8994,101,19:16:15
8995,103,19:16:20
8996,105,19:16:25
8997,106,19:16:30
8998,107,19:16:35
8999,108,19:16:45
9000,107,19:16:55
9001,105,19:17:05
9002,103,19:17:15
9003,102,19:17:25
9004,104,19:17:30
9005,102,19:17:45
9006,97,19:17:50
9007,96,19:18:00
9008,96,19:18:15
9009,95,19:18:30
9010,92,19:18:35
9011,86,19:18:40
9012,85,19:18:45
9013,84,19:18:50
9014,82,19:19:00
9015,81,19:19:07
9016,79,19:19:12
9017,78,19:19:17
9018,77,19:19:27
9019,77,19:19:42
9020,78,19:19:47
9021,76,19:19:52
9022,75,19:20:02
9023,72,19:20:12
9024,72,19:20:27
9025,75,19:20:42
9026,77,19:20:47
9027,78,19:20:52
9028,77,19:21:02
9029,76,19:21:07
9030,74,19:21:12
9031,72,19:21:17
9032,71,19:21:22
9033,70,19:21:27
9034,68,19:21:32
9035,68,19:21:47
9036,70,19:21:52
9037,65,19:21:57
9038,64,19:22:02
9039,63,19:22:07
9040,62,19:22:22
9041,62,19:22:27
9042,62,19:22:34
9043,61,19:22:49
9044,62,19:22:59
9045,61,19:23:04
9046,62,19:23:14
9047,62,19:23:29
9048,63,19:23:44
9049,64,19:23:49
9050,65,19:23:54
9051,66,19:23:59
9052,66,19:24:14
9053,67,19:24:19
9054,69,19:24:24
9055,70,19:24:29
9056,70,19:24:44
9057,69,19:24:49
9058,71,19:24:54
9059,71,19:24:59
9060,73,19:25:04
9061,74,19:25:09
9062,73,19:25:14
9063,72,19:25:19
9064,76,19:25:29
9065,76,19:25:34
9066,75,19:25:39
9067,74,19:25:44
9068,73,19:25:49
9069,73,19:25:56
9070,74,19:26:01
9071,75,19:26:11
9072,74,19:26:16
9073,75,19:26:31
9074,76,19:26:36
9075,75,19:26:46
9076,73,19:27:01
9077,74,19:27:16
9078,74,19:27:31
9079,75,19:27:41
9080,75,19:27:46
9081,75,19:27:56
9082,75,19:28:01
9083,74,19:28:06
9084,72,19:28:11
9085,70,19:28:16
9086,69,19:28:21
9087,68,19:28:26
9088,76,19:28:31
9089,76,19:28:36
9090,76,19:28:51
9091,74,19:28:56
9092,73,19:29:01
9093,72,19:29:11
9094,71,19:29:16
9095,71,19:29:22
9096,72,19:29:27
9097,72,19:29:42
9098,67,19:29:52
9099,67,19:29:57
9100,66,19:30:02
9101,65,19:30:07
9102,67,19:30:12
9103,68,19:30:17
9104,65,19:30:22
9105,63,19:30:27
9106,66,19:30:37
9107,64,19:30:47
9108,65,19:30:52
9109,66,19:31:07
9110,66,19:31:22
9111,66,19:31:37
9112,66,19:31:52
9113,67,19:32:02
9114,68,19:32:12
9115,66,19:32:17
9116,67,19:32:22
9117,65,19:32:27
9118,66,19:32:37
9119,68,19:32:47
9120,67,19:32:52
9121,66,19:32:57
9122,66,19:33:04
9123,66,19:33:19
9124,65,19:33:24
9125,66,19:33:29
9126,74,19:33:34
9127,76,19:33:39
9128,75,19:33:44
9129,74,19:33:59
9130,74,19:34:14
9131,74,19:34:29
9132,74,19:34:44
9133,75,19:34:54
9134,77,19:34:59
9135,78,19:35:04
9136,81,19:35:09
9137,82,19:35:14
9138,83,19:35:19
9139,84,19:35:24
9140,86,19:35:29
9141,86,19:35:44
9142,87,19:35:59
9143,87,19:36:14
9144,89,19:36:19
9145,91,19:36:29
9146,92,19:36:34
9147,93,19:36:39
9148,93,19:36:46
9149,92,19:36:51
9150,89,19:36:56
9151,89,19:37:11
9152,88,19:37:16
9153,88,19:37:31
9154,89,19:37:46
9155,90,19:37:56
9156,92,19:38:01
9157,91,19:38:06
9158,88,19:38:11
9159,83,19:38:16
9160,82,19:38:21
9161,83,19:38:26
9162,83,19:38:36
9163,79,19:38:46
9164,79,19:38:51
9165,78,19:38:56
9166,80,19:39:06
9167,79,19:39:11
9168,79,19:39:26
9169,79,19:39:41
9170,77,19:39:56
9171,76,19:40:01
9172,77,19:40:06
9173,79,19:40:16
9174,80,19:40:21
9175,83,19:40:28
9176,82,19:40:33
9177,85,19:40:48
9178,86,19:40:53
9179,88,19:40:58
9180,90,19:41:08
9181,92,19:41:13
9182,93,19:41:18
9183,91,19:41:23
9184,91,19:41:28
9185,90,19:41:33
9186,91,19:41:48
9187,91,19:42:03
9188,92,19:42:18
9189,92,19:42:33
9190,91,19:42:38
9191,88,19:42:53
9192,70,19:42:58
9193,70,19:43:03
9194,70,19:43:18
9195,71,19:43:23
9196,71,19:43:38
9197,71,19:43:53
9198,65,19:44:08
9199,65,19:44:23
9200,65,19:44:25
9201,65,19:44:35
9202,66,19:44:45
9203,68,19:44:50
9204,70,19:44:55
9205,70,19:45:10
9206,70,19:45:20
9207,71,19:45:30
9208,72,19:45:40
9209,71,19:45:50
9210,73,19:45:55
9211,74,19:46:00
9212,78,19:46:05
9213,81,19:46:10
9214,83,19:46:25
9215,84,19:46:30
9216,85,19:46:35
9217,88,19:46:40
9218,86,19:46:45
9219,85,19:46:50
9220,88,19:46:55
9221,91,19:47:00
9222,92,19:47:05
9223,93,19:47:10
9224,95,19:47:20
9225,96,19:47:25
9226,97,19:47:40
9227,97,19:47:42
9228,98,19:47:52
9229,101,19:47:57
9230,103,19:48:02
9231,98,19:48:17
9232,97,19:48:22
9233,96,19:48:25
9234,97,19:48:27
9235,97,19:48:30
9236,98,19:48:31
9237,98,19:48:34
9238,97,19:48:35
9239,98,19:48:37
9240,99,19:48:39
9241,100,19:48:40
9242,99,19:48:42
9243,98,19:48:43
9244,97,19:48:44
9245,96,19:48:45
9246,95,19:48:47
9247,94,19:48:49
9248,94,19:48:52
9249,95,19:48:55
9250,95,19:48:58
9251,94,19:48:59
9252,93,19:49:02
9253,94,19:49:03
9254,94,19:49:06
9255,94,19:49:09
9256,93,19:49:12
9257,94,19:49:13
9258,94,19:49:16
9259,95,19:49:17
9260,96,19:49:18
9261,96,19:49:21
9262,97,19:49:24
9263,98,19:49:27
9264,100,19:49:29
9265,101,19:49:31
9266,100,19:49:33
9267,101,19:49:36
9268,100,19:49:38
9269,101,19:49:39
9270,101,19:49:42
9271,102,19:49:44
9272,103,19:49:46
9273,106,19:49:49
9274,108,19:49:50
9275,110,19:49:51
9276,111,19:49:52
9277,112,19:49:53
9278,112,19:49:56
9279,113,19:49:57
9280,114,19:49:59
9281,115,19:50:00
9282,116,19:50:02
9283,118,19:50:03
9284,120,19:50:05
9285,120,19:50:08
9286,120,19:50:09
9287,121,19:50:11
9288,122,19:50:12
9289,122,19:50:15
9290,123,19:50:17
9291,124,19:50:18
9292,125,19:50:20
9293,126,19:50:23
9294,127,19:50:25
9295,127,19:50:28
9296,129,19:50:30
9297,129,19:50:33
9298,130,19:50:34
9299,130,19:50:37
9300,130,19:50:40
9301,129,19:50:42
9302,129,19:50:45
9303,129,19:50:48
9304,129,19:50:51
9305,129,19:50:54
9306,129,19:50:56
9307,129,19:50:57
9308,129,19:51:00
9309,129,19:51:02
9310,129,19:51:03
9311,130,19:51:06
9312,130,19:51:09
9313,130,19:51:10
9314,131,19:51:13
9315,132,19:51:15
9316,133,19:51:16
9317,134,19:51:18
9318,134,19:51:21
9319,135,19:51:22
9320,136,19:51:24
9321,136,19:51:26
9322,136,19:51:27
9323,136,19:51:30
9324,137,19:51:32
9325,137,19:51:35
9326,137,19:51:38
9327,137,19:51:41
9328,136,19:51:42
9329,136,19:51:45
9330,136,19:51:48
9331,135,19:51:49
9332,134,19:51:51
9333,134,19:51:54
9334,134,19:51:57
9335,134,19:52:00
9336,133,19:52:03
9337,132,19:52:04
9338,131,19:52:05
9339,130,19:52:07
9340,130,19:52:08
9341,131,19:52:09
9342,131,19:52:12
9343,132,19:52:13
9344,132,19:52:16
9345,131,19:52:18
9346,132,19:52:21
9347,131,19:52:24
9348,131,19:52:27
9349,131,19:52:30
9350,131,19:52:33
9351,131,19:52:36
9352,132,19:52:38
9353,132,19:52:41
9354,133,19:52:42
9355,132,19:52:45
9356,131,19:52:46
9357,131,19:52:49
9358,132,19:52:52
9359,132,19:52:55
9360,133,19:52:56
9361,134,19:52:58
9362,134,19:52:59
9363,134,19:53:02
9364,134,19:53:03
9365,134,19:53:05
9366,134,19:53:06
9367,134,19:53:07
9368,133,19:53:10
9369,133,19:53:13
9370,133,19:53:16
9371,134,19:53:17
9372,135,19:53:19
9373,135,19:53:22
9374,135,19:53:25
9375,135,19:53:28
9376,134,19:53:30
9377,134,19:53:33
9378,133,19:53:36
9379,134,19:53:39
9380,133,19:53:40
9381,133,19:53:43
9382,132,19:53:46
9383,134,19:53:47
9384,134,19:53:50
9385,134,19:53:53
9386,134,19:53:56
9387,134,19:53:59
9388,133,19:54:00
9389,133,19:54:03
9390,133,19:54:06
9391,134,19:54:08
9392,134,19:54:11
9393,133,19:54:13
9394,132,19:54:15
9395,131,19:54:17
9396,131,19:54:20
9397,131,19:54:23
9398,130,19:54:24
9399,129,19:54:26
9400,130,19:54:29
9401,131,19:54:31
9402,132,19:54:32
9403,132,19:54:35
9404,132,19:54:38
9405,132,19:54:41
9406,132,19:54:44
9407,130,19:54:46
9408,129,19:54:49
9409,129,19:54:52
9410,129,19:54:55
9411,129,19:54:56
9412,128,19:54:57
9413,127,19:54:59
9414,127,19:55:02
9415,126,19:55:03
9416,125,19:55:05
9417,124,19:55:06
9418,125,19:55:09
9419,125,19:55:12
9420,125,19:55:13
9421,125,19:55:14
9422,126,19:55:15
9423,127,19:55:16
9424,128,19:55:18
9425,128,19:55:21
9426,127,19:55:22
9427,126,19:55:23
9428,125,19:55:25
9429,125,19:55:28
9430,125,19:55:31
9431,125,19:55:34
9432,124,19:55:35
9433,124,19:55:36
9434,124,19:55:37
9435,123,19:55:40
9436,123,19:55:42
9437,123,19:55:43
9438,123,19:55:46
9439,122,19:55:49
9440,122,19:55:50
9441,122,19:55:53
9442,122,19:55:55
9443,122,19:55:58
9444,122,19:56:01
9445,123,19:56:02
9446,123,19:56:05
9447,123,19:56:08
9448,123,19:56:09
9449,124,19:56:10
9450,125,19:56:11
9451,126,19:56:12
9452,127,19:56:13
9453,127,19:56:16
9454,127,19:56:19
9455,127,19:56:22
9456,127,19:56:25
9457,127,19:56:28
9458,128,19:56:31
9459,127,19:56:32
9460,126,19:56:34
9461,126,19:56:37
9462,126,19:56:40
9463,126,19:56:43
9464,126,19:56:46
9465,126,19:56:49
9466,127,19:56:50
9467,127,19:56:53
9468,128,19:56:55
9469,128,19:56:58
9470,128,19:57:01
9471,129,19:57:03
9472,129,19:57:06
9473,130,19:57:07
9474,130,19:57:10
9475,129,19:57:11
9476,130,19:57:13
9477,130,19:57:16
9478,130,19:57:19
9479,131,19:57:20
9480,131,19:57:23
9481,131,19:57:26
9482,131,19:57:29
9483,132,19:57:32
9484,132,19:57:35
9485,132,19:57:38
9486,132,19:57:41
9487,132,19:57:44
9488,131,19:57:45
9489,131,19:57:48
9490,131,19:57:51
9491,131,19:57:54
9492,131,19:57:57
9493,131,19:58:00
9494,132,19:58:02
9495,132,19:58:05
9496,131,19:58:06
9497,130,19:58:07
9498,129,19:58:08
9499,129,19:58:11
9500,129,19:58:12
9501,128,19:58:14
9502,128,19:58:15
9503,127,19:58:16
9504,128,19:58:17
9505,128,19:58:20
9506,128,19:58:23
9507,128,19:58:26
9508,128,19:58:29
9509,129,19:58:31
9510,130,19:58:34
9511,131,19:58:36
9512,131,19:58:39
9513,131,19:58:42
9514,130,19:58:45
9515,131,19:58:48
9516,131,19:58:51
9517,131,19:58:54
9518,131,19:58:57
9519,131,19:59:00
9520,131,19:59:03
9521,131,19:59:06
9522,132,19:59:09
9523,131,19:59:12
9524,130,19:59:14
9525,130,19:59:17
9526,130,19:59:20
9527,130,19:59:23
9528,131,19:59:26
9529,131,19:59:27
9530,130,19:59:30
9531,129,19:59:33
9532,128,19:59:34
9533,128,19:59:37
9534,128,19:59:39
9535,128,19:59:42
9536,128,19:59:45
9537,128,19:59:48
9538,128,19:59:51
9539,128,19:59:54
9540,128,19:59:57
9541,128,20:00:00
9542,128,20:00:03
9543,128,20:00:06
9544,129,20:00:09
9545,128,20:00:11
9546,128,20:00:14
9547,128,20:00:17
9548,128,20:00:20
9549,128,20:00:23
9550,128,20:00:26
9551,128,20:00:29
9552,128,20:00:32
9553,128,20:00:35
9554,127,20:00:37
9555,126,20:00:39
9556,124,20:00:41
9557,123,20:00:42
9558,122,20:00:43
9559,121,20:00:44
9560,120,20:00:47
9561,120,20:00:50
9562,120,20:00:53
9563,120,20:00:56
9564,120,20:00:59
9565,120,20:01:02
9566,120,20:01:05
9567,120,20:01:08
9568,120,20:01:11
9569,119,20:01:14
9570,118,20:01:15
9571,116,20:01:16
9572,115,20:01:17
9573,114,20:01:18
9574,113,20:01:19
9575,112,20:01:21
9576,113,20:01:22
9577,113,20:01:25
9578,113,20:01:28
9579,114,20:01:31
9580,113,20:01:32
9581,112,20:01:34
9582,111,20:01:35
9583,111,20:01:36
9584,111,20:01:37
9585,111,20:01:40
9586,109,20:01:41
9587,108,20:01:42
9588,107,20:01:45
9589,93,20:01:47
9590,89,20:01:48
9591,88,20:01:49
9592,87,20:01:50
9593,87,20:01:53
9594,86,20:01:54
9595,86,20:01:57
9596,86,20:02:00
9597,87,20:02:01
9598,88,20:02:03
9599,89,20:02:05
9600,89,20:02:08
9601,87,20:02:09
9602,86,20:02:10
9603,86,20:02:12
9604,86,20:02:15
9605,86,20:02:18
9606,86,20:02:21
9607,87,20:02:22
9608,87,20:02:25
9609,88,20:02:26
9610,87,20:02:27
9611,88,20:02:30
9612,87,20:02:33
9613,88,20:02:35
9614,88,20:02:38
9615,89,20:02:40
9616,90,20:02:43
9617,91,20:02:45
9618,92,20:02:46
9619,93,20:02:48
9620,94,20:02:49
9621,95,20:02:50
9622,96,20:02:51
9623,97,20:02:53
9624,98,20:02:54
9625,98,20:02:57
9626,97,20:02:59
9627,96,20:03:00
9628,95,20:03:01
9629,95,20:03:04
9630,95,20:03:07
9631,95,20:03:10
9632,95,20:03:13
9633,95,20:03:16
9634,95,20:03:19
9635,94,20:03:20
9636,93,20:03:21
9637,92,20:03:23
9638,91,20:03:24
9639,92,20:03:26
9640,93,20:03:29
9641,94,20:03:31
9642,94,20:03:34
9643,94,20:03:37
9644,95,20:03:38
9645,95,20:03:39
9646,96,20:03:42
9647,96,20:03:43
9648,96,20:03:46
9649,96,20:03:49
9650,95,20:03:51
9651,95,20:03:54
9652,96,20:03:56
9653,97,20:03:57
9654,98,20:04:00
9655,97,20:04:03
9656,96,20:04:04
9657,94,20:04:05
9658,93,20:04:06
9659,91,20:04:07
9660,90,20:04:08
9661,88,20:04:09
9662,89,20:04:11
9663,89,20:04:12
9664,88,20:04:14
9665,88,20:04:15
9666,84,20:04:16
9667,83,20:04:17
9668,82,20:04:18
9669,82,20:04:19
9670,82,20:04:22
9671,82,20:04:25
9672,82,20:04:28
9673,83,20:04:30
9674,83,20:04:31
9675,80,20:04:32
9676,80,20:04:33
9677,80,20:04:36
9678,80,20:04:39
9679,80,20:04:42
9680,79,20:04:44
9681,79,20:04:47
9682,79,20:04:50
9683,78,20:04:51
9684,77,20:04:54
9685,78,20:04:56
9686,78,20:04:59
9687,78,20:05:02
9688,78,20:05:05
9689,79,20:05:08
9690,79,20:05:09
9691,80,20:05:12
9692,81,20:05:14
9693,82,20:05:16
9694,82,20:05:18
9695,85,20:05:19
9696,87,20:05:20
9697,87,20:05:22
9698,86,20:05:25
9699,85,20:05:28
9700,85,20:05:31
9701,84,20:05:34
9702,85,20:05:37
9703,85,20:05:40
9704,80,20:05:43
9705,80,20:05:44
9706,79,20:05:47
9707,77,20:05:49
9708,75,20:05:50
9709,75,20:05:51
9710,75,20:05:54
9711,75,20:05:57
9712,76,20:05:59
9713,76,20:06:02
9714,76,20:06:05
9715,76,20:06:08
9716,77,20:06:10
9717,77,20:06:11
9718,77,20:06:14
9719,76,20:06:15
9720,76,20:06:18
9721,75,20:06:20
9722,74,20:06:21
9723,73,20:06:23
9724,66,20:06:25
9725,66,20:06:26
9726,66,20:06:29
9727,66,20:06:32
9728,66,20:06:35
9729,67,20:06:37
9730,68,20:06:40
9731,73,20:06:41
9732,75,20:06:42
9733,76,20:06:43
9734,75,20:06:46
9735,75,20:06:48
9736,75,20:06:51
9737,75,20:06:54
9738,75,20:06:57
9739,76,20:07:00
9740,76,20:07:03
9741,77,20:07:04
9742,77,20:07:07
9743,77,20:07:10
9744,77,20:07:11
9745,78,20:07:13
9746,78,20:07:16
9747,78,20:07:19
9748,78,20:07:22
9749,78,20:07:25
9750,77,20:07:26
9751,76,20:07:27
9752,76,20:07:28
9753,76,20:07:31
9754,76,20:07:34
9755,76,20:07:37
9756,76,20:07:40
9757,76,20:07:43
9758,76,20:07:46
9759,77,20:07:49
9760,77,20:07:52
9761,77,20:07:55
9762,77,20:07:58
9763,77,20:08:01
9764,77,20:08:04
9765,77,20:08:07
9766,76,20:08:10
9767,75,20:08:12
9768,74,20:08:13
9769,74,20:08:16
9770,75,20:08:18
9771,75,20:08:19
9772,75,20:08:22
9773,75,20:08:25
9774,75,20:08:28
9775,74,20:08:30
9776,74,20:08:33
9777,73,20:08:34
9778,74,20:08:35
9779,75,20:08:36
9780,75,20:08:37
9781,75,20:08:40
9782,76,20:08:42
9783,76,20:08:45
9784,77,20:08:46
9785,77,20:08:49
9786,78,20:08:50
9787,79,20:08:53
9788,79,20:08:56
9789,80,20:08:59
9790,80,20:09:02
9791,80,20:09:05
9792,80,20:09:08
9793,81,20:09:09
9794,81,20:09:12
9795,81,20:09:15
9796,81,20:09:18
9797,82,20:09:19
9798,82,20:09:20
9799,82,20:09:23
9800,82,20:09:26
9801,82,20:09:29
9802,81,20:09:31
9803,81,20:09:32
9804,80,20:09:33
9805,80,20:09:36
9806,79,20:09:37
9807,78,20:09:39
9808,78,20:09:42
9809,78,20:09:45
9810,78,20:09:48
9811,78,20:09:51
9812,78,20:09:54
9813,78,20:09:57
9814,79,20:10:00
9815,80,20:10:02
9816,81,20:10:03
9817,82,20:10:04
9818,82,20:10:07
9819,82,20:10:10
9820,83,20:10:11
9821,83,20:10:13
9822,84,20:10:14
9823,85,20:10:16
9824,85,20:10:19
9825,85,20:10:20
9826,86,20:10:22
9827,87,20:10:24
9828,88,20:10:25
9829,90,20:10:26
9830,91,20:10:27
9831,92,20:10:29
9832,93,20:10:30
9833,93,20:10:33
9834,94,20:10:35
9835,95,20:10:36
9836,96,20:10:37
9837,97,20:10:39
9838,98,20:10:40
9839,101,20:10:42
9840,104,20:10:43
9841,106,20:10:44
9842,108,20:10:46
9843,109,20:10:49
9844,110,20:10:50
9845,111,20:10:53
9846,112,20:10:55
9847,113,20:10:57
9848,113,20:11:00
9849,114,20:11:03
9850,115,20:11:06
9851,116,20:11:07
9852,116,20:11:08
9853,117,20:11:10
9854,118,20:11:11
9855,119,20:11:13
9856,120,20:11:14
9857,121,20:11:15
9858,123,20:11:16
9859,124,20:11:18
9860,126,20:11:20
9861,126,20:11:23
9862,127,20:11:24
9863,128,20:11:27
9864,128,20:11:30
9865,128,20:11:33
9866,129,20:11:34
9867,129,20:11:37
9868,129,20:11:40
9869,130,20:11:43
9870,131,20:11:46
9871,132,20:11:47
9872,132,20:11:48
9873,133,20:11:49
9874,134,20:11:50
9875,135,20:11:51
9876,136,20:11:53
9877,137,20:11:54
9878,138,20:11:56
9879,138,20:11:57
9880,138,20:12:00
9881,138,20:12:03
9882,138,20:12:06
9883,137,20:12:08
9884,137,20:12:11
9885,138,20:12:13
9886,138,20:12:16
9887,139,20:12:19
9888,138,20:12:22
9889,138,20:12:25
9890,139,20:12:28
9891,139,20:12:31
9892,139,20:12:34
9893,138,20:12:35
9894,137,20:12:36
9895,138,20:12:38
9896,137,20:12:41
9897,136,20:12:43
9898,136,20:12:46
9899,135,20:12:48
9900,134,20:12:50
9901,133,20:12:52
9902,132,20:12:53
9903,131,20:12:54
9904,129,20:12:55
9905,128,20:12:56
9906,128,20:12:57
9907,128,20:13:00
9908,129,20:13:02
9909,128,20:13:04
9910,129,20:13:07
9911,128,20:13:08
9912,127,20:13:11
9913,126,20:13:13
9914,125,20:13:14
9915,124,20:13:16
9916,124,20:13:18
9917,124,20:13:21
9918,123,20:13:22
9919,122,20:13:23
9920,121,20:13:26
9921,122,20:13:29
9922,124,20:13:31
9923,124,20:13:34
9924,125,20:13:35
9925,125,20:13:38
9926,125,20:13:41
9927,126,20:13:44
9928,127,20:13:46
9929,128,20:13:48
9930,129,20:13:49
9931,129,20:13:52
9932,130,20:13:54
9933,130,20:13:55
9934,130,20:13:58
9935,130,20:14:01
9936,130,20:14:04
9937,130,20:14:07
9938,130,20:14:10
9939,129,20:14:12
9940,128,20:14:13
9941,129,20:14:14
9942,128,20:14:16
9943,128,20:14:19
9944,129,20:14:22
9945,129,20:14:25
9946,130,20:14:28
9947,131,20:14:31
9948,132,20:14:34
9949,133,20:14:36
9950,133,20:14:39
9951,132,20:14:42
9952,131,20:14:45
9953,130,20:14:47
9954,129,20:14:49
9955,130,20:14:51
9956,129,20:14:53
9957,130,20:14:54
9958,130,20:14:57
9959,131,20:14:58
9960,131,20:14:59
9961,131,20:15:02
9962,131,20:15:05
9963,133,20:15:08
9964,134,20:15:09
9965,135,20:15:11
9966,134,20:15:12
9967,133,20:15:14
9968,133,20:15:17
9969,133,20:15:20
9970,133,20:15:23
9971,132,20:15:25
9972,132,20:15:28
9973,133,20:15:29
9974,133,20:15:32
9975,132,20:15:33
9976,131,20:15:34
9977,131,20:15:37
9978,131,20:15:40
9979,132,20:15:42
9980,131,20:15:43
9981,131,20:15:46
9982,130,20:15:47
9983,130,20:15:50
9984,131,20:15:52
9985,131,20:15:55
9986,131,20:15:58
9987,131,20:15:59
9988,132,20:16:01
9989,132,20:16:04
9990,132,20:16:07
9991,131,20:16:08
9992,131,20:16:11
9993,130,20:16:14
9994,130,20:16:20
9995,133,20:16:30
9996,134,20:16:45
9997,134,20:16:50
9998,132,20:16:55
9999,129,20:17:00
10000,125,20:17:05
10001,123,20:17:10
10002,122,20:17:15
10003,121,20:17:20
10004,120,20:17:25
10005,118,20:17:30
10006,115,20:17:35
10007,114,20:17:40
10008,113,20:17:45
10009,112,20:17:50
10010,111,20:17:55
10011,110,20:18:05
10012,108,20:18:15
10013,106,20:18:20
10014,108,20:18:25
10015,115,20:18:30
10016,117,20:18:35
10017,120,20:18:40
10018,119,20:18:55
10019,118,20:19:00
10020,117,20:19:05
10021,117,20:19:12
10022,116,20:19:17
10023,115,20:19:27
10024,114,20:19:32
10025,112,20:19:37
10026,109,20:19:42
10027,105,20:19:47
10028,100,20:19:52
10029,96,20:19:57
10030,97,20:20:02
10031,99,20:20:17
10032,100,20:20:32
10033,101,20:20:42
10034,102,20:20:47
10035,99,20:20:52
10036,97,20:21:02
10037,98,20:21:07
10038,97,20:21:17
10039,99,20:21:22
10040,102,20:21:27
10041,104,20:21:32
10042,106,20:21:37
10043,107,20:21:42
10044,101,20:21:47
10045,94,20:21:52
10046,96,20:21:57
10047,94,20:22:07
10048,90,20:22:14
10049,86,20:22:19
10050,86,20:22:34
10051,84,20:22:37
10052,82,20:22:38
10053,84,20:22:40
10054,83,20:22:42
10055,84,20:22:43
10056,85,20:22:45
10057,86,20:22:46
10058,86,20:22:49
10059,85,20:22:50
10060,85,20:22:53
10061,85,20:22:56
10062,85,20:22:59
10063,87,20:23:02
10064,88,20:23:03
10065,89,20:23:04
10066,89,20:23:07
10067,89,20:23:10
10068,90,20:23:12
10069,91,20:23:14
10070,92,20:23:15
10071,93,20:23:16
10072,92,20:23:17
10073,92,20:23:20
10074,93,20:23:23
10075,96,20:23:25
10076,97,20:23:26
10077,97,20:23:29
10078,98,20:23:30
10079,99,20:23:33
10080,99,20:23:36
10081,100,20:23:37
10082,100,20:23:40
10083,100,20:23:43
10084,100,20:23:46
10085,99,20:23:49
10086,98,20:23:50
10087,98,20:23:53
10088,99,20:23:56
10089,99,20:23:59
10090,100,20:24:00
10091,101,20:24:01
10092,101,20:24:02
10093,101,20:24:05
10094,101,20:24:08
10095,102,20:24:10
10096,101,20:24:11
10097,100,20:24:13
10098,100,20:24:16
10099,101,20:24:19
10100,100,20:24:21
10101,100,20:24:24
10102,99,20:24:25
10103,98,20:24:26
10104,99,20:24:28
10105,99,20:24:29
10106,100,20:24:30
10107,101,20:24:32
10108,100,20:24:35
10109,99,20:24:36
10110,87,20:24:37
10111,83,20:24:38
10112,83,20:24:39
10113,77,20:24:41
10114,76,20:24:42
10115,77,20:24:45
10116,76,20:24:46
10117,76,20:24:49
