"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
1.357167282E2	7.562872925E0	-4.536915436E0	-2.804717560E0
1.361181872E2	5.140909424E0	-7.508086853E0	-7.897576904E-1
1.365196762E2	8.058941345E0	-9.022337952E0	1.093625793E0
1.369211910E2	4.966222687E0	-8.354875946E0	-2.053429871E0
1.373226190E2	9.350305939E0	-1.120854172E1	2.083816681E0
1.377240830E2	7.749684448E0	-8.228688354E0	-1.465153198E0
1.381255410E2	5.093308411E0	-7.941585388E0	3.537144470E-1
1.385270000E2	6.622079315E0	-8.363108826E0	-6.303392029E-1
1.389284990E2	7.868686981E0	-1.054631882E1	-4.683760071E-1
1.393299890E2	3.044818268E0	-6.160439301E0	-8.689430237E-1
1.397314544E2	5.464237061E0	-6.507717133E0	-3.197351074E-1
1.401329444E2	7.360793152E0	-1.112336884E1	-6.858737183E-1
1.405344334E2	3.970343628E0	-1.082039886E1	-2.978805542E-1
1.409358924E2	6.829847260E0	-6.800657959E0	-1.107247467E0
1.413373514E2	7.657326508E0	-1.071876022E1	1.347198486E-1
1.417387880E2	6.029311981E0	-1.172077652E1	-5.179229736E-2
1.421402470E2	6.674919434E0	-7.435188446E0	-1.210532684E0
1.425417360E2	6.951544189E0	-9.043893127E0	3.499722290E-1
1.429432254E2	8.935368805E0	-8.809779968E0	-1.551822968E0
1.433446844E2	4.760400696E0	-6.893614655E0	-4.435276794E-1
1.437461287E2	6.712491302E0	-1.004186783E1	-2.080673218E-2
1.441476178E2	4.783752136E0	-8.181835785E0	2.401007080E-1
1.445490768E2	6.578968964E0	-1.103445374E1	5.309458923E-1
1.449505760E2	7.371421051E0	-8.027506714E0	2.131567383E-1
1.453520650E2	6.303092651E0	-9.807604980E0	-1.565444641E0
1.457535267E2	6.535409546E0	-1.108953918E1	-4.471202087E-1
1.461549857E2	5.901178436E0	-4.733456726E0	-3.665876770E-1
1.465564747E2	5.728587341E0	-7.025041351E0	-1.559157715E0
1.469579575E2	4.702471161E0	-1.353260880E1	8.304730225E-1
1.473594165E2	7.107819214E0	-6.248156891E0	-8.951385498E-1
1.477608727E2	7.681127014E0	-1.027822632E1	2.106269989E0
1.481623618E2	7.344028015E0	-1.168964127E1	-1.201850739E0
1.485639127E2	6.393504639E0	-6.428681488E0	-5.635780334E-1
1.489655063E2	5.217849426E0	-6.770121460E0	-1.368603973E0
1.493670873E2	4.057612152E0	-1.000654129E1	-3.486250305E-1
1.497686450E2	6.645131378E0	-5.768853607E0	-8.906478882E-1
1.501701650E2	7.744445343E0	-8.377029877E0	2.695893860E-1
1.505716540E2	5.273383942E0	-1.123668320E1	3.002755737E-1
1.509731870E2	8.248896332E0	-6.881190491E0	-7.066804504E-1
1.513746760E2	5.189408569E0	-8.614286499E0	-7.589218140E-2
1.517761651E2	6.441554718E0	-5.575455780E0	-3.906875610E-1
1.521776241E2	4.561913452E0	-6.951693878E0	6.804849243E-1
1.525790831E2	9.234446869E0	-1.237192245E1	2.439926147E-1
1.529805205E2	6.256090393E0	-7.004533997E0	-1.579814758E0
1.533819495E2	1.056338333E1	-1.020502853E1	7.782316589E-1
1.537834147E2	7.437134399E0	-9.222920837E0	-3.293151855E-2
1.541848737E2	6.910978546E0	-9.032816162E0	4.011657715E-2
1.545863327E2	5.750441895E0	-1.036399796E1	-1.400188293E0
1.549877732E2	7.412884827E0	-9.743837585E0	-7.702981567E-1
1.553892312E2	6.500981140E0	-7.715405731E0	-2.029779053E-1
1.557906779E2	7.315587158E0	-7.671546936E0	-9.738748169E-1
1.561920749E2	8.416996765E0	-1.186911804E1	6.415658569E-1
1.565934729E2	4.454137573E0	-7.465575256E0	-3.046165466E-1
1.569949006E2	5.352868652E0	-7.813601532E0	-4.435276794E-1
1.573962676E2	6.998845825E0	-7.692054291E0	-8.888516235E-1
1.577976957E2	2.668201447E0	-1.099224152E1	-1.741777954E0
1.581991537E2	5.032534790E0	-4.921765137E0	-1.114282837E0
1.586006127E2	6.323150940E0	-8.785829773E0	-6.491999817E-1
1.590020979E2	6.313720551E0	-3.947590942E0	-9.189390564E-1
1.594035269E2	5.021906891E0	-6.856342163E0	-2.644999695E-1
1.598049593E2	6.116430817E0	-6.853049011E0	-1.220561829E0
1.602063873E2	6.614894257E0	-8.805888062E0	-1.886077881E0
1.606078153E2	4.941074982E0	-6.115682373E0	-1.023721161E0
