"Time (s)","Pressure (hPa)"
3.800040248E1,1.022218994E3
3.810040251E1,1.022218994E3
3.820040255E1,1.022227539E3
3.830040258E1,1.022245850E3
3.840040258E1,1.022245850E3
3.850040254E1,1.022248047E3
3.860040251E1,1.022254150E3
3.870040248E1,1.022254150E3
3.880040244E1,1.022249756E3
3.890040244E1,1.022260010E3
3.900040244E1,1.022260010E3
3.910040244E1,1.022263184E3
3.920040248E1,1.022249512E3
3.930040248E1,1.022249512E3
3.940040251E1,1.022235352E3
3.950040251E1,1.022217529E3
3.960040254E1,1.022217529E3
3.970040251E1,1.022206299E3
3.980040251E1,1.022193848E3
3.990040247E1,1.022193848E3
4.000036118E1,1.022189453E3
4.010036115E1,1.022212402E3
4.020036115E1,1.022212402E3
4.030036115E1,1.022177002E3
4.040036115E1,1.022197021E3
4.050036118E1,1.022197021E3
4.060036121E1,1.022192383E3
4.070036125E1,1.022125244E3
4.080036128E1,1.022125244E3
4.090036128E1,1.022182129E3
4.100036125E1,1.022206787E3
4.110036121E1,1.022206787E3
4.120036118E1,1.022238281E3
4.130036114E1,1.022190430E3
4.140036114E1,1.022190430E3
4.150036114E1,1.022188477E3
4.160036114E1,1.022210205E3
4.170036118E1,1.022210205E3
4.180036118E1,1.022239990E3
4.190036121E1,1.022252686E3
4.200036121E1,1.022252686E3
4.210036124E1,1.022252686E3
4.220036121E1,1.022236328E3
4.230036121E1,1.022236328E3
4.240036118E1,1.022227051E3
4.250036118E1,1.022219727E3
4.260036118E1,1.022223145E3
4.270036118E1,1.022225098E3
4.280036118E1,1.022225586E3
4.290036118E1,1.022225830E3
4.300036121E1,1.022228271E3
4.310036124E1,1.022237793E3
4.320036127E1,1.022242432E3
4.330036131E1,1.022238037E3
4.340036131E1,1.022228271E3
4.350036127E1,1.022230469E3
4.360036124E1,1.022246826E3
4.370036120E1,1.022250488E3
4.380036117E1,1.022248535E3
4.390036117E1,1.022244873E3
4.400036117E1,1.022248779E3
4.410036117E1,1.022254150E3
4.420036120E1,1.022255859E3
4.430036120E1,1.022254395E3
4.440036124E1,1.022257568E3
4.450036124E1,1.022259521E3
4.460036127E1,1.022266602E3
4.470036124E1,1.022258057E3
4.480036127E1,1.022264893E3
4.490036124E1,1.022269775E3
4.500036124E1,1.022276123E3
4.510036120E1,1.022289551E3
4.520036120E1,1.022287354E3
4.530036120E1,1.022308838E3
4.540036120E1,1.022304932E3
4.550036123E1,1.022285645E3
4.560036123E1,1.022263916E3
4.570036127E1,1.022252197E3
4.580036130E1,1.022248535E3
4.590036130E1,1.022250732E3
4.600036127E1,1.022248291E3
4.610036123E1,1.022249756E3
4.620036120E1,1.022248291E3
4.630036116E1,1.022252686E3
4.640036116E1,1.022248291E3
4.650036116E1,1.022235596E3
4.660036116E1,1.022227051E3
4.670036120E1,1.022266113E3
4.680036120E1,1.022258057E3
4.690036123E1,1.022245117E3
4.700036123E1,1.022239502E3
4.710036126E1,1.022243896E3
4.720036123E1,1.022256104E3
4.730031656E1,1.022257812E3
4.740031653E1,1.022243408E3
4.750031653E1,1.022200928E3
4.760031653E1,1.022200439E3
