"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.425453634E1,1.426324606E0,2.471664667E0,-8.883672357E-1
1.430653634E1,3.208829403E0,5.254479647E-1,-2.745397806E0
1.435853630E1,3.032289267E0,4.500958920E0,-3.669025898E0
1.441053629E1,2.318187714E0,1.858966827E0,-3.226759434E0
1.446253625E1,1.792843580E0,5.135036945E0,-9.103583694E-1
1.451253645E1,1.423270226E0,2.383699894E0,1.115270734E0
1.456253654E1,1.238178015E0,-1.446712166E-1,1.443916202E0
1.461453634E1,1.324920893E0,1.078281045E0,1.817154884E0
1.466453636E1,8.490568995E-1,4.167139530E-1,4.805817306E-1
1.471653629E1,5.760000944E-1,1.851960123E-1,-5.261241794E-1
1.476653642E1,7.386887819E-2,5.083436966E-1,-1.019703269E0
1.481853631E1,-4.117689729E-1,6.347928643E-1,-1.061853051E0
1.487053627E1,-6.719975471E-1,4.038857818E-1,-6.018714309E-1
1.492053650E1,-7.355275750E-1,-2.527943552E-1,-8.645434976E-1
1.497253630E1,-6.506173015E-1,-4.439951777E-1,-1.545047402E0
1.502453629E1,-8.595331907E-1,-1.412216544E0,-2.421639204E0
1.507653625E1,-1.292025805E0,-1.480022550E0,-2.620170116E0
1.512653628E1,-1.341505885E0,-1.148322701E0,-2.283583403E0
1.517653631E1,-1.496665597E0,-9.754479527E-1,-1.026422858E0
1.522653634E1,-1.354334116E0,-3.873392582E0,5.312835574E-1
1.527853630E1,-1.382433891E0,-5.986986160E0,1.416427255E0
1.533053622E1,-8.320442438E-1,-4.087806225E0,2.760330915E0
1.538053626E1,-1.373881698E0,-3.575290442E0,4.053532600E0
1.543053645E1,-1.139920354E0,-3.466556311E0,2.965581656E0
1.548253634E1,-1.558363080E0,-2.285753965E0,2.784765482E0
1.553453621E1,-1.670151353E0,-8.795421124E-1,1.862969875E0
1.558453630E1,-1.697640419E0,-1.153496876E-1,1.502559304E0
1.563453639E1,-1.289582372E0,-4.910317957E-1,1.321743131E0
1.568653636E1,-1.194287300E0,-1.794905365E-1,1.188574553E0
1.573853632E1,-1.375103474E0,-7.930862904E-2,1.159863949E0
1.579053621E1,-1.391596794E0,-1.629971713E-1,1.632062793E0
1.584253614E1,-7.679034472E-1,7.035334408E-2,1.013867140E0
1.589253637E1,-3.848909438E-1,-1.483364105E-1,7.878469825E-1
1.594253640E1,-4.777424335E-1,-6.742913723E-1,7.707427144E-1
1.599453623E1,-7.642382383E-1,4.042095318E-2,8.434356451E-1
1.604453649E1,-9.591042399E-1,5.138415098E-1,1.027917027E0
1.609653638E1,-8.424290419E-1,3.018712699E-1,7.933447361E-1
1.614853614E1,-6.469520926E-1,7.533007264E-1,5.190662146E-1
1.619853654E1,-5.284442902E-1,7.056531906E-1,2.289052606E-1
1.625053633E1,-3.201391995E-1,6.757208109E-1,3.159578145E-2
1.630253613E1,-1.741424054E-1,3.305819333E-1,-1.027945727E-1
1.635253629E1,-1.973552853E-1,5.779823661E-1,-1.498311907E-1
