"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.600477859E0,-3.802080154E-1,-1.063674212E0,-1.294086933E0
9.650477924E0,-9.161615372E-2,-8.241529465E-1,-8.577308655E-1
9.710477889E0,2.339329720E-1,-7.590942383E-1,-5.652470589E-1
9.760477921E0,2.231249809E-1,-6.294820309E-1,-7.875871658E-1
9.810477954E0,4.087748528E-1,-4.030613899E-1,-3.041319847E-1
9.870477986E0,4.365262985E-1,8.691525459E-2,-3.143029213E-1
9.930477984E0,3.965477943E-1,6.214523315E-2,-8.767652512E-2
9.990477982E0,-2.586126328E-2,9.745721817E-1,3.757538795E-1
1.005047795E1,4.841461182E-1,7.738094330E-1,1.332774162E0
1.011047791E1,5.628333092E-1,4.796867371E-1,7.446379662E-1
1.017047788E1,4.459762573E-1,2.734119892E-1,2.357177734E-1
1.023047791E1,5.845689774E-2,3.345716000E-1,-3.374080658E-1
1.028047794E1,-4.100131989E-2,3.967590332E-1,-7.882056236E-1
1.034047794E1,7.105894089E-1,-2.702801228E-1,-2.230844498E-1
1.040047790E1,1.259827614E-1,-7.029991150E-1,-6.773724556E-1
1.046047787E1,-4.602894783E-1,-5.444910526E-1,-6.468310356E-1
1.052047783E1,-1.355533600E-1,-8.354105949E-1,-8.726453781E-1
1.058047780E1,-8.088207245E-2,-5.184910297E-1,-2.412018776E-1
1.064047776E1,-5.662322044E-1,7.123923302E-2,-5.562715530E-1
1.069053671E1,-2.650713921E-1,1.438763142E-1,-7.432031631E-2
1.074053674E1,1.131162643E-1,5.999426842E-1,1.137058258E0
1.079053677E1,4.520802498E-1,7.646176815E-1,1.669957638E0
1.085053674E1,1.493050575E0,9.877805710E-1,2.018292904E0
1.091053670E1,1.467165947E0,1.341136813E0,1.439620972E0
1.097053673E1,1.363577366E0,1.213509202E0,8.585948944E-1
1.102053677E1,2.087847233E0,1.461711645E0,1.859583855E0
1.108053677E1,2.180450916E0,3.585723341E-1,1.005547523E0
1.113053680E1,1.806268215E0,-3.091270328E-1,9.039287567E-1
1.119053676E1,6.939878464E-1,-5.038224459E-1,-7.010164261E-1
1.124053679E1,-2.173752785E-1,-5.198622346E-1,-2.140331268E-2
1.130053679E1,-4.361574650E-1,-1.483094931E0,-8.000297546E-1
1.136053679E1,-6.216186285E-1,-1.126896620E0,-1.870762348E0
1.142053672E1,-4.093341827E-1,-7.037360668E-1,-3.612472534E0
1.148053675E1,-1.681302190E0,-3.485727310E-2,-2.392180443E0
1.154053675E1,-1.228754520E0,-2.471729994E0,-2.966001511E0
1.159053679E1,-1.750040531E0,-7.196789980E-1,-2.243540764E0
1.165053675E1,-3.870468140E-1,-1.114506721E0,-1.025927544E0
1.171053675E1,8.590059280E-1,-6.757341623E-1,-1.946401596E0
1.176053685E1,3.384785175E0,-8.382380486E0,-6.300119400E0
1.182053685E1,-1.235743523E0,2.602736950E-1,3.367026806E0
1.187053688E1,-1.246323109E0,4.725270271E-1,-3.453044891E-1
1.193053688E1,2.328243256E-1,3.669291973E0,-1.989175558E0
1.199053688E1,-2.882327080E0,-9.500498772E-1,3.851334572E0
1.205053674E1,1.311251640E0,2.308368444E0,1.421098232E0
1.211053677E1,-2.264198303E0,1.962926388E-1,-1.395792961E-1
1.217053670E1,-3.880774975E0,-8.060977459E-1,8.661890030E-1
1.223053670E1,-1.877698421E0,-6.674382687E-1,2.142314911E-1
1.228053674E1,-1.033631802E0,5.268456936E-1,2.031391144E0
1.234053674E1,-7.034796238E0,3.727402449E0,8.906667709E0
1.239053677E1,-1.589529133E1,4.160914421E0,1.305772305E1
1.245053676E1,-2.894901657E1,8.029085159E0,-4.095259666E0
1.250053680E1,-1.562633896E1,-9.484672546E-2,-9.647255898E0
1.256053676E1,1.945915222E1,-2.158365059E1,2.444824028E1
