"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.483053670E1,1.271999931E1,-4.559999847E1,5.399999619E-1
1.489053666E1,1.589999962E1,-4.487999725E1,1.319999933E0
1.495053666E1,1.877999878E1,-4.361999893E1,2.339999914E0
1.501053663E1,2.063999939E1,-4.331999969E1,2.999999821E-1
1.507053666E1,2.195999908E1,-4.211999893E1,-1.740000010E0
1.513053666E1,2.579999924E1,-3.887999725E1,-4.199999809E0
1.518053669E1,3.011999893E1,-3.534000015E1,-8.460000038E0
1.524053666E1,3.407999802E1,-2.945999908E1,-1.242000008E1
1.530053662E1,3.593999863E1,-2.537999916E1,-1.752000046E1
1.536053659E1,3.095999908E1,-2.429999924E1,-2.603999901E1
1.542053658E1,1.715999985E1,-2.273999977E1,-3.659999847E1
1.547053662E1,7.019999981E0,-2.202000046E1,-4.134000015E1
1.552053668E1,-5.339999676E0,-2.003999901E1,-4.241999817E1
1.558053668E1,-1.613999939E1,-1.427999973E1,-4.289999771E1
1.563053671E1,-2.118000031E1,-8.939999580E0,-4.134000015E1
1.569053668E1,-2.321999931E1,-1.799999952E0,-4.229999924E1
1.575053664E1,-2.442000008E1,2.819999933E0,-4.097999954E1
1.581053661E1,-2.513999939E1,7.379999638E0,-4.097999954E1
1.586053664E1,-2.477999878E1,1.073999977E1,-3.971999741E1
1.592053664E1,-2.460000038E1,1.602000046E1,-3.768000031E1
1.597053667E1,-2.345999908E1,1.884000015E1,-3.750000000E1
1.603053664E1,-2.297999954E1,2.027999878E1,-3.636000061E1
1.608053670E1,-2.219999886E1,2.177999878E1,-3.593999863E1
1.614053680E1,-2.237999916E1,2.411999893E1,-3.395999908E1
1.620053680E1,-1.985999870E1,2.711999893E1,-3.263999939E1
1.626053673E1,-1.679999924E1,2.897999954E1,-3.221999741E1
1.632053676E1,-1.505999947E1,3.011999893E1,-3.107999992E1
1.638053676E1,-1.427999973E1,3.137999916E1,-3.131999969E1
1.644053666E1,-1.439999962E1,3.113999939E1,-3.113999939E1
1.650053662E1,-1.325999928E1,3.227999878E1,-3.192000008E1
1.656053662E1,-1.242000008E1,3.161999893E1,-3.179999924E1
1.662053655E1,-1.379999924E1,3.077999878E1,-3.215999985E1
1.667053655E1,-1.421999931E1,3.065999985E1,-3.252000046E1
1.672053658E1,-1.361999989E1,3.131999969E1,-3.204000092E1
1.677053665E1,-1.451999950E1,3.095999908E1,-3.161999893E1
1.683053665E1,-1.469999981E1,3.047999954E1,-3.137999916E1
1.688053668E1,-1.488000011E1,3.065999985E1,-3.197999954E1
1.694053665E1,-1.559999943E1,3.065999985E1,-3.204000092E1
1.700053661E1,-1.535999966E1,3.059999847E1,-3.126000023E1
1.706053658E1,-1.589999962E1,3.071999931E1,-3.071999931E1
1.711053661E1,-1.571999931E1,3.035999870E1,-3.077999878E1
1.717053661E1,-1.727999878E1,3.035999870E1,-3.053999901E1
1.722053664E1,-1.721999931E1,3.047999954E1,-3.185999870E1
1.728053660E1,-1.553999996E1,2.837999916E1,-3.377999878E1
1.733053664E1,-1.535999966E1,2.627999878E1,-3.509999847E1
1.739053660E1,-1.631999969E1,2.261999893E1,-3.786000061E1
1.745053660E1,-1.661999893E1,1.805999947E1,-4.013999939E1
1.751053656E1,-1.715999985E1,1.217999935E1,-4.170000076E1
1.756053660E1,-1.650000000E1,7.919999599E0,-4.391999817E1
1.761053666E1,-1.523999977E1,3.539999962E0,-4.415999985E1
1.767053663E1,-1.355999947E1,0.000000000E0,-4.565999985E1
1.773053662E1,-1.038000011E1,-3.539999962E0,-4.452000046E1
1.779053662E1,-9.719999313E0,-6.299999714E0,-4.511999893E1
1.785046858E1,-9.059999466E0,-8.819999695E0,-4.553999710E1
1.791046858E1,-9.059999466E0,-1.001999950E1,-4.434000015E1
1.797046858E1,-9.479999542E0,-1.115999985E1,-4.463999939E1
1.802046865E1,-1.031999969E1,-1.181999969E1,-4.475999832E1
