"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.076232817E1,2.229612350E0,-1.013321638E0,1.154976964E0
1.081432146E1,2.398211241E0,-2.073783636E0,1.036469102E0
1.086631489E1,2.845975399E0,-2.845917225E0,-1.439367652E0
1.091830815E1,1.002384067E0,2.871170521E0,-2.145829201E-1
1.097030157E1,-2.069657326E0,1.010474920E0,-1.424706936E0
1.102229487E1,-4.452031612E0,-4.494929910E-1,-2.319624424E0
1.107428868E1,-5.544869423E0,-2.625682056E-1,-2.728904247E0
1.112628251E1,-2.846678019E0,2.140575647E0,-1.244501710E0
1.117827577E1,-1.155802846E0,2.571846485E0,-1.289094806E0
1.123026916E1,-1.509295404E-1,2.631711483E0,8.990244269E-1
1.128226248E1,7.342142463E-1,2.004676461E-1,1.226448298E0
1.133425571E1,1.247341037E0,-6.932281852E-1,6.943845749E-1
1.138624924E1,1.036592484E0,4.897306859E-2,8.837528229E-1
1.143824256E1,1.082407355E0,-1.297984719E0,4.084996283E-1
1.149023665E1,1.192973971E0,-1.432375073E0,3.822324276E-1
1.154223034E1,1.236956358E0,-8.202881217E-1,4.256038368E-1
1.159422350E1,1.254671335E0,-5.185207725E-1,4.139974415E-1
1.164621683E1,1.744585276E0,-9.980499744E-1,3.770443797E-2
1.169821162E1,1.776961207E0,-3.994020224E-1,-4.778658450E-1
1.175021041E1,1.789377034E-1,5.401086807E-1,1.293342263E-1
1.180220727E1,-2.114250422E0,6.097473502E-1,-8.895890117E-1
1.185420129E1,-2.994507313E0,-5.609575659E-2,-1.746632934E0
1.190619452E1,-2.896157980E0,1.002857462E-1,-1.634233713E0
1.195818785E1,-2.737943888E0,1.650661707E0,-9.421234131E-1
1.201018127E1,-8.008901477E-1,3.285948038E0,-1.431116760E-1
1.206217470E1,3.591429591E-1,9.347276688E-1,8.086163998E-1
1.211416812E1,1.354242444E0,-7.634777427E-1,9.136852026E-1
1.216616241E1,1.676168442E0,-9.161940217E-1,1.269819617E0
1.221815557E1,2.287033796E0,-1.596697927E0,1.201402664E0
1.227014892E1,2.499614716E0,-2.600349665E0,6.998823881E-1
1.232214225E1,2.281535864E0,-1.206965804E0,1.492785454E0
1.237413561E1,2.200290680E0,-8.031839728E-1,2.339444637E0
1.242612884E1,1.883251667E0,-1.817220211E0,1.431087971E0
1.247812223E1,3.640298843E-1,-2.442422509E-1,9.833238721E-1
1.253011599E1,-1.719631433E0,3.977771401E-1,-8.199504018E-1
1.258210994E1,-3.458153963E0,4.698592126E-1,-1.800389051E0
1.263410330E1,-4.437982082E0,2.194044590E-1,-2.216999292E0
1.268609659E1,-3.859492540E0,7.936177850E-1,-1.670274734E0
1.273808988E1,-2.180834770E0,2.924315691E0,-7.063294053E-1
1.279008454E1,-7.654599547E-1,2.902324677E0,-3.886795044E-1
1.284208336E1,4.110665023E-1,1.576747060E0,5.685463548E-1
1.289407985E1,7.702552676E-1,-5.264619589E-1,8.397704959E-1
1.294607331E1,1.224128127E0,-1.347464800E0,1.084116578E0
1.299806660E1,1.757413507E0,-1.233844042E0,7.212626338E-1
1.305005993E1,2.028637648E0,5.630345270E-2,4.311016500E-1
1.310205329E1,2.197236538E0,8.608129621E-1,1.623209417E-1
1.315404661E1,2.531379938E0,-7.592016459E-1,1.818686426E-1
1.320603997E1,2.514275551E0,-4.250583351E-1,-5.352871418E-1
1.325803370E1,1.120280981E0,1.361722589E0,2.942678630E-1
1.331002762E1,-8.161618114E-1,7.551332712E-1,-4.809201658E-1
1.336202101E1,-2.657920361E0,6.677795649E-1,-1.116219997E0
1.341401423E1,-3.562611818E0,-1.114725232E0,-2.224940538E0
1.346600766E1,-3.304215908E0,-1.301650047E0,-1.218845367E0
1.351800089E1,-1.930990815E0,2.169897318E0,-9.909926057E-1
1.356999425E1,1.068556085E-1,2.268246651E0,4.152191579E-1
1.362198771E1,5.698914528E-1,1.063944027E-1,1.127488017E0
1.367398172E1,9.675647616E-1,-1.822211035E-2,1.707810044E0
1.372597528E1,1.283992887E0,-1.190472484E0,1.310747504E0
1.377796867E1,1.523452163E0,-1.737196922E0,1.051740766E0
1.382996193E1,1.450148344E0,-2.065842628E0,5.850396752E-1
1.388195603E1,1.276662588E0,-6.089287996E-1,1.370612383E0
1.393395235E1,5.711131692E-1,-3.560305834E-1,2.440237522E0
1.398594597E1,1.667204052E-1,-2.068285942E0,1.762176991E0
1.403793933E1,-1.324401617E0,-1.034091115E0,2.356247753E-1
1.408993263E1,-3.153943062E0,1.589288116E-1,-1.127826452E0
1.414192605E1,-4.342687130E0,3.330253959E-1,-2.069169760E0
1.419391931E1,-3.035435200E0,4.796330631E-1,-1.532830119E0
1.424591267E1,-1.333564639E0,3.477149010E0,-9.311278462E-1
1.429790662E1,-1.716989428E-1,1.528488636E0,5.642702579E-1
1.434990024E1,4.086230397E-1,-6.058744788E-1,1.126266360E0
1.440189387E1,1.544832349E0,7.951632887E-2,1.098166466E0
1.445388706E1,2.192349672E0,-1.031036735E0,9.271242023E-1
1.450588039E1,2.429365158E0,-1.315699935E0,7.682992816E-1
1.455787368E1,2.586357594E0,-1.467194438E0,6.949954033E-1
1.460986704E1,2.407373905E0,-6.926173568E-1,7.322582603E-1
1.466186030E1,1.947392583E0,-1.155653238E0,7.182083130E-1
1.471385452E1,1.455035210E0,-7.365996242E-1,5.697680712E-1
1.476584798E1,7.592597008E-1,-3.865738511E-1,5.758767128E-1
1.481784140E1,-1.266369462E0,-6.119831800E-1,-2.249676138E-1
1.486983486E1,-3.645078659E0,1.442680508E-1,-1.019703269E0
1.492182868E1,-5.398872852E0,-6.846761107E-1,-1.735026479E0
1.497382764E1,-4.735473156E0,-6.797891855E-1,-1.209071517E0
1.502582449E1,-2.019566298E0,1.649440050E0,-1.284509152E-1
1.507781806E1,-4.123798609E-1,2.479605913E0,4.298799038E-1
1.512981138E1,5.937151909E-1,8.440325409E-2,1.286923885E0
1.518180471E1,1.406776905E0,-1.782688051E-1,1.281426072E0
1.523379813E1,2.472736835E0,-1.187418222E0,1.246606827E0
