"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.941813608E1,-2.928653717E0,7.973687649E-1,-3.176707506E0
1.947812871E1,-5.430232525E0,4.544439316E-1,-4.458114624E0
1.953812198E1,-9.388328552E0,9.335997105E-1,-7.792653084E0
1.959811514E1,3.714624405E0,4.103849411E0,-9.393024445E0
1.965810820E1,-3.297474861E0,3.633942604E-1,-7.708015442E-1
1.971810140E1,2.203197718E0,-1.776519775E0,1.791765451E0
1.977809437E1,1.113199711E1,-6.992384911E0,5.972721100E0
1.983808676E1,6.153076649E0,-7.504625320E-1,5.739182472E0
1.989807906E1,5.079713821E0,2.118396759E-1,3.269947052E0
1.995807166E1,4.676842213E0,-1.761616707E0,2.955436707E-1
2.001806412E1,4.642241955E0,-3.140663624E0,1.237767696E0
2.007805672E1,-1.717673302E0,1.992552519E0,-2.738374472E0
2.013804918E1,-6.214590073E0,3.414902210E0,-7.052009106E0
2.019804165E1,-4.895035744E0,3.119778633E-1,-8.443278313E0
2.025803391E1,-1.229100037E1,2.424560547E0,-1.486664200E1
2.031802641E1,-4.759840012E0,1.327147484E1,-1.112690544E1
2.037801887E1,5.365149498E0,-1.309226513E1,9.437570572E0
2.043801140E1,6.742421627E0,-5.470047951E0,3.134036303E0
2.049800393E1,3.589058399E0,-2.160405159E0,4.827810287E0
2.055799723E1,2.355497122E0,-1.330347061E0,2.228568792E0
2.061799143E1,1.865997791E0,-7.237615585E-1,5.955049992E-1
2.067798600E1,1.340398788E0,9.108295441E-1,1.337871552E-1
2.073798053E1,-3.521871567E-1,6.513857841E0,1.319673538E0
2.079797506E1,2.539184093E0,4.763373852E0,3.947501183E-1
2.085796882E1,6.151447296E-1,1.205526233E0,-2.064466000E0
2.091796146E1,-1.148018265E1,2.452095509E0,-8.199048042E0
2.097795389E1,-3.583838463E0,3.928647518E0,-5.638632298E0
2.103794642E1,-2.939647675E0,1.865963936E-1,8.781971931E-1
2.109793898E1,6.306576252E0,-1.610510635E1,7.879121780E0
2.115793145E1,-1.559852004E0,-7.183485985E0,-2.753147364E0
2.121792404E1,2.605136395E0,-2.221689224E0,3.455118656E0
2.127791637E1,1.793570518E0,-7.658176422E-1,1.977076530E0
2.133790870E1,2.726089001E0,4.603257179E-1,1.122689486E0
2.139790110E1,-1.092381477E-1,3.263682365E0,1.675599813E0
2.145789370E1,4.349250793E-1,3.360995293E0,-2.618098259E-1
2.151788623E1,-1.756957054E0,4.264050484E0,-1.451078653E0
2.157787886E1,-5.283540726E0,5.098662376E-1,-1.492392540E0
2.163787182E1,-7.810643673E0,1.772285461E0,-3.109948635E0
2.169786589E1,-5.622625351E0,-3.084793091E0,-4.333605766E0
2.175786015E1,1.432529926E0,-6.992867947E0,7.273617744E0
2.181785448E1,-1.151518583E0,-1.058322334E1,-3.626708746E0
2.187784871E1,4.790147781E0,-1.634462357E0,3.729237318E0
2.193784254E1,3.017748594E0,1.282053947E0,3.511696100E0
2.199783518E1,1.918362617E0,-2.276729584E0,2.090164900E0
2.205782751E1,2.902524471E0,-1.106696606E0,1.918997765E-1
2.211781994E1,1.301860809E-2,-2.469440937E0,-4.570486546E-1
2.217781247E1,-3.918156147E0,-1.160208702E0,-3.678756237E0
2.223780500E1,-5.553358078E0,8.883631229E-1,-5.850393295E0
2.229779756E1,-2.933945656E-1,1.292265892E0,-5.448387623E0
2.235779009E1,-8.387892723E0,3.525755405E0,-8.101985931E0
2.241778246E1,2.343878269E0,-5.597675800E0,1.096123219E0
2.247777482E1,8.176312447E-1,-6.575714111E0,4.243495464E-1
2.253776735E1,5.318455696E0,-2.362609863E0,5.126616478E0
2.259775985E1,5.876534462E0,3.005456924E-1,6.254001617E0
2.265775238E1,2.247461319E0,-5.737257004E-1,1.809152603E0
2.271774504E1,4.910878658E0,-5.345439911E-1,1.329718113E0
