"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.725857444E1,-2.526000023E1,3.209999847E1,-2.310000038E1
1.731856757E1,-2.789999962E1,2.634000015E1,-2.639999962E1
1.737856070E1,-2.843999863E1,2.387999916E1,-2.807999992E1
1.743855390E1,-2.742000008E1,2.345999908E1,-2.850000000E1
1.749854666E1,-2.010000038E1,3.126000023E1,-2.477999878E1
1.755853906E1,-1.247999954E1,4.223999786E1,-1.535999966E1
1.761853152E1,-4.079999924E0,4.673999786E1,-6.239999771E0
1.767852405E1,4.799999893E-1,4.739999771E1,-2.639999866E0
1.773851645E1,-2.879999876E0,4.721999741E1,-4.739999771E0
1.779850905E1,-7.500000000E0,4.620000076E1,-7.079999924E0
1.785850151E1,-1.535999966E1,4.397999954E1,-1.085999966E1
1.791849391E1,-2.160000038E1,3.918000031E1,-1.451999950E1
1.797848634E1,-2.537999916E1,3.557999802E1,-1.889999962E1
1.803847887E1,-2.495999908E1,3.329999924E1,-2.345999908E1
1.809847133E1,-2.297999954E1,3.155999947E1,-2.255999947E1
1.815846393E1,-1.193999958E1,3.761999893E1,-2.052000046E1
1.821827170E1,-8.220000267E0,4.547999954E1,-6.359999657E0
1.827826533E1,7.799999714E-1,4.715999985E1,2.399999946E-1
1.833825966E1,-1.620000005E0,4.739999771E1,-6.599999666E-1
1.839825399E1,-6.599999905E0,4.637999725E1,-5.940000057E0
1.845824825E1,-1.188000011E1,4.379999924E1,-1.427999973E1
1.851824252E1,-1.607999992E1,3.881999969E1,-2.105999947E1
1.857823558E1,-2.027999878E1,3.395999908E1,-2.621999931E1
1.863822791E1,-2.381999969E1,3.005999947E1,-2.784000015E1
1.869822034E1,-2.489999962E1,2.765999985E1,-2.807999992E1
1.875821281E1,-2.219999886E1,2.969999886E1,-2.657999992E1
1.881820534E1,-1.734000015E1,3.515999985E1,-2.231999969E1
1.887819787E1,-9.359999657E0,4.427999878E1,-1.217999935E1
1.893819040E1,-8.999999762E-1,4.721999741E1,-1.079999924E0
1.899818276E1,3.480000019E0,4.793999863E1,1.979999900E0
1.905817516E1,-1.979999900E0,4.841999817E1,-1.679999948E0
1.911816756E1,-7.139999866E0,4.637999725E1,-6.779999733E0
1.917816009E1,-1.505999947E1,4.265999985E1,-1.253999996E1
1.923815255E1,-2.063999939E1,3.743999863E1,-1.973999977E1
1.929814514E1,-2.573999977E1,3.017999840E1,-2.489999962E1
1.935813818E1,-2.771999931E1,2.663999939E1,-2.693999863E1
1.941813148E1,-2.669999886E1,2.442000008E1,-2.759999847E1
1.947812454E1,-2.052000046E1,3.204000092E1,-2.753999901E1
1.953811767E1,-1.427999973E1,3.929999924E1,-1.818000031E1
1.959811073E1,-7.559999943E0,4.547999954E1,-5.579999924E0
1.965810337E1,3.000000000E0,4.739999771E1,-2.399999946E-1
1.971809560E1,2.279999971E0,4.787999725E1,-1.979999900E0
1.977808813E1,-5.999999642E-1,4.703999710E1,-6.119999886E0
1.983808066E1,-7.379999638E0,4.427999878E1,-1.343999958E1
1.989807319E1,-1.865999985E1,3.905999756E1,-1.907999992E1
1.995806565E1,-2.711999893E1,2.897999954E1,-2.561999893E1
2.001805818E1,-2.609999847E1,2.279999924E1,-3.053999901E1
2.007805051E1,-2.645999908E1,2.273999977E1,-3.185999870E1
2.013804288E1,-1.776000023E1,2.892000008E1,-2.903999901E1
2.019803541E1,-9.779999733E0,3.959999847E1,-2.087999916E1
2.025802787E1,-2.279999971E0,4.673999786E1,-7.139999866E0
2.031802040E1,4.920000076E0,4.727999878E1,-2.460000038E0
2.037801326E1,7.199999690E-1,4.734000015E1,-3.720000029E0
2.043800730E1,-5.099999905E0,4.620000076E1,-7.679999828E0
2.049800180E1,-1.050000000E1,4.434000015E1,-1.373999977E1
2.055799640E1,-1.626000023E1,3.965999985E1,-1.805999947E1
2.061799086E1,-2.069999886E1,3.575999832E1,-2.100000000E1
2.067798506E1,-2.381999969E1,3.150000000E1,-2.387999916E1
2.073797799E1,-2.550000000E1,2.681999969E1,-2.705999947E1
2.079797042E1,-2.369999886E1,2.519999886E1,-2.892000008E1
2.085796289E1,-2.052000046E1,3.150000000E1,-2.621999931E1
2.091795552E1,-1.343999958E1,4.079999924E1,-1.613999939E1
2.097794798E1,-4.799999714E0,4.655999756E1,-4.739999771E0
2.103794051E1,-1.740000010E0,4.745999908E1,-2.220000029E0
2.109793291E1,-4.679999828E0,4.721999741E1,-3.240000010E0
2.115792531E1,-8.819999695E0,4.493999863E1,-7.440000057E0
2.121791764E1,-1.583999920E1,4.302000046E1,-1.092000008E1
2.127791017E1,-2.076000023E1,3.857999802E1,-1.565999985E1
2.133790276E1,-2.268000031E1,3.575999832E1,-1.895999908E1
2.139789533E1,-2.627999878E1,3.252000046E1,-2.087999916E1
2.145788796E1,-2.592000008E1,3.101999855E1,-2.237999916E1
2.151788176E1,-2.315999985E1,3.407999802E1,-2.160000038E1
2.157787609E1,-1.626000023E1,4.086000061E1,-1.463999939E1
2.163787035E1,-5.159999847E0,4.691999817E1,-2.819999933E0
2.169786465E1,5.039999962E0,4.613999939E1,2.519999981E0
2.175785874E1,6.179999828E0,4.745999908E1,2.759999990E0
2.181785171E1,1.799999923E-1,4.752000046E1,5.999999866E-2
2.187784404E1,-7.019999981E0,4.679999924E1,-4.139999866E0
2.193783647E1,-1.475999928E1,4.391999817E1,-9.000000000E0
2.199782894E1,-2.100000000E1,3.870000076E1,-1.596000004E1
2.205782153E1,-2.153999901E1,3.359999847E1,-2.489999962E1
2.211781403E1,-2.381999969E1,2.909999847E1,-2.837999916E1
2.217780656E1,-2.315999985E1,2.957999992E1,-2.826000023E1
2.223779899E1,-1.710000038E1,3.389999771E1,-2.489999962E1
2.229779139E1,-1.277999973E1,4.320000076E1,-1.379999924E1
2.235778382E1,-5.039999962E0,4.679999924E1,-2.579999924E0
2.241777638E1,-2.999999821E-1,4.763999939E1,-1.199999973E-1
2.247776884E1,-1.620000005E0,4.739999771E1,-1.740000010E0
2.253776141E1,-5.579999924E0,4.668000031E1,-6.420000076E0
2.259775451E1,-1.127999973E1,4.409999847E1,-1.205999947E1
2.265774774E1,-1.739999962E1,4.086000061E1,-1.565999985E1
2.271774080E1,-2.231999969E1,3.713999939E1,-1.950000000E1
2.277773396E1,-2.477999878E1,3.486000061E1,-2.015999985E1
2.283772700E1,-1.871999931E1,3.504000092E1,-2.076000023E1
2.289771949E1,-9.420000076E0,4.091999817E1,-1.571999931E1
2.295771182E1,-3.419999838E0,4.745999908E1,-1.139999986E0
2.301770442E1,4.679999828E0,4.770000076E1,2.519999981E0
2.307769692E1,3.599999845E-1,4.793999863E1,1.740000010E0
2.313768945E1,-5.039999962E0,4.673999786E1,-4.019999981E0
2.319768198E1,-1.193999958E1,4.457999802E1,-1.097999954E1
2.325767444E1,-1.565999985E1,4.193999863E1,-1.577999973E1
2.331766671E1,-1.685999870E1,3.918000031E1,-2.027999878E1
2.337765917E1,-1.769999886E1,3.779999924E1,-2.297999954E1
2.343765187E1,-2.034000015E1,3.629999924E1,-2.279999924E1
2.349764440E1,-1.734000015E1,3.713999939E1,-2.219999886E1
2.355763693E1,-6.719999790E0,4.170000076E1,-1.619999886E1
2.361762989E1,1.620000005E0,4.697999954E1,-6.480000019E0
2.367762393E1,8.819999695E0,4.721999741E1,-3.059999943E0
