"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.542886853E2,-1.130097747E0,-1.614698982E1,1.508393139E-1
2.543406786E2,1.592192769E0,-1.040791225E1,6.727912426E-1
2.543926363E2,3.830839634E0,-5.121353626E0,5.770202279E-1
2.544446296E2,9.840469360E0,-3.675211906E0,2.751021862E0
2.544966231E2,1.158110714E1,-2.650462151E0,5.966532707E0
2.545486164E2,9.016839027E0,2.181184292E0,1.539518714E0
2.546006106E2,4.692778587E0,-2.545114040E0,-1.415016413E0
2.546526040E2,2.624125242E0,-3.782954216E0,8.600234985E0
2.547045973E2,-1.132491946E0,6.296942830E-1,2.030344963E0
2.547565907E2,3.435784340E0,-1.187799740E1,4.166038036E-1
2.548085841E2,7.187613010E0,-2.279349709E1,-1.570644259E0
2.548605773E2,1.092507553E1,-1.345103550E1,3.335224867E0
2.549125707E2,4.673624516E0,-1.142069054E1,1.003201127E0
2.549645646E2,3.905062199E0,-9.083878517E0,7.446194887E-1
2.550165584E2,8.118986130E0,-6.584255695E0,1.549095750E0
2.550685518E2,8.059128761E0,-6.718335152E0,-9.241901040E-1
2.551205450E2,3.347196102E0,-3.986467600E0,-1.757397652E0
2.551725385E2,-1.525153041E0,-4.884320498E-1,4.213923812E-1
2.552245357E2,-7.276201248E0,7.570696831E0,2.798907280E0
2.552765338E2,-3.215511084E0,-6.778192043E0,4.599401951E0
2.553285294E2,1.183250618E1,-2.991885757E1,1.010383987E1
2.553805227E2,1.647739983E1,-1.817733383E1,2.889889717E0
2.554325160E2,2.746233225E0,-1.421241570E1,9.241901040E-1
2.554845094E2,6.287365437E0,-1.095620155E1,1.046298146E0
2.555365027E2,7.031985283E0,-7.604216576E0,2.320052385E0
2.555884960E2,6.040755272E0,-1.879505754E0,1.491633177E0
2.556404900E2,5.291347504E0,1.005595401E-1,3.471698463E-1
2.556924837E2,-7.972934842E-1,8.882759809E-1,-2.293715239E0
2.557444770E2,1.656838226E1,-1.991318321E1,-5.339232922E0
2.557964704E2,-1.644866824E0,5.525986195E0,4.324060440E0
2.558484638E2,1.454043102E1,-2.808244896E1,8.138139725E0
2.559004572E2,1.482056141E0,-1.819409370E1,-3.241847992E0
2.559524505E2,8.245882034E0,-1.305119228E1,4.041535854E0
2.560044437E2,5.085439682E0,-1.177743816E1,3.359167576E0
2.560564379E2,6.498061657E0,-7.826884270E0,4.898686409E0
2.561084316E2,6.680026531E0,-3.261002302E0,3.591412306E0
2.561604248E2,3.459727049E0,-2.698347807E0,3.438178539E0
2.562124181E2,4.980091453E-1,-2.849186957E-1,4.252232075E0
2.562644115E2,3.723097324E0,2.502017260E0,6.488484859E0
2.563164085E2,3.648874760E0,-2.322446555E-1,4.247443676E0
2.563684067E2,2.794118643E0,-7.278595567E-1,2.521171331E0
2.564204015E2,4.209135056E0,-4.508419514E0,6.225114465E-1
2.564723948E2,5.439792156E0,-1.158110714E1,4.573064804E0
2.565243881E2,6.059909344E0,-1.966417885E1,5.700768471E0
2.565763815E2,1.138717079E1,-1.545743847E1,7.518023014E0
2.566283748E2,8.399115562E0,-1.217249298E1,9.919480324E0
2.566803681E2,3.471698523E0,-9.538790703E0,6.845231533E0
2.567323617E2,5.073468208E0,-8.370385170E0,6.035966873E0
2.567843557E2,4.929811954E0,-5.205153465E0,4.738269806E0
2.568363492E2,8.164477348E0,-2.959323645E0,4.321666241E0
2.568883426E2,4.486870766E0,-7.063110471E-1,2.071047783E0
2.569403358E2,3.423812866E0,1.810071707E0,1.094183564E0
