,Time (s),X (hPa)
238,1.55965344617e+18,1009.946213
239,1.55965344721e+18,1009.946213
240,1.55965344825e+18,1009.946823
241,1.55965344929e+18,1009.946823
242,1.55965345033e+18,1009.946823
243,1.55965345137e+18,1009.944992
244,1.5596534524e+18,1009.942169
245,1.55965345344e+18,1009.940567
246,1.55965345448e+18,1009.935837
247,1.55965345552e+18,1009.934616
248,1.55965345656e+18,1009.934082
249,1.5596534576e+18,1009.934616
250,1.55965345863e+18,1009.934845
251,1.55965345967e+18,1009.935074
252,1.55965346071e+18,1009.935074
253,1.55965346175e+18,1009.935074
254,1.55965346279e+18,1009.935532
255,1.55965346382e+18,1009.935684
256,1.55965346486e+18,1009.935684
257,1.5596534659e+18,1009.938278
258,1.55965346694e+18,1009.939728
259,1.55965346798e+18,1009.943466
260,1.55965346902e+18,1009.944611
261,1.55965347005e+18,1009.947205
262,1.55965347109e+18,1009.947205
263,1.55965347213e+18,1009.946823
264,1.55965347317e+18,1009.943085
265,1.55965347421e+18,1009.942093
266,1.55965347525e+18,1009.936981
267,1.55965347628e+18,1009.925919
268,1.55965347732e+18,1009.919357
269,1.55965347836e+18,1009.915771
270,1.5596534794e+18,1009.91333
271,1.55965348044e+18,1009.91333
272,1.55965348148e+18,1009.91951
273,1.55965348251e+18,1009.924316
274,1.55965348355e+18,1009.926147
275,1.55965348459e+18,1009.92836
276,1.55965348563e+18,1009.928589
277,1.55965348667e+18,1009.929657
278,1.55965348771e+18,1009.930267
279,1.55965348875e+18,1009.930573
280,1.55965348979e+18,1009.930573
281,1.55965349082e+18,1009.930725
282,1.55965349186e+18,1009.930725
283,1.5596534929e+18,1009.930344
284,1.55965349394e+18,1009.927521
285,1.55965349498e+18,1009.926987
286,1.55965349602e+18,1009.925308
287,1.55965349705e+18,1009.925308
288,1.55965349809e+18,1009.924698
289,1.55965349913e+18,1009.925919
290,1.55965350017e+18,1009.927902
291,1.55965350121e+18,1009.930725
292,1.55965350225e+18,1009.931641
293,1.55965350328e+18,1009.93454
294,1.55965350432e+18,1009.937515
295,1.55965350536e+18,1009.937515
296,1.5596535064e+18,1009.933853
297,1.55965350744e+18,1009.930115
298,1.55965350848e+18,1009.924164
299,1.55965350951e+18,1009.922104
