,acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),bar_X (hPa),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),mag_X (muT),mag_Y (muT),mag_Z (muT),loc_Latitude (degree),loc_Longitude (degree),loc_Height (m),loc_Velocity (m/s),loc_Direction (degree),loc_Horizontal Accuracy (m),loc_Vertical Accuracy (degree),labelNothing,labelWalking,labelClimbingstairs,labelBiking,labelTrain
2019-06-04 13:13:55.750,11.10331055,5.7707995610000005,4.9461643980000005,,-0.30514253675,0.51892545446,-0.173261106,-49.28237152,-36.139839175,10.130462648,52.33861267,4.870340545,11.84615707,1.25,74.1796875,10.0,10.0,0,1,0,0,0
2019-06-04 13:13:56.000,9.931397552,8.3180525210000003,4.7271697999999995,,0.4796237051,0.2029068619,0.05569595844,-50.59741211,-35.71463013,10.24084473,,,,,,,,0,1,0,0,0
2019-06-04 13:13:56.250,,,,1008.461838,-0.3495567739,-0.3431158662,-0.3192081153,-54.83447266,-31.85594177,7.303405762,,,,,,,,0,1,0,0,0
2019-06-04 13:13:56.500,3.604205017,5.1771340939999995,0.79589492799999995,,-0.04786125571,0.276327908,-0.3466343582,-53.8026886,-33.96717834,5.680480957,,,,,,,,0,1,0,0,0
2019-06-04 13:13:56.750,5.5374348449999999,3.0469139099999998,1.8827847290000002,,0.550265193,0.1460954249,0.08833009005,-53.16146851,-37.00019836,-0.6547241211,52.33861808,4.870359823,11.83480453,1.519999981,76.9921875,10.0,10.0,0,1,0,0,0
2019-06-04 13:13:57.000,,,,,0.1730987132,-1.007922292,-0.1598358899,-53.41635132,-35.93170166,3.294128418,,,,,,,,0,1,0,0,0
2019-06-04 13:13:57.250,10.40621017,4.0115080260000004,3.6203713989999997,1008.460083,-0.1743379384,-0.1682469696,-0.2824255228,-55.89425659,-31.53631592,5.10723877,,,,,,,,0,1,0,0,0
2019-06-04 13:13:57.500,,,,,-0.399104327,0.1870232821,1.12312901,-54.85868835,-32.54685974,9.110900879,,,,,,,,0,1,0,0,0
2019-06-04 13:13:57.750,12.68522095,10.47985703,5.039270782,,-0.208980158,1.709857225,0.8535014391,-57.32331848,-29.67982483,5.999450684,52.33862256,4.870381784,11.92696762,1.519999981,91.7578125,10.0,10.0,0,1,0,0,0
2019-06-04 13:13:58.000,3.688479767,6.8338888549999997,1.4606625369999999,,-0.1757978499,-0.2902380526,-0.08021981269,-58.83639526,-25.72772217,2.178283691,,,,,,,,0,1,0,0,0
2019-06-04 13:13:58.250,,,,1008.459854,0.06108313799,-0.2548469603,1.74410212,-59.42991638,-25.25471497,5.213684082,,,,,,,,0,1,0,0,0
2019-06-04 13:13:58.500,4.3155258180000002,3.365451508,1.2772938540000001,,-0.3304478824,0.0256604217,-0.7019104958,-60.23274231,-21.03944397,4.847290039,,,,,,,,0,1,0,0,0
2019-06-04 13:13:58.750,8.6865861510000002,2.6629623410000001,0.01496887207,,0.002056322526,0.4935797751,0.2556832731,-60.18920898,-23.56617737,4.910522461,52.33862508,4.870405756,12.10702133,1.519999981,94.921875,10.0,10.0,0,1,0,0,0
2019-06-04 13:13:59.000,,,,,0.3289355338,-0.07933835685,-0.889085114,-61.82046509,-20.41529846,-0.3118896484,,,,,,,,0,1,0,0,0
2019-06-04 13:13:59.250,12.154125369999999,8.4891467289999998,3.021766205,1008.459854,-0.2002272904,0.1342763752,0.6047186255,-62.55516052,-21.03633118,3.935241699,,,,,,,,0,1,0,0,0
2019-06-04 13:13:59.500,,,,,0.8439615369,-0.8018189073,0.06138214096,-65.38751221,-14.30084229,-4.295898438,,,,,,,,0,1,0,0,0
2019-06-04 13:13:59.750,6.5550187679999992,5.7630157470000007,2.2628443909999998,,-0.3612840772,0.08738095313,-0.8667684197,-65.00672913,-23.37850952,-0.6312866211,52.33862621,4.870428387,12.06527328,1.429999948,87.5390625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:00.000,4.972359924,2.6993367000000004,1.1630813600000001,,0.2824160755,0.3429881334,0.05916194618,-68.31277466,-16.36022949,-10.09375,,,,,,,,0,1,0,0,0
2019-06-04 13:14:00.250,,,,1008.460617,0.4017101824,0.1620810181,-0.1145610213,-67.87200928,-27.88710022,-3.79888916,,,,,,,,0,1,0,0,0
2019-06-04 13:14:00.500,7.7285783389999994,3.223247223,4.5316763309999999,,-0.1012457088,0.09320819378,0.04231472313,-70.77709961,-23.71038818,-9.72088623,,,,,,,,0,1,0,0,0
2019-06-04 13:14:00.750,11.330388340000001,10.831176449999999,3.8752912899999998,,-0.09840530902,-0.05793350935,-0.3727771938,-72.3531189,-27.11123657,-6.517944336,52.33862717,4.870456969,11.69808578,1.549999952,91.0546875,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:01.000,,,,,0.395437181,-0.03066091426,-0.003596754745,-72.41744995,-31.5229187,-12.46990967,,,,,,,,0,1,0,0,0
2019-06-04 13:14:01.250,6.1333456420000001,6.4087728879999997,1.538500671,1008.464661,0.3084616363,-0.07608067244,0.2894869447,-74.97755432,-32.57606506,-9.952697754,,,,,,,,0,1,0,0,0
2019-06-04 13:14:01.500,,,,,-0.4555431008,-0.3815231919,0.3429918587,-77.86703491,-31.70481873,-14.12335205,,,,,,,,0,1,0,0,0
2019-06-04 13:14:01.750,3.9737864689999998,3.4540672300000002,0.41209304810000003,,-0.5160996914,-0.5468993783,0.295275718,-80.44934082,-35.06260681,-8.102722168,52.33862893,4.870485133,11.30050278,1.519999981,88.2421875,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:02.000,6.9847750849999999,5.1045350650000003,2.6945466610000004,,0.259426862,0.8034861684,-0.05638034642,-80.67593384,-40.50227356,-8.03692627,,,,,,,,0,1,0,0,0
2019-06-04 13:14:02.250,,,,1008.464661,-0.3577813804,-0.5699083805,-0.2660227418,-81.32803345,-43.95545959,-8.066833496,,,,,,,,0,1,0,0,0
2019-06-04 13:14:02.500,9.4140733339999993,9.7968273929999992,2.6688002009999998,,0.1686798185,0.8713329434,0.3108997345,-83.80006409,-43.49337769,-8.37701416,,,,,,,,0,1,0,0,0
2019-06-04 13:14:02.750,6.2327389529999992,7.4371343989999996,3.1820828250000002,,-0.2254566699,-0.1057523936,-0.6007674336,-85.3722229,-45.70927429,-2.921813965,52.33863006,4.870509859,11.14907455,1.659999967,78.3984375,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:03.000,,,,,0.09669817984,0.08138690889,0.1139940917,-81.43641663,-52.77085876,-0.8685302734,,,,,,,,0,1,0,0,0
2019-06-04 13:14:03.250,5.0189131160000002,3.5536102289999998,1.923200684,,0.1949491054,-0.5983290076,-0.3835656345,-81.10714722,-53.85325623,0.815246582,,,,,,,,0,1,0,0,0
2019-06-04 13:14:03.500,,,,1008.46344,0.01785099879,0.05526603758,0.3218475282,-75.6998291,-59.64222717,9.973144531,,,,,,,,0,1,0,0,0
2019-06-04 13:14:03.750,7.0066296389999998,4.6442422489999995,2.8445347600000002,,0.630206883,-0.02971533313,0.1360440403,-79.99423218,-52.77749634,2.717468262,52.33863375,4.87053467,11.44674301,1.570000052,81.9140625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:04.000,10.21969803,8.6672763059999998,2.738704834,,0.2420950085,-0.2129781395,-0.5850973725,-74.3800354,-57.27075195,9.487731934,,,,,,,,0,1,0,0,0
2019-06-04 13:14:04.250,,,,,-0.01706557535,1.149670362,0.6721640825,-79.36190796,-49.93814087,2.983520508,,,,,,,,0,1,0,0,0
2019-06-04 13:14:04.500,6.5216381839999995,7.4101904300000001,3.5051110839999997,1008.461838,0.4893520176,0.1731874198,-0.2486823052,-72.83148193,-54.39830017,11.53448486,,,,,,,,0,1,0,0,0
2019-06-04 13:14:04.750,4.1052131650000003,4.0884480289999994,0.094154205320000003,,-0.8409230113,0.01171353459,-0.1473190486,-73.79402161,-51.15750122,5.904174805,52.33863618,4.870555792,11.60372543,1.570000052,76.640625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:05.000,,,,,-1.591430068,-0.7421742082,-1.075731993,-66.13136292,-56.65151978,8.854003906,,,,,,,,0,1,0,0,0
2019-06-04 13:14:05.250,7.2958282470000002,3.9787261960000002,1.3425581359999998,,-0.2359549999,0.2786798477,0.3057589829,-59.38508606,-61.12654114,3.050170898,,,,,,,,0,1,0,0,0
2019-06-04 13:14:05.500,,,,1008.460922,0.3475074768,-0.32584548,0.2543443143,-56.08404541,-60.74055481,4.676574707,,,,,,,,0,1,0,0,0
2019-06-04 13:14:05.750,10.844798129999999,9.1265213010000004,8.0236148070000013,,0.3903774321,0.09436559677,0.2383292615,-62.78341675,-49.64724731,12.43005371,52.33863807,4.870576914,11.76168442,1.529999971,90.703125,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:06.000,8.8154681400000001,7.2155950929999992,2.7804679869999998,,-0.7241504192,-0.4157503843,0.234958753,-60.75437927,-48.5381012,15.78790283,,,,,,,,0,1,0,0,0
2019-06-04 13:14:06.250,,,,,0.7242947817,0.8448949456,-0.1136351228,-61.33328247,-44.33287048,18.18963623,,,,,,,,0,1,0,0,0
2019-06-04 13:14:06.500,3.7791911319999998,4.7945297239999993,2.1140538019999999,1008.460922,-0.2957687378,-0.7399601936,-1.253984094,-59.13995361,-46.53245544,15.82867432,,,,,,,,0,1,0,0,0
2019-06-04 13:14:06.750,3.9067259219999997,5.1820738219999996,2.607727203,,-0.3531726897,1.00282526,0.3037778735,-59.33171082,-45.25805664,13.65631104,52.33864008,4.870601222,11.84731674,1.600000024,85.078125,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:07.000,,,,,-0.7470434904,-0.428617239,-0.8482398391,-57.14619446,-47.96986389,8.730529785,,,,,,,,0,1,0,0,0
2019-06-04 13:14:07.250,12.10083618,8.217611389,4.0317160030000005,,-0.3322819471,-0.5194708705,0.8019533753,-48.81723022,-56.77156067,3.025390625,,,,,,,,0,1,0,0,0
2019-06-04 13:14:07.500,,,,1008.462296,1.357508302,0.3932851553,-0.548517406,-53.70812988,-50.84132385,-1.045471191,,,,,,,,0,1,0,0,0
2019-06-04 13:14:07.750,7.6767860410000006,7.3193293760000007,4.790787506,,0.4946769178,0.3909365237,1.142892718,-56.17640686,-47.29870605,2.807922363,52.3386413,4.870626619,11.83468246,1.600000024,87.890625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:08.000,2.646346893,3.8142182920000001,0.20297790530000001,,0.4924192727,-0.4469920397,-0.2925036848,-61.98725891,-38.19429016,-4.074462891,,,,,,,,0,1,0,0,0
2019-06-04 13:14:08.250,,,,,-1.282422781,-0.3280020356,-0.1639575064,-57.06018066,-45.5617981,-1.363830566,,,,,,,,0,1,0,0,0
2019-06-04 13:14:08.500,5.8255856320000001,2.896177368,2.0314256290000001,1008.464584,-0.3004728258,0.2147003859,0.1983290315,-61.6526947,-36.27662659,-12.36175537,,,,,,,,0,1,0,0,0
2019-06-04 13:14:08.750,12.489278410000001,5.6868241879999992,11.688743130000001,,0.6353542805,-0.1154053211,0.3995987475,-59.39605713,-40.65539551,-2.551269531,52.33863811,4.87065101,11.53499985,1.600000024,89.6484375,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:09.000,,,,,-0.09794031829,-0.08065374196,-0.4519990087,-63.74880981,-31.78787231,-4.731384277,,,,,,,,0,1,0,0,0
2019-06-04 13:14:09.250,9.7848522950000003,6.2580363459999999,4.9132328799999998,,-0.4989425838,-0.1869784892,-0.05004315078,-59.91273499,-37.79510498,-2.993347168,,,,,,,,0,1,0,0,0
2019-06-04 13:14:09.500,,,,,0.5970612764,1.626130819,0.1962599009,-56.71218872,-41.31687927,-9.078857422,,,,,,,,0,1,0,0,0
2019-06-04 13:14:09.750,4.7339057919999998,3.7350329589999998,1.8751506040000001,1008.465881,0.361107111,-0.8808572292,-0.1834936589,-58.24560547,-40.05569458,-8.926391602,52.3386356,4.870674396,11.49825668,1.570000052,91.0546875,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:10.000,6.1626846310000003,3.5561549380000002,4.2508602910000004,,-0.007020564284,1.243247986,0.838532269,-61.40003967,-35.90992737,-9.042175293,,,,,,,,0,1,0,0,0
2019-06-04 13:14:10.250,,,,,-0.6866096258,-0.3505741358,-0.5142828226,-62.15185547,-34.90621948,-11.65228271,,,,,,,,0,1,0,0,0
2019-06-04 13:14:10.500,14.13645309,5.8028329470000006,5.251080322,,0.06946580112,0.5602532029,1.01254487,-61.55137634,-38.90480042,-10.14477539,,,,,,,,0,1,0,0,0
2019-06-04 13:14:10.750,,,,1008.465881,0.7002332807,-0.5604769588,-2.008311272,-59.4510498,-42.94372559,-11.93890381,52.33863174,4.870696189,11.5870018,1.340000033,95.625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:11.000,8.3316741939999996,6.964866486,5.1768347170000002,,-0.3696669042,0.6827220917,0.9719904661,-59.93663025,-45.58712769,-5.711120605,,,,,,,,0,1,0,0,0
2019-06-04 13:14:11.250,2.3893313599999999,3.812721405,-0.083825683590000005,,1.109066844,-0.3154960573,-1.214590073,-64.32803345,-38.63520813,-7.963500977,,,,,,,,0,1,0,0,0
2019-06-04 13:14:11.500,,,,,-0.6433766484,0.2262735963,-0.04039111733,-59.91404724,-45.32492065,-9.07623291,,,,,,,,0,1,0,0,0
2019-06-04 13:14:11.750,5.0647178650000004,2.907104645,1.5079641719999999,1008.464813,1.222813368,0.02300140448,0.006643825211,-61.84388733,-42.79177856,-12.20385742,52.3386257,4.870717898,11.47756577,1.549999952,99.140625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:12.000,10.399923250000001,6.6550108339999996,10.00279907,,0.1961526275,-0.1590210199,0.4328508377,-61.69367981,-44.85716248,-6.883666992,,,,,,,,0,1,0,0,0
2019-06-04 13:14:12.250,,,,,-0.08775616437,0.3733053803,0.2973898947,-66.27745056,-37.42724609,-10.9286499,,,,,,,,0,1,0,0,0
2019-06-04 13:14:12.500,9.1992700200000002,8.0066999820000007,4.4932063289999995,,-0.09035099298,-0.005666132085,-0.8777241111,-64.62965393,-44.06564331,-6.915466309,,,,,,,,0,1,0,0,0
2019-06-04 13:14:12.750,,,,1008.46344,0.03768275678,0.6865525842,-0.02547455579,-68.89762878,-39.64553833,-12.75067139,52.33862286,4.870740613,11.33401108,1.549999952,98.0859375,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:13.000,2.3445744319999999,4.9478109739999994,1.9272422790000001,,0.4506798387,0.1547855139,0.1289360225,-69.32136536,-44.38967896,-7.789855957,,,,,,,,0,1,0,0,0
2019-06-04 13:14:13.250,3.6571948239999998,5.3081117249999998,2.7634034730000003,,-0.7754139304,-0.3239459991,0.6708776951,-74.81488037,-38.7298584,-14.93670654,,,,,,,,0,1,0,0,0
2019-06-04 13:14:13.500,,,,,-0.6596070528,-0.8490490317,0.2042871714,-76.56028748,-42.12179565,-10.612854,,,,,,,,0,1,0,0,0
2019-06-04 13:14:13.750,12.997471620000001,6.1355909729999993,10.08183472,1008.46344,0.1919451952,0.7601587176,0.9031511545,-76.9954834,-45.00245667,-14.8293457,52.33862101,4.870763412,11.40822983,1.549999952,84.375,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:14.000,7.7529775999999995,6.2722567749999998,4.036955109,,-0.6020137072,-0.5828841925,-1.025249362,-74.34796143,-51.04844666,-16.08258057,,,,,,,,0,1,0,0,0
2019-06-04 13:14:14.250,,,,,-0.1420578957,0.880433321,0.925373733,-77.35676575,-47.53962708,-14.9130249,,,,,,,,0,1,0,0,0
2019-06-04 13:14:14.500,3.3413516239999996,3.8089791869999998,1.276994476,,0.01697866805,0.1530935168,-0.482714355,-77.26950073,-47.69024658,-11.33673096,,,,,,,,0,1,0,0,0
2019-06-04 13:14:14.750,,,,1008.463287,-0.2836807966,-0.4147958159,1.116044521,-75.24214172,-50.16717529,-7.54309082,52.33862097,4.870786797,11.4451561,1.50999999,90.3515625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:15.000,7.053182831,2.3674768070000001,2.9668304439999997,,1.326783776,-0.5741682053,-1.217713833,-77.46057129,-44.83451843,-7.547058105,,,,,,,,0,1,0,0,0
2019-06-04 13:14:15.250,13.060191189999999,5.3591555789999994,9.4712544249999997,,-0.04944497347,-0.06376737356,0.4097931385,-73.53862,-48.34043884,3.058837891,,,,,,,,0,1,0,0,0
2019-06-04 13:14:15.500,,,,,0.1322261393,0.2908889651,0.2716041803,-76.4342041,-40.35462952,0.2824707031,,,,,,,,0,1,0,0,0
2019-06-04 13:14:15.750,9.2381890870000003,7.2510713200000003,4.7723757930000001,,-0.5137926936,-0.4367992878,-0.1549818069,-70.43049622,-45.27558899,8.78503418,52.33862348,4.870807501,11.65096664,1.460000038,69.609375,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:16.000,4.4224035639999997,2.9976663210000001,0.90142547610000001,1008.463669,-0.510191977,0.9364145398,0.004845607094,-76.8565979,-29.82351685,5.425354004,,,,,,,,0,1,0,0,0
2019-06-04 13:14:16.250,,,,,0.4245732725,-0.2181466371,-0.193936497,-71.5038147,-35.58097839,12.3303833,,,,,,,,0,1,0,0,0
2019-06-04 13:14:16.500,6.4111679079999995,2.9349467469999997,2.4099884030000003,,0.04548246413,-0.3391251266,0.7361938357,-72.97206116,-31.26858521,8.486022949,,,,,,,,0,1,0,0,0
2019-06-04 13:14:16.750,,,,,-0.6765072346,-0.8130863905,0.2057709694,-70.2986908,-28.45985413,16.66278076,52.33862621,4.870831054,11.41103745,1.559999943,83.3203125,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:17.000,12.819491729999999,5.6371275329999992,2.2164408870000001,1008.463669,0.4409548342,0.5809197426,0.8260615468,-70.5039978,-22.44987488,16.87713623,,,,,,,,0,1,0,0,0
2019-06-04 13:14:17.250,8.9807244869999998,2.9473709110000001,1.563947754,,0.2656535804,0.9767578244,-2.270672798,-65.64883423,-30.94866943,17.63934326,,,,,,,,0,1,0,0,0
2019-06-04 13:14:17.500,,,,,-0.02315750532,1.097009063,0.9526014328,-66.43884277,-31.37254333,8.953491211,,,,,,,,0,1,0,0,0
2019-06-04 13:14:17.750,4.1493713379999999,2.9006680299999998,0.13367202759999999,,1.129262686,0.7773526907,-1.906325459,-67.49446106,-26.41111755,11.97918701,52.33862755,4.87085687,11.54488754,1.559999943,96.328125,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:18.000,7.4052507020000009,1.881437531,0.60623931880000004,1008.463669,0.7091351151,1.128867269,-0.102745764,-65.10871887,-32.87117004,9.397155762,,,,,,,,0,1,0,0,0
2019-06-04 13:14:18.250,,,,,0.4796991944,-0.7266277075,-0.5495195389,-67.14268494,-28.51332092,1.712402344,,,,,,,,0,1,0,0,0
2019-06-04 13:14:18.500,11.39146133,8.3143103029999992,2.3174807739999999,,0.1408928484,0.1944272071,0.06042152643,-62.84356689,-32.97294617,9.122314453,,,,,,,,0,1,0,0,0
2019-06-04 13:14:18.750,,,,,0.1283867657,-0.7229160666,0.003270966932,-65.44548035,-27.00085449,1.662597656,52.33863057,4.870882351,11.67037582,1.399999976,86.484375,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:19.000,6.8795439150000002,5.6841297910000002,1.4588662719999999,1008.461838,-0.9852740765,-0.2964332104,-0.8984811902,-58.20928955,-38.61404419,7.797790527,,,,,,,,0,1,0,0,0
2019-06-04 13:14:19.250,3.4919384769999997,2.201771393,0.54786071780000001,,0.1806112677,0.7198673487,0.1414535642,-60.45674133,-34.89828491,-2.945373535,,,,,,,,0,1,0,0,0
2019-06-04 13:14:19.500,,,,,0.2484590113,-0.08792256564,-0.2195030451,-57.25524902,-38.02215576,7.748352051,,,,,,,,0,1,0,0,0
2019-06-04 13:14:19.750,7.0913534550000001,2.8343559269999998,3.082390137,,-1.038344979,-0.3705634773,0.4186312258,-61.76480103,-29.11114502,1.868469238,52.33863337,4.870908502,11.71902084,1.399999976,85.78125,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:20.000,15.29264877,7.0739895629999996,5.4718711850000004,1008.458939,-0.5568546057,-0.3129782975,-0.1335039884,-57.7328186,-33.1131897,9.143188477,,,,,,,,0,1,0,0,0
2019-06-04 13:14:20.250,,,,,0.01090467628,-0.1231543869,0.5505642891,-57.89424133,-31.03561401,6.217346191,,,,,,,,0,1,0,0,0
2019-06-04 13:14:20.500,7.2405931089999997,5.6851776120000004,2.6583219909999998,,-0.009895874187,-0.843035996,0.02538579144,-54.43518066,-35.50308228,9.501098633,,,,,,,,0,1,0,0,0
2019-06-04 13:14:20.750,,,,,-0.7500172853,-0.3329732716,1.016078472,-57.17330933,-30.74716187,5.18572998,52.33863459,4.870933983,11.76888657,1.570000052,87.890625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:21.000,3.4612522889999999,3.0719119260000003,-0.094303894039999989,1008.458862,-0.7332545519,-0.4807255864,0.2449910343,-55.41474915,-35.29649353,6.56048584,,,,,,,,0,1,0,0,0
2019-06-04 13:14:21.250,7.1985305789999998,2.7628047179999999,0.87972061159999992,,0.1564402431,1.405354977,1.044908524,-54.18258667,-38.44046021,3.197814941,,,,,,,,0,1,0,0,0
2019-06-04 13:14:21.500,,,,,0.204175964,-0.9858677387,-1.321142316,-55.26966858,-37.84867859,-2.172668457,,,,,,,,0,1,0,0,0
2019-06-04 13:14:21.750,11.29027176,8.9931486510000003,6.1764559939999994,,0.04324527457,0.9861835241,0.4968090653,-58.65588379,-33.02337646,1.382568359,52.33863342,4.87095871,12.05691147,1.559999943,97.03125,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:22.000,7.1170999149999998,5.8562718199999999,3.4048196410000005,,1.174916267,0.2819373012,-1.138630748,-61.87506104,-24.44255066,0.5979614258,,,,,,,,0,1,0,0,0
2019-06-04 13:14:22.250,,,,1008.458023,-0.9296098948,-0.08545582741,-0.01967390068,-55.36203003,-37.93978882,5.436889648,,,,,,,,0,1,0,0,0
2019-06-04 13:14:22.500,3.0807435610000002,2.9515621950000002,0.52406021120000001,,0.5183333158,-0.4453354776,0.6907289028,-58.5418396,-31.02932739,-2.227844238,,,,,,,,0,1,0,0,0
2019-06-04 13:14:22.750,,,,,-0.4593111575,-0.265357852,0.5354285836,-53.87995911,-37.44458008,5.251159668,52.33862633,4.870978072,12.15902328,1.639999986,123.046875,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:23.000,6.5054718020000006,2.2354513549999999,3.6597395319999997,,0.2160915136,0.8746296167,0.2258697748,-60.9175415,-22.09797668,4.59979248,,,,,,,,0,1,0,0,0
2019-06-04 13:14:23.250,12.260404360000001,8.3810714720000004,4.8876361079999997,1008.457794,-0.1599543393,0.4232151806,-2.230238438,-51.68037415,-39.63075256,6.117492676,,,,,,,,0,1,0,0,0
2019-06-04 13:14:23.500,,,,,-0.559420228,0.8994143605,-0.4390954375,-35.04112244,-48.77461243,-25.44598389,,,,,,,,0,1,0,0,0
2019-06-04 13:14:23.750,2.2135968020000001,8.1096858220000012,6.748865662,,-0.1469388455,1.353406787,0.005562201608,-11.91331482,-47.11877441,-42.65338135,52.33861619,4.870994333,11.81496811,1.570000052,138.1640625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:24.000,-1.216071167,4.8861392210000005,6.25878479,,-0.3861508071,-1.04232502,0.713176012,-12.31298828,-47.34690857,-42.25921631,,,,,,,,0,1,0,0,0
2019-06-04 13:14:24.250,,,,1008.456726,-0.1279555559,-0.1858432591,0.04513931274,-13.87739563,-44.72460938,-43.23474121,,,,,,,,0,1,0,0,0
2019-06-04 13:14:24.500,-1.051563263,4.4688070680000003,7.4492591859999999,,0.2917712927,-0.8938256502,0.4991854429,-16.74177551,-42.97457886,-43.86413574,,,,,,,,0,1,0,0,0
2019-06-04 13:14:24.750,,,,,1.192531586,-2.553935528,0.8605854511,-37.25787354,-44.9342041,-25.12255859,52.33860676,4.871011181,11.61886215,1.639999986,138.515625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:25.000,-1.061143341,7.9927789310000001,12.28869553,,1.711223125,0.3324583173,0.5068508387,-52.20584106,-35.28674316,-8.161437988,,,,,,,,0,1,0,0,0
2019-06-04 13:14:25.250,6.045478363,7.9562548829999997,5.3706816100000001,1008.456268,-0.01143415086,-0.02492497303,-1.171619534,-53.04202271,-35.36785889,-3.10369873,,,,,,,,0,1,0,0,0
2019-06-04 13:14:25.500,,,,,-0.8762266636,-0.1671157777,1.129262447,-50.79696655,-38.94154358,-2.769714355,,,,,,,,0,1,0,0,0
2019-06-04 13:14:25.750,3.1304402160000002,4.322860565,1.0577004999999999,,0.2532427311,-0.972007513,-0.7842789888,-56.72636414,-27.67533875,-5.105102539,52.33860165,4.871028783,11.54836655,1.570000052,97.3828125,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:26.000,5.6733522029999994,3.4953813170000001,4.7096562190000002,,0.1490561515,0.1208802909,0.3896751702,-55.9981842,-30.790802,1.548461914,,,,,,,,0,1,0,0,0
2019-06-04 13:14:26.250,,,,1008.456268,-0.314130187,-1.083882809,-0.4553898275,-57.07577515,-28.46759033,-0.07495117188,,,,,,,,0,1,0,0,0
2019-06-04 13:14:26.500,9.7203364560000001,10.888058170000001,5.0575328060000002,,-0.1954044551,0.01094151847,-0.4918113947,-54.48602295,-33.69316101,3.298156738,,,,,,,,0,1,0,0,0
2019-06-04 13:14:26.750,,,,,-0.09581603855,0.9599797726,0.3880905211,-54.82279968,-33.69589233,-0.9244995117,52.33859704,4.87104957,11.38338852,1.539999962,126.5625,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:27.000,7.6628649900000001,6.8949618529999999,3.0117370610000003,,-0.05990397185,-0.05483510718,0.3166313171,-52.23457336,-37.60209656,6.075561523,,,,,,,,0,1,0,0,0
2019-06-04 13:14:27.250,3.4341586300000002,3.6577935789999998,0.55878799439999993,1008.456268,-0.2811567783,-0.07846233249,-0.3122977912,-55.4418335,-31.76791382,3.856323242,,,,,,,,0,1,0,0,0
2019-06-04 13:14:27.500,,,,,-0.4000076354,-0.1322847456,-0.4822209477,-51.94619751,-35.75541687,9.811279297,,,,,,,,0,1,0,0,0
2019-06-04 13:14:27.750,6.3749432370000001,4.2056542969999997,1.570683746,,0.190572381,-0.2210959047,0.3533257842,-53.74916077,-34.14941406,-2.98034668,52.33859356,4.871071195,11.56533432,1.539999962,103.0078125,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:28.000,9.9063995360000003,9.6245356750000006,7.8041711429999996,,0.7916341424,-0.4758132398,0.08156516403,-49.90592957,-39.59561157,3.909362793,,,,,,,,0,1,0,0,0
2019-06-04 13:14:28.250,,,,,-0.060591463,0.2346098721,-0.5524407625,-53.17828369,-35.54823303,0.9340209961,,,,,,,,0,1,0,0,0
2019-06-04 13:14:28.500,7.7724371339999996,8.3616119379999994,4.4976969910000006,1008.454437,-0.7128035426,-0.7384137511,0.2540413737,-50.92939758,-38.99414062,6.386535645,,,,,,,,0,1,0,0,0
2019-06-04 13:14:28.750,,,,,0.3102037311,0.6852374077,0.4097459316,-51.37712097,-39.47814941,2.207214355,52.33859394,4.87109567,11.37026596,1.539999962,82.6171875,10.0,10.0,0,1,0,0,0
2019-06-04 13:14:29.000,1.994302826,4.6448410029999998,1.3913566590000002,,-0.2713699937,-0.8503362536,-0.3090311587,-50.19151306,-41.64489746,6.298950195,,,,,,,,0,1,0,0,0
2019-06-04 13:14:29.250,3.513194275,6.0429336549999997,3.5122961429999999,,-0.207885921,0.5442328453,0.1391019523,-49.63265991,-41.579422,8.528991699,,,,,,,,0,1,0,0,0
2019-06-04 13:14:29.500,,,,1008.454437,-0.3550061285,-0.2778806984,-0.355368197,-55.03837585,-36.64710999,5.831970215,,,,,,,,0,1,0,0,0
