,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),press_Pressure (hPa),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (muT),mag_Magnetic field y (muT),mag_Magnetic field z (muT),linacc_Linear Acceleration x (m/s^2),linacc_Linear Acceleration y (m/s^2),linacc_Linear Acceleration z (m/s^2),hr_Heart Rate,labeldribbelRun,labeldribbelStil,labelpassing,labelthrowing
2019-06-04 13:43:33.049999872,4.9085293874444442,-7.7188762162222231,2.8757900796888891,1022.427295,1.34087124133,0.073136172761,-1.25536154702,-18.2624996911,16.8449995685,-26.1074991225,-1.13227662449,-2.2943602205,0.942499875938,,1,0,0,0
2019-06-04 13:43:33.549999872,4.4696322201999994,-3.83395223032,3.4870218336199996,1022.380615,-0.980973247407,0.025882340252,0.72590520523,-25.4199990156,4.12666649367,-23.8333323789,-1.89009857256,-5.68607458104,-4.52919838156,,1,0,0,0
2019-06-04 13:43:34.049999872,7.0365342438000003,-13.378728842800001,7.2608777710499997,1022.3081544,-0.33956471098,0.37541944688,1.12583867605,-28.8599991788,0.802499979,-24.2624995713,-2.97616350583,0.0669428706,-1.1229864353,,1,0,0,0
2019-06-04 13:43:34.549999872,5.1926499732222222,-4.9271515048144439,2.6161442995555553,1022.3324706,2.26198817988,-0.6305126945,-1.45117775591,-24.6449997425,12.1274997593,-21.7349994175,4.86717846946,-8.94872963432,0.208620995235,,1,0,0,0
2019-06-04 13:43:35.049999872,1.0278622030000002,-5.3650910303399995,4.7868736758299999,1022.3041992,-0.36234998693,1.35182651288,0.51405722348,-29.0533322222,4.13333332711,-19.2733330208,-1.918628428,-2.38288859554,-3.16584112912,,1,0,0,0
2019-06-04 13:43:35.549999872,6.2093123788,-11.244472372700001,5.8530442419200011,1022.3778322,-0.36271645129,-1.47470807724,1.61782956122,-25.7399995312,-3.56249996925,-24.869999526,-2.97500368967,-2.50048069662,-2.35217881191,,1,0,0,0
2019-06-04 13:43:36.049999872,5.6975760193333329,-9.1051609032111092,2.6076313390000001,1022.3576662,1.09835779494,1.60762971062,-1.2704974083,-33.1499993812,15.3899995697,-4.36499993488,2.23656675166,-6.3101424727,1.89353165025,,1,0,0,0
2019-06-04 13:43:36.549999872,0.94573854244999978,0.24780748070399988,5.4551157593000008,1022.3267092,1.2337798238,-2.4659590956,0.543745192852,-26.8399995167,18.9933330753,-4.53333322167,-0.967757649111,-4.38679363949,-4.30740597505,,1,0,0,0
2019-06-04 13:43:37.049999872,3.8643596314444446,0.024474687666666581,7.7984189708222216,1022.3406248,-0.650617294811,-0.992552164074,0.7132535005,-21.6674996612,21.2774990809,-17.2499996424,0.086715281375,-2.36402998829,-2.85437253112,,1,0,0,0
2019-06-04 13:43:37.549999872,5.1524793775200006,-4.1133641722000007,5.1917455666999999,1022.369287,-0.147814115895,-0.408931557125,0.28009575152,-18.3749992846,29.6249992838,-11.7824997496,-1.52514219225,-1.54630797322,-0.069252967375,,1,0,0,0
2019-06-04 13:43:38.049999872,9.6039151715999989,-15.130380414899998,9.9654503519799995,1022.3192382,-0.602908700527,0.51457456933,1.06023177518,-17.0933332166,32.4933325456,-9.31333319457,-0.860484600378,-1.29541669856,-1.45308891978,,1,0,0,0
2019-06-04 13:43:38.549999872,5.3078410020333333,-8.7319202694111109,-1.2732220789777777,1022.3185548,1.15550764402,-0.533996002522,-0.437209395911,-15.6899997587,34.0274989588,-4.297500014,-1.54163995315,-6.23374855475,0.481072366375,,1,0,0,0
2019-06-04 13:43:39.049999872,7.0753214246900011,-6.6012549167700003,-0.93520380300000028,1022.3146484,0.359081843989,-0.6808276356,-0.26552902917,-15.9599997547,35.512498855,-2.48249997937,-4.31549596839,-7.76009643037,-5.10486549137,,1,0,0,0
2019-06-04 13:43:39.549999872,10.711453884966666,-10.069255484666666,-2.4120987386888886,1022.2120604,-0.02484695906,1.50258795086,0.39609909059,-7.2533331914,37.6733334867,8.3133331335,-3.74712101617,-1.64331754133,0.148511542138,,1,0,0,0
2019-06-04 13:43:40.049999872,6.1113864512382996,-3.0481512307709999,3.1822305922399998,1022.286377,-0.405117342822,0.471284493722,0.489405367,-14.3474997727,34.7999992363,-1.63500003525,0.38107848275,-5.7208760979,-0.17456188775,,1,0,0,0
2019-06-04 13:43:40.549999872,4.1183921094999993,-13.111767059129999,5.1840838133000009,1022.3301756,-1.03136962198,0.528196858714,0.95204758204,-19.7249995447,32.5049993988,-3.337499924,-2.42454177175,-2.60860681538,-5.51976883475,131.0,1,0,0,0
2019-06-04 13:43:41.049999872,2.5206392173333336,-6.9165278006555555,2.4264644186777775,1022.349756,2.401265439,-0.764495793256,-2.01310591233,-10.8533329158,34.97999933,-1.726666661,1.09166826096,-8.20474021836,-8.10751374511,,1,0,0,0
2019-06-04 13:43:41.549999872,6.4231209990000009,-4.3436934468000006,0.40582962948999962,1022.293555,-0.289046165673,-0.595550867114,0.58638361987,-12.0974998089,34.6949989813,-8.40750001421,-4.82150358024,-9.11882007107,-3.09430155163,,1,0,0,0
2019-06-04 13:43:42.049999872,5.1242268110499989,-11.702018129280001,7.2321465726999987,1022.2781738,-1.07358044404,0.76967178743,0.2328147649,-16.4399998479,28.8224997525,-17.5274995573,-4.73260879511,-1.7675796745,-2.37350228332,,1,0,0,0
2019-06-04 13:43:42.549999872,3.8898983626666657,-11.39648181722222,5.913060454,1022.2646972,0.858423458278,-1.62072527077,1.25095064947,-3.97999996633,28.6733323188,-23.5733332223,-2.89000172044,-6.12413816962,0.434408877031,,1,0,0,0
2019-06-04 13:43:43.049999872,2.8906079777999998,-4.2677947396900002,7.4809115770999997,1022.2836914,1.49474150508,0.10095766206,-0.21378879992,-6.39749978563,23.2799997854,-30.7199993137,0.856624947375,-3.93215781462,0.750742495055,,1,0,0,0
2019-06-04 13:43:43.549999872,5.1346553704444444,-4.9335364432888902,8.1764484237000001,1022.3134278,0.866025371678,-1.9431942362,0.698660631744,-17.3324994819,2.76749996854,-35.2124996175,-1.0169798433,-4.06815612368,-4.87390202325,,1,0,0,0
2019-06-04 13:43:44.049999872,2.0624282129999996,-3.5808771724000001,2.6310686529800003,1022.387988,-0.36522105562,-0.36360530256,0.4244431496,-29.1266659644,3.85333320711,-26.8333326989,2.58989164533,-3.24470211356,0.762156010411,,1,0,0,0
2019-06-04 13:43:44.549999872,5.3899913321000001,-6.3110689576399999,8.3153164159000017,1022.341162,0.99651977719,-1.21985507275,0.22371283766,-29.8949995038,3.53999995136,-24.0524995325,6.63449674772,-1.84895044563,-9.71398347462,,1,0,0,0
2019-06-04 13:43:45.049999872,6.001116753222222,-7.4179954201000005,0.5716995598333332,1022.3735838,-1.22795277824,-0.762867007489,0.910495102467,-37.7474989888,-3.71249985708,-4.73249995675,3.2344213726,-6.0973882975,-2.93179622269,,1,0,0,0
