,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),press_Pressure (hPa),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (muT),mag_Magnetic field y (muT),mag_Magnetic field z (muT),linacc_Linear Acceleration x (m/s^2),linacc_Linear Acceleration y (m/s^2),linacc_Linear Acceleration z (m/s^2),hr_Heart Rate,labeldribbelRun,labeldribbelStil,labelpassing,labelthrowing,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2019-06-04 13:21:40.549999,-12.1253258882,-2.86786237053,7.0729272715,1022.1132324,-0.31543553099,-0.98259504423,1.49626737466,15.6599996696,20.9849996559,-36.01499915,-3.11900758756,-4.09015284578,-3.08851899046,149.6,1,0,0,0,-0.252954057778,-0.090064916597,-0.174542342868,-0.168389400606,0.316709453456,-0.0789767453964,-0.130577228274
2019-06-04 13:21:41.049999,-4.29612723928,-6.32008727319,1.98378947702,1022.2072264,-1.17406094897,1.14886989512,-0.8476429466,9.72749969362,20.45249939,-37.6574988362,-5.44940516387,-1.61138570296,-7.88647919813,149.4,1,0,0,0,-0.0400601603451,-0.0373139274504,-0.183808185152,-0.396350495697,0.0980797749029,-0.101608143532,0.025318318107
2019-06-04 13:21:41.549999,-5.9777857419,0.515487349,2.6820666674,1022.0800782,-0.18660402358,-0.71980082543,0.172827829715,17.4999995241,25.6133323244,-31.09999911,-9.73066008161,-4.58737811457,-2.65565890079,149.2,1,0,0,0,-0.203665788216,-0.118388213681,-0.26223186144,-0.0924688363723,0.275044658301,0.0524307375773,-0.0989597738122
2019-06-04 13:21:42.049999,-11.2332192425,-4.30107536045,7.754816568,1022.0321778,0.59823560419,0.63405984497,1.27238531711,9.292499735,33.7199995512,-28.8599994162,-1.92058482444,-8.65348744468,-6.03846767162,149.0,1,0,0,0,-0.197534025905,-0.186386590069,-0.169479936835,-0.317916311598,0.269273224587,0.0963426733069,-0.144052233841
2019-06-04 13:21:42.549999,-3.51665751044,-6.43474642422,4.98275197722,1022.2103514,-1.55021821542,0.321554722947,-0.898208975789,17.0699999325,17.8124997451,-34.5599994663,0.131561576625,-6.27251198875,-4.51340809502,148.8,1,0,0,0,-0.0843412804152,-0.00844952523893,-0.175642140637,-0.393949239265,0.100756877632,-0.15101142415,-0.0164785274075
2019-06-04 13:21:43.049999,-3.1187823538,0.84254534835,1.44662076286,1022.1381836,-0.897834460369,-1.02847104954,0.3868750097,20.0733329738,19.3333324854,-32.2199995256,-6.8908895556,-10.4830248051,1.24619382617,148.6,1,0,0,0,-0.176796539323,-0.0598790331958,-0.302998994617,-0.0869685561219,0.296828302032,0.0400690863225,-0.148017589422
2019-06-04 13:21:43.549999,-12.6686401897,-2.9313904839,5.88379734078,1022.0523438,0.907496281822,0.922103159922,1.96213358972,15.6599995945,31.1249995225,-26.6549987813,-3.74345012508,-10.5977236421,-2.44908184392,148.4,1,0,0,0,-0.272875225187,-0.21682912534,-0.242330047498,-0.215278732341,0.288614269239,0.118888607709,-0.253369088956
2019-06-04 13:21:44.049999,-3.76930684759,-8.78196055915,4.4693928246,1022.1191896,-1.38432756619,0.38329963088,-1.19434973005,19.9424992814,13.1249996874,-35.1224989887,0.409969180975,-6.287733286,-3.89791560285,148.2,1,0,0,0,-0.13719887598,-0.00729976321186,-0.138462890854,-0.420517950037,0.0933329424882,-0.132230338899,-0.0103390411759
2019-06-04 13:21:44.549999,-3.2844662671,-2.710079504,1.612065196,1022.0115724,-0.448970728002,-1.72552941893,0.41375304618,23.3399994111,23.0266656878,-29.3199992711,-6.50708964459,-7.81581577666,-0.386797398324,148.0,1,0,0,0,-0.228096881538,-0.139207351511,-0.257374255239,-0.0820567474365,0.320838725708,0.0635878905221,-0.0397752695842
2019-06-04 13:21:45.049999,-7.3142436348,-2.104035536,5.64809424306,1022.0663574,1.28664004159,0.201349993793,1.0265595384,7.88249970559,31.7624990938,-32.242499115,-1.11545850233,-13.0437107877,-6.08494205001,147.6,1,0,0,0,-0.129506255261,-0.139038073206,-0.200796275032,-0.273000761834,0.314547177368,0.18437817381,-0.179203372211
2019-06-04 13:21:45.549999,-3.94480715695,-7.18928889036,5.3672458408,1022.1679686,-1.1971584469,0.87700096506,-0.59148675792,9.67499971313,23.0324995511,-35.7374989987,0.710777610575,-6.51279416713,-5.31427738062,147.2,1,0,0,0,-0.0387912887886,-0.0451057262437,-0.129994396228,-0.435171834544,0.10848801316,-0.0873898577329,-0.0368877741988
2019-06-04 13:21:46.049999,-0.112530867222,2.26365386133,0.735042320333,1022.0423342,-1.78295781223,-0.836374315922,0.439518034322,14.8066660027,22.75999938,-36.2599989578,-2.79552114,-7.08636713045,-1.22671321031,146.8,1,0,0,0,-0.11827761123,0.00575934851616,-0.204188791207,-0.150298527037,0.218704333571,0.0830350360901,-0.0257750422568
2019-06-04 13:21:46.549999,-5.7508086185,-6.70468770568,4.93460034133,1022.0902832,1.35851846927,0.81615877455,1.74440085658,11.7299996458,34.5149996288,-23.9924998287,0.209038443033,-7.38843149567,-1.78330153956,146.4,1,0,0,0,-0.104804223519,-0.248328930167,-0.22079428843,-0.179456173876,0.230224990795,0.0888806091124,-0.185667327662
2019-06-04 13:21:47.049999,-2.9825481411,-7.84436265441,2.4847783684,1022.0958006,-1.2952633619,0.76215832828,-0.64426554126,6.32999989375,26.4074992533,-30.0899990812,5.2455536719,-1.57160186009,-6.57884380228,146.0,1,0,0,0,0.00646969237975,-0.0435790406442,-0.103897849461,-0.432691198493,-0.0366138568479,-0.0341761139998,0.0609736577031
2019-06-04 13:21:47.549999,-1.05693925749,-1.17399281584,1.16680989662,1022.0863282,-1.09349460403,-1.18354940426,-0.547775924011,10.299999697,26.5466659333,-33.6666658189,-2.66440454095,-11.0963565561,-0.44217434515,145.6,1,0,0,0,-0.0553777881561,-0.0681537778055,-0.211144648508,-0.209237570053,0.222197492854,0.0953944608785,-0.0907060015387
2019-06-04 13:21:48.049999,-7.0951940534,-8.0871418478,5.0327656268,1022.084033,0.711734361373,-0.17307642395,3.2641113698,8.25749975325,33.0749995725,-25.5674991625,3.58709285051,-8.22145361367,-4.11540423418,145.2,1,0,0,0,-0.102556545414,-0.225236612122,-0.197543097136,-0.200777836081,0.321113827291,0.0761581422263,-0.0590629767327
2019-06-04 13:21:48.549999,-3.982397317,-8.95003848655,5.09908714249,1022.1481446,-1.68267411,1.16923879295,0.1782034397,5.69999997337,31.8674992313,-23.5874995947,-0.045850984875,-5.21030527325,-5.79385310479,144.8,1,0,0,0,-0.00371312393576,-0.145883973799,-0.164975914227,-0.432902763445,0.0746109174701,-0.0559657936837,0.06444111381
2019-06-04 13:21:49.049999,0.315246210778,3.23759165043,1.36314043068,1022.1379882,-1.53630403019,-0.562774605267,0.661872996333,15.8733328709,24.4599996669,-28.2066666298,-4.20566439612,-7.11249512475,-0.34546470715,144.4,1,0,0,0,-0.0916439732387,-0.0258846517703,-0.272984067863,-0.0728423422428,0.191735159056,0.056986854264,-0.0498153784049
2019-06-04 13:21:49.549999,-7.33031180872,-8.9246591339,5.62271500503,1022.0978516,1.396636507,0.161494508056,2.3086570025,17.5199998609,36.0974988938,-15.8774998191,-2.84131831512,-6.50946966818,-3.24460813767,144.0,1,0,0,0,-0.169395202316,-0.332378759339,-0.26619559508,-0.12367514625,0.286575526876,0.0472871798798,-0.075251801737
2019-06-04 13:21:50.049999,-4.59993406192,-5.44617708773,8.13654395056,1022.077002,-1.77739221533,1.88672718556,-0.737822956544,25.0199991463,16.7024999172,-24.0824995616,3.44310864816,1.85878671348,-9.34120482125,143.8,1,0,0,0,-0.198991473225,0.0416933114909,-0.0877025570648,-0.433310242948,-0.11020122096,-0.171468645124,0.140181407562
2019-06-04 13:21:50.549999,-5.2259835597,3.96970755463,1.60153041793,1022.1847166,-0.808953576072,-1.18894533669,1.61746295692,31.00666576,13.43999958,-16.7733330117,-4.33200870577,-7.987610419,-3.46342494744,143.6,1,0,0,0,-0.286725871979,0.00310015653016,-0.388002762558,0.0144065464943,0.205112985501,0.024483100128,0.0132016638202
2019-06-04 13:21:51.049999,-8.06535419885,-4.634358215,6.79662788513,1022.0290526,0.291947763811,-0.168250567091,1.4690227985,35.8799993988,14.542499751,-12.5474997025,-1.70477289013,-6.0832064895,-2.574495494,143.4,1,0,0,0,-0.384271698675,-0.12039229685,-0.270057973528,-0.0928095602134,0.185225560526,-0.0250227378571,-0.0239645291998
2019-06-04 13:21:51.549999,-5.947112666,-11.0668704134,2.06253465089,1022.0913084,-1.45051132481,0.988415912648,-0.4763726393,34.3649990562,-1.68749999676,-19.9424996375,1.21454793175,2.44526904765,-5.7744686005,143.2,1,0,0,0,-0.286038505611,0.0383712231584,-0.183921566546,-0.320198876307,-0.0917294732721,-0.221215693221,0.158064292726
2019-06-04 13:21:52.049999,-6.61657830598,-0.34429672311,0.40989973538,1022.0565918,-0.026251939,-0.740997898335,0.8041570604,35.9599995078,-2.81999987158,-13.71999995,-1.09168611583,-5.243652503,0.512047343833,143.0,1,0,0,0,-0.374458181703,0.0582212784187,-0.334037181875,0.0244051704686,0.0802493525137,0.020606695218,-0.0751478553722
2019-06-04 13:21:52.549999,-4.41719757628,-9.79066865756,7.13374181814,1022.013916,0.317237635637,0.35037393568,-0.01629608587,33.6749989987,7.75499993762,-15.1049998419,0.02770796425,-9.17874777262,-2.35464987187,142.8,1,0,0,0,-0.307786899472,-0.0822155894221,-0.214504602674,-0.245935238965,0.144612167182,-0.0449056324145,-0.0168642079821
2019-06-04 13:21:53.049999,-2.65285645638,-4.86037783728,0.647252291344,1022.0129396,-1.57892890924,-0.444130904033,-0.701306720411,33.4724991325,-9.55499995017,-16.2299997219,1.86203068437,-3.814479217,-2.35686877375,142.6,1,0,0,0,-0.299490804813,0.157713735276,-0.237147688886,-0.194790704829,-0.0326444084343,-0.0597870196799,0.113727542825
2019-06-04 13:21:53.549999,-3.712323105,0.21189335955,1.62379722566,1022.081543,0.451750157889,0.05917455558,1.0953564941,32.6066657167,4.59333321811,-18.3933331167,5.30103492722,-9.67950797133,5.64509373944,142.4,1,0,0,0,-0.283499115438,0.0303650091364,-0.293091842082,0.016155166285,0.0573953119316,0.0579770756154,-0.278871566048
2019-06-04 13:21:54.049999,-5.673101187,-11.3015091419,5.8143632937,1022.0822264,-0.787858408467,-0.119625684156,0.586736559778,30.4424996362,6.89999976787,-20.422499895,5.35949858986,-8.47499454075,1.2452809961,142.2,1,0,0,0,-0.2578320013,-0.0619710293909,-0.179884588948,-0.259207409576,0.102259427199,-0.143279430698,-0.0557434729111
2019-06-04 13:21:54.549999,-0.46736233791,-3.7568565371,2.35022016131,1022.1187986,-1.15720783471,0.231621828643,-0.65574980969,29.7449991713,-10.8449998491,-23.0474994175,3.44678086061,-4.72921100269,0.0601695925625,142.0,1,0,0,0,-0.21006130573,0.196684066901,-0.21462985884,-0.170542295883,-0.0236660887974,-0.111135190925,-0.0274213778879
2019-06-04 13:21:55.049999,-4.64776626297,0.83512315068,4.74784695182,1022.0891602,0.25303567043,-0.89218698594,1.95417197346,30.3199994822,2.21333334747,-21.8533326256,4.17799393378,-9.77877591631,0.754456294922,142.05,1,0,0,0,-0.300986170623,0.0774326633129,-0.263737124618,0.00588349135366,0.206802788694,0.0253338692777,-0.142253746906
2019-06-04 13:21:55.549999,-4.32964698422,-10.7087932958,4.37833055781,1022.1246582,-1.15342731927,1.24280737509,-0.0480881664444,21.5999996668,0.69749991565,-28.7249994287,5.63171637061,-9.05283635909,-3.2249114506,142.1,1,0,0,0,-0.162765395273,0.0658588158018,-0.138393343483,-0.426807075712,0.0387497617242,-0.120557508979,-0.0203065284588
2019-06-04 13:21:56.049999,-3.22029961315,-4.37433996222,0.94094993468,1022.1703612,-1.43808369516,0.12160493133,-0.79258356091,21.0899999159,-13.8149997737,-31.2074990275,2.26273831735,-5.42271205755,-1.53521597395,142.15,1,0,0,0,-0.162706643544,0.235162209602,-0.190436607461,-0.24670795304,0.00755776584212,-0.123330707327,-0.0404020532647
2019-06-04 13:21:56.549999,-4.40972210307,-3.44881981,4.70714424048,1022.1134766,1.80322841812,0.459745989956,1.52407530771,33.5999991089,7.5133331022,-22.6866662756,2.53796301913,-10.0196461951,-3.0565990342,142.2,1,0,0,0,-0.289926345469,-0.0243589932331,-0.266776093452,-0.0844707817398,0.19754281168,0.0373789054703,-0.151032716396
2019-06-04 13:21:57.049999,-2.767542219,-10.505598751,2.79292155334,1022.1300782,-0.81048073762,-0.43507658853,-0.151358317596,29.9999990463,8.08499982987,-22.7774991994,4.3292138575,-5.24128362475,-3.89300149681,142.25,1,0,0,0,-0.187985831033,-0.0240411271911,-0.196457783051,-0.278448829452,0.0529465063047,-0.142837101835,0.0926653314672
2019-06-04 13:21:57.549999,-0.012928989973,-1.41812905342,3.73195622889,1022.1683104,-1.8127884746,-0.20734601626,-0.83455000666,27.4274988163,-14.4224997765,-27.2774991975,1.93603789811,-5.70425616191,-1.08746236577,142.3,1,0,0,0,-0.19105135089,0.273648493086,-0.209135841651,-0.183127446441,0.0281236015873,-0.150430172165,0.00265390643729
2019-06-04 13:21:58.049999,-4.56455181006,-3.91809777431,3.82738124338,1022.0597656,1.5469364823,-0.298880742767,2.91868070767,25.7399993478,10.0866661337,-29.1133321122,2.99230827248,-10.3984391423,-3.76906651911,142.35,1,0,0,0,-0.258021129213,-0.0382834096852,-0.228696807274,-0.06965036709,0.335999852331,0.0895546953128,-0.0963191828659
2019-06-04 13:21:58.549999,-7.2558497501,-8.91292760956,4.49142013749,1022.0996582,-0.8683908103,1.49531872273,-0.624045908429,20.8049992313,0.217499853,-32.4224998938,3.46714958575,-4.99756681846,-3.94337940262,142.4,1,0,0,0,-0.203694673085,0.0824984370566,-0.100595076059,-0.410936969885,-0.00802882737198,-0.129375870039,-0.0682732877716
2019-06-04 13:21:59.049999,-5.29757243684,-1.8627458574,1.79187527327,1022.123877,-1.7861546933,0.17004658584,-0.80425109871,28.8524994863,-13.9049997038,-25.2149994363,1.9829834105,-5.93784411168,-2.31070369475,142.45,1,0,0,0,-0.276547504134,0.247563402048,-0.219398836509,-0.244442418095,-0.0338969065344,-0.105116243093,-0.0126875356532
2019-06-04 13:21:59.549999,-2.79571490778,-6.15967090878,5.99020960467,1022.0450196,1.92920241741,0.0128641130444,2.19765602547,33.3733323411,6.73333310276,-20.8799995836,-0.0925520526333,-7.53453153987,-1.81997672726,142.5,1,0,0,0,-0.300699569125,-0.0788329596191,-0.250921526047,-0.00888723700178,0.303111439783,0.0190380684037,-0.0928279963101
2019-06-04 13:22:00.049999,-7.14882567711,-4.3994800561,5.6744314194,1022.1292972,-1.49898696877,-0.4730114279,-0.53278264987,26.7974994175,-6.532499792,-25.99499941,2.19575801519,-6.91569317847,-6.10231301216,142.55,1,0,0,0,-0.273859137558,0.178218262605,-0.177633241261,-0.314907176443,0.0686793611923,-0.140848547862,0.064823911957
2019-06-04 13:22:00.549999,-2.70340232765,2.50148521757,-1.05454500511,1022.076758,-1.86583188566,-1.62751265378,1.34149450733,20.4074994907,-4.76999986038,-32.7149989612,5.30109524766,-4.252245545,-0.219687655275,142.6,1,0,0,0,-0.199492642225,0.233460109558,-0.20350828367,-0.0463307876538,0.109715809112,-0.00151692033332,0.00063618148333
2019-06-04 13:22:01.049999,-9.1961699954,-6.8315844655,7.5055726996,1022.0425294,1.08057478827,-0.78131496748,2.26620189541,9.62666653967,15.8266664136,-39.0199991878,-3.948361979,-5.82538874956,-1.38058315421,142.65,1,0,0,0,-0.198090209933,-0.125049825546,-0.105261261476,-0.0955007586959,0.445182142684,-0.00998515922569,-0.17602125217
2019-06-04 13:22:01.549999,-5.7256688355,-7.3003832357,1.8361693618,1022.1739256,-1.40619651873,0.71127322775,-0.38092148895,-3.68249991366,8.03999991805,-42.3899986763,0.065333634,-2.04434058105,-9.02914035175,142.7,1,0,0,0,0.03052078799,0.107956295241,-0.0706642836631,-0.443033594959,0.0859463262377,-0.0749276087114,0.0552878590164
2019-06-04 13:22:02.049999,-4.1527365621,-1.48205622133,0.854756143222,1022.184131,-0.310636881389,-0.129195994844,0.899160189667,12.6674998398,20.4524996714,-36.27749896,-1.00579124693,-5.43697088604,0.4648183584,142.75,1,0,0,0,-0.0817720405379,-0.053773938235,-0.205222175199,-0.102050878176,0.173314491359,-0.00509750588569,-0.183500337621
2019-06-04 13:22:02.549999,-7.52520575672,-3.5332314368,4.7638885617,1022.1109864,-0.508957645402,-1.15852426592,0.98772209278,5.87333308344,29.4866658318,-30.7066660989,1.75184334641,-8.9386848868,-2.30450402378,142.8,1,0,0,0,-0.083937033571,-0.115915822997,-0.157576420191,-0.218689340477,0.23313637436,0.0405138939365,-0.103264565868
2019-06-04 13:22:03.049999,-5.22297738721,-10.5167190168,3.66909323632,1022.0619142,-0.942610886483,1.66600113731,-1.1554511124,6.89999978225,30.6749997125,-33.4574990288,-0.216662496937,-11.5413269389,-4.13140422175,142.85,1,0,0,0,-0.0448721443813,-0.162821941959,-0.0972975632578,-0.544680031843,0.0800668021143,0.0368009473606,-0.0906876943043
2019-06-04 13:22:03.549999,-6.5495388272,-6.6134659174,3.7178298832,1022.0263184,-0.885922579077,-1.1051346094,0.1040443882,11.9699998491,28.3424994938,-31.5749995713,0.305019229624,-3.6198349823,-1.32542037969,142.9,1,0,0,0,-0.129264054301,-0.148368477369,-0.106807485157,-0.226271415555,0.161109651056,-0.0227706522835,-0.0413777262017
2019-06-04 13:22:04.049999,-4.82135118862,-1.44686028278,3.0823893249,1022.185254,1.05864472883,-0.06470892573,0.15138647648,4.45333319556,38.0266662178,-25.2266659211,2.24905109348,-8.09597723989,-2.37780796112,142.95,1,0,0,0,0.0129881903908,-0.166211291431,-0.22086321425,-0.16761172879,0.105593976302,0.120647874255,-0.215587459724
2019-06-04 13:22:04.549999,-7.45577185824,-1.71350267274,6.94233285122,1022.1489746,-0.0551594405424,0.766739732756,-1.01067614397,11.3399997641,25.7099998,-36.2024996275,1.64360144763,-4.23261129925,-1.48302245138,143.0,1,0,0,0,-0.101235436648,-0.045026734044,-0.0886718540548,-0.271639181615,0.0326660156723,-0.0565168104298,-0.256339744823
2019-06-04 13:22:05.049999,-4.2076985955,-10.4787830477,10.0288988589,1022.073877,-0.46277632708,0.42386109816,0.52352560756,9.31499975888,23.759999155,-36.6149992962,3.28099566612,-2.377722963,0.434099822125,143.3,1,0,0,0,-0.0658609999575,-0.12379743128,-0.0113663698617,-0.287291385136,0.18673459592,-0.158415435658,-0.133782112237
2019-06-04 13:22:05.549999,-3.77217999081,-7.23573788001,4.6724273802,1022.1742678,-1.45048425203,-2.40377309637,0.019500641496,13.2999997656,25.7866662356,-34.0533324344,1.32594940391,-1.95499597666,0.424125035356,143.6,1,0,0,0,-0.0511651738935,-0.119532409795,-0.128251832419,-0.14980235541,0.198693960329,-0.183110927598,-0.00707770304634
2019-06-04 13:22:06.049999,-6.16845000439,1.53632632241,3.29585230333,1022.164502,0.193869935147,0.328749245479,1.80677019561,3.15749991075,39.164999245,-22.04249978,2.29141911867,-10.9464717219,-1.57211753637,143.9,1,0,0,0,-0.0315870442991,-0.153254082223,-0.266347001873,-0.155353681613,0.162616832085,0.178006317739,-0.213397227254
2019-06-04 13:22:06.549999,-2.4682578563,-7.622892213,4.07385862282,1022.111377,0.12481503256,0.7902580439,0.5719060957,5.57249976787,38.7449994075,-25.6424994488,0.0134663574625,-7.90522694612,-4.59323233379,144.2,1,0,0,0,0.00977726822411,-0.224330543882,-0.182263208081,-0.316830885254,0.168116657594,0.0757530717085,-0.0486071942743
2019-06-04 13:22:07.049999,-4.95854308867,-3.66164447277,2.69063284678,1022.1621582,-1.49157515159,-0.869768238867,-1.46970730359,19.4533329977,22.1199997798,-31.9599992967,1.80250051267,-2.63987080256,-4.65140035477,144.5,1,0,0,0,-0.115742776921,-0.0153321487605,-0.15339309938,-0.296487639691,0.000244598110552,-0.115809699407,0.0172455156704
2019-06-04 13:22:07.549999,-8.0129195148,-1.35515958448,3.01463142038,1022.1753416,0.75956509113,-0.250289819338,1.58465957042,10.4624997231,35.3774986263,-24.8024992938,4.38192850312,-7.18258738563,0.063840359925,144.8,1,0,0,0,-0.0878958575511,-0.175289381726,-0.241743995006,-0.104045924704,0.132606069327,0.0769336346064,-0.251235358583
2019-06-04 13:22:08.049999,-7.75002826249,-8.65769765358,4.3412991281,1022.138672,-0.7219662904,0.3512902676,0.02530384657,13.4999997922,30.8474991309,-25.6199995275,1.46097350109,-7.19537794636,-2.23755937812,145.1,1,0,0,0,-0.10658720102,-0.18700318833,-0.179058230901,-0.348835738297,0.0892622564907,-0.0502423926088,-0.0920105186468
2019-06-04 13:22:08.549999,-1.46582823367,-2.08434927518,2.17586375417,1022.1653808,-1.21492105718,-0.483090544733,-1.02920568988,25.1533327631,21.1933329358,-27.8333333333,0.2286480268,-4.34488230308,-1.04646882759,145.4,1,0,0,0,-0.130951973963,-0.0342429233384,-0.224940683948,-0.18775310877,0.0304981976557,-0.0830912578722,-0.0472414177638
2019-06-04 13:22:09.049999,-6.85456933038,-3.1455983398,4.4018742681,1022.1114746,0.07814494081,-0.43684803846,2.87896082391,15.4424996526,35.78249955,-19.4549994462,1.88733094929,-7.74227920213,4.409187093,145.7,1,0,0,0,-0.154513978046,-0.252992181658,-0.272689073088,-0.0198290532933,0.243886423777,0.0506078820976,-0.230493113583
2019-06-04 13:22:09.549999,-5.47756871191,-9.04663423711,3.43551831856,1022.1342774,-1.45363358334,1.39599877594,-0.502775549778,12.6974995729,26.3099994066,-26.4674994942,4.67131954412,-5.34490653925,-4.99078094899,146.0,1,0,0,0,-0.0644992891604,-0.088787315051,-0.147560132607,-0.47777193328,-0.0428638725101,-0.0681576242354,-0.00426625889928
2019-06-04 13:22:10.049999,-4.52733426291,1.20192596761,-0.04836423364,1022.0676758,-1.24731046917,-0.94875312158,1.02217485896,24.2333331633,17.1733332619,-26.0599998889,0.112136999678,-3.82743303641,-0.288488997389,145.9,1,0,0,0,-0.229186094822,-0.00763104525523,-0.259967987496,-0.0615666814738,0.114800672709,0.0269958076299,-0.04175694411
2019-06-04 13:22:10.549999,-9.60415432414,-3.598355686,7.58099233312,1022.0106448,0.087552271789,0.32532851092,2.22728985542,19.447499395,34.424999,-15.562499731,0.203707546075,-11.3598626696,-1.335740387,145.8,1,0,0,0,-0.267809039054,-0.233201392416,-0.246095446278,-0.198522971287,0.245173523166,0.108817502677,-0.139658146424
2019-06-04 13:22:11.049999,-6.59622698411,-5.05404800158,2.80023750099,1022.0841798,-2.01814095754,1.3703424931,-0.470874905622,27.01999908,8.47333303483,-26.773332596,-1.87139879196,-3.76932624,-6.92239683937,145.7,1,0,0,0,-0.264956925969,0.0454985767213,-0.194029231567,-0.398126280362,-0.00308169187114,-0.097041813969,0.0854174833775
2019-06-04 13:22:11.549999,-11.5665021655,3.19683573826,1.68892139753,1022.0479002,0.154442010812,-1.71037994031,2.22582374216,33.21749854,12.5999998535,-11.8574996269,-6.26468399488,-6.79171652356,-0.842185444222,145.6,1,0,0,0,-0.43900089592,-0.0786903786433,-0.397376067131,0.109315931543,0.259640620721,0.0963932977684,-0.0821887269576
2019-06-04 13:22:12.049999,-6.4087553737,-1.0735928655,3.70992894215,1022.0236326,-0.50413185049,1.2871358752,-0.20706930749,31.0274991988,4.66499969562,-15.2324996595,-9.08603218288,-9.72015339187,-4.02325159337,145.5,1,0,0,0,-0.362994898938,0.00833165585779,-0.321336823965,-0.216040169657,0.134020255139,0.0719542666188,-0.0413937937495
2019-06-04 13:22:12.549999,-7.42996674156,0.279864178744,-0.172653885061,1022.0321778,-1.31673189013,0.820495880389,0.161099181328,38.77999878,-4.45333321811,-5.46666645382,-6.15906387537,-1.53362679462,-3.2113529449,145.4,1,0,0,0,-0.42795046401,0.0862186042015,-0.37952517573,-0.0914988662441,-0.0507758461016,0.000385844941235,0.0669063524187
2019-06-04 13:22:13.049999,-12.3774428606,-0.38475988231,7.80940630236,1022.0318846,-0.42184827024,-0.83684258766,2.15374158038,41.2349987025,1.4024999735,-2.78249999875,-0.847548909778,-6.243183375,-3.18939423553,145.3,1,0,0,0,-0.521016448832,0.0129779448286,-0.348351990062,-0.0323316709914,0.162376039692,-0.038445332614,0.021888726673
2019-06-04 13:22:13.549999,-5.45761651931,-2.50467748178,1.87657944367,1022.1160156,-1.27139209544,0.983664744533,-1.48871208486,21.727499426,-24.36749959,-20.8199993388,-7.60943570763,-6.061331093,-8.21329736559,145.2,1,0,0,0,-0.266415186714,0.305301431259,-0.283162460323,-0.314827832167,0.041815358335,-0.0382886710807,0.0918499908861
2019-06-04 13:22:14.049999,-8.9033501979,-0.60311780559,2.00592343818,1022.0334474,0.46891539392,-0.75437580728,1.14703573438,36.04666604,-15.179999641,-14.4199996511,-9.72111287762,-2.73040199285,-1.3368187548,145.1,1,0,0,0,-0.46129937305,0.0945185981497,-0.360716875639,0.0923870422242,0.227812800096,-0.00545763303857,-0.0431823078092
2019-06-04 13:22:14.549999,-8.3500335696,-2.0387250424,6.08792257871,1022.0778808,-0.38452437955,1.06062700388,0.25321771513,37.6349995138,-7.42499988316,-13.9724996105,-3.10598586618,-5.67819098626,-3.82614734411,145.0,1,0,0,0,-0.42014003955,0.108830756662,-0.29105014628,-0.175151822167,0.0600779217735,-0.073330434732,-0.0386852328392
2019-06-04 13:22:15.049999,-2.04524275313,1.10216448703,1.05161870844,1022.0755858,-1.52483336057,-0.934995127989,-0.568952666333,29.437499165,-25.9649994387,-12.1199998547,-2.06119945656,-5.3424511852,-3.25081947458,145.4,1,0,0,0,-0.30159251294,0.339273071336,-0.3393701127,-0.0873647498089,0.0394918719751,-0.0170096085607,0.111176413589
2019-06-04 13:22:15.549999,-9.24692874,-12.2337867447,6.21170652334,1022.1169436,0.99358759521,0.36503472626,1.70390048021,39.3066660556,-5.55333333533,-14.9333332373,-1.7351446743,-3.29082810974,-1.08773279156,145.8,1,0,0,0,-0.398776442793,-0.0754263452721,-0.285314992391,-0.100209832006,0.19967332719,-0.187856201619,-0.0586779503817
2019-06-04 13:22:16.049999,-7.803420484,-6.3350117446,-7.3145095589,1022.0955566,-1.88138863737,0.398632324134,-1.64907777007,32.0174994475,-14.1224998246,-16.5149998676,3.48370432877,-2.39354583949,-5.56787694855,146.2,1,0,0,0,-0.293115408148,0.201367220272,-0.312455076927,-0.350506130321,-0.251082521448,-0.0430420411911,0.122517355797
2019-06-04 13:22:16.549999,2.35011375989,-5.588503533,4.4717073848,1022.0800782,1.3187443565,2.74845437126,-0.841466357411,39.9224996587,6.43500006213,-11.6699997186,-5.66134059512,-4.88769775623,1.74348345465,146.6,1,0,0,0,-0.260682856607,-0.0763768608187,-0.327270112988,-0.0961733275219,0.0171459878807,-0.017537014058,-0.181671603943
2019-06-04 13:22:17.049999,-6.8212888354,-4.7377911329,2.04686543986,1021.9748538,-1.30186069603,-4.18963754597,1.6282143309,36.2866658111,8.61999981272,2.159999954,2.80959856439,-2.82261872213,-5.24908554571,147.0,1,0,0,0,-0.381412054541,-0.0391517949146,-0.366039990934,0.000772250472857,0.169893588377,-0.0101695034024,0.339287815764
2019-06-04 13:22:17.549999,-7.665137821,-6.83911310244,6.32487592478,1022.0716796,-0.492674744711,1.03321269808,0.972803407333,30.2924997825,11.1824997661,-26.7299994232,3.582069265,-4.67649523282,3.02804173333,147.4,1,0,0,0,-0.300134741056,-0.0621031030989,-0.175632388782,-0.206331204588,0.0830706411487,-0.132220614265,-0.210798655391
