,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
293,1.55965420965e+18,5.427713013,-5.042563934,0.5953120422
294,1.55965421005e+18,8.228239288,-8.634195099,1.668879547
295,1.55965421045e+18,6.133195953,-6.95378952,1.35258728
296,1.55965421085e+18,7.805967407,-11.24850861,0.5912704468
297,1.55965421125e+18,4.766837311,-9.929451599,0.0347277832
298,1.55965421165e+18,5.290149078,-7.154372406,2.576442261
299,1.55965421206e+18,7.710615692,-8.255632324,-0.926124115
300,1.55965421246e+18,2.565065918,-9.407187653,-0.146844635
301,1.55965421286e+18,12.15442474,-7.588170319,0.359103241
302,1.55965421326e+18,6.914571075,-9.848470001,2.20446579
303,1.55965421366e+18,7.806416473,-14.1310643,2.385888519
304,1.55965421406e+18,6.743626556,-7.87467453,1.470541992
305,1.55965421446e+18,7.222181396,-7.786807251,2.666704559
306,1.55965421487e+18,3.337609406,-8.087082825,0.3445834351
307,1.55965421527e+18,9.75970459,-9.89187973,2.269281006
308,1.55965421567e+18,6.238277435,-7.418123932,1.148112488
309,1.55965421607e+18,4.624932404,-7.020999756,0.2182461548
310,1.55965421647e+18,7.325316925,-10.93027039,0.3538641357
311,1.55965421687e+18,4.935686188,-5.087171173,0.05583389282
312,1.55965421727e+18,7.354506226,-13.94784531,3.664529572
313,1.55965421768e+18,6.081253967,-7.062313843,1.833686829
314,1.55965421808e+18,7.418722687,-11.20240448,1.380279694
315,1.55965421848e+18,5.765111389,-9.823771362,0.5373825073
316,1.55965421888e+18,5.86091217,-7.133266296,2.587668915
317,1.55965421928e+18,7.606432343,-10.00399658,-0.02649490356
318,1.55965421968e+18,6.921157379,-15.25417877,2.217039642
319,1.55965422008e+18,7.213050385,-6.715185699,-0.07274871826
320,1.55965422049e+18,8.388406219,-9.250313873,1.435065765
321,1.55965422089e+18,5.65973053,-9.62977478,2.334844666
322,1.55965422129e+18,9.976603546,-9.603279877,1.289568329
323,1.55965422169e+18,5.900130615,-8.318651276,2.094145203
324,1.55965422209e+18,6.981931,-9.694440308,2.156116333
325,1.55965422249e+18,7.887398071,-8.681347046,0.5957611084
326,1.55965422289e+18,5.777535553,-10.75303894,2.323468323
327,1.5596542233e+18,5.119803314,-11.00795883,1.209335175
328,1.5596542237e+18,6.401438141,-10.63867676,0.882714386
329,1.5596542241e+18,2.168839874,-11.34790192,1.289268951
330,1.5596542245e+18,8.122858429,-8.454418945,0.8056246948
331,1.5596542249e+18,5.318739624,-10.36534515,1.291065216
332,1.5596542253e+18,5.381309509,-5.746549988,-1.493444366
333,1.5596542257e+18,4.17481842,-7.463629303,1.54808075
334,1.55965422611e+18,10.39049286,-10.83896027,1.012045441
335,1.55965422651e+18,4.280798035,-6.596332855,-1.948498077
