"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.356560438E1,1.654986739E-1,-3.770156384E0,2.174510956E0
1.361760434E1,-2.529440224E-1,-3.290016413E0,1.169026852E0
1.366960430E1,-2.932611406E-1,9.451123476E-1,6.583434939E-1
1.372160413E1,5.650045276E-1,1.821093082E0,7.835709453E-1
1.377160430E1,-1.865628242E0,4.335414410E0,4.237712622E-1
1.382360413E1,-2.582173109E0,-6.125652790E0,1.398712158E0
1.387360422E1,-5.327203274E-1,3.948736906E0,-4.157107353E0
1.392560425E1,-2.354320526E0,2.511370897E0,-2.911552906E0
1.397760404E1,-4.496426284E-1,-5.655573606E-1,-1.954937935E0
1.402760411E1,-3.769496679E-1,-1.191694260E0,-8.272807598E-1
1.407760413E1,-5.498245358E-1,5.498825908E-1,3.608521521E-1
1.412960410E1,7.262729406E-1,-2.231997728E0,4.585905671E-1
1.418160409E1,8.850979209E-1,-3.277799129E0,8.293858171E-1
1.423160415E1,4.361119568E-1,-3.546579838E0,1.049908161E0
1.428360408E1,2.815630436E-1,-1.674888730E0,1.319910645E0
1.433360411E1,-1.100015566E-1,-1.960773587E0,1.121990204E0
1.438560407E1,-5.198921561E-1,-1.469027042E0,1.176968098E0
1.443760406E1,-3.549585342E-1,-3.659589767E0,5.825962424E-1
1.448760423E1,1.042090297E0,-7.771934509E0,-6.501297951E-1
1.453960406E1,1.629131794E0,-6.548982620E0,-3.274406910E0
1.458960408E1,3.664733171E-1,8.614238501E-1,-4.871208668E0
1.464160408E1,-1.141142130E0,-5.765242100E0,-3.831516027E0
1.469160411E1,8.429482579E-1,6.971010566E-1,-5.601192951E0
1.474360396E1,1.684720635E0,7.093471050E0,4.025433064E0
1.479360400E1,1.030483842E0,4.679942608E0,5.719973087E0
1.484360406E1,-1.466122389E0,1.409369946E0,1.562424064E0
1.489560395E1,-1.265147686E0,1.085611343E0,1.460409522E0
1.494560398E1,-1.372660041E0,1.309188128E0,3.694042563E-1
1.499560414E1,-1.813093901E0,3.718440771E0,-7.863527536E-1
1.504760397E1,-2.670137644E0,4.524171829E0,-2.086884737E0
1.509760403E1,-2.273075342E0,4.391003609E0,-3.024563074E0
1.514960396E1,-2.333963364E-1,5.634725094E0,-4.171768188E0
1.519960412E1,1.094624758E0,5.518049717E0,-4.210252285E0
