"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.880037949E1,-5.593026161E0,-1.747820675E-1,3.711125851E-1
1.885237945E1,-7.850827217E0,-4.046324492E-1,1.980065227E0
1.890437944E1,-6.797346115E0,-2.442160249E-1,1.589798450E0
1.895437948E1,-9.680052757E0,1.132491946E0,2.633702278E0
1.900637944E1,-6.296942711E0,1.872322917E0,4.778972626E0
1.905637950E1,-6.110189438E0,3.579440832E0,7.158881664E0
1.910837943E1,-3.158048391E0,7.541965485E0,1.199292278E1
1.916037939E1,6.510033131E0,1.396819878E1,1.978868103E1
1.921037968E1,1.514139366E1,1.977431488E1,1.256036568E1
1.926237958E1,5.758230686E0,4.829252243E0,1.420523262E1
1.931437944E1,-2.904015923E1,-1.786607933E1,9.466962814E0
1.936637940E1,-3.838022470E0,-1.372158909E1,2.873129845E0
1.941637943E1,1.113337755E0,-1.538560963E1,7.450983047E0
1.946637952E1,2.609759569E0,-4.460534096E0,2.595393896E0
1.951837935E1,3.366350412E0,5.602602959E-1,2.411034822E0
1.956837938E1,5.147690773E-1,4.357580245E-1,4.599401951E0
1.962037930E1,1.386285067E0,-1.441353440E0,7.676044941E0
1.967037943E1,2.506805658E0,-2.083019018E0,9.356825829E0
1.972037950E1,2.226675600E-1,-2.901860952E0,1.038636398E1
1.977237942E1,-2.437371731E0,-4.405465603E0,8.248276711E0
1.982237945E1,-7.367183685E0,-7.166064739E0,9.586676598E0
1.987237951E1,-1.196897984E1,-6.277788639E0,6.387925148E0
1.992437944E1,-1.604643059E1,-6.483695984E0,2.513988495E0
1.997637927E1,-1.421002102E1,-2.561874151E0,3.687183142E0
2.002637957E1,-1.489717770E1,-1.608952641E0,1.486844659E0
2.007837949E1,-1.508153725E1,-1.965699673E0,1.055875182E0
2.013037925E1,-1.578305912E1,-3.344801903E0,6.680026650E-1
2.018037955E1,-1.336484241E1,-2.547508478E0,-2.202732861E-1
2.023037958E1,-1.136083412E1,-2.621730804E0,8.356019258E-1
2.028237924E1,-9.390345573E0,-2.035133600E0,1.920208454E0
2.033237947E1,-1.061621475E1,-1.213897347E0,6.847625971E-1
2.038237950E1,-1.280697632E1,-1.098972082E0,1.723877788E-1
2.043437945E1,-1.385806274E1,-4.381522834E-1,3.950553536E-1
2.048637922E1,-1.400890160E1,2.130904645E-1,1.692752242E0
2.053637945E1,-1.217488766E1,1.769369125E0,1.771763325E0
2.058837937E1,-1.089634418E1,1.728666425E0,7.613793612E-1
2.063837940E1,-6.644112587E0,2.899466753E0,2.466102988E-1
2.069037943E1,-3.761405706E0,3.280156374E0,3.806896806E-1
2.074237932E1,-2.451737404E0,2.478074312E0,-4.716721475E-1
2.079437929E1,1.367130876E0,7.709565163E-1,5.722316504E-1
2.084437935E1,6.081457734E-1,-8.123774529E0,4.438985348E0
2.089637927E1,-9.165284157E0,-1.411185551E1,-1.302246094E1
2.094837924E1,8.710371971E0,-6.316815186E1,6.263662338E1
2.099837930E1,-4.166038036E0,7.699987888E0,7.958569527E0
2.105037923E1,-2.704812241E1,-6.809317589E0,-3.208328187E-1
2.110237923E1,-1.811508369E1,-4.094209969E-1,7.752661705E0
2.115237932E1,-2.222844696E1,3.735068738E-1,2.794118643E0
2.120437925E1,-1.715737343E1,1.075029373E0,4.886714935E0
