"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.836316799E2,-1.605262947E1,-1.446906281E1,1.116518974E1
1.836916799E2,-1.609868526E0,-3.361565018E1,-7.216243744E-1
1.837416799E2,-2.703233957E-1,-2.017000771E1,-6.635349274E0
1.838016798E2,4.201124191E0,-1.008711147E1,-7.902708530E0
1.838616798E2,7.270844460E0,-5.173995495E-1,-8.565439224E0
1.839216798E2,3.836812496E0,-7.985250473E0,-6.851244926E0
1.839816797E2,5.729979992E0,-1.213371158E0,-2.578206539E0
1.840316798E2,6.586108208E0,-4.736586213E-1,2.354321480E-1
1.840816798E2,4.180343628E0,-6.876172543E0,2.642110348E0
1.841416798E2,-8.338554382E0,-1.500681877E1,2.982248306E0
1.842016798E2,-1.541025448E1,-7.661732674E0,4.962603092E0
1.842516799E2,-1.805287361E1,-1.251788139E0,-8.233691454E-1
1.843116798E2,-9.922689438E0,5.085931778E0,1.754268408E0
1.843716797E2,-9.526915550E0,5.926232338E0,1.427356839E0
1.844316798E2,-6.474314690E0,5.115853310E0,1.237682700E-1
1.844816798E2,-6.681612492E0,2.082203388E0,8.389871716E-1
1.845416797E2,-4.947023392E0,-1.342301369E0,-8.308087587E-1
1.845916798E2,-4.275270939E0,-3.687433720E0,-5.442547798E-1
1.846516798E2,-1.535363674E0,-3.543240547E0,-1.258728504E0
1.847116798E2,4.310426712E-1,-3.568874836E0,-1.367446542E0
1.847616798E2,2.350310802E0,-2.662630796E0,-9.952340126E-1
1.848116798E2,3.841057301E0,-1.051810503E0,1.110959053E-1
1.848716798E2,3.560194969E0,-1.084432840E0,-9.609141946E-1
1.849216799E2,4.663880348E0,-2.977628708E-1,-3.106578290E-1
1.849816655E2,5.511776924E0,-1.118949175E0,5.852174759E-2
1.850316655E2,3.458955288E0,-1.601660490E0,3.769394159E-1
1.850916655E2,-1.670832634E0,-1.158225060E0,5.737214088E-1
1.851416655E2,-1.315059662E0,2.596034765E0,1.835624337E0
1.852016654E2,-5.589603424E0,3.951815128E0,8.685958982E-1
1.852616655E2,-9.674785614E0,5.507472515E0,-1.383776069E0
1.853216655E2,-2.305450439E0,7.221776962E0,-1.018900394E0
1.853716655E2,-7.523844719E0,-9.928560257E-2,-2.000053644E0
1.854316655E2,-1.361383438E0,-4.110784531E-1,-5.527846813E-1
1.854816655E2,9.827508926E-1,-3.298130512E0,-3.887264729E-1
1.855416655E2,5.194045067E0,-3.099590540E0,-2.995398521E0
1.856016655E2,6.301976681E0,-2.172646713E1,2.715457916E1
1.856616654E2,9.236631393E-1,1.379150200E1,2.320387363E-1
1.857116654E2,-1.471716881E0,1.359076023E0,7.752436638E0
1.857716654E2,-2.788796425E0,4.160557270E0,-2.206711769E-1
1.858216654E2,2.984114170E0,4.884074211E0,1.214561462E0
1.858816654E2,2.572187424E0,2.022500753E0,1.327510595E0
1.859416654E2,-5.514879227E-1,1.554615498E0,-2.465731859E0
1.860016654E2,2.415915489E0,1.496712208E0,-3.332517862E0
1.860516654E2,2.524517536E0,1.644479275E0,-4.270329475E0
1.861116654E2,3.136315584E0,1.732239723E0,-4.315747738E0
1.861616654E2,5.247624397E0,1.147519112E0,-4.833708286E0
1.862216654E2,2.829475641E0,1.398477554E-1,-6.361686707E0
1.862716655E2,4.884009361E0,-2.971706390E-1,-7.259864807E0
1.863316655E2,8.452166557E0,1.004184723E0,-1.520295620E1
1.863916654E2,1.012470818E1,-1.839793205E0,-1.500829887E1
1.864516654E2,-4.973794937E0,-1.120316410E1,-3.838142872E0
1.865116654E2,-7.606737137E0,-4.471366119E1,-9.257593155E0
1.865716654E2,-6.052551270E-1,-1.875890350E1,7.093111515E0
1.866216654E2,6.720600128E-1,-4.387557983E0,2.444673061E0
1.866816654E2,7.258901596E-1,-7.812425613E0,3.134088993E0
1.867316654E2,4.420185089E-2,-5.928586483E0,7.432794571E-1
1.867916654E2,-1.079513550E0,-7.823081970E0,2.384429932E0
1.868516654E2,1.408666134E0,-5.513295174E0,1.635531425E0
1.869116654E2,1.782280445E0,-4.808712482E0,2.624697685E0
1.869616654E2,1.328775406E0,-2.803530693E0,3.400391579E0
1.870216654E2,-9.978532791E-1,-1.630906582E0,2.577111483E0
1.870716654E2,-1.874220848E0,-1.613163948E0,2.160677910E0
1.871316654E2,-1.787046432E0,-1.006529093E0,-1.462904692E0
1.871916653E2,4.250307083E-1,-3.346166611E-1,-2.199176073E0
1.872516654E2,8.288745880E-1,-8.299138546E-1,-3.221158504E0
1.873016654E2,6.942090988E-1,-1.115409493E0,-3.899123669E0
1.873616654E2,1.303727150E0,-1.026924491E0,-3.918436050E0
1.874116654E2,1.309670448E0,-6.053964496E-1,-3.503458023E0
1.874716654E2,1.388543129E0,-8.951634169E-2,-2.710746288E0
1.875216654E2,1.663697243E0,3.999998569E-1,-2.080671787E0
1.875816654E2,1.045111656E0,1.174496636E-1,-1.021359921E0
1.876416653E2,9.734401703E-1,1.442950591E-2,-1.772930622E-1
1.876916654E2,4.123916626E-1,-2.135639787E-1,4.107567072E-1
1.877516654E2,-4.322795868E-1,-7.852103114E-1,4.793490171E-1
1.878116654E2,-3.259553909E-1,-3.682955503E-1,8.745803833E-1
1.878716654E2,-1.346849442E0,1.866005361E-2,1.287319899E0
1.879316653E2,-1.713657379E0,-2.447727025E-1,2.169106245E0
1.879916653E2,8.834962845E-1,2.662194729E0,2.479630232E0
1.880516652E2,3.423433304E-1,2.562094688E0,1.991906643E0
1.881116652E2,2.809671879E0,1.861653090E0,1.597415209E0
1.881616653E2,-1.738518715E0,-2.265501499E0,-1.543946266E-1
1.882116653E2,-5.303745270E-1,-2.492804289E0,-1.833373308E0
1.882616653E2,1.135788918E0,-1.811454773E0,-5.763646364E-1
1.883116654E2,1.967352867E0,-8.551455736E-1,4.794085026E-2
1.883716653E2,-2.820730209E-1,-8.520429134E-1,4.447089434E-1
1.884216654E2,-2.261541367E0,5.145409107E-1,-3.969024420E-1
1.884816653E2,-2.624688148E0,2.960801601E0,-2.799797058E-1
1.885416653E2,-5.336409569E0,1.907635689E0,-4.852130413E-1
1.886016653E2,2.908299446E0,1.783710957E0,-1.143736124E0
1.886516654E2,1.877274990E0,-2.707303286E0,-6.654230952E-1
1.887116654E2,-1.969763756E0,-2.868050337E0,-5.564655304E0
1.887716654E2,8.071746826E-1,-6.279416561E0,-3.117710352E0
1.888316654E2,3.145104885E0,-7.805759907E0,-2.313944340E0
1.888916654E2,8.127265930E0,-1.175505924E1,1.156373882E1
1.889516653E2,-2.005020142E0,1.602839851E1,-3.304075241E0
1.890116653E2,4.561271667E0,4.861545563E0,7.849147797E0
1.890616654E2,7.339267731E-1,2.396117210E0,3.330239058E0
1.891216654E2,-2.416469574E0,1.396079302E0,-2.305297613E0
1.891816654E2,-6.180191040E-1,4.471597672E-1,-2.199443102E0
1.892316654E2,1.913684845E0,3.214340210E-1,-1.301541567E0
1.892916653E2,1.988434315E0,2.373161316E-1,-3.582789898E0
1.893516653E2,2.468799114E0,-2.417788506E-1,-4.674942970E0
1.894116653E2,3.181182384E0,-9.622859955E-2,-4.469648361E0
1.894616653E2,3.547504425E0,3.973245621E-1,-4.697554588E0
1.895216653E2,2.690016031E0,1.111898422E-1,-5.464467525E0
1.895716653E2,3.164411306E0,2.668218613E-1,-5.890033245E0
1.896316653E2,1.505330086E1,2.491837502E0,-1.701399994E1
1.896916653E2,9.069449425E0,-5.314562798E0,-1.764710426E1
1.897516653E2,-1.701806641E1,-1.280626678E1,3.756536007E0
1.898016653E2,5.377286911E0,-2.519987106E1,-1.218129921E1
1.898616653E2,-2.049493790E0,-2.328167725E1,4.057925224E0
1.899116654E2,1.350866318E0,-1.245212650E1,1.424165726E0
1.899716653E2,1.828208447E0,-8.603794098E0,1.592031002E0
1.900216655E2,2.866121292E0,-6.368984699E0,1.713213921E0
1.900816655E2,2.347435474E0,-5.957023621E0,2.701448917E0
1.901416655E2,2.958996773E0,-5.462234497E0,1.021031857E0
1.902016654E2,2.214770794E0,-4.834704399E0,8.000483513E-1
1.902616655E2,2.120445251E0,-3.436496735E0,7.520837784E-1
1.903216653E2,1.850568771E0,-1.848425388E0,-4.818258286E-1
1.903716654E2,2.526597977E-1,-9.000329971E-1,-7.665796280E-1
1.904316654E2,-4.301390648E-1,8.320140839E-2,-1.257466674E0
1.904916654E2,-1.196877480E0,-6.242465973E-2,-1.766159773E0
1.905516653E2,-7.519502640E-1,-3.850655556E-1,-2.145168543E0
1.906116653E2,8.437027931E-1,5.751209259E-1,-2.229249477E0
1.906716652E2,3.148679733E-1,1.165290833E0,-2.992069721E0
1.907216652E2,-2.537250519E-2,9.855334759E-1,-2.868858099E0
1.907716654E2,-1.430845261E-1,1.367222071E0,-2.732290745E0
1.908216654E2,-9.637451172E-2,1.365588188E0,-2.098255157E0
1.908816654E2,-8.136720657E-1,8.450863361E-1,-2.065844059E0
1.909316654E2,-2.723388672E-1,7.435857058E-1,-1.020741940E0
1.909916654E2,5.146188736E-1,6.869624853E-1,2.256052494E-1
1.910516653E2,4.356670380E-2,-1.945366859E-1,3.522355556E-1
1.911116653E2,-7.575016022E-1,-1.265983343E0,3.202173710E-1
1.911616654E2,-1.337242126E-2,-1.442183137E0,8.128063679E-1
1.912216653E2,3.144655228E-1,-1.205443025E0,4.536848068E-1
1.912716654E2,5.858564377E-1,-5.172138214E-1,8.008325100E-1
1.913316653E2,5.370635986E-1,1.288984716E-1,5.317802429E-1
1.913916653E2,4.951705933E-1,1.665260792E0,1.463310242E0
1.914516652E2,9.086246490E-1,2.637681007E0,1.131582499E0
1.915116653E2,-4.422149658E-1,-1.271340847E0,-1.359400272E0
1.915716653E2,2.089056969E0,-1.383662224E0,-1.201027155E0
1.916216653E2,4.845952988E-1,-2.167672634E0,-1.194421053E0
1.916816653E2,-3.166418076E-1,-5.236437798E0,-1.222282410E0
1.917316653E2,1.181071281E0,-3.850902081E0,-4.926466942E-2
1.917916653E2,2.622372627E0,-3.971680403E-1,2.334960938E0
1.918516653E2,-2.470764160E0,1.467164516E0,8.469426632E-1
1.919116652E2,-6.080213547E0,3.681501150E0,2.344325304E0
1.919616652E2,-4.330559731E0,4.400507927E0,-5.264108181E-1
1.920216652E2,-5.458500862E0,1.706517935E0,2.964190245E-1
1.920716652E2,-3.780477524E0,-1.437299967E0,3.407809734E0
1.921316652E2,1.002592087E0,-3.251532555E0,2.458698750E-1
1.921916930E2,1.145914459E1,-8.153713226E0,2.422484398E0
1.922516930E2,-3.028615952E0,-6.038393974E0,-9.271608353E0
1.923016931E2,9.903573036E0,-3.172356415E1,1.723223877E1
1.923616930E2,-2.295370102E-1,2.645867920E1,-2.789056778E0
1.924116931E2,-1.417949867E1,2.559549809E0,-7.553361654E-1
1.924716931E2,-1.237061501E0,3.953540802E0,3.134541988E0
1.925216932E2,-4.145700455E0,5.716585159E0,-2.451540947E0
1.925816932E2,-3.293466568E-1,2.048856497E0,-3.658433676E0
1.926416931E2,3.031945705E0,4.485478401E-1,-4.263729572E0
1.926916932E2,4.005147457E0,-3.797602654E-1,-4.153642654E0
1.927516932E2,4.288173199E0,-1.059653759E0,-5.184222698E0
1.928116931E2,5.116877079E0,-1.202255726E0,-2.239614010E0
1.928616931E2,4.297002792E0,1.980032921E0,-2.920834064E0
1.929116931E2,2.770934582E0,4.077041626E0,-2.942037582E0
1.929716931E2,6.859957695E0,8.880198479E0,-4.495512486E0
1.930316931E2,1.831919098E1,1.914278412E1,-6.645415783E0
1.930916931E2,5.422376633E0,2.657867432E0,-4.328775883E0
1.931516931E2,-4.204837418E1,-3.109495926E1,-4.011190414E0
1.932116931E2,1.136747742E1,-3.370527649E1,1.215934467E1
1.932716931E2,-2.664807796E0,-1.325669670E1,-6.778762817E0
1.933216931E2,8.903794289E0,-1.904178858E0,-7.616426468E0
1.933816930E2,-8.510196209E-2,-3.819756508E-1,-2.899708748E0
1.934416930E2,1.585917115E0,-4.267886639E0,-2.504715919E0
1.934916930E2,1.176704288E0,-4.259013176E0,-3.764944077E-1
1.935416931E2,-9.537654519E-1,-4.470684528E0,-1.112875938E0
1.935916931E2,-1.229977250E0,-4.305494785E0,-1.947124004E0
1.936516931E2,-3.120780945E0,-6.401447773E0,-4.192180634E0
1.937116931E2,-5.634002686E0,-5.732240677E0,-3.102401257E0
1.937716931E2,-9.520931244E0,-5.102472305E0,-2.439961910E0
1.938316931E2,-1.028865337E1,1.912035942E-1,-2.942498922E0
1.938916930E2,-1.037436390E1,5.461802483E0,-5.076768398E-1
1.939416931E2,-8.536668777E0,5.437386513E0,-2.053687572E0
1.940016930E2,-6.928561211E0,4.759036064E0,-1.595979214E0
1.940516931E2,-4.791483879E0,3.592352867E0,-2.228260517E0
1.941116931E2,-6.372849941E0,-1.961655617E0,-1.132275581E0
1.941716931E2,-3.503177166E0,-2.549666405E0,-1.913090348E0
1.942216932E2,-9.457616806E-1,-2.166426659E0,-2.470367193E0
1.942816931E2,1.019984245E0,-2.482104778E0,-2.496915817E0
1.943416931E2,2.731307983E0,-1.685472488E0,-1.390659332E0
1.944016931E2,2.713084221E0,3.395190239E-1,6.545288563E-1
1.944516932E2,1.931226254E0,2.770291567E0,1.923489809E0
1.945116931E2,-4.029502869E-1,3.242791653E0,2.449553967E0
1.945716931E2,-1.825362206E0,3.365231037E0,1.688493967E0
1.946316930E2,-1.988369942E0,2.493750095E0,1.239669442E0
1.946916930E2,1.330922127E0,1.733725667E0,5.080564022E-1
1.947416930E2,3.653666019E0,1.972377300E-1,-6.085124016E-1
1.947916931E2,2.419570923E0,-8.243868351E-1,-3.551981449E0
1.948516931E2,-4.630088806E-3,-2.201153994E0,-1.435057521E0
1.949016931E2,1.289175510E0,-3.954691887E-1,-2.634222507E0
1.949616931E2,6.098874569E0,-5.497763634E0,-2.479603291E0
1.950216931E2,9.378768921E0,-1.207585335E1,-4.293019772E-1
1.950816930E2,6.579740524E0,-1.463324356E1,-9.852528572E0
1.951416930E2,-3.543156624E0,-5.823548317E0,-1.537318707E1
1.952016930E2,-5.202864647E0,3.355071259E1,1.411874294E0
1.952616930E2,-1.298278332E1,-6.086959839E-1,-4.764784813E0
1.953116930E2,-1.840598106E1,8.190850258E0,-9.022161484E0
1.953716930E2,-1.949340820E1,7.384324074E0,-5.041001797E0
1.954316930E2,-1.150755310E1,9.811470032E0,-4.798182964E0
1.954816930E2,-5.789638042E0,9.135286331E0,-1.998254418E0
1.955416930E2,-6.815402985E0,6.931578159E0,-3.404764652E0
1.956016930E2,2.337038994E0,3.880390882E0,-2.024655819E0
1.956516930E2,7.157835484E0,3.702000141E0,-5.320674896E0
1.957016930E2,9.229802132E0,3.745498180E0,-5.562086582E0
1.957616930E2,2.038115501E0,8.166663170E0,-2.340507507E0
1.958216930E2,2.865465641E0,5.268082619E0,1.447486877E-1
1.958816930E2,2.099131107E0,6.159833908E0,3.124555588E0
1.959416930E2,9.549319267E0,1.047578049E1,6.146217346E0
1.960016930E2,2.215333939E1,1.932809448E1,8.484172821E-2
1.960516931E2,1.006483364E1,5.533740997E0,-1.494208336E0
1.961116931E2,-2.296160698E1,-1.835261917E1,1.204580688E1
1.961616931E2,-1.246208429E0,-2.108028030E1,-8.352872849E0
1.962216931E2,7.140076756E-1,-1.152089500E1,-3.618109703E0
1.962716931E2,2.177730799E0,-5.099159241E0,-1.048977661E1
1.963316931E2,5.039527893E0,-1.478296757E0,-5.624257565E0
1.963916931E2,4.821660995E0,-2.901898384E0,-3.864472389E0
1.964516929E2,7.387039661E0,-7.897114754E-1,-1.049398422E0
1.965116930E2,4.952096462E0,7.571973205E-1,-1.130125046E0
1.965716929E2,3.595810413E0,-4.201344252E-1,-1.189207077E0
1.966216930E2,-1.143645763E0,-3.513883114E0,-9.504795074E-2
1.966816930E2,-8.134665489E0,-3.962896824E0,-4.368429661E0
1.967316930E2,-1.056743813E1,1.546942234E0,-7.942437172E0
1.967916930E2,-7.244186878E0,6.285646439E0,-5.551306725E0
1.968416930E2,-8.338136673E0,9.268721581E0,-5.683243275E0
1.969016930E2,-8.306161880E0,6.577033043E0,-8.053012848E0
1.969616930E2,-6.818676472E0,4.511467934E0,-6.487429142E0
1.970216930E2,-4.832092762E0,2.254369736E0,-5.259680271E0
1.970716930E2,-2.610252857E0,7.795143127E-1,-3.439954042E0
1.971316929E2,-6.322422028E-1,-5.760812759E-1,-2.768585682E0
1.971916929E2,1.037015915E-1,-1.008234024E0,-2.200417519E0
1.972416929E2,9.094495773E-1,-1.458512306E0,-1.510136604E0
1.972916930E2,1.767329693E0,-8.066329956E-1,-6.280974150E-1
1.973516929E2,2.108942509E0,-3.549952507E-1,1.964200735E-1
1.974016930E2,2.007444382E0,1.217479706E0,4.874855876E-1
1.974616930E2,2.021100521E0,2.507874727E0,1.363510609E0
1.975216930E2,-5.794019699E-1,2.481124401E0,1.182019711E0
1.975716930E2,-2.342820168E0,1.405900955E0,-1.043206453E-1
1.976316931E2,-7.948942184E-1,1.383332372E0,1.166766882E-1
1.976916931E2,-2.173686981E0,2.870554686E0,-6.726746559E-1
1.977416932E2,-3.199100494E0,4.015011311E0,2.387654781E-1
1.978016932E2,-7.294952393E0,6.408554077E0,1.361034989E0
1.978616931E2,-3.313736916E0,2.976285696E0,-5.783656836E-1
1.979216932E2,-1.830359459E0,2.639216781E-1,-3.035817623E0
1.979716932E2,3.357744694E0,2.029234171E-1,-2.003478050E0
1.980316930E2,6.857131004E0,1.929945469E0,-1.499111652E0
1.980916930E2,4.986329079E0,-3.094384193E0,-1.013103843E0
1.981516930E2,1.917150497E0,-1.606654358E1,1.938094854E0
1.982116930E2,5.154228210E-1,-1.543128395E1,-5.902658463E0
1.982716929E2,2.039367104E1,-6.072399616E0,-2.241903543E-1
1.983216930E2,-6.693048477E-1,1.343247795E1,-1.803058624E0
1.983816929E2,-2.016409874E0,1.143360424E1,1.872867227E0
1.984416929E2,-2.297280312E0,6.213889599E0,6.675364494E0
1.984916929E2,-8.601264954E-1,5.330531120E0,1.734917164E0
1.985416930E2,2.166223526E-1,5.751053810E0,3.310899734E0
1.985916930E2,2.473669529E0,4.311773777E0,5.602083206E-1
1.986516930E2,1.900544167E0,3.572824478E0,-3.635048866E-1
1.987016930E2,4.002039909E0,1.788330793E0,-4.336090088E-1
1.987616930E2,4.295034409E0,1.627758503E0,-1.628934860E0
