"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.909161041E1,4.295999908E1,8.099999428E0,-1.199999973E-1
1.915161034E1,4.175999832E1,1.355999947E1,3.480000019E0
1.921161037E1,3.768000031E1,2.310000038E1,-5.999999642E-1
1.927161037E1,3.263999939E1,2.934000015E1,-3.179999828E0
1.932161040E1,2.969999886E1,3.305999756E1,-5.940000057E0
1.938161030E1,2.657999992E1,3.323999786E1,-1.127999973E1
1.943161033E1,2.489999962E1,3.293999863E1,-1.361999989E1
1.949161033E1,2.435999870E1,3.305999756E1,-1.511999989E1
1.955161033E1,2.519999886E1,3.341999817E1,-1.488000011E1
1.960161036E1,2.742000008E1,3.293999863E1,-1.343999958E1
1.965161039E1,3.065999985E1,2.957999992E1,-1.475999928E1
1.971161036E1,3.413999939E1,2.465999985E1,-1.644000053E1
1.976161039E1,3.593999863E1,1.919999886E1,-2.063999939E1
1.982161036E1,3.545999908E1,1.284000015E1,-2.477999878E1
1.987161042E1,3.486000061E1,6.659999847E0,-2.729999924E1
1.993161036E1,3.341999817E1,-4.799999893E-1,-3.077999878E1
1.999161035E1,2.939999962E1,-5.759999752E0,-3.425999832E1
2.005161035E1,1.829999924E1,-9.359999657E0,-4.205999756E1
2.010161038E1,7.980000019E0,-1.259999943E1,-4.355999756E1
2.016161035E1,1.109999943E1,-1.559999943E1,-4.320000076E1
2.022161035E1,8.159999847E0,-1.217999935E1,-4.643999863E1
2.028161035E1,7.679999828E0,-1.247999954E1,-4.607999802E1
2.034161035E1,1.619999886E1,-1.655999947E1,-4.152000046E1
2.040161028E1,2.165999985E1,-1.979999924E1,-3.695999908E1
2.046161028E1,2.261999893E1,-1.805999947E1,-3.665999985E1
2.051161031E1,2.285999870E1,-1.644000053E1,-3.738000107E1
2.057161031E1,2.945999908E1,-1.253999996E1,-3.455999756E1
2.062161031E1,3.875999832E1,-7.079999924E0,-2.711999893E1
2.068161031E1,4.686000061E1,1.919999957E0,-1.296000004E1
2.074161031E1,4.775999832E1,1.163999939E1,4.380000114E0
2.080161027E1,4.121999741E1,2.034000015E1,1.631999969E1
2.086161027E1,3.521999741E1,2.597999954E1,2.045999908E1
2.091161030E1,3.204000092E1,2.939999962E1,2.081999969E1
2.096161033E1,3.095999908E1,3.204000092E1,2.021999931E1
2.101161037E1,3.035999870E1,3.131999969E1,2.087999916E1
2.107161033E1,3.263999939E1,2.981999969E1,2.142000008E1
2.112161036E1,3.407999802E1,2.813999939E1,1.926000023E1
2.118161029E1,3.761999893E1,2.519999886E1,1.895999908E1
2.123161033E1,3.875999832E1,2.219999886E1,1.979999924E1
2.128161033E1,4.079999924E1,1.781999969E1,1.950000000E1
2.134161029E1,4.379999924E1,1.271999931E1,1.727999878E1
2.139161036E1,4.487999725E1,5.579999924E0,1.644000053E1
2.145161032E1,4.757999802E1,-2.399999857E0,1.289999962E1
2.151161032E1,4.787999725E1,-7.739999771E0,9.539999962E0
