"Time (s)","Pressure (hPa)"
1.990160653E1,1.022219971E3
2.000160653E1,1.022164551E3
2.010160650E1,1.022161133E3
2.020160646E1,1.022089355E3
2.030160643E1,1.021995850E3
2.040160629E1,1.021936035E3
2.050160626E1,1.021969482E3
2.060160626E1,1.021989502E3
2.070160626E1,1.021915527E3
2.080160626E1,1.021927002E3
2.090160626E1,1.021948730E3
2.100160629E1,1.022014648E3
2.110160629E1,1.022069824E3
2.120160632E1,1.022042480E3
2.130160629E1,1.022035889E3
2.140160632E1,1.022010742E3
2.150160629E1,1.021997803E3
2.160160629E1,1.022016846E3
2.170160626E1,1.022021240E3
2.180160626E1,1.021984863E3
2.190160622E1,1.021940186E3
2.200160622E1,1.021930176E3
2.210160626E1,1.022046387E3
2.220160629E1,1.021960938E3
2.230160632E1,1.022003174E3
2.240160635E1,1.022007324E3
2.250160639E1,1.021954834E3
2.260160635E1,1.021913086E3
2.270160632E1,1.021881104E3
2.280160629E1,1.021848145E3
2.290160625E1,1.021848145E3
2.300160622E1,1.021953613E3
2.310160622E1,1.021936035E3
2.320160622E1,1.021936035E3
2.330160625E1,1.021971680E3
2.340160625E1,1.022080078E3
2.350160628E1,1.022080078E3
2.360160628E1,1.022012695E3
2.370160632E1,1.022017090E3
2.380160635E1,1.022017090E3
2.390160638E1,1.021996826E3
2.400160635E1,1.022005371E3
2.410160635E1,1.022005371E3
2.420160631E1,1.021958740E3
2.430160628E1,1.021972168E3
2.440160625E1,1.021972168E3
2.450160625E1,1.021997314E3
2.460160628E1,1.021970703E3
2.470160631E1,1.021970703E3
2.480160635E1,1.022053955E3
2.490160638E1,1.022007812E3
2.500160638E1,1.022007812E3
2.510160634E1,1.021981689E3
2.520160631E1,1.021987549E3
2.530160628E1,1.021987549E3
2.540162082E1,1.021927490E3
2.550162079E1,1.021932373E3
2.560162079E1,1.021932373E3
2.570162079E1,1.022237549E3
2.580162079E1,1.022072998E3
2.590162079E1,1.022072998E3
2.600162082E1,1.021968994E3
2.610162086E1,1.021953125E3
2.620162089E1,1.021953125E3
2.630162086E1,1.022082520E3
2.640162086E1,1.022013184E3
2.650162082E1,1.022013184E3
2.660162082E1,1.021899414E3
2.670162079E1,1.021969482E3
2.680162075E1,1.021969482E3
2.690162072E1,1.021944336E3
2.700162072E1,1.021868652E3
2.710162075E1,1.021868652E3
2.720162079E1,1.022127197E3
2.730162085E1,1.022213867E3
2.740162088E1,1.022213867E3
2.750162092E1,1.022136475E3
2.760162088E1,1.022091064E3
2.770162085E1,1.022091064E3
2.780162082E1,1.021970703E3
2.790162078E1,1.021908936E3
2.800162078E1,1.021908936E3
2.810162078E1,1.022200195E3
2.820162078E1,1.022057129E3
2.830162081E1,1.022057129E3
2.840162081E1,1.022021973E3
2.850162085E1,1.022068115E3
2.860162085E1,1.022068115E3
2.870162091E1,1.022023438E3
2.880162091E1,1.021949951E3
2.890162091E1,1.021949951E3
2.900162088E1,1.021962646E3
2.910162085E1,1.021967529E3
2.920162081E1,1.021967529E3
2.930162081E1,1.021966797E3
2.940162081E1,1.021966309E3
2.950162081E1,1.021966309E3
2.960162084E1,1.021973877E3
2.970162088E1,1.021939209E3
2.980162091E1,1.021939209E3
2.990162091E1,1.021961670E3
3.000162091E1,1.021909668E3
3.010162088E1,1.021909668E3
3.020162084E1,1.021966553E3
3.030162081E1,1.021983398E3
3.040162077E1,1.021983398E3
3.050162074E1,1.022025146E3
3.060162074E1,1.021974854E3
3.070162074E1,1.021974854E3
3.080162077E1,1.021883301E3
3.090162077E1,1.021895752E3
3.100162081E1,1.021895752E3
3.110162081E1,1.022135498E3
3.120162087E1,1.022072266E3
3.130162084E1,1.022072266E3
3.140162087E1,1.021973633E3
3.150162084E1,1.021968994E3
3.160162084E1,1.021968994E3
3.170162077E1,1.022131104E3
3.180162077E1,1.022052246E3
3.190162077E1,1.022052246E3
3.200162080E1,1.021976807E3
3.210162084E1,1.022017334E3
3.220162087E1,1.022017334E3
3.230162090E1,1.021966309E3
3.240162100E1,1.021949951E3
3.250162104E1,1.021949951E3
3.260162100E1,1.021904297E3
3.270160828E1,1.021903076E3
3.280160825E1,1.021903076E3
3.290160825E1,1.021858887E3
3.300160825E1,1.021913574E3
3.310160825E1,1.021913574E3
3.320160825E1,1.021907715E3
3.330160828E1,1.021936523E3
3.340160828E1,1.021936523E3
3.350160831E1,1.021888916E3
3.360160831E1,1.021872314E3
3.370160838E1,1.021872314E3
3.380160834E1,1.021853516E3
3.390160834E1,1.021866211E3
3.400160831E1,1.021866211E3
3.410160831E1,1.021841797E3
3.420160824E1,1.022000244E3
3.430160824E1,1.022000244E3
3.440160821E1,1.021983643E3
3.450160821E1,1.021869629E3
3.460160824E1,1.021869629E3
3.470160828E1,1.021901855E3
3.480160831E1,1.021941406E3
3.490160834E1,1.021941406E3
3.500160831E1,1.021938232E3
3.510160827E1,1.021912109E3
3.520160824E1,1.021912109E3
3.530160820E1,1.021959229E3
3.540160810E1,1.021979492E3
3.550160807E1,1.021979492E3
3.560160807E1,1.021962158E3
3.570160807E1,1.022004639E3
3.580160810E1,1.022004639E3
3.590160810E1,1.021890137E3
3.600160814E1,1.021881104E3
3.610160814E1,1.021881104E3
3.620160817E1,1.021896240E3
3.630160814E1,1.021871094E3
3.640160814E1,1.021871094E3
3.650160810E1,1.022205078E3
3.660160810E1,1.022173828E3
3.670160804E1,1.022173828E3
3.680160804E1,1.022148438E3
3.690160804E1,1.022052002E3
3.700160804E1,1.022052002E3
3.710160807E1,1.022029785E3
3.720160810E1,1.021974365E3
3.730160813E1,1.021974365E3
3.740160817E1,1.021952393E3
3.750160817E1,1.021982178E3
3.760160813E1,1.021982178E3
3.770160810E1,1.021977295E3
3.780160806E1,1.021976562E3
3.790160803E1,1.021976562E3
3.800160803E1,1.021962158E3
3.810160803E1,1.021975586E3
3.820160803E1,1.021975586E3
3.830160806E1,1.021985352E3
3.840160806E1,1.022016357E3
3.850160810E1,1.022016357E3
3.860160810E1,1.022010010E3
3.870160813E1,1.021907959E3
3.880160810E1,1.021907959E3
3.890160810E1,1.021930420E3
3.900160806E1,1.021874512E3
3.910160806E1,1.021874512E3
3.920160803E1,1.021888672E3
3.930160803E1,1.022205811E3
3.940160803E1,1.022205811E3
3.950160803E1,1.022055664E3
3.960160806E1,1.021939941E3
3.970160809E1,1.021939941E3
3.980160813E1,1.021958008E3
3.990160819E1,1.022060303E3
4.000167008E1,1.022060303E3
4.010167005E1,1.022036377E3
4.020167002E1,1.022032471E3
4.030166998E1,1.022032471E3
4.040166995E1,1.022027344E3
4.050166995E1,1.022033203E3
4.060166995E1,1.022033203E3
4.070166995E1,1.022008057E3
4.080166998E1,1.021953613E3
4.090166998E1,1.021953613E3
4.100167001E1,1.022051270E3
4.110167001E1,1.022111816E3
4.120167008E1,1.022111816E3
4.130167004E1,1.022018799E3
4.140167004E1,1.021967285E3
4.150167001E1,1.021967285E3
4.160167001E1,1.021942383E3
4.170166998E1,1.021975342E3
4.180166998E1,1.021975342E3
4.190166998E1,1.021940674E3
4.200167001E1,1.021942383E3
4.210167004E1,1.021942383E3
4.220167008E1,1.022034424E3
4.230167011E1,1.022074219E3
4.240167018E1,1.022074219E3
4.250167018E1,1.022041504E3
4.260167014E1,1.022018555E3
4.270167011E1,1.022018555E3
4.280167007E1,1.022040283E3
4.290167001E1,1.021978027E3
4.300167001E1,1.021978027E3
4.310167001E1,1.021933105E3
4.320167001E1,1.021917725E3
4.330167004E1,1.021928955E3
4.340167004E1,1.022004395E3
4.350167007E1,1.022099609E3
4.360167007E1,1.022099121E3
4.370167014E1,1.022067627E3
4.380167010E1,1.022009766E3
4.390167010E1,1.021964844E3
4.400167007E1,1.021928955E3
4.410167007E1,1.021957764E3
4.420167000E1,1.022050537E3
4.430167000E1,1.021985596E3
4.440167000E1,1.021986328E3
4.450167000E1,1.021992920E3
4.460167004E1,1.022022705E3
4.470167007E1,1.022089355E3
4.480167010E1,1.022045410E3
4.490167014E1,1.021976074E3
4.500167010E1,1.021973389E3
4.510167007E1,1.022020020E3
4.520167017E1,1.022049561E3
4.530167013E1,1.022062744E3
4.540167007E1,1.022001221E3
4.550167007E1,1.021946533E3
4.560167010E1,1.021943848E3
4.570167010E1,1.022017334E3
4.580167013E1,1.022127930E3
4.590167013E1,1.022144287E3
4.600167016E1,1.022154297E3
4.610167016E1,1.022092041E3
4.620167023E1,1.021992676E3
4.630167020E1,1.021936035E3
4.640167023E1,1.021922852E3
4.650167020E1,1.021930908E3
4.660167020E1,1.021963379E3
4.670167013E1,1.021864990E3
4.680167013E1,1.021884033E3
4.690167013E1,1.021879395E3
4.700167016E1,1.021934326E3
4.710167020E1,1.022082275E3
4.720160885E1,1.022049561E3
4.730160888E1,1.021972168E3
4.740160891E1,1.021938477E3
4.750160891E1,1.021989990E3
4.760160888E1,1.022018066E3
4.770160884E1,1.022004395E3
4.780160881E1,1.022005371E3
4.790160878E1,1.021969482E3
4.800160878E1,1.022009766E3
4.810160878E1,1.021956787E3
4.820160864E1,1.021930176E3
4.830160868E1,1.021943604E3
4.840160868E1,1.021930664E3
4.850160871E1,1.021956543E3
4.860160871E1,1.022032471E3
4.870160874E1,1.021930420E3
4.880160871E1,1.021991455E3
4.890160871E1,1.022018799E3
4.900160867E1,1.021994141E3
4.910160867E1,1.021944580E3
4.920160861E1,1.021943604E3
4.930160861E1,1.021948975E3
4.940160857E1,1.021910156E3
4.950160857E1,1.021889160E3
4.960160861E1,1.021903564E3
4.970160864E1,1.021916016E3
4.980160867E1,1.021899170E3
4.990160870E1,1.022003662E3
5.000160867E1,1.021959229E3
5.010160864E1,1.021933105E3
5.020160860E1,1.021934082E3
5.030160857E1,1.021988525E3
5.040160854E1,1.022064209E3
5.050160854E1,1.022021729E3
5.060160854E1,1.021969482E3
5.070160854E1,1.021948730E3
5.080160857E1,1.021981201E3
5.090160857E1,1.021979980E3
5.100160860E1,1.021983887E3
5.110160860E1,1.021941162E3
5.120160863E1,1.021916260E3
5.130160863E1,1.021895508E3
5.140160863E1,1.021958008E3
5.150160860E1,1.022029541E3
5.160160857E1,1.021975830E3
5.170160853E1,1.021936035E3
5.180160853E1,1.021910645E3
5.190160853E1,1.021931885E3
5.200160857E1,1.021914062E3
5.210160860E1,1.021890625E3
5.220160863E1,1.021877930E3
5.230160866E1,1.022155029E3
5.240160870E1,1.021999268E3
5.250160870E1,1.021907471E3
5.260160866E1,1.021877197E3
5.270160863E1,1.021924805E3
5.280160860E1,1.022016113E3
5.290160856E1,1.022013184E3
5.300160856E1,1.021982666E3
5.310160856E1,1.021970459E3
5.320160856E1,1.021974854E3
5.330160859E1,1.021984863E3
5.340160859E1,1.021995850E3
5.350160863E1,1.021978760E3
5.360160863E1,1.021938965E3
5.370160869E1,1.021931396E3
5.380160866E1,1.021949463E3
5.390160866E1,1.021936523E3
5.400160862E1,1.022100098E3
5.410160863E1,1.022012939E3
5.420160859E1,1.021962891E3
5.430160856E1,1.021928711E3
5.440160856E1,1.021924316E3
5.450164203E1,1.021928711E3
5.460164207E1,1.021916016E3
5.470164210E1,1.021912842E3
5.480164213E1,1.021966064E3
5.490164220E1,1.021890869E3
5.500164216E1,1.021899658E3
5.510164213E1,1.021929199E3
5.520164210E1,1.021988770E3
5.530164206E1,1.022035400E3
5.540164203E1,1.022011230E3
5.550164203E1,1.022007080E3
5.560164203E1,1.021983154E3
5.570164203E1,1.021975342E3
5.580164206E1,1.021963623E3
5.590164206E1,1.021953857E3
5.600164209E1,1.021946533E3
5.610164209E1,1.021930420E3
5.620164213E1,1.021906494E3
5.630164209E1,1.021885254E3
5.640164209E1,1.021886719E3
5.650164206E1,1.022017334E3
5.660164206E1,1.022107178E3
5.670164199E1,1.022117676E3
5.680164199E1,1.022089355E3
5.690164199E1,1.022069580E3
5.700164202E1,1.022023438E3
5.710164206E1,1.021930176E3
5.720164209E1,1.021867676E3
5.730164212E1,1.021774902E3
5.740164216E1,1.022033203E3
5.750164212E1,1.021941895E3
5.760164209E1,1.021930176E3
5.770164206E1,1.021933594E3
5.780164202E1,1.021989990E3
5.790164195E1,1.022063721E3
5.800164195E1,1.022058105E3
5.810164195E1,1.022022217E3
5.820164195E1,1.022015625E3
5.830164199E1,1.022020020E3
5.840164199E1,1.022036377E3
5.850164202E1,1.022001465E3
5.860164202E1,1.022007080E3
5.870164205E1,1.022019287E3
5.880164202E1,1.021989258E3
5.890164202E1,1.021940674E3
5.900164199E1,1.021860107E3
5.910164198E1,1.021894531E3
5.920164195E1,1.022019531E3
5.930164195E1,1.022052002E3
5.940164195E1,1.022067139E3
5.950164198E1,1.021977783E3
5.960164202E1,1.021904541E3
5.970164205E1,1.021900391E3
5.980164208E1,1.021922363E3
5.990164212E1,1.021862305E3
6.000164208E1,1.022069336E3
6.010164205E1,1.021975342E3
6.020164201E1,1.021999268E3
6.030164198E1,1.021956543E3
6.040164195E1,1.021930908E3
6.050164195E1,1.022088867E3
6.060164195E1,1.022047363E3
6.070164195E1,1.021949951E3
6.080164198E1,1.022062744E3
6.090164198E1,1.022075195E3
6.100164201E1,1.022026123E3
6.110164201E1,1.022024170E3
6.120164205E1,1.022015869E3
6.130164201E1,1.021997803E3
6.140164201E1,1.021986572E3
6.150164198E1,1.021985596E3
6.160164198E1,1.021920410E3
6.170164194E1,1.021897217E3
6.180163807E1,1.021992920E3
6.190163807E1,1.021988037E3
6.200163807E1,1.022035400E3
6.210163810E1,1.022058105E3
6.220163813E1,1.022021484E3
6.230163817E1,1.021919189E3
6.240163820E1,1.021891846E3
6.250163816E1,1.021863281E3
6.260163813E1,1.021879395E3
6.270163810E1,1.021917969E3
6.280163806E1,1.021835693E3
6.290163803E1,1.021829102E3
6.300163803E1,1.021849365E3
6.310163803E1,1.021928467E3
6.320163803E1,1.021975830E3
6.330163806E1,1.021960205E3
6.340163806E1,1.021997314E3
6.350163810E1,1.021978271E3
6.360163813E1,1.021982666E3
6.370163816E1,1.021964600E3
6.380163813E1,1.021952881E3
6.390163813E1,1.021952148E3
6.400163809E1,1.021952393E3
6.410163809E1,1.021950195E3
6.420163806E1,1.021964355E3
6.430163806E1,1.021963135E3
6.440163806E1,1.021946289E3
6.450163806E1,1.021939941E3
6.460163809E1,1.021865479E3
6.470163812E1,1.021855469E3
6.480163816E1,1.021965576E3
6.490163822E1,1.021936768E3
6.500163822E1,1.021913330E3
6.510163819E1,1.021915283E3
6.520163816E1,1.021871338E3
6.530163812E1,1.021850586E3
6.540163809E1,1.021858643E3
6.550163809E1,1.021882812E3
6.560163809E1,1.021877930E3
6.570163809E1,1.022041016E3
6.580163809E1,1.021979004E3
6.590163809E1,1.021924316E3
6.600163812E1,1.021889893E3
6.610163812E1,1.021880859E3
6.620163815E1,1.021911377E3
6.630163812E1,1.022010742E3
6.640163815E1,1.021994629E3
6.650163812E1,1.022002441E3
6.660163808E1,1.021966064E3
6.670163805E1,1.021980957E3
6.680163805E1,1.021964844E3
6.690163805E1,1.021962402E3
6.700163805E1,1.021959717E3
6.710163808E1,1.021983154E3
6.720163812E1,1.021984863E3
6.730163815E1,1.021993652E3
6.740163818E1,1.021972168E3
6.750163822E1,1.021923340E3
6.760163818E1,1.021891113E3
6.770163815E1,1.021904785E3
6.780163811E1,1.021886963E3
6.790163805E1,1.021918457E3
6.800163805E1,1.022081787E3
6.810163805E1,1.022120361E3
6.820163805E1,1.022135498E3
6.830163805E1,1.022141846E3
6.840163805E1,1.022090820E3
6.850163808E1,1.022052002E3
6.860163808E1,1.022021973E3
6.870163811E1,1.021941162E3
6.880163815E1,1.021929688E3
6.890163815E1,1.021891113E3
6.900163811E1,1.022135742E3
6.910163883E1,1.022006592E3
6.920163880E1,1.021968018E3
6.930163880E1,1.021927734E3
6.940163876E1,1.021952881E3
6.950163876E1,1.022006348E3
6.960163880E1,1.021975342E3
6.970163883E1,1.021943604E3
6.980163886E1,1.021942383E3
6.990163889E1,1.021921631E3
7.000163889E1,1.021936768E3
7.010163886E1,1.021976562E3
7.020163883E1,1.022007324E3
7.030163879E1,1.021980957E3
7.040163876E1,1.021993896E3
7.050163872E1,1.021956787E3
7.060163872E1,1.021918213E3
7.070163872E1,1.021931152E3
7.080163876E1,1.021970947E3
7.090163876E1,1.021903809E3
7.100163879E1,1.021923096E3
7.110163879E1,1.021895752E3
7.120163882E1,1.021875244E3
7.130163882E1,1.021861084E3
7.140163882E1,1.021870117E3
7.150163879E1,1.021891846E3
7.160163879E1,1.021907959E3
7.170163876E1,1.021864014E3
7.180163872E1,1.022076172E3
7.190163872E1,1.021999512E3
7.200163872E1,1.021954102E3
7.210163875E1,1.021976807E3
7.220163879E1,1.022056641E3
7.230163882E1,1.022041260E3
7.240163885E1,1.022025391E3
7.250163889E1,1.022023926E3
7.260163885E1,1.022023193E3
7.270163882E1,1.022019775E3
7.280163878E1,1.022046387E3
7.290163875E1,1.022039551E3
7.300163875E1,1.022044922E3
7.310163875E1,1.022056885E3
7.320163875E1,1.022067139E3
7.330163878E1,1.022071289E3
7.340163878E1,1.022094238E3
7.350163882E1,1.022105469E3
7.360163882E1,1.022025879E3
7.370163885E1,1.021980225E3
7.380163882E1,1.021941895E3
7.390163885E1,1.021992432E3
7.400163881E1,1.021919434E3
7.410163881E1,1.021944092E3
7.420163878E1,1.021946777E3
7.430163878E1,1.021908936E3
7.440163878E1,1.021888672E3
7.450163878E1,1.021904053E3
7.460163881E1,1.021940674E3
7.470163885E1,1.021949707E3
7.480163888E1,1.021959961E3
7.490163891E1,1.021977051E3
7.500163891E1,1.021927002E3
7.510163888E1,1.021927002E3
7.520163884E1,1.022000732E3
7.530163881E1,1.021971191E3
7.540163878E1,1.021971191E3
7.550163874E1,1.022071045E3
7.560163874E1,1.022116699E3
7.570163874E1,1.022116699E3
7.580163878E1,1.022090332E3
7.590163878E1,1.022078369E3
7.600163881E1,1.022078369E3
7.610163881E1,1.022049316E3
7.620163884E1,1.022033936E3
7.630163881E1,1.022033936E3
7.640165867E1,1.022028320E3
7.650165864E1,1.022035156E3
7.660165864E1,1.022035156E3
7.670165860E1,1.021980957E3
7.680165860E1,1.022028320E3
7.690165857E1,1.022028320E3
7.700165857E1,1.022005127E3
7.710165860E1,1.021912109E3
7.720165864E1,1.021912109E3
7.730165867E1,1.022063721E3
7.740165873E1,1.022025879E3
7.750165873E1,1.022025879E3
7.760165870E1,1.021888428E3
7.770165867E1,1.021860352E3
7.780165863E1,1.021860352E3
7.790165860E1,1.021824951E3
7.800165860E1,1.022005615E3
7.810165860E1,1.022005615E3
7.820165860E1,1.021965576E3
7.830165863E1,1.021996338E3
7.840165863E1,1.021996338E3
7.850165866E1,1.022099854E3
7.860165866E1,1.022093506E3
7.870165870E1,1.022093506E3
7.880165870E1,1.022059326E3
7.890165870E1,1.022048340E3
7.900165866E1,1.022048340E3
7.910165866E1,1.022019287E3
7.920165863E1,1.022015869E3
7.930165863E1,1.022015869E3
7.940165863E1,1.022050537E3
7.950165863E1,1.022045654E3
7.960165866E1,1.022045654E3
7.970165870E1,1.022072021E3
7.980165873E1,1.022023193E3
7.990165876E1,1.022023193E3
8.000165876E1,1.021967041E3
8.010165873E1,1.022066895E3
8.020165869E1,1.022066895E3
8.030165866E1,1.022015381E3
8.040165859E1,1.022014648E3
8.050165859E1,1.022014648E3
8.060165859E1,1.021951660E3
8.070165859E1,1.021957764E3
8.080165862E1,1.021957764E3
8.090165863E1,1.021939941E3
8.100165866E1,1.022060059E3
8.110165866E1,1.022060059E3
8.120165869E1,1.022010010E3
8.130165866E1,1.022007324E3
8.140165866E1,1.022007324E3
8.150165862E1,1.022111816E3
8.160165862E1,1.022108398E3
8.170165859E1,1.022108398E3
8.180165856E1,1.022018555E3
8.190165856E1,1.022049072E3
8.200165856E1,1.022049072E3
8.210165859E1,1.022051270E3
8.220165862E1,1.022043213E3
8.230165865E1,1.022043213E3
8.240165869E1,1.022050781E3
8.250165869E1,1.022020996E3
8.260165865E1,1.022020996E3
8.270165862E1,1.021991455E3
8.280165858E1,1.021979492E3
8.290165855E1,1.021979492E3
8.300165855E1,1.022040527E3
8.310165855E1,1.022045898E3
8.320165855E1,1.022045898E3
8.330165858E1,1.022017822E3
8.340165858E1,1.021963379E3
8.350165862E1,1.021963379E3
8.360159567E1,1.021926025E3
8.370159573E1,1.022061035E3
8.380159570E1,1.022061035E3
8.390159570E1,1.021969238E3
8.400159567E1,1.021961182E3
8.410159566E1,1.021961182E3
8.420159563E1,1.022047852E3
8.430159563E1,1.022097168E3
8.440159563E1,1.022097168E3
8.450159563E1,1.022066162E3
8.460159566E1,1.022055908E3
8.470159570E1,1.022055908E3
8.480159573E1,1.022060059E3
8.490159576E1,1.022045166E3
8.500159576E1,1.022045166E3
8.510159573E1,1.022063965E3
8.520159570E1,1.022082275E3
8.530159566E1,1.022082275E3
8.540159563E1,1.022103760E3
8.550159563E1,1.022050537E3
8.560159563E1,1.022050537E3
8.570159563E1,1.021971680E3
8.580159563E1,1.022060791E3
8.590159563E1,1.022060791E3
8.600159566E1,1.022067139E3
8.610159569E1,1.022114502E3
8.620159573E1,1.022114502E3
8.630159569E1,1.022022461E3
8.640159569E1,1.021988525E3
8.650159566E1,1.021988525E3
8.660159566E1,1.021978760E3
8.670159559E1,1.022073242E3
8.680159559E1,1.022073242E3
8.690159559E1,1.021995605E3
8.700159559E1,1.021989990E3
