,Time (s),X (µT),Y (µT),Z (µT),label
109,1.5596532272e+18,-6.393539429,22.5779953,-29.21990967,climbing_stairs
110,1.55965322745e+18,-26.35609436,11.8793869,-24.45770264,climbing_stairs
111,1.5596532277e+18,-30.86683655,7.335884094,-21.85424805,climbing_stairs
112,1.55965322795e+18,-14.12811279,23.50188446,-28.53851318,climbing_stairs
113,1.5596532282e+18,4.42036438,28.70305634,-27.90447998,climbing_stairs
114,1.55965322845e+18,-21.49606323,15.58463287,-36.85675049,climbing_stairs
115,1.5596532287e+18,-32.32006836,3.849784851,-14.80682373,climbing_stairs
116,1.55965322895e+18,-29.98377991,11.60903168,-11.2588501,climbing_stairs
117,1.5596532292e+18,-24.18571472,19.3919754,-14.82397461,climbing_stairs
118,1.55965322945e+18,-13.59138489,25.75534821,-20.4621582,climbing_stairs
119,1.5596532297e+18,-7.716659546,28.3780899,-17.88238525,climbing_stairs
120,1.55965322995e+18,-19.87443542,27.47696686,-2.368408203,climbing_stairs
121,1.5596532302e+18,-20.21502686,30.43842316,4.987915039,climbing_stairs
122,1.55965323045e+18,-8.067810059,36.60050201,4.661315918,climbing_stairs
123,1.5596532307e+18,-15.04316711,34.05571747,9.386657715,climbing_stairs
124,1.55965323095e+18,-5.106018066,38.2726059,12.36474609,climbing_stairs
125,1.5596532312e+18,-13.13598633,37.45598602,8.85925293,climbing_stairs
126,1.55965323145e+18,-24.00039673,29.85262299,12.78582764,climbing_stairs
127,1.5596532317e+18,-12.53089905,36.07506561,14.45111084,climbing_stairs
128,1.55965323195e+18,-5.714752197,34.518013,21.65704346,climbing_stairs
129,1.5596532322e+18,-12.49934387,35.60042572,15.45684814,climbing_stairs
130,1.55965323245e+18,-24.28894043,23.37186432,17.77166748,climbing_stairs
131,1.5596532327e+18,-24.79364014,22.29468536,16.28234863,climbing_stairs
132,1.55965323295e+18,-9.016265869,35.1155777,14.21081543,climbing_stairs
133,1.55965323319e+18,-5.624053955,34.59343719,16.2699585,climbing_stairs
134,1.55965323344e+18,-14.03495789,31.98403168,10.51898193,climbing_stairs
135,1.55965323369e+18,-20.33555603,25.56719208,14.27703857,climbing_stairs
136,1.55965323394e+18,-22.15600586,24.87998199,14.38952637,climbing_stairs
137,1.55965323419e+18,-7.097351074,34.31653595,11.02947998,climbing_stairs
138,1.55965323444e+18,-4.931243896,35.81737518,6.423583984,climbing_stairs
139,1.55965323469e+18,-21.88879395,21.59078217,15.53814697,climbing_stairs
140,1.55965323494e+18,-28.19270325,10.11927032,15.88586426,climbing_stairs
141,1.55965323519e+18,-12.87503052,28.32123566,14.1260376,climbing_stairs
142,1.55965323544e+18,-9.153640747,32.11704254,6.633361816,climbing_stairs
143,1.55965323569e+18,-20.10263062,20.24529266,17.23455811,climbing_stairs
144,1.55965323594e+18,-25.50775146,12.27091217,15.97106934,climbing_stairs
145,1.55965323619e+18,-15.01377869,25.59947968,13.34368896,climbing_stairs
146,1.55965323644e+18,-21.1892395,19.19881439,11.79498291,climbing_stairs
147,1.55965323669e+18,-22.81950378,22.96926117,2.163757324,climbing_stairs
148,1.55965323694e+18,-24.45098877,21.16519928,-1.514648438,climbing_stairs
149,1.55965323719e+18,-35.11585999,5.68106842,6.594116211,climbing_stairs
150,1.55965323744e+18,-36.26899719,8.102302551,5.622009277,climbing_stairs
151,1.55965323769e+18,-30.13342285,21.82358551,-5.836547852,climbing_stairs
152,1.55965323794e+18,-18.32522583,28.71030426,-15.53314209,climbing_stairs
153,1.55965323819e+18,-23.68452454,25.74221039,-21.76245117,climbing_stairs
154,1.55965323844e+18,-38.27072144,14.65714264,-8.06262207,climbing_stairs
155,1.55965323869e+18,-34.35758972,21.73685455,-5.793395996,climbing_stairs
156,1.55965323894e+18,-19.53601074,36.86740875,-11.3729248,climbing_stairs
157,1.55965323918e+18,-9.05015564,42.60019684,-7.387268066,climbing_stairs
158,1.55965323943e+18,-15.52534485,35.58634186,-8.928894043,climbing_stairs
159,1.55965323968e+18,-36.2281189,12.80364227,-3.067871094,climbing_stairs
160,1.55965323993e+18,-20.49223328,29.6528244,-11.71063232,climbing_stairs
161,1.55965324018e+18,4.645004272,34.35300446,-9.944458008,climbing_stairs
162,1.55965324043e+18,-0.614151001,34.89006805,-15.26184082,climbing_stairs
163,1.55965324068e+18,-27.68228149,24.20789337,-11.81585693,climbing_stairs
164,1.55965324093e+18,-28.97009277,22.10753632,-12.96429443,climbing_stairs
165,1.55965324118e+18,0.04095458984,34.22875214,-16.05792236,climbing_stairs
166,1.55965324143e+18,6.194046021,32.79921722,-18.71258545,climbing_stairs
167,1.55965324168e+18,-26.96554565,26.71100616,-15.8638916,climbing_stairs
168,1.55965324193e+18,-32.64187622,18.71816254,-12.15075684,climbing_stairs
169,1.55965324218e+18,-11.83839417,30.55002594,-22.80706787,climbing_stairs
170,1.55965324243e+18,-1.447174072,30.47475433,-25.59082031,climbing_stairs
171,1.55965324268e+18,-27.84159851,25.24033356,-16.18005371,climbing_stairs
172,1.55965324293e+18,-38.00126648,14.74704742,-11.38079834,climbing_stairs
173,1.55965324318e+18,-19.01747131,29.71955109,-23.7300415,climbing_stairs
174,1.55965324343e+18,5.660858154,34.33475494,-24.80450439,climbing_stairs
175,1.55965324368e+18,-5.034057617,29.8817215,-34.17730713,climbing_stairs
