,Time (s),X (µT),Y (µT),Z (µT),label
185,1.55965355644e+27,5.965103149,8.569595337,-51.36315918,walking
186,1.55965355644e+27,5.995941162,8.643569946,-51.25488281,walking
187,1.55965355644e+27,5.588546753,8.760025024,-51.31408691,walking
188,1.55965355644e+27,5.88432312,8.892196655,-51.41662598,walking
189,1.55965355644e+27,6.106689453,8.376083374,-51.43389893,walking
190,1.55965355644e+27,6.057296753,8.717102051,-51.3135376,walking
191,1.55965355644e+27,6.045898438,8.233047485,-50.92114258,walking
192,1.55965355644e+27,6.359451294,8.379180908,-51.41479492,walking
193,1.55965355644e+27,6.363372803,8.301330566,-51.52630615,walking
194,1.55965355644e+27,6.103973389,8.740646362,-51.42285156,walking
195,1.55965355644e+27,6.415405273,9.180633545,-51.3460083,walking
196,1.55965355644e+27,6.554458618,9.038909912,-51.62689209,walking
197,1.55965355644e+27,6.315429688,8.973022461,-51.54089355,walking
198,1.55965355644e+27,6.848709106,8.391693115,-51.35119629,walking
199,1.55965355644e+27,6.604385376,10.42347717,-51.37573242,walking
200,1.55965355644e+27,8.723464966,9.839889526,-50.65032959,walking
201,1.55965355644e+27,9.614379883,10.26751709,-50.75811768,walking
202,1.55965355644e+27,11.27806091,9.565750122,-49.94055176,walking
203,1.55965355644e+27,11.70314026,8.981079102,-49.94848633,walking
204,1.55965355644e+27,12.95068359,8.920059204,-49.54211426,walking
205,1.55965355644e+27,13.71459961,8.448455811,-49.73486328,walking
206,1.55965355644e+27,13.51963806,8.180755615,-49.40283203,walking
207,1.55965355644e+27,13.6315155,7.714111328,-49.60089111,walking
208,1.55965355644e+27,13.25909424,7.420898438,-49.64135742,walking
209,1.55965355644e+27,12.38328552,7.61517334,-50.30175781,walking
210,1.55965355644e+27,11.47016907,8.139953613,-50.12231445,walking
211,1.55965355644e+27,11.27900696,8.529846191,-50.11669922,walking
212,1.55965355644e+27,10.98695374,8.943206787,-50.24987793,walking
213,1.55965355644e+27,11.04100037,9.070724487,-50.00421143,walking
214,1.55965355644e+27,10.11125183,8.397674561,-50.42352295,walking
215,1.55965355644e+27,10.29284668,8.524230957,-50.24963379,walking
216,1.55965355644e+27,10.5914917,8.298461914,-50.25085449,walking
217,1.55965355644e+27,10.77565002,8.293457031,-50.37963867,walking
218,1.55965355644e+27,11.61701965,8.668365479,-50.06732178,walking
219,1.55965355644e+27,11.92430115,8.593658447,-49.92504883,walking
220,1.55965355644e+27,11.95837402,8.445037842,-49.88293457,walking
221,1.55965355644e+27,12.30789185,8.515106201,-49.68054199,walking
222,1.55965355644e+27,11.06393433,9.168365479,-49.64532471,walking
223,1.55965355644e+27,11.19824219,9.151199341,-49.9989624,walking
224,1.55965355644e+27,10.99380493,9.193969727,-49.92553711,walking
225,1.55965355644e+27,11.21011353,8.19102478,-49.90869141,walking
226,1.55965355644e+27,12.77552795,7.649902344,-49.61621094,walking
227,1.55965355644e+27,12.96591187,8.423751831,-49.65844727,walking
228,1.55965355644e+27,13.7384491,8.740066528,-49.02508545,walking
229,1.55965355644e+27,6.925750732,11.67112732,-49.75305176,walking
230,1.55965355644e+27,-11.22848511,13.17633057,-49.80358887,walking
231,1.55965355644e+27,-7.175186157,8.684875488,-50.92962646,walking
232,1.55965355644e+27,-2.486846924,8.220611572,-51.23638916,walking
233,1.55965355644e+27,-2.783447266,11.01504517,-50.82141113,walking
234,1.55965355644e+27,-2.530212402,13.43658447,-50.4229126,walking
235,1.55965355644e+27,-2.96925354,13.95617676,-50.10675049,walking
236,1.55965355644e+27,-4.104949951,15.10836792,-49.83172607,walking
237,1.55965355644e+27,-1.522003174,14.40466309,-50.15185547,walking
238,1.55965355644e+27,-2.003585815,12.04023743,-50.59680176,walking
239,1.55965355644e+27,-4.488189697,10.42266846,-50.92358398,walking
240,1.55965355644e+27,-3.709991455,11.58503723,-50.64776611,walking
241,1.55965355644e+27,-13.93074036,9.37121582,-49.43676758,walking
