,Time (s),X (µT),Y (µT),Z (µT),label
94,1.55965356112e+54,8.411407471,-9.533935547,-0.3833618164,train
95,1.55965356112e+54,7.625015259,-5.344558716,4.443725586,train
96,1.55965356112e+54,6.489303589,-2.881469727,5.648864746,train
97,1.55965356112e+54,6.550262451,-2.127182007,5.402648926,train
98,1.55965356112e+54,6.121383667,-2.962860107,3.704040527,train
99,1.55965356112e+54,6.650726318,-2.017456055,4.225646973,train
100,1.55965356112e+54,6.283538818,-1.595611572,6.065429688,train
101,1.55965356112e+54,5.614379883,-1.393783569,5.675598145,train
102,1.55965356112e+54,5.470657349,-1.266799927,4.72442627,train
103,1.55965356112e+54,6.000762939,-1.062774658,4.61541748,train
104,1.55965356112e+54,6.277267456,-0.5446472168,4.571289062,train
105,1.55965356112e+54,6.215744019,-0.03567504883,4.570678711,train
106,1.55965356112e+54,4.599487305,-0.7836761475,6.525878906,train
107,1.55965356112e+54,5.936477661,0.7298583984,4.585449219,train
108,1.55965356112e+54,6.379089355,0.6876373291,3.88104248,train
109,1.55965356112e+54,6.696868896,1.775192261,3.999633789,train
110,1.55965356112e+54,6.758651733,1.346435547,3.874145508,train
111,1.55965356112e+54,7.196121216,1.944091797,4.555725098,train
112,1.55965356112e+54,6.033905029,3.013244629,4.35333252,train
113,1.55965356112e+54,6.878463745,2.155838013,5.024902344,train
114,1.55965356112e+54,6.447525024,1.697021484,3.784545898,train
115,1.55965356112e+54,6.699829102,2.101119995,4.237854004,train
116,1.55965356112e+54,7.771377563,1.286148071,5.645324707,train
117,1.55965356112e+54,6.368270874,2.183670044,4.422241211,train
118,1.55965356112e+54,6.51008606,2.364532471,3.671691895,train
119,1.55965356112e+54,6.900222778,3.218841553,4.147644043,train
120,1.55965356112e+54,6.87677002,4.228439331,4.240539551,train
121,1.55965356112e+54,8.093383789,1.963684082,5.202270508,train
122,1.55965356112e+54,7.193756104,4.269393921,4.407531738,train
123,1.55965356112e+54,7.800247192,3.623474121,3.015930176,train
124,1.55965356112e+54,7.144088745,3.33001709,3.467895508,train
125,1.55965356112e+54,7.408172607,3.310882568,3.672851562,train
126,1.55965356112e+54,7.663635254,3.356430054,4.697631836,train
127,1.55965356112e+54,7.295684814,3.130508423,5.273681641,train
128,1.55965356112e+54,7.401412964,3.198867798,3.991760254,train
129,1.55965356112e+54,7.61114502,3.170928955,3.966247559,train
130,1.55965356112e+54,7.761810303,3.011367798,4.377258301,train
131,1.55965356112e+54,7.729766846,3.800628662,4.421081543,train
132,1.55965356112e+54,6.692825317,0.4173126221,6.458679199,train
133,1.55965356112e+54,7.374481201,3.701187134,4.581787109,train
134,1.55965356112e+54,7.441055298,3.251724243,3.932495117,train
135,1.55965356112e+54,7.779800415,3.237426758,4.410949707,train
136,1.55965356112e+54,6.74520874,2.57901001,4.135070801,train
137,1.55965356112e+54,7.545501709,2.167602539,4.597839355,train
138,1.55965356112e+54,7.391830444,4.473968506,4.284729004,train
139,1.55965356112e+54,7.271224976,2.765914917,3.545654297,train
140,1.55965356112e+54,7.564804077,3.811782837,3.229797363,train
141,1.55965356112e+54,7.653747559,3.203201294,4.604980469,train
142,1.55965356112e+54,9.160964966,3.870346069,6.553039551,train
143,1.55965356112e+54,7.882324219,4.247879028,5.125305176,train
144,1.55965356112e+54,8.460769653,4.530548096,3.679260254,train
145,1.55965356112e+54,7.970626831,5.076889038,3.901794434,train
146,1.55965356112e+54,7.620727539,5.153747559,4.416870117,train
147,1.55965356112e+54,9.503555298,1.847213745,6.321289062,train
148,1.55965356112e+54,7.409484863,4.864593506,4.712280273,train
149,1.55965356112e+54,7.424179077,5.327590942,5.170410156,train
150,1.55965356112e+54,4.659484863,3.910583496,6.54498291,train
151,1.55965356112e+54,7.637573242,3.83946228,1.602478027,train
152,1.55965356112e+54,10.68209839,0.7235717773,7.325195312,train
153,1.55965356112e+54,8.157669067,4.925643921,4.096252441,train
154,1.55965356112e+54,7.868499756,4.202087402,3.214416504,train
155,1.55965356112e+54,8.282211304,4.504821777,3.68347168,train
156,1.55965356112e+54,8.208938599,4.672317505,4.672058105,train
157,1.55965356112e+54,7.952011108,1.14630127,10.43829346,train
158,1.55965356112e+54,8.378234863,3.832687378,4.564331055,train
159,1.55965356112e+54,7.967376709,4.871932983,3.883850098,train
160,1.55965356112e+54,7.809753418,4.950271606,2.950378418,train
161,1.55965356112e+54,7.994628906,2.962692261,4.784179688,train
162,1.55965356112e+54,9.728057861,-1.527542114,10.36236572,train
163,1.55965356112e+54,6.768692017,1.007156372,7.132019043,train
164,1.55965356112e+54,9.247055054,3.272079468,8.010620117,train
165,1.55965356112e+54,8.392227173,3.515838623,10.21716309,train
166,1.55965356112e+54,5.446228027,3.073074341,8.717590332,train
167,1.55965356112e+54,4.862716675,3.298522949,5.634643555,train
168,1.55965356112e+54,6.237915039,8.340835571,2.702819824,train
169,1.55965356112e+54,8.708816528,6.239456177,-0.1129760742,train
170,1.55965356112e+54,10.82116699,5.614318848,2.405822754,train
171,1.55965356112e+54,8.854354858,3.686172485,5.60168457,train
172,1.55965356112e+54,4.6015625,0.9360351562,8.131896973,train
173,1.55965356112e+54,4.944046021,2.249572754,6.050964355,train
174,1.55965356112e+54,8.574539185,1.163146973,7.73815918,train
175,1.55965356112e+54,7.440002441,1.737838745,9.000183105,train
176,1.55965356112e+54,7.689193726,1.589172363,7.074401855,train
177,1.55965356112e+54,6.722839355,-4.081344604,11.6050415,train
178,1.55965356112e+54,7.302902222,1.147949219,7.316162109,train
179,1.55965356112e+54,7.485305786,0.1179962158,6.346984863,train
180,1.55965356112e+54,7.03817749,0.1009063721,7.047485352,train
181,1.55965356112e+54,7.617401123,0.08381652832,6.782897949,train
182,1.55965356112e+54,4.700973511,-1.805557251,8.622253418,train
183,1.55965356112e+54,7.148391724,-0.08885192871,7.625366211,train
184,1.55965356112e+54,7.121810913,0.4909667969,6.789001465,train
185,1.55965356112e+54,7.134124756,0.2707824707,7.126403809,train
186,1.55965356112e+54,8.91015625,-3.559585571,7.57220459,train
187,1.55965356112e+54,6.898651123,-0.2683410645,7.588317871,train
188,1.55965356112e+54,6.212020874,-0.6844024658,8.130310059,train
189,1.55965356112e+54,7.633605957,0.7454071045,7.306152344,train
190,1.55965356112e+54,7.289627075,-0.1428070068,7.882263184,train
191,1.55965356112e+54,8.251983643,0.1519012451,8.184509277,train
192,1.55965356112e+54,5.8644104,0.258895874,8.82421875,train
193,1.55965356112e+54,7.136901855,1.399093628,6.491333008,train
194,1.55965356112e+54,8.221984863,-0.469909668,8.186462402,train
195,1.55965356112e+54,8.924835205,-0.2729949951,9.478393555,train
196,1.55965356112e+54,4.642074585,-0.3144073486,13.62683105,train
197,1.55965356112e+54,1.759277344,-1.454727173,3.103942871,train
198,1.55965356112e+54,7.122451782,-6.226516724,9.513366699,train
199,1.55965356112e+54,7.989807129,0.1784515381,8.020324707,train
200,1.55965356112e+54,6.944580078,0.4052581787,7.36126709,train
201,1.55965356112e+54,6.965530396,0.9173736572,7.347106934,train
202,1.55965356112e+54,7.343826294,0.8491210938,7.278686523,train
203,1.55965356112e+54,7.559341431,0.6172637939,7.680480957,train
204,1.55965356112e+54,7.054656982,0.6880645752,7.750976562,train
205,1.55965356112e+54,7.144241333,0.7142944336,7.399841309,train
206,1.55965356112e+54,7.371124268,2.079498291,6.165222168,train
207,1.55965356112e+54,6.997756958,1.51902771,6.07635498,train
208,1.55965356112e+54,5.31463623,1.112014771,7.702148438,train
209,1.55965356112e+54,7.189361572,2.66305542,6.341247559,train
210,1.55965356112e+54,6.905792236,3.137741089,4.819946289,train
211,1.55965356112e+54,8.312408447,2.334121704,6.601867676,train
212,1.55965356112e+54,6.88973999,2.847457886,5.979187012,train
213,1.55965356112e+54,7.768920898,2.444503784,6.285522461,train
214,1.55965356112e+54,8.977828979,0.3587646484,9.458007812,train
215,1.55965356112e+54,6.731536865,1.455352783,11.57922363,train
216,1.55965356112e+54,8.72668457,-0.7353820801,16.28399658,train
217,1.55965356112e+54,4.158889771,-2.329299927,17.80352783,train
218,1.55965356112e+54,1.286056519,-4.978225708,12.79846191,train
219,1.55965356112e+54,1.918746948,-8.685287476,8.737121582,train
220,1.55965356112e+54,2.783615112,-3.775634766,13.14208984,train
221,1.55965356112e+54,0.5575866699,-6.395095825,9.066711426,train
222,1.55965356112e+54,8.528915405,-4.390930176,10.49603271,train
223,1.55965356112e+54,2.11958313,-4.772033691,9.190734863,train
224,1.55965356112e+54,7.913955688,-9.284729004,10.43438721,train
225,1.55965356112e+54,0.2479858398,-7.064285278,10.19958496,train
226,1.55965356112e+54,5.550308228,-9.824234009,4.56048584,train
227,1.55965356112e+54,10.51620483,-12.63494873,17.1675415,train
228,1.55965356112e+54,10.7872467,-9.627655029,21.79205322,train
229,1.55965356112e+54,0.9152069092,-6.63192749,17.83221436,train
230,1.55965356112e+54,4.992156982,-6.975357056,8.031677246,train
231,1.55965356112e+54,5.897262573,-9.469238281,15.83758545,train
232,1.55965356112e+54,1.257644653,-2.916305542,9.922485352,train
233,1.55965356112e+54,5.674682617,-4.129211426,14.6786499,train
234,1.55965356112e+54,0.4269714355,-8.996398926,12.59454346,train
235,1.55965356112e+54,5.490219116,-11.85032654,14.58850098,train
236,1.55965356112e+54,1.254714966,-12.2020874,14.76678467,train
237,1.55965356112e+54,2.178070068,-6.669525146,19.5411377,train
238,1.55965356112e+54,4.212188721,-12.40727234,14.50769043,train
239,1.55965356112e+54,9.839111328,-14.40667725,15.31671143,train
240,1.55965356112e+54,-3.636901855,-13.62901306,18.45782471,train
241,1.55965356112e+54,1.229949951,-21.36203003,10.83062744,train
242,1.55965356112e+54,6.830490112,-21.92958069,12.40246582,train
243,1.55965356112e+54,4.31237793,-14.9225769,18.57489014,train
244,1.55965356112e+54,1.468887329,-1.637481689,15.38446045,train
245,1.55965356112e+54,5.812561035,-18.44093323,8.714660645,train
246,1.55965356112e+54,1.638534546,-12.64112854,16.06719971,train
247,1.55965356112e+54,4.888000488,-11.01533508,17.32476807,train
248,1.55965356112e+54,-4.566299438,-19.41619873,17.36053467,train
249,1.55965356112e+54,5.834671021,-22.23335266,13.80487061,train
250,1.55965356112e+54,3.448913574,-15.77723694,15.7098999,train
251,1.55965356112e+54,4.795928955,-22.19487,18.82885742,train
252,1.55965356112e+54,-7.825881958,-10.2827301,23.98986816,train
253,1.55965356112e+54,-2.944503784,-17.39372253,16.27618408,train
254,1.55965356112e+54,2.493011475,-13.40356445,16.8114624,train
255,1.55965356112e+54,3.489486694,-24.90097046,11.09753418,train
256,1.55965356112e+54,11.76098633,-8.764175415,17.7053833,train
257,1.55965356112e+54,-1.027084351,-19.03852844,7.455444336,train
258,1.55965356112e+54,-5.672058105,-16.32321167,15.44586182,train
259,1.55965356112e+54,2.52281189,-11.19984436,31.56838989,train
260,1.55965356112e+54,-0.9038696289,-12.25569153,16.23907471,train
261,1.55965356112e+54,2.349716187,-15.08226013,17.35736084,train
262,1.55965356112e+54,1.884078979,-34.96037292,24.37347412,train
263,1.55965356112e+54,9.010818481,-12.41989136,14.79284668,train
264,1.55965356112e+54,0.3071746826,-23.40779114,16.00946045,train
265,1.55965356112e+54,-2.089233398,-18.64337158,-0.6633911133,train
266,1.55965356112e+54,-3.646102905,-18.78678894,11.45727539,train
267,1.55965356112e+54,0.8101348877,-15.48504639,10.18365479,train
268,1.55965356112e+54,1.968765259,-15.13851929,14.22387695,train
269,1.55965356112e+54,4.207641602,-34.85992432,23.86700439,train
270,1.55965356112e+54,-0.5001373291,-23.35990906,40.5423584,train
271,1.55965356112e+54,-6.346954346,-17.96186829,36.75756836,train
272,1.55965356112e+54,12.41334534,-21.17118835,26.64959717,train
273,1.55965356112e+54,-1.741104126,-44.08348083,25.61566162,train
274,1.55965356112e+54,-1.738189697,-48.88301086,8.691467285,train
275,1.55965356112e+54,-3.736862183,-38.11854553,1.296813965,train
276,1.55965356112e+54,-6.319442749,-44.89981079,4.385070801,train
277,1.55965356112e+54,-21.94645691,-42.45547485,10.36260986,train
278,1.55965356112e+54,-3.648895264,-43.80038452,17.60772705,train
279,1.55965356112e+54,1.963027954,-39.23971558,16.94647217,train
280,1.55965356112e+54,-5.104171753,-41.66639709,20.18731689,train
281,1.55965356112e+54,-10.94046021,-33.56672668,28.14642334,train
282,1.55965356112e+54,-4.793457031,-41.28132629,23.09179688,train
283,1.55965356112e+54,-6.744216919,-35.94338989,20.70141602,train
284,1.55965356112e+54,-1.132568359,-43.99226379,15.57617188,train
285,1.55965356112e+54,-7.247085571,-44.9775238,18.10235596,train
286,1.55965356112e+54,-4.87638855,-45.37927246,19.21722412,train
287,1.55965356112e+54,-0.3467407227,-54.89660645,15.57220459,train
288,1.55965356112e+54,-5.686264038,-41.5743866,21.22650146,train
289,1.55965356112e+54,-7.018585205,-45.81707764,8.43927002,train
290,1.55965356112e+54,-18.44699097,-50.61320496,9.194030762,train
291,1.55965356112e+54,-6.2449646,-49.6615448,5.135925293,train
292,1.55965356112e+54,-9.608627319,-50.39672852,5.680908203,train
293,1.55965356112e+54,-4.415817261,-55.73445129,3.274597168,train
294,1.55965356112e+54,-10.38658142,-45.90103149,9.090270996,train
295,1.55965356112e+54,-6.039001465,-43.32113647,5.949279785,train
296,1.55965356112e+54,-5.839660645,-42.82551575,15.3972168,train
297,1.55965356112e+54,-8.394744873,-40.026474,7.812805176,train
298,1.55965356112e+54,-0.8676605225,-42.71702576,9.259887695,train
299,1.55965356112e+54,-11.91305542,-45.9066925,-3.188049316,train
300,1.55965356112e+54,-9.317779541,-48.12695312,6.941650391,train
301,1.55965356112e+54,-9.820831299,-41.91836548,3.114440918,train
302,1.55965356112e+54,-3.567901611,-40.30101013,4.24810791,train
303,1.55965356112e+54,-11.25221252,-43.34944153,7.984802246,train
304,1.55965356112e+54,-3.634857178,-40.39930725,4.703125,train
305,1.55965356112e+54,-10.38284302,-38.53807068,5.224975586,train
306,1.55965356112e+54,-0.1669769287,-28.73226929,3.858459473,train
307,1.55965356112e+54,1.293319702,-48.91178894,-4.895690918,train
308,1.55965356112e+54,0.6417999268,-39.68119812,0.9108886719,train
309,1.55965356112e+54,-4.095916748,-36.45674133,6.383850098,train
310,1.55965356112e+54,-4.975860596,-33.48599243,6.902648926,train
311,1.55965356112e+54,-3.766387939,-33.29750061,7.193664551,train
312,1.55965356112e+54,-3.209060669,-32.31556702,9.30657959,train
313,1.55965356112e+54,-2.993331909,-30.37304688,12.51715088,train
314,1.55965356112e+54,-0.577911377,-30.41429138,11.58032227,train
315,1.55965356112e+54,-2.316223145,-39.53009033,2.442626953,train
316,1.55965356112e+54,-5.195343018,-38.22492981,5.609191895,train
317,1.55965356112e+54,-8.363296509,-37.84399414,5.112915039,train
318,1.55965356112e+54,-7.885452271,-39.18684387,2.966003418,train
319,1.55965356112e+54,-9.03175354,-39.91642761,1.790893555,train
320,1.55965356112e+54,-11.97921753,-38.02384949,1.355224609,train
321,1.55965356112e+54,-9.883804321,-41.66697693,-3.763366699,train
322,1.55965356112e+54,-11.64071655,-50.72912598,2.929870605,train
323,1.55965356112e+54,-15.36637878,-52.66278076,-2.514404297,train
324,1.55965356112e+54,-14.83668518,-56.4009552,-4.629943848,train
325,1.55965356112e+54,-15.51690674,-58.25559998,-0.6625366211,train
326,1.55965356112e+54,-15.15582275,-66.73573303,6.757751465,train
327,1.55965356112e+54,-12.01425171,-58.92163086,1.941955566,train
328,1.55965356112e+54,-12.46681213,-51.39120483,9.419921875,train
329,1.55965356112e+54,-16.49108887,-54.4356842,7.414428711,train
330,1.55965356112e+54,-11.52275085,-50.17733765,4.105163574,train
331,1.55965356112e+54,-10.50454712,-52.16003418,4.748718262,train
332,1.55965356112e+54,-12.01028442,-47.64703369,2.990905762,train
333,1.55965356112e+54,-9.939361572,-48.19117737,3.127746582,train
334,1.55965356112e+54,-9.265228271,-48.43203735,0.7132568359,train
335,1.55965356112e+54,-11.52035522,-48.77015686,2.243286133,train
336,1.55965356112e+54,-12.98789978,-51.61437988,4.219177246,train
337,1.55965356112e+54,-11.56854248,-49.65774536,4.013183594,train
338,1.55965356112e+54,-12.48002625,-50.85031128,3.046264648,train
339,1.55965356112e+54,-11.34989929,-49.88291931,4.109313965,train
340,1.55965356112e+54,-11.37350464,-48.98152161,5.101074219,train
341,1.55965356112e+54,-10.22225952,-50.5585022,6.155944824,train
342,1.55965356112e+54,-11.83218384,-49.17073059,6.918273926,train
343,1.55965356112e+54,-10.46591187,-47.32475281,5.94909668,train
344,1.55965356112e+54,-9.95715332,-46.44267273,7.116760254,train
345,1.55965356112e+54,-10.0092926,-45.72999573,7.54095459,train
346,1.55965356112e+54,-9.246368408,-45.02012634,7.900939941,train
347,1.55965356112e+54,-8.256622314,-46.73347473,6.99798584,train
348,1.55965356112e+54,-9.612319946,-45.02035522,10.0378418,train
349,1.55965356112e+54,-8.002822876,-45.29707336,7.22833252,train
350,1.55965356112e+54,-9.396377563,-45.39405823,7.338195801,train
351,1.55965356112e+54,-8.664123535,-43.62918091,7.809204102,train
352,1.55965356112e+54,-8.420928955,-41.24716187,7.60357666,train
353,1.55965356112e+54,-13.22439575,-44.60099792,5.802429199,train
354,1.55965356112e+54,-7.44859314,-40.40820312,4.684020996,train
355,1.55965356112e+54,-7.243942261,-40.61276245,6.639526367,train
356,1.55965356112e+54,-8.193908691,-40.06678772,6.714660645,train
357,1.55965356112e+54,-6.830108643,-40.28749084,6.446838379,train
358,1.55965356112e+54,-6.083709717,-39.43363953,8.754699707,train
359,1.55965356112e+54,-6.151031494,-37.68667603,9.973449707,train
360,1.55965356112e+54,-4.796829224,-38.75688171,9.622375488,train
361,1.55965356112e+54,-9.278488159,-46.11849976,-0.6687011719,train
362,1.55965356112e+54,-10.23402405,-45.67004395,0.5689086914,train
363,1.55965356112e+54,-8.697158813,-42.73226929,2.091674805,train
364,1.55965356112e+54,-6.265930176,-46.15751648,3.364135742,train
365,1.55965356112e+54,-8.017684937,-39.08363342,4.016479492,train
366,1.55965356112e+54,-7.743438721,-39.00950623,2.132141113,train
367,1.55965356112e+54,-6.948379517,-38.73538208,1.31640625,train
368,1.55965356112e+54,-5.945297241,-37.1859436,4.148986816,train
369,1.55965356112e+54,-5.330718994,-36.00331116,6.911437988,train
370,1.55965356112e+54,-5.221740723,-35.77891541,7.739135742,train
371,1.55965356112e+54,-3.798278809,-37.0337677,8.35369873,train
372,1.55965356112e+54,-8.137924194,-46.60714722,-4.443237305,train
373,1.55965356112e+54,-10.60287476,-46.53294373,-3.350769043,train
374,1.55965356112e+54,-10.16081238,-45.64413452,-1.903259277,train
375,1.55965356112e+54,-9.191329956,-46.18809509,0.1524047852,train
376,1.55965356112e+54,-9.848083496,-42.98425293,0.009033203125,train
377,1.55965356112e+54,-9.305206299,-41.38354492,0.5368041992,train
378,1.55965356112e+54,-8.80607605,-40.4602356,0.3238525391,train
379,1.55965356112e+54,-7.388305664,-39.67726135,1.754455566,train
380,1.55965356112e+54,-7.752182007,-38.80239868,2.870056152,train
381,1.55965356112e+54,-8.969223022,-39.86210632,5.151733398,train
382,1.55965356112e+54,-6.894073486,-39.15509033,4.027404785,train
383,1.55965356112e+54,-6.57572937,-38.59593201,6.3828125,train
384,1.55965356112e+54,-6.513198853,-38.52017212,6.91204834,train
385,1.55965356112e+54,-5.255355835,-37.20379639,8.118713379,train
386,1.55965356112e+54,-5.071640015,-35.83251953,8.517272949,train
387,1.55965356112e+54,-4.917572021,-34.05917358,7.160461426,train
388,1.55965356112e+54,-1.181808472,-37.79428101,4.942810059,train
389,1.55965356112e+54,-10.8818512,-43.69953918,-6.382568359,train
390,1.55965356112e+54,-11.11904907,-42.69386292,-4.686828613,train
391,1.55965356112e+54,-9.616607666,-41.90782166,-1.023498535,train
392,1.55965356112e+54,-9.562301636,-41.38699341,3.248901367,train
393,1.55965356112e+54,-7.513748169,-39.92166138,3.073913574,train
394,1.55965356112e+54,-8.108062744,-40.9874115,2.77935791,train
395,1.55965356112e+54,-7.224090576,-39.73173523,3.812683105,train
396,1.55965356112e+54,-6.474472046,-36.74536133,5.15838623,train
397,1.55965356112e+54,-5.5365448,-34.67219543,6.1484375,train
398,1.55965356112e+54,-4.794067383,-33.80355835,6.813659668,train
399,1.55965356112e+54,-2.454559326,-37.43502808,5.617919922,train
400,1.55965356112e+54,-10.30770874,-44.08148193,-3.30682373,train
401,1.55965356112e+54,-10.1353302,-44.05407715,-0.4641723633,train
402,1.55965356112e+54,-9.049835205,-44.23242188,1.403747559,train
403,1.55965356112e+54,-2.990905762,-42.96842957,3.211242676,train
404,1.55965356112e+54,-0.3014068604,-31.50526428,9.38885498,train
405,1.55965356112e+54,-3.601348877,-32.64334106,7.831176758,train
406,1.55965356112e+54,-3.814025879,-31.61038208,8.272521973,train
407,1.55965356112e+54,-3.434356689,-30.00862122,9.132507324,train
408,1.55965356112e+54,-2.192245483,-27.74380493,10.08416748,train
409,1.55965356112e+54,-1.273376465,-26.60604858,11.35314941,train
410,1.55965356112e+54,-0.7031555176,-25.33895874,10.96191406,train
411,1.55965356112e+54,-0.3427429199,-24.88447571,10.93029785,train
412,1.55965356112e+54,1.638153076,-23.23428345,12.91583252,train
413,1.55965356112e+54,14.2399292,-26.53988647,13.20947266,train
414,1.55965356112e+54,-13.97187805,-68.68988037,-0.7460327148,train
415,1.55965356112e+54,-17.06585693,-63.50393677,-4.184387207,train
