,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
2606,1.55965397331e+18,28.37999916,-31.92000008,-15.0
2607,1.55965397337e+18,32.09999847,-32.70000076,-8.159999847
2608,1.55965397343e+18,31.73999977,-32.63999939,-6.179999828
2609,1.55965397349e+18,25.92000008,-33.54000092,-11.46000004
2610,1.55965397355e+18,26.87999916,-33.71999741,-14.88000011
2611,1.55965397361e+18,24.71999931,-34.61999893,-16.97999954
2612,1.55965397367e+18,22.55999947,-34.91999817,-18.0
2613,1.55965397373e+18,16.97999954,-37.38000107,-19.97999954
2614,1.55965397379e+18,7.319999695,-36.59999847,-20.21999931
2615,1.55965397385e+18,-2.939999819,-37.43999863,-20.21999931
2616,1.55965397391e+18,-11.81999969,-36.84000015,-18.0
2617,1.55965397397e+18,-14.39999962,-34.5,-22.55999947
2618,1.55965397403e+18,-3.839999914,-23.34000015,-36.65999985
2619,1.55965397409e+18,5.699999809,-17.94000053,-39.36000061
2620,1.55965397415e+18,-10.73999977,-25.55999947,-34.25999832
2621,1.55965397421e+18,-9.719999313,-27.42000008,-32.52000046
2622,1.55965397427e+18,-7.139999866,-26.81999969,-33.77999878
2623,1.55965397433e+18,-8.93999958,-27.71999931,-32.88000107
2624,1.55965397439e+18,-10.55999947,-27.3599987,-31.43999863
2625,1.55965397445e+18,-10.5,-27.65999985,-31.61999893
2626,1.55965397451e+18,-8.340000153,-25.61999893,-33.41999817
2627,1.55965397457e+18,-5.759999752,-23.69999886,-35.15999985
2628,1.55965397463e+18,-1.679999948,-22.19999886,-36.36000061
2629,1.55965397469e+18,1.5,-19.02000046,-38.34000015
2630,1.55965397475e+18,3.119999886,-15.8399992,-39.47999954
2631,1.55965397481e+18,3.359999895,-13.43999958,-40.61999893
2632,1.55965397487e+18,6.839999676,-10.97999954,-40.43999863
2633,1.55965397493e+18,11.27999973,-9.059999466,-39.54000092
2634,1.55965397499e+18,17.45999908,-8.159999847,-38.45999908
2635,1.55965397505e+18,22.07999992,-8.159999847,-35.70000076
2636,1.55965397511e+18,26.03999901,-7.319999695,-33.77999878
2637,1.55965397517e+18,28.19999886,-8.819999695,-32.21999741
2638,1.55965397523e+18,30.29999924,-10.26000023,-30.47999954
2639,1.55965397529e+18,30.42000008,-11.88000011,-28.68000031
2640,1.55965397535e+18,30.89999962,-12.96000004,-28.31999969
2641,1.55965397541e+18,30.84000015,-15.42000008,-27.77999878
2642,1.55965397547e+18,31.43999863,-18.47999954,-26.09999847
2643,1.55965397553e+18,31.37999916,-21.47999954,-24.47999954
2644,1.55965397559e+18,32.39999771,-24.42000008,-20.69999886
2645,1.55965397565e+18,34.5,-26.63999939,-14.21999931
2646,1.55965397571e+18,35.93999863,-27.3599987,-8.93999958
2647,1.55965397577e+18,38.27999878,-25.73999977,-6.420000076
2648,1.55965397583e+18,37.86000061,-25.31999969,-6.179999828
