,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
214,1.55965413089e+18,-17.10000038,40.13999939,1.379999995
215,1.55965413095e+18,-16.55999947,40.73999786,-0.4799999893
216,1.55965413101e+18,-16.19999886,40.31999969,-1.679999948
217,1.55965413107e+18,-14.69999981,40.61999893,-3.659999847
218,1.55965413113e+18,-14.81999969,41.21999741,-4.679999828
219,1.55965413119e+18,-13.55999947,40.13999939,-4.739999771
220,1.55965413125e+18,-13.0199995,41.87999725,-6.239999771
221,1.55965413131e+18,-10.97999954,40.86000061,-8.699999809
222,1.55965413137e+18,-5.519999981,40.73999786,-11.81999969
223,1.55965413143e+18,-0.5399999619,39.23999786,-15.23999977
224,1.55965413149e+18,6.0,37.38000107,-18.60000038
225,1.55965413155e+18,11.63999939,34.31999969,-21.05999947
226,1.55965413161e+18,15.42000008,31.43999863,-22.8599987
227,1.55965413167e+18,18.47999954,27.47999954,-24.3599987
228,1.55965413173e+18,22.19999886,24.42000008,-24.65999985
229,1.55965413179e+18,25.92000008,20.69999886,-25.43999863
230,1.55965413185e+18,28.31999969,17.94000053,-25.61999893
231,1.55965413191e+18,29.34000015,16.61999893,-25.01999855
232,1.55965413197e+18,29.76000023,14.39999962,-26.03999901
233,1.55965413203e+18,30.05999947,14.34000015,-26.15999985
234,1.55965413209e+18,30.53999901,13.43999958,-26.03999901
235,1.55965413215e+18,30.47999954,12.65999985,-25.19999886
236,1.55965413221e+18,31.61999893,12.71999931,-25.26000023
237,1.55965413227e+18,32.27999878,12.11999989,-22.8599987
238,1.55965413233e+18,33.05999756,11.93999958,-22.07999992
239,1.55965413239e+18,34.43999863,10.13999939,-22.37999916
240,1.55965413245e+18,35.34000015,8.699999809,-23.21999931
241,1.55965413251e+18,35.63999939,9.659999847,-23.63999939
242,1.55965413257e+18,36.0,12.42000008,-21.53999901
243,1.55965413263e+18,34.68000031,19.07999992,-18.42000008
244,1.55965413269e+18,32.39999771,25.5,-14.09999943
245,1.55965413275e+18,29.34000015,30.95999908,-7.980000019
246,1.55965413281e+18,26.34000015,32.88000107,-0.719999969
247,1.55965413287e+18,29.03999901,30.11999893,-1.559999943
248,1.55965413293e+18,33.0,24.0,-9.359999657
249,1.55965413299e+18,33.47999954,12.47999954,-20.21999931
250,1.55965413305e+18,31.26000023,0.5999999642,-27.89999962
251,1.55965413311e+18,21.18000031,-9.840000153,-35.75999832
252,1.55965413317e+18,6.899999619,-18.71999931,-36.89999771
253,1.55965413323e+18,-0.719999969,-24.11999893,-35.27999878
254,1.55965413329e+18,-7.440000057,-25.92000008,-32.93999863
255,1.55965413335e+18,-11.63999939,-23.69999886,-31.6799984
256,1.55965413341e+18,-14.63999939,-20.93999863,-32.70000076
257,1.55965413347e+18,-18.0,-18.53999901,-32.75999832
258,1.55965413353e+18,-15.47999954,-17.15999985,-33.89999771
259,1.55965413359e+18,-6.420000076,-11.93999958,-41.57999802
260,1.55965413365e+18,8.819999695,-16.44000053,-38.52000046
261,1.55965413371e+18,8.579999924,-20.45999908,-35.75999832
262,1.55965413377e+18,10.55999947,-24.11999893,-34.5
263,1.55965413383e+18,8.220000267,-25.5,-33.11999893
264,1.55965413389e+18,1.019999981,-27.05999947,-32.34000015
265,1.55965413395e+18,-6.119999886,-28.26000023,-29.51999855
266,1.55965413401e+18,-9.899999619,-28.61999893,-28.55999947
267,1.55965413407e+18,-10.43999958,-28.97999954,-28.19999886
268,1.55965413413e+18,-10.80000019,-28.79999924,-28.37999916
269,1.55965413419e+18,-9.359999657,-28.61999893,-28.19999886
270,1.55965413425e+18,-6.659999847,-27.29999924,-29.81999969
271,1.55965413431e+18,-3.659999847,-25.68000031,-31.55999947
272,1.55965413437e+18,-0.719999969,-25.43999863,-32.27999878
273,1.55965413443e+18,3.299999952,-25.19999886,-33.23999786
274,1.55965413449e+18,5.940000057,-24.47999954,-33.47999954
275,1.55965413455e+18,8.63999939,-22.02000046,-34.25999832
276,1.55965413461e+18,10.38000011,-18.42000008,-37.43999863
277,1.55965413467e+18,15.71999931,-10.67999935,-37.73999786
278,1.55965413473e+18,26.27999878,0.8999999762,-33.05999756
279,1.55965413479e+18,35.04000092,10.61999989,-22.92000008
280,1.55965413485e+18,35.21999741,17.94000053,-16.8599987
281,1.55965413491e+18,32.27999878,23.10000038,-16.02000046
282,1.55965413497e+18,27.53999901,27.89999962,-17.94000053
283,1.55965413503e+18,22.68000031,31.26000023,-17.34000015
284,1.55965413509e+18,19.19999886,34.20000076,-13.85999966
285,1.55965413515e+18,13.79999924,38.34000015,-11.75999928
286,1.55965413521e+18,9.059999466,40.02000046,-8.819999695
287,1.55965413527e+18,4.739999771,42.41999817,-4.980000019
288,1.55965413533e+18,1.919999957,43.07999802,-1.620000005
289,1.55965413539e+18,-2.939999819,43.07999802,2.879999876
290,1.55965413545e+18,-8.099999428,42.95999908,5.819999695
291,1.55965413551e+18,-13.43999958,42.0,7.199999809
292,1.55965413557e+18,-15.29999924,40.97999954,7.199999809
293,1.55965413563e+18,-16.8599987,39.47999954,8.699999809
294,1.55965413569e+18,-16.13999939,40.31999969,7.559999943
295,1.55965413575e+18,-14.81999969,40.55999756,6.899999619
296,1.55965413581e+18,-13.55999947,40.79999924,5.099999905
297,1.55965413587e+18,-13.13999939,41.57999802,4.380000114
298,1.55965413593e+18,-11.88000011,41.27999878,2.75999999
299,1.55965413599e+18,-11.03999996,42.59999847,2.519999981
300,1.55965413605e+18,-9.719999313,42.89999771,2.879999876
301,1.55965413611e+18,-8.880000114,42.59999847,3.119999886
302,1.55965413617e+18,-8.220000267,42.54000092,2.75999999
