,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
260,1.55965473565e+18,38.93999863,3.119999886,-21.0
261,1.55965473571e+18,36.0,-4.920000076,-25.92000008
262,1.55965473577e+18,29.03999901,-8.159999847,-33.59999847
263,1.55965473583e+18,29.81999969,-0.1199999973,-33.29999924
264,1.55965473589e+18,32.15999985,15.0,-28.61999893
265,1.55965473595e+18,30.71999931,26.87999916,-18.0
266,1.55965473601e+18,26.57999992,34.73999786,-7.5
267,1.55965473607e+18,27.59999847,34.38000107,-5.039999962
268,1.55965473613e+18,29.15999985,31.73999977,-6.899999619
269,1.55965473619e+18,33.65999985,27.95999908,-9.0
270,1.55965473625e+18,36.59999847,21.05999947,-10.19999981
271,1.55965473631e+18,36.89999771,13.31999969,-18.65999985
272,1.55965473637e+18,31.6799984,7.859999657,-29.15999985
273,1.55965473643e+18,28.5,4.139999866,-34.31999969
274,1.55965473649e+18,31.37999916,1.74000001,-33.29999924
275,1.55965473655e+18,30.3599987,11.34000015,-32.63999939
276,1.55965473661e+18,27.65999985,25.19999886,-24.42000008
277,1.55965473667e+18,27.53999901,35.93999863,-5.159999847
278,1.55965473673e+18,19.92000008,40.43999863,1.379999995
279,1.55965473679e+18,20.34000015,39.89999771,-2.039999962
280,1.55965473685e+18,25.07999992,36.05999756,-4.440000057
281,1.55965473691e+18,30.42000008,31.19999886,-11.81999969
282,1.55965473697e+18,34.38000107,22.55999947,-16.5
283,1.55965473703e+18,36.59999847,13.97999954,-20.81999969
284,1.55965473709e+18,36.84000015,7.619999886,-23.87999916
285,1.55965473715e+18,34.38000107,2.460000038,-28.01999855
286,1.55965473721e+18,30.53999901,1.25999999,-34.02000046
287,1.55965473727e+18,25.8599987,9.239999771,-37.13999939
288,1.55965473733e+18,24.89999962,25.26000023,-28.79999924
289,1.55965473739e+18,25.55999947,34.31999969,-14.57999992
290,1.55965473745e+18,19.37999916,40.43999863,-2.819999933
291,1.55965473751e+18,19.07999992,41.45999908,-0.2999999821
292,1.55965473757e+18,21.95999908,38.52000046,-3.359999895
293,1.55965473763e+18,27.18000031,33.71999741,-8.220000267
294,1.55965473769e+18,31.13999939,27.84000015,-13.85999966
295,1.55965473775e+18,32.57999802,21.53999901,-21.53999901
296,1.55965473781e+18,35.39999771,11.39999962,-24.53999901
297,1.55965473787e+18,38.27999878,1.679999948,-22.73999977
298,1.55965473793e+18,29.09999847,2.399999857,-36.11999893
299,1.55965473799e+18,29.39999962,12.11999989,-33.59999847
300,1.55965473805e+18,31.07999992,23.69999886,-24.95999908
301,1.55965473811e+18,25.8599987,32.63999939,-15.8399992
302,1.55965473817e+18,21.95999908,38.39999771,-7.139999866
303,1.55965473823e+18,25.19999886,36.71999741,-3.299999952
304,1.55965473829e+18,29.27999878,33.36000061,-4.079999924
305,1.55965473835e+18,33.47999954,27.23999977,-10.5
306,1.55965473841e+18,37.07999802,19.73999977,-13.92000008
307,1.55965473847e+18,40.07999802,12.47999954,-13.97999954
308,1.55965473853e+18,40.02000046,6.960000038,-17.27999878
309,1.55965473859e+18,38.39999771,2.460000038,-22.97999954
310,1.55965473865e+18,31.19999886,2.579999924,-31.6799984
311,1.55965473871e+18,25.97999954,8.880000114,-36.11999893
312,1.55965473877e+18,25.68000031,21.84000015,-31.55999947
313,1.55965473883e+18,22.79999924,35.75999832,-17.76000023
314,1.55965473889e+18,20.81999969,39.54000092,-4.139999866
315,1.55965473895e+18,21.23999977,39.47999954,-0.4799999893
316,1.55965473901e+18,24.71999931,36.89999771,-2.399999857
317,1.55965473907e+18,30.0,31.6799984,-5.699999809
318,1.55965473913e+18,35.70000076,23.34000015,-12.65999985
319,1.55965473919e+18,36.84000015,12.96000004,-20.34000015
320,1.55965473925e+18,37.5,4.739999771,-24.18000031
321,1.55965473931e+18,37.07999802,-2.399999857,-25.07999992
322,1.55965473937e+18,29.39999962,1.620000005,-34.61999893
323,1.55965473943e+18,27.23999977,12.59999943,-34.97999954
324,1.55965473949e+18,29.76000023,26.69999886,-21.84000015
325,1.55965473955e+18,25.19999886,36.65999985,-7.739999771
326,1.55965473961e+18,18.11999893,40.97999954,-2.279999971
327,1.55965473967e+18,19.73999977,39.29999924,-2.399999857
328,1.55965473973e+18,26.93999863,34.97999954,-4.859999657
329,1.55965473979e+18,31.6799984,30.0,-9.899999619
330,1.55965473985e+18,33.11999893,23.81999969,-18.47999954
331,1.55965473991e+18,31.79999924,16.92000008,-25.79999924
332,1.55965473997e+18,32.09999847,8.63999939,-29.87999916
333,1.55965474003e+18,30.95999908,4.619999886,-33.18000031
334,1.55965474009e+18,26.34000015,10.38000011,-35.70000076
335,1.55965474015e+18,27.29999924,23.93999863,-28.19999886
336,1.55965474021e+18,22.19999886,36.47999954,-14.46000004
337,1.55965474027e+18,12.30000019,44.39999771,-3.779999971
338,1.55965474033e+18,13.55999947,43.02000046,-2.399999857
339,1.55965474039e+18,20.15999985,40.25999832,-3.779999971
340,1.55965474045e+18,25.68000031,36.36000061,-8.819999695
341,1.55965474051e+18,30.05999947,29.03999901,-13.38000011
342,1.55965474057e+18,35.93999863,18.89999962,-17.76000023
343,1.55965474063e+18,37.13999939,9.359999657,-21.60000038
344,1.55965474069e+18,35.34000015,1.079999924,-27.0
345,1.55965474075e+18,29.81999969,-1.439999938,-34.61999893
346,1.55965474081e+18,31.13999939,2.879999876,-33.47999954
347,1.55965474087e+18,31.55999947,16.07999992,-28.97999954
348,1.55965474093e+18,27.42000008,30.47999954,-18.05999947
349,1.55965474099e+18,20.34000015,39.54000092,-4.679999828
350,1.55965474105e+18,14.46000004,43.79999924,0.05999999866
351,1.55965474111e+18,19.19999886,41.09999847,0.8999999762
352,1.55965474117e+18,24.47999954,36.54000092,-3.059999943
353,1.55965474123e+18,30.1799984,30.89999962,-8.819999695
354,1.55965474129e+18,36.29999924,22.19999886,-12.53999996
355,1.55965474135e+18,41.04000092,10.61999989,-13.85999966
356,1.55965474141e+18,41.04000092,0.3599999845,-16.07999992
357,1.55965474147e+18,32.81999969,-7.679999828,-27.89999962
358,1.55965474153e+18,30.77999878,-11.34000015,-31.73999977
359,1.55965474159e+18,31.19999886,-2.639999866,-32.21999741
360,1.55965474165e+18,34.61999893,9.479999542,-25.61999893
361,1.55965474171e+18,32.81999969,25.92000008,-18.23999977
362,1.55965474177e+18,24.05999947,37.38000107,-7.619999886
363,1.55965474182e+18,21.77999878,39.41999817,-2.519999981
364,1.55965474188e+18,24.29999924,37.07999802,-1.620000005
365,1.55965474194e+18,30.23999977,31.31999969,-5.579999924
366,1.559654742e+18,36.59999847,24.05999947,-9.239999771
367,1.55965474206e+18,38.70000076,13.79999924,-13.67999935
368,1.55965474212e+18,39.54000092,4.440000057,-20.63999939
369,1.55965474218e+18,42.77999878,-3.359999895,-15.11999989
370,1.55965474224e+18,42.54000092,-9.599999428,-14.93999958
