,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
1524,1.55965571447e+18,-35.45999908,18.84000015,-12.05999947
1525,1.55965571453e+18,-36.59999847,12.23999977,-15.53999996
1526,1.55965571459e+18,-37.13999939,9.479999542,-15.11999989
1527,1.55965571465e+18,-37.25999832,8.819999695,-15.05999947
1528,1.55965571471e+18,-33.95999908,8.039999962,-17.15999985
1529,1.55965571477e+18,-28.07999992,10.80000019,-22.55999947
1530,1.55965571483e+18,-26.76000023,17.52000046,-20.76000023
1531,1.55965571489e+18,-22.68000031,27.42000008,-10.0199995
1532,1.55965571495e+18,-23.10000038,34.91999817,3.779999971
1533,1.55965571501e+18,-26.03999901,33.36000061,2.700000048
1534,1.55965571507e+18,-27.65999985,31.31999969,3.9599998
1535,1.55965571513e+18,-30.59999847,28.92000008,2.75999999
1536,1.55965571519e+18,-31.92000008,27.65999985,-3.059999943
1537,1.55965571525e+18,-31.43999863,24.29999924,-7.379999638
1538,1.55965571531e+18,-29.57999992,22.92000008,-10.0199995
1539,1.55965571537e+18,-21.84000015,25.61999893,-16.79999924
1540,1.55965571543e+18,-20.34000015,33.84000015,-7.559999943
1541,1.55965571549e+18,-13.73999977,38.39999771,2.039999962
1542,1.55965571555e+18,-5.279999733,40.61999893,3.9599998
1543,1.55965571561e+18,-8.220000267,40.61999893,4.980000019
1544,1.55965571567e+18,-15.23999977,37.79999924,1.139999986
1545,1.55965571573e+18,-23.34000015,35.15999985,-3.359999895
1546,1.55965571579e+18,-25.8599987,30.42000008,-8.63999939
1547,1.55965571585e+18,-25.37999916,25.5,-14.75999928
1548,1.55965571591e+18,-25.68000031,19.8599987,-18.84000015
1549,1.55965571597e+18,-27.89999962,14.09999943,-22.26000023
1550,1.55965571603e+18,-28.92000008,17.76000023,-20.45999908
1551,1.55965571609e+18,-25.79999924,28.13999939,-11.88000011
1552,1.55965571615e+18,-11.88000011,39.36000061,2.399999857
1553,1.55965571621e+18,4.920000076,38.70000076,13.0199995
1554,1.55965571627e+18,6.420000076,40.73999786,9.539999962
1555,1.55965571633e+18,-6.0,40.73999786,4.440000057
1556,1.55965571639e+18,-15.23999977,37.79999924,-0.719999969
1557,1.55965571645e+18,-22.55999947,34.31999969,-4.199999809
1558,1.55965571651e+18,-24.89999962,31.31999969,-8.880000114
1559,1.55965571657e+18,-20.57999992,28.13999939,-15.8399992
1560,1.55965571663e+18,-26.45999908,26.34000015,-15.17999935
