,Time (s),X (hPa),label
166,1.55965337143e+18,1005.033264,climbing_stairs
167,1.55965337247e+18,1005.017471,climbing_stairs
168,1.55965337351e+18,1005.000839,climbing_stairs
169,1.55965337455e+18,1004.981308,climbing_stairs
170,1.55965337559e+18,1004.959869,climbing_stairs
171,1.55965337663e+18,1004.932861,climbing_stairs
172,1.55965337767e+18,1004.888535,climbing_stairs
173,1.5596533787e+18,1004.842224,climbing_stairs
174,1.55965337974e+18,1004.800339,climbing_stairs
175,1.55965338078e+18,1004.763947,climbing_stairs
176,1.55965338182e+18,1004.730988,climbing_stairs
177,1.55965338286e+18,1004.700394,climbing_stairs
178,1.5596533839e+18,1004.673615,climbing_stairs
179,1.55965338493e+18,1004.644165,climbing_stairs
180,1.55965338597e+18,1004.609299,climbing_stairs
181,1.55965338701e+18,1004.575882,climbing_stairs
182,1.55965338805e+18,1004.549942,climbing_stairs
183,1.55965338909e+18,1004.536057,climbing_stairs
184,1.55965339013e+18,1004.527817,climbing_stairs
185,1.55965339117e+18,1004.508591,climbing_stairs
186,1.5596533922e+18,1004.480286,climbing_stairs
187,1.55965339324e+18,1004.45076,climbing_stairs
188,1.55965339428e+18,1004.406052,climbing_stairs
189,1.55965339532e+18,1004.36676,climbing_stairs
190,1.55965339636e+18,1004.345551,climbing_stairs
191,1.5596533974e+18,1004.333191,climbing_stairs
192,1.55965339844e+18,1004.316864,climbing_stairs
193,1.55965339948e+18,1004.302521,climbing_stairs
194,1.55965340052e+18,1004.276276,climbing_stairs
195,1.55965340156e+18,1004.235916,climbing_stairs
196,1.55965340259e+18,1004.189453,climbing_stairs
197,1.55965340363e+18,1004.148941,climbing_stairs
198,1.55965340467e+18,1004.116287,climbing_stairs
199,1.55965340571e+18,1004.090347,climbing_stairs
200,1.55965340675e+18,1004.075851,climbing_stairs
201,1.55965340779e+18,1004.062347,climbing_stairs
202,1.55965340882e+18,1004.037933,climbing_stairs
203,1.55965340986e+18,1004.001083,climbing_stairs
204,1.5596534109e+18,1003.964081,climbing_stairs
205,1.55965341194e+18,1003.925781,climbing_stairs
206,1.55965341298e+18,1003.89122,climbing_stairs
207,1.55965341402e+18,1003.855896,climbing_stairs
208,1.55965341506e+18,1003.828278,climbing_stairs
209,1.5596534161e+18,1003.801804,climbing_stairs
210,1.55965341713e+18,1003.783417,climbing_stairs
211,1.55965341817e+18,1003.760147,climbing_stairs
212,1.55965341921e+18,1003.745193,climbing_stairs
213,1.55965342025e+18,1003.73703,climbing_stairs
214,1.55965342129e+18,1003.724976,climbing_stairs
215,1.55965342233e+18,1003.689575,climbing_stairs
216,1.55965342337e+18,1003.64502,climbing_stairs
217,1.5596534244e+18,1003.593216,climbing_stairs
