"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.977599084E2,5.233742621E1,4.868544973E0,3.600795746E0,1.029999971E0,2.179687500E1,3.000000000E1,3.000000000E1
2.987599031E2,5.233743786E1,4.868553774E0,3.490749359E0,9.900000095E-1,1.687500000E1,3.000000000E1,3.000000000E1
2.997598981E2,5.233744566E1,4.868561737E0,3.496181488E0,4.499999881E-1,1.828125000E1,3.000000000E1,3.000000000E1
3.007598931E2,5.233745169E1,4.868569700E0,3.484828949E0,6.100000143E-1,1.898437500E1,3.000000000E1,3.000000000E1
3.017598889E2,5.233745907E1,4.868579172E0,3.438930511E0,6.100000143E-1,1.792968750E1,3.000000000E1,3.000000000E1
3.027598833E2,5.233746770E1,4.868593002E0,3.507717133E0,6.700000167E-1,3.582421875E2,3.000000000E1,3.000000000E1
3.037598794E2,5.233747969E1,4.868607335E0,3.554164886E0,1.070000052E0,3.536718750E2,3.000000000E1,3.000000000E1
3.047598742E2,5.233749356E1,4.868622255E0,3.561183929E0,1.289999962E0,3.561328125E2,1.000000000E1,1.000000000E1
3.057598696E2,5.233750978E1,4.868634995E0,3.511501312E0,1.450000048E0,3.561328125E2,1.000000000E1,1.000000000E1
3.067598646E2,5.233752587E1,4.868648155E0,3.503993988E0,1.289999962E0,3.554296875E2,1.000000000E1,1.000000000E1
3.077598597E2,5.233754058E1,4.868660476E0,3.554164886E0,1.299999952E0,3.561328125E2,3.000000000E1,3.000000000E1
3.087598544E2,5.233755441E1,4.868673887E0,3.422817230E0,1.139999986E0,4.218750000E0,3.000000000E1,3.000000000E1
3.097598500E2,5.233757202E1,4.868689561E0,3.362636566E0,1.519999981E0,7.734375000E0,3.000000000E1,3.000000000E1
3.107598447E2,5.233759050E1,4.868711606E0,3.349819183E0,1.559999943E0,1.511718750E1,3.000000000E1,3.000000000E1
3.117598398E2,5.233761078E1,4.868721832E0,3.397060394E0,1.519999981E0,1.511718750E1,1.000000000E1,1.000000000E1
3.127598345E2,5.233762499E1,4.868725771E0,3.533779144E0,1.309999943E0,1.582031250E1,1.000000000E1,1.000000000E1
3.137598305E2,5.233763731E1,4.868727615E0,3.695034027E0,1.070000052E0,1.089843750E1,1.000000000E1,1.000000000E1
3.147598257E2,5.233764913E1,4.868710265E0,3.430690765E0,3.799999952E-1,2.812500000E0,1.000000000E1,1.000000000E1
3.157598200E2,5.233766346E1,4.868691992E0,3.395168304E0,1.159999967E0,3.543750000E2,1.000000000E1,1.000000000E1
3.167598155E2,5.233768454E1,4.868674641E0,3.342006683E0,1.159999967E0,3.501562500E2,1.000000000E1,1.000000000E1
3.177598113E2,5.233770323E1,4.868662069E0,3.504604340E0,1.169999957E0,1.019531250E1,1.000000000E1,1.000000000E1
3.187598059E2,5.233772272E1,4.868655866E0,3.713527679E0,1.450000048E0,3.575390625E2,1.000000000E1,1.000000000E1
3.197598006E2,5.233774234E1,4.868650753E0,3.704494476E0,1.370000005E0,0.000000000E0,1.000000000E1,1.000000000E1
3.207597957E2,5.233776212E1,4.868646227E0,3.668178558E0,1.549999952E0,3.512109375E2,1.000000000E1,1.000000000E1
3.217597919E2,5.233778056E1,4.868643042E0,3.689846039E0,1.370000005E0,3.434765625E2,1.000000000E1,1.000000000E1
3.227597862E2,5.233779057E1,4.868632732E0,3.718959808E0,1.059999943E0,3.128906250E1,1.000000000E1,1.000000000E1
3.237597814E2,5.233779720E1,4.868622590E0,3.703578949E0,5.799999833E-1,3.396093750E2,1.000000000E1,1.000000000E1
3.247597764E2,5.233780344E1,4.868608592E0,3.741054535E0,6.299999952E-1,3.220312500E2,1.000000000E1,1.000000000E1
3.257597724E2,5.233781065E1,4.868593505E0,3.670619965E0,6.800000072E-1,3.311718750E2,1.000000000E1,1.000000000E1
3.267597677E2,5.233782096E1,4.868577663E0,3.684719086E0,6.800000072E-1,3.434765625E2,1.000000000E1,1.000000000E1
3.277597619E2,5.233783311E1,4.868564503E0,3.922573090E0,1.169999957E0,3.575390625E2,1.000000000E1,1.000000000E1
3.287597575E2,5.233784690E1,4.868553691E0,4.073818207E0,1.169999957E0,3.561328125E2,1.000000000E1,1.000000000E1
3.297597529E2,5.233785859E1,4.868546901E0,4.238918304E0,1.070000052E0,6.679687500E0,1.000000000E1,1.000000000E1
3.307597474E2,5.233786869E1,4.868538855E0,4.376918793E0,1.340000033E0,3.526171875E2,1.000000000E1,1.000000000E1
3.317597426E2,5.233788022E1,4.868532736E0,4.801601410E0,1.340000033E0,2.109375000E0,1.000000000E1,1.000000000E1
3.327597380E2,5.233788915E1,4.868528629E0,4.723049164E0,1.340000033E0,1.757812500E1,1.000000000E1,1.000000000E1
3.337597334E2,5.233789619E1,4.868527623E0,4.707057953E0,1.039999962E0,1.300781250E1,1.000000000E1,1.000000000E1
3.347597278E2,5.233790138E1,4.868528461E0,5.166286469E0,6.200000048E-1,1.722656250E1,1.000000000E1,1.000000000E1
3.357597233E2,5.233790733E1,4.868531059E0,5.182704926E0,9.399999976E-1,3.515625000E1,1.000000000E1,1.000000000E1
3.367597183E2,5.233791710E1,4.868535837E0,5.593898773E0,9.399999976E-1,1.792968750E1,1.000000000E1,1.000000000E1
3.377597134E2,5.233792934E1,4.868542375E0,5.876918793E0,1.340000033E0,8.085937500E0,1.000000000E1,1.000000000E1
3.387597085E2,5.233794396E1,4.868548829E0,6.642421722E0,1.379999995E0,2.531250000E1,1.000000000E1,1.000000000E1
3.397597035E2,5.233795934E1,4.868554277E0,6.808803558E0,1.220000029E0,2.636718750E1,1.000000000E1,1.000000000E1
3.407596991E2,5.233797443E1,4.868557714E0,6.839260101E0,1.220000029E0,3.578906250E2,1.000000000E1,1.000000000E1
3.417596935E2,5.233799023E1,4.868562408E0,6.902736664E0,1.220000029E0,3.761718750E1,1.000000000E1,1.000000000E1
3.427596892E2,5.233800565E1,4.868571125E0,6.950649261E0,1.230000019E0,4.605468750E1,1.000000000E1,1.000000000E1
3.437596842E2,5.233802095E1,4.868581602E0,7.145839691E0,1.279999971E0,3.199218750E1,1.000000000E1,1.000000000E1
3.447596793E2,5.233803499E1,4.868593756E0,7.207363129E0,1.200000048E0,5.273437500E1,1.000000000E1,1.000000000E1
3.457596750E2,5.233804597E1,4.868608173E0,7.117397308E0,1.360000014E0,6.644531250E1,1.000000000E1,1.000000000E1
3.467596699E2,5.233805519E1,4.868627116E0,7.221401215E0,1.360000014E0,6.117187500E1,1.000000000E1,1.000000000E1
3.477596645E2,5.233806378E1,4.868646394E0,7.700832367E0,1.360000014E0,5.097656250E1,1.000000000E1,1.000000000E1
3.487596601E2,5.233807191E1,4.868664248E0,8.160976410E0,1.330000043E0,5.871093750E1,1.000000000E1,1.000000000E1
3.497596549E2,5.233808050E1,4.868682437E0,8.377101898E0,1.259999990E0,6.398437500E1,1.000000000E1,1.000000000E1
3.507596500E2,5.233808826E1,4.868700542E0,8.217128754E0,1.309999943E0,6.257812500E1,1.000000000E1,1.000000000E1
3.517596446E2,5.233809446E1,4.868721915E0,8.280239105E0,1.309999943E0,6.750000000E1,1.000000000E1,1.000000000E1
3.527596407E2,5.233810024E1,4.868744882E0,8.240383148E0,1.389999986E0,7.171875000E1,1.000000000E1,1.000000000E1
3.537596352E2,5.233810360E1,4.868768519E0,8.654323578E0,1.419999957E0,7.769531250E1,1.000000000E1,1.000000000E1
3.547596303E2,5.233810611E1,4.868791150E0,8.759914398E0,1.409999967E0,8.156250000E1,1.000000000E1,1.000000000E1
3.557596251E2,5.233810770E1,4.868813865E0,9.160976410E0,1.409999967E0,8.437500000E1,1.000000000E1,1.000000000E1
3.567596210E2,5.233810900E1,4.868837167E0,9.265224457E0,1.409999967E0,8.367187500E1,1.000000000E1,1.000000000E1
3.577596158E2,5.233811076E1,4.868860468E0,9.587490082E0,1.440000057E0,9.597656250E1,1.000000000E1,1.000000000E1
3.587596115E2,5.233811194E1,4.868881339E0,9.753993988E0,1.450000048E0,8.789062500E1,1.000000000E1,1.000000000E1
3.597596066E2,5.233811395E1,4.868902294E0,1.012386703E1,1.379999995E0,7.628906250E1,1.000000000E1,1.000000000E1
3.607596012E2,5.233811617E1,4.868921824E0,1.043355942E1,1.419999957E0,8.683593750E1,1.000000000E1,1.000000000E1
3.617595967E2,5.233811868E1,4.868943281E0,1.047249985E1,1.419999957E0,8.261718750E1,1.000000000E1,1.000000000E1
3.627595912E2,5.233812070E1,4.868965074E0,1.082455063E1,1.419999957E0,8.332031250E1,1.000000000E1,1.000000000E1
3.637595863E2,5.233812430E1,4.868987454E0,1.106203842E1,1.460000038E0,5.941406250E1,1.000000000E1,1.000000000E1
3.647595817E2,5.233813096E1,4.869007822E0,1.106087875E1,1.470000029E0,5.835937500E1,1.000000000E1,1.000000000E1
3.657595773E2,5.233814031E1,4.869026178E0,1.111147690E1,1.480000019E0,4.746093750E1,1.000000000E1,1.000000000E1
3.667595723E2,5.233815087E1,4.869040763E0,1.112911606E1,1.470000029E0,3.234375000E1,1.000000000E1,1.000000000E1
3.677595676E2,5.233816478E1,4.869049899E0,1.114162827E1,1.480000019E0,1.757812500E1,1.000000000E1,1.000000000E1
3.687595623E2,5.233817949E1,4.869057192E0,1.121169662E1,1.379999995E0,2.460937500E1,1.000000000E1,1.000000000E1
3.697595574E2,5.233819508E1,4.869061718E0,1.121621323E1,1.460000038E0,1.511718750E1,1.000000000E1,1.000000000E1
3.707595528E2,5.233821080E1,4.869065909E0,1.083352280E1,1.460000038E0,2.390625000E1,1.000000000E1,1.000000000E1
3.717595479E2,5.233822622E1,4.869069513E0,1.053591537E1,1.259999990E0,1.546875000E1,1.000000000E1,1.000000000E1
3.727595437E2,5.233824123E1,4.869073788E0,1.023653793E1,1.240000010E0,2.953125000E1,1.000000000E1,1.000000000E1
3.737595385E2,5.233825313E1,4.869077979E0,9.835781097E0,1.100000024E0,2.214843750E1,1.000000000E1,1.000000000E1
3.747595328E2,5.233826717E1,4.869083427E0,9.691371918E0,1.429999948E0,2.425781250E1,1.000000000E1,1.000000000E1
3.757595284E2,5.233828087E1,4.869089713E0,9.331264496E0,1.429999948E0,2.144531250E1,1.000000000E1,1.000000000E1
3.767595236E2,5.233829269E1,4.869092731E0,8.968898773E0,1.419999957E0,3.589453125E2,1.000000000E1,1.000000000E1
3.777595184E2,5.233829659E1,4.869092647E0,8.769618988E0,1.700000018E-1,1.082812500E2,1.000000000E1,1.000000000E1
3.787595136E2,5.233829625E1,4.869089378E0,8.509120941E0,2.500000000E-1,2.745703125E2,1.000000000E1,1.000000000E1
3.797595086E2,5.233829663E1,4.869084936E0,8.246364594E0,3.600000143E-1,3.382031250E2,1.000000000E1,1.000000000E1
3.807595041E2,5.233829646E1,4.869080242E0,8.013698578E0,2.399999946E-1,3.167578125E2,1.000000000E1,1.000000000E1
3.817594990E2,5.233829366E1,4.869077057E0,7.681484222E0,1.899999976E-1,2.133984375E2,1.000000000E1,1.000000000E1
3.827594943E2,5.233828473E1,4.869075632E0,7.602199554E0,2.399999946E-1,1.743750000E2,3.000000000E1,3.000000000E1
3.837594889E2,5.233826893E1,4.869076386E0,7.483730316E0,6.499999762E-1,1.733203125E2,3.000000000E1,3.000000000E1
3.847594843E2,5.233824605E1,4.869069178E0,7.450588226E0,1.690000057E0,1.859765625E2,3.000000000E1,3.000000000E1
3.857594798E2,5.233824018E1,4.869059036E0,7.330348969E0,1.690000057E0,2.025000000E2,3.000000000E1,3.000000000E1
3.867594742E2,5.233824764E1,4.869041014E0,7.348232269E0,1.039999962E0,2.601562500E2,3.000000000E1,3.000000000E1
3.877594701E2,5.233825946E1,4.869016958E0,7.483730316E0,7.099999785E-1,3.230859375E2,1.000000000E1,1.000000000E1
3.887594647E2,5.233828016E1,4.868997680E0,7.921901703E0,1.039999962E0,3.406640625E2,1.000000000E1,1.000000000E1
3.897594595E2,5.233830267E1,4.868987119E0,8.029384613E0,1.009999990E0,6.328125000E0,3.000000000E1,3.000000000E1
3.907594553E2,5.233832111E1,4.868981922E0,8.165920258E0,1.009999990E0,3.480468750E1,1.000000000E1,1.000000000E1
3.917594501E2,5.233833552E1,4.868983431E0,8.206325531E0,6.000000238E-1,6.363281250E1,1.000000000E1,1.000000000E1
3.927594451E2,5.233834579E1,4.868985945E0,8.464992523E0,1.800000072E-1,8.683593750E1,1.000000000E1,1.000000000E1
3.937594417E2,5.233835447E1,4.868991813E0,8.628139496E0,6.000000238E-1,6.363281250E1,1.000000000E1,1.000000000E1
3.947594357E2,5.233836390E1,4.868998015E0,8.747341156E0,5.299999714E-1,3.832031250E1,1.000000000E1,1.000000000E1
3.957594311E2,5.233837228E1,4.869003296E0,8.890712738E0,2.099999934E-1,3.550781250E1,1.000000000E1,1.000000000E1
3.967594261E2,5.233837366E1,4.869011343E0,9.035976410E0,5.299999714E-1,1.170703125E2,1.000000000E1,1.000000000E1
3.977594217E2,5.233837387E1,4.869020563E0,9.366420746E0,4.099999964E-1,1.497656250E2,1.000000000E1,1.000000000E1
3.987594167E2,5.233837844E1,4.869024334E0,9.662380219E0,5.000000000E-1,1.494140625E2,1.000000000E1,1.000000000E1
3.997594116E2,5.233837844E1,4.869024334E0,9.877712250E0,0.000000000E0,4.816406250E1,1.000000000E1,1.000000000E1
4.007594064E2,5.233839680E1,4.869020982E0,9.875820160E0,1.700000018E-1,3.424218750E2,1.000000000E1,1.000000000E1
4.017594019E2,5.233840530E1,4.869011845E0,9.812709808E0,2.099999934E-1,2.773828125E2,1.000000000E1,1.000000000E1
4.027593969E2,5.233841230E1,4.869002206E0,9.620571136E0,1.700000018E-1,2.756250000E2,1.000000000E1,1.000000000E1
4.037593915E2,5.233842462E1,4.868995082E0,9.643825531E0,2.099999934E-1,3.431250000E2,1.000000000E1,1.000000000E1
4.047593867E2,5.233843996E1,4.868992819E0,9.723171234E0,3.600000143E-1,2.531250000E1,1.000000000E1,1.000000000E1
4.057593827E2,5.233845538E1,4.868992483E0,1.005379868E1,4.099999964E-1,2.953125000E1,1.000000000E1,1.000000000E1
4.067593776E2,5.233846984E1,4.868992819E0,9.871364594E0,3.600000143E-1,3.234375000E1,1.000000000E1,1.000000000E1
4.077593728E2,5.233848351E1,4.868993321E0,1.052712631E1,4.099999964E-1,3.023437500E1,1.000000000E1,1.000000000E1
4.087593679E2,5.233849579E1,4.868992986E0,1.077236557E1,4.099999964E-1,2.847656250E1,1.000000000E1,1.000000000E1
4.097593631E2,5.233851083E1,4.868994495E0,1.084121323E1,8.700000048E-1,2.847656250E1,1.000000000E1,1.000000000E1
4.107593585E2,5.233852282E1,4.868999776E0,1.084347153E1,8.700000048E-1,5.343750000E1,1.000000000E1,1.000000000E1
4.117593536E2,5.233852990E1,4.869010672E0,1.081881332E1,8.700000048E-1,8.542968750E1,1.000000000E1,1.000000000E1
4.127593486E2,5.233853187E1,4.869022239E0,1.129885483E1,8.000000119E-1,1.103906250E2,1.000000000E1,1.000000000E1
4.137593440E2,5.233853451E1,4.869031627E0,1.163869858E1,8.000000119E-1,1.054687500E2,1.000000000E1,1.000000000E1
4.147593383E2,5.233853581E1,4.869038416E0,1.185921860E1,3.700000048E-1,9.562500000E1,1.000000000E1,1.000000000E1
4.157593334E2,5.233853895E1,4.869045625E0,1.160952377E1,5.400000215E-1,8.015625000E1,1.000000000E1,1.000000000E1
4.167593286E2,5.233854365E1,4.869047804E0,1.165999985E1,3.700000048E-1,7.910156250E1,1.000000000E1,1.000000000E1
4.177593243E2,5.233854520E1,4.869051827E0,1.145473862E1,5.199999809E-1,8.050781250E1,1.000000000E1,1.000000000E1
4.187593188E2,5.233854495E1,4.869059036E0,1.157967758E1,5.199999809E-1,8.964843750E1,1.000000000E1,1.000000000E1
4.197593147E2,5.233854453E1,4.869071525E0,1.160189438E1,9.499999881E-1,9.070312500E1,1.000000000E1,1.000000000E1
4.207593096E2,5.233854365E1,4.869083762E0,1.210531235E1,9.499999881E-1,9.316406250E1,1.000000000E1,1.000000000E1
4.217593044E2,5.233854277E1,4.869089210E0,1.287313461E1,6.600000262E-1,8.472656250E1,1.000000000E1,1.000000000E1
4.227592992E2,5.233854423E1,4.869094072E0,1.225234604E1,3.100000024E-1,6.820312500E1,1.000000000E1,1.000000000E1
4.237592950E2,5.233854503E1,4.869103460E0,1.178646469E1,3.100000024E-1,8.402343750E1,1.000000000E1,1.000000000E1
4.247592900E2,5.233854587E1,4.869115027E0,1.114065170E1,4.499999881E-1,9.878906250E1,1.000000000E1,1.000000000E1
4.257592841E2,5.233854549E1,4.869128522E0,1.047744370E1,6.200000048E-1,1.128515625E2,1.000000000E1,1.000000000E1
4.267592795E2,5.233854553E1,4.869139167E0,1.001766586E1,2.000000030E-1,1.019531250E2,1.000000000E1,1.000000000E1
4.277592750E2,5.233854809E1,4.869150147E0,9.789638519E0,5.899999738E-1,8.542968750E1,1.000000000E1,1.000000000E1
4.287592709E2,5.233855069E1,4.869166324E0,9.404079437E0,5.899999738E-1,7.980468750E1,1.000000000E1,1.000000000E1
4.297592661E2,5.233855282E1,4.869185267E0,9.660732269E0,9.700000286E-1,8.964843750E1,1.000000000E1,1.000000000E1
4.307592602E2,5.233855538E1,4.869202618E0,9.636745453E0,9.700000286E-1,8.191406250E1,1.000000000E1,1.000000000E1
4.317592559E2,5.233855735E1,4.869220722E0,9.721584320E0,9.700000286E-1,8.613281250E1,1.000000000E1,1.000000000E1
4.327592511E2,5.233856041E1,4.869239414E0,9.669643402E0,1.049999952E0,8.542968750E1,1.000000000E1,1.000000000E1
4.337592453E2,5.233856334E1,4.869264727E0,9.593471527E0,1.070000052E0,8.296875000E1,1.000000000E1,1.000000000E1
4.347609189E2,5.233857122E1,4.869291466E0,9.454982758E0,1.629999995E0,6.960937500E1,1.000000000E1,1.000000000E1
4.357609211E2,5.233858254E1,4.869323736E0,9.367458344E0,2.380000114E0,6.082031250E1,1.000000000E1,1.000000000E1
4.367609227E2,5.233859075E1,4.869353827E0,9.293117523E0,1.629999995E0,6.574218750E1,1.000000000E1,1.000000000E1
4.377609411E2,5.233859364E1,4.869378721E0,9.508571625E0,1.549999952E0,7.664062500E1,1.000000000E1,1.000000000E1
4.387609539E2,5.233859360E1,4.869405963E0,9.414943695E0,1.450000048E0,9.140625000E1,1.000000000E1,1.000000000E1
4.397609684E2,5.233859314E1,4.869434545E0,9.741909027E0,1.450000048E0,8.472656250E1,1.000000000E1,1.000000000E1
4.407609859E2,5.233859524E1,4.869458433E0,9.672023773E0,1.370000005E0,7.558593750E1,1.000000000E1,1.000000000E1
4.417610011E2,5.233859758E1,4.869483160E0,9.808742523E0,1.370000005E0,7.558593750E1,1.000000000E1,1.000000000E1
4.427610152E2,5.233859989E1,4.869508389E0,9.621181488E0,1.389999986E0,8.683593750E1,1.000000000E1,1.000000000E1
4.437610282E2,5.233860073E1,4.869534038E0,9.642238617E0,1.399999976E0,8.402343750E1,1.000000000E1,1.000000000E1
4.447610359E2,5.233860094E1,4.869559854E0,9.639858246E0,1.389999986E0,8.894531250E1,1.000000000E1,1.000000000E1
4.457610475E2,5.233860110E1,4.869583324E0,9.532009125E0,1.379999995E0,8.226562500E1,1.000000000E1,1.000000000E1
4.467610576E2,5.233860152E1,4.869600004E0,9.503322601E0,6.700000167E-1,7.066406250E1,1.000000000E1,1.000000000E1
4.477610677E2,5.233860094E1,4.869616348E0,9.352748871E0,1.139999986E0,9.667968750E1,1.000000000E1,1.000000000E1
4.487610767E2,5.233859846E1,4.869635878E0,9.298549652E0,1.139999986E0,9.878906250E1,1.000000000E1,1.000000000E1
4.497610848E2,5.233859494E1,4.869658593E0,9.576137543E0,1.179999948E0,8.718750000E1,1.000000000E1,1.000000000E1
4.507610924E2,5.233859197E1,4.869682062E0,9.712245941E0,1.409999967E0,8.121093750E1,1.000000000E1,1.000000000E1
4.517610989E2,5.233858996E1,4.869704358E0,9.756252289E0,1.470000029E0,8.648437500E1,1.000000000E1,1.000000000E1
4.527611047E2,5.233858991E1,4.869728498E0,1.009920883E1,1.470000029E0,8.296875000E1,1.000000000E1,1.000000000E1
4.537611105E2,5.233858732E1,4.869750878E0,1.046859360E1,1.470000029E0,8.578125000E1,1.000000000E1,1.000000000E1
4.547611161E2,5.233858530E1,4.869772587E0,1.068770981E1,1.470000029E0,9.246093750E1,1.000000000E1,1.000000000E1
4.557611208E2,5.233858296E1,4.869795302E0,1.074117661E1,1.470000029E0,9.210937500E1,1.000000000E1,1.000000000E1
4.567611241E2,5.233858153E1,4.869818101E0,1.098427963E1,1.470000029E0,8.648437500E1,1.000000000E1,1.000000000E1
4.577611285E2,5.233858053E1,4.869840145E0,1.113772202E1,1.450000048E0,8.964843750E1,1.000000000E1,1.000000000E1
4.587611314E2,5.233858090E1,4.869861687E0,1.127083969E1,1.289999962E0,7.523437500E1,1.000000000E1,1.000000000E1
4.597611337E2,5.233858166E1,4.869884653E0,1.139931870E1,1.460000038E0,7.910156250E1,1.000000000E1,1.000000000E1
4.607611367E2,5.233858300E1,4.869909380E0,1.168001938E1,1.429999948E0,7.910156250E1,1.000000000E1,1.000000000E1
4.617611384E2,5.233858329E1,4.869935783E0,1.182656479E1,1.460000038E0,8.296875000E1,1.000000000E1,1.000000000E1
4.627611405E2,5.233858480E1,4.869962437E0,1.181393051E1,1.460000038E0,8.261718750E1,1.000000000E1,1.000000000E1
4.637611424E2,5.233858635E1,4.869988253E0,1.191488266E1,1.460000038E0,8.437500000E1,1.000000000E1,1.000000000E1
4.647611434E2,5.233858870E1,4.870012729E0,1.188125229E1,1.460000038E0,7.628906250E1,1.000000000E1,1.000000000E1
4.657611448E2,5.233859105E1,4.870038377E0,1.173818588E1,1.490000010E0,8.718750000E1,1.000000000E1,1.000000000E1
4.667611449E2,5.233859419E1,4.870063523E0,1.219320297E1,1.450000048E0,7.945312500E1,1.000000000E1,1.000000000E1
4.677611461E2,5.233859628E1,4.870087914E0,1.214577866E1,1.490000010E0,8.683593750E1,1.000000000E1,1.000000000E1
4.687611464E2,5.233859607E1,4.870108534E0,1.195803452E1,1.450000048E0,9.316406250E1,1.000000000E1,1.000000000E1
4.697611465E2,5.233859457E1,4.870130410E0,1.223000717E1,1.490000010E0,9.175781250E1,1.000000000E1,1.000000000E1
4.707611469E2,5.233859616E1,4.870152874E0,1.189553452E1,1.340000033E0,8.613281250E1,1.000000000E1,1.000000000E1
4.717611462E2,5.233859825E1,4.870177014E0,1.155654526E1,1.629999995E0,8.542968750E1,1.000000000E1,1.000000000E1
4.727611457E2,5.233860106E1,4.870201992E0,1.162240219E1,1.549999952E0,8.296875000E1,1.000000000E1,1.000000000E1
4.737611448E2,5.233860471E1,4.870224455E0,1.187734604E1,1.549999952E0,8.121093750E1,1.000000000E1,1.000000000E1
4.747611443E2,5.233860827E1,4.870245159E0,1.200252914E1,1.509999990E0,8.332031250E1,1.000000000E1,1.000000000E1
4.757611430E2,5.233860861E1,4.870265611E0,1.228524399E1,1.450000048E0,1.047656250E2,1.000000000E1,1.000000000E1
4.767611425E2,5.233860714E1,4.870284554E0,1.217983627E1,1.450000048E0,9.984375000E1,1.000000000E1,1.000000000E1
4.777611413E2,5.233860735E1,4.870304251E0,1.213204575E1,1.450000048E0,7.734375000E1,1.000000000E1,1.000000000E1
4.787611395E2,5.233860898E1,4.870323865E0,1.192257309E1,1.309999943E0,7.664062500E1,1.000000000E1,1.000000000E1
4.797611388E2,5.233861267E1,4.870340545E0,1.184615707E1,1.250000000E0,7.417968750E1,1.000000000E1,1.000000000E1
4.807611375E2,5.233861808E1,4.870359823E0,1.183480453E1,1.519999981E0,7.699218750E1,1.000000000E1,1.000000000E1
4.817611361E2,5.233862256E1,4.870381784E0,1.192696762E1,1.519999981E0,9.175781250E1,1.000000000E1,1.000000000E1
4.827611346E2,5.233862508E1,4.870405756E0,1.210702133E1,1.519999981E0,9.492187500E1,1.000000000E1,1.000000000E1
4.837611326E2,5.233862621E1,4.870428387E0,1.206527328E1,1.429999948E0,8.753906250E1,1.000000000E1,1.000000000E1
4.847611313E2,5.233862717E1,4.870456969E0,1.169808578E1,1.549999952E0,9.105468750E1,1.000000000E1,1.000000000E1
4.857611291E2,5.233862893E1,4.870485133E0,1.130050278E1,1.519999981E0,8.824218750E1,1.000000000E1,1.000000000E1
4.867611277E2,5.233863006E1,4.870509859E0,1.114907455E1,1.659999967E0,7.839843750E1,1.000000000E1,1.000000000E1
4.877611254E2,5.233863375E1,4.870534670E0,1.144674301E1,1.570000052E0,8.191406250E1,1.000000000E1,1.000000000E1
4.887611234E2,5.233863618E1,4.870555792E0,1.160372543E1,1.570000052E0,7.664062500E1,1.000000000E1,1.000000000E1
4.897611204E2,5.233863807E1,4.870576914E0,1.176168442E1,1.529999971E0,9.070312500E1,1.000000000E1,1.000000000E1
4.907611191E2,5.233864008E1,4.870601222E0,1.184731674E1,1.600000024E0,8.507812500E1,1.000000000E1,1.000000000E1
4.917611164E2,5.233864130E1,4.870626619E0,1.183468246E1,1.600000024E0,8.789062500E1,1.000000000E1,1.000000000E1
4.927611141E2,5.233863811E1,4.870651010E0,1.153499985E1,1.600000024E0,8.964843750E1,1.000000000E1,1.000000000E1
4.937611127E2,5.233863560E1,4.870674396E0,1.149825668E1,1.570000052E0,9.105468750E1,1.000000000E1,1.000000000E1
4.947611102E2,5.233863174E1,4.870696189E0,1.158700180E1,1.340000033E0,9.562500000E1,1.000000000E1,1.000000000E1
4.957611076E2,5.233862570E1,4.870717898E0,1.147756577E1,1.549999952E0,9.914062500E1,1.000000000E1,1.000000000E1
4.967611047E2,5.233862286E1,4.870740613E0,1.133401108E1,1.549999952E0,9.808593750E1,1.000000000E1,1.000000000E1
4.977611026E2,5.233862101E1,4.870763412E0,1.140822983E1,1.549999952E0,8.437500000E1,1.000000000E1,1.000000000E1
4.987611006E2,5.233862097E1,4.870786797E0,1.144515610E1,1.509999990E0,9.035156250E1,1.000000000E1,1.000000000E1
4.997610979E2,5.233862348E1,4.870807501E0,1.165096664E1,1.460000038E0,6.960937500E1,1.000000000E1,1.000000000E1
5.007610955E2,5.233862621E1,4.870831054E0,1.141103745E1,1.559999943E0,8.332031250E1,1.000000000E1,1.000000000E1
5.017610928E2,5.233862755E1,4.870856870E0,1.154488754E1,1.559999943E0,9.632812500E1,1.000000000E1,1.000000000E1
5.027610904E2,5.233863057E1,4.870882351E0,1.167037582E1,1.399999976E0,8.648437500E1,1.000000000E1,1.000000000E1
5.037610875E2,5.233863337E1,4.870908502E0,1.171902084E1,1.399999976E0,8.578125000E1,1.000000000E1,1.000000000E1
5.047610844E2,5.233863459E1,4.870933983E0,1.176888657E1,1.570000052E0,8.789062500E1,1.000000000E1,1.000000000E1
5.057610819E2,5.233863342E1,4.870958710E0,1.205691147E1,1.559999943E0,9.703125000E1,1.000000000E1,1.000000000E1
5.067610801E2,5.233862633E1,4.870978072E0,1.215902328E1,1.639999986E0,1.230468750E2,1.000000000E1,1.000000000E1
5.077610772E2,5.233861619E1,4.870994333E0,1.181496811E1,1.570000052E0,1.381640625E2,1.000000000E1,1.000000000E1
5.087610744E2,5.233860676E1,4.871011181E0,1.161886215E1,1.639999986E0,1.385156250E2,1.000000000E1,1.000000000E1
5.097610713E2,5.233860165E1,4.871028783E0,1.154836655E1,1.570000052E0,9.738281250E1,1.000000000E1,1.000000000E1
5.107610698E2,5.233859704E1,4.871049570E0,1.138338852E1,1.539999962E0,1.265625000E2,1.000000000E1,1.000000000E1
5.117610663E2,5.233859356E1,4.871071195E0,1.156533432E1,1.539999962E0,1.030078125E2,1.000000000E1,1.000000000E1
5.127610642E2,5.233859394E1,4.871095670E0,1.137026596E1,1.539999962E0,8.261718750E1,1.000000000E1,1.000000000E1
