"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.437217313E1,1.193398423E-2,8.993700147E-3,-7.572258823E-3
9.462186813E1,-4.192530178E-3,7.300375029E-3,7.779123262E-3
9.487153213E1,-9.721394628E-3,-4.820942879E-3,8.720219135E-3
9.512120262E1,8.586390875E-3,2.976553515E-3,2.810340375E-3
9.537086763E1,1.942241192E-2,-1.107292809E-2,-2.395715564E-4
9.562053163E1,4.414750263E-2,-3.259308264E-2,-1.115917973E-2
9.587022663E1,1.736561768E-2,-1.732102223E-2,-1.593586057E-2
9.611991200E1,1.892753690E-2,-1.200606115E-3,-9.640151635E-3
9.636957600E1,-2.651828527E-2,1.032435056E-2,2.699692920E-2
9.661924100E1,-3.396721929E-2,7.152157836E-3,3.307449818E-2
9.686893600E1,-2.693479508E-2,1.676715724E-2,3.721508756E-2
9.711860763E1,-1.306158025E-2,1.717311144E-2,1.844394021E-2
9.736827163E1,6.397799589E-4,-1.963534206E-2,2.226421237E-2
9.761793662E1,5.341530591E-2,6.182838231E-3,-1.044556219E-2
9.786763063E1,7.200299948E-2,-2.806290425E-2,-4.600906372E-2
9.811730929E1,3.726895154E-2,-4.569334909E-2,-3.147900850E-2
9.836697329E1,7.198261563E-3,3.240431659E-3,6.581228692E-3
9.861663729E1,-1.426608767E-2,6.213483401E-3,2.269305289E-2
9.886633229E1,-3.295911849E-2,2.206562832E-2,3.421267122E-2
9.911599975E1,-1.470270939E-2,1.201932132E-2,4.647995532E-2
9.936566475E1,-1.174470223E-2,1.606684551E-2,1.453628577E-2
9.961535975E1,2.067727968E-2,-1.495310105E-3,1.615675539E-2
9.986502375E1,4.309448227E-2,-7.705131080E-3,-5.371149629E-3
1.001146955E2,3.572103381E-2,-5.708954297E-3,-1.664508320E-2
1.003643595E2,2.664163336E-2,-8.638456464E-3,-2.115189098E-2
1.006140545E2,-8.401887491E-3,-1.658552513E-2,1.185424998E-2
1.008637195E2,-2.898530848E-2,2.893554047E-4,2.055926621E-2
1.011133965E2,-9.189107455E-3,4.952876829E-3,1.490477938E-2
1.013630915E2,-3.978266940E-2,2.427202836E-2,5.101339519E-2
1.016127555E2,-6.204664242E-3,-1.708600670E-3,1.677263528E-2
1.018624195E2,-2.330810204E-2,3.069330007E-2,2.845495939E-2
1.021121080E2,2.457606792E-2,1.896473765E-2,-6.511013024E-3
1.023617720E2,2.063156851E-2,-1.683508046E-2,-1.805257984E-3
1.026114370E2,-6.595203653E-3,-2.184007317E-3,-1.545962878E-3
1.028611010E2,-9.908165783E-3,1.650321297E-2,4.654018208E-3
1.031108280E2,-9.350002743E-3,3.206266090E-3,1.329156570E-2
1.033604920E2,-2.085767128E-2,-1.834057271E-3,1.725574024E-2
1.036101870E2,-2.066671476E-2,7.584564388E-3,1.190159749E-2
1.038598510E2,-1.529377513E-2,-8.852379397E-3,1.082955208E-2
1.041095249E2,6.435960066E-3,1.600315236E-2,1.294474397E-2
1.043592189E2,1.931957901E-2,1.992398873E-3,-1.831777394E-3
1.046088839E2,5.486784503E-3,-8.150085807E-3,5.984567571E-3
1.048585479E2,-1.971317455E-3,-3.171567619E-2,8.314209990E-3
1.051082482E2,-1.123085245E-2,3.380083293E-2,8.007822558E-3
1.053579122E2,-2.972911811E-3,-1.987828314E-2,3.674205393E-3
1.056075772E2,-1.339632832E-2,-8.681391366E-3,1.328418963E-2
1.058572712E2,-1.056168508E-2,1.408494078E-2,2.069709077E-2
1.061069320E2,-5.243301392E-3,7.433864288E-3,-2.167560160E-3
1.063566260E2,4.748159554E-3,-1.911636069E-2,-4.653008655E-3
1.066062910E2,2.961482666E-2,-3.837598488E-4,-1.268923841E-2
1.068559860E2,-7.942183875E-3,-7.093790453E-3,1.003125682E-3
1.071056580E2,2.190129459E-2,4.754413851E-3,-5.251269788E-3
1.073553530E2,-9.282438084E-3,1.493292209E-2,9.542076848E-3
1.076050170E2,3.026966006E-4,-1.833579317E-2,-4.281917587E-3
1.078546810E2,2.401586249E-2,4.071219824E-3,3.046893515E-3
1.081044055E2,1.107730344E-2,-4.405681975E-3,6.844893098E-3
1.083540695E2,3.168359399E-4,-1.220310107E-2,2.223123796E-3
1.086037645E2,1.731819101E-2,-6.779307034E-3,-1.795751229E-2
1.088534295E2,9.534926154E-3,-9.035663679E-4,-3.140158951E-4
1.091031071E2,-3.188973758E-3,1.316381060E-2,2.386904322E-3
1.093527721E2,-1.008922420E-2,-6.513487548E-3,2.118990757E-3
1.096024671E2,-4.193020985E-2,-6.411574781E-2,-1.837548241E-2
1.098521311E2,2.406403050E-2,2.257481217E-2,-9.498077445E-3
1.101018372E2,2.856181003E-3,1.314716972E-2,7.336415350E-3
1.103515012E2,-1.689653099E-2,8.965071291E-3,2.950374223E-2
1.106011962E2,-2.221321920E-3,-1.526164450E-2,-1.674748957E-3
1.108508602E2,-5.274475086E-3,-1.401969977E-2,-3.647799604E-3
1.111005908E2,1.374718919E-2,3.568346053E-2,-8.539939299E-4
1.113502548E2,-1.859710552E-3,1.214342192E-4,5.158896558E-3
1.115999498E2,-1.339710131E-2,-1.510479487E-2,5.646495149E-3
1.118496138E2,-5.901954137E-4,2.731987275E-3,-1.611785963E-3
1.120992901E2,4.852632061E-3,-9.689489380E-4,2.589285374E-3
1.123489551E2,-2.226680890E-2,-1.161092333E-2,1.423970517E-2
1.125986491E2,-3.958418965E-2,3.480119631E-4,2.103108540E-2
1.128483141E2,-1.377467811E-2,-2.022819594E-2,4.236411769E-3
1.130980262E2,2.797931060E-2,-1.071243174E-2,-1.338525023E-2
1.133476912E2,1.516976394E-2,-1.618717797E-2,-2.307743765E-2
1.135973862E2,3.681217320E-3,-2.800144814E-2,-1.747600734E-3
1.138470502E2,-4.696127027E-3,2.181333490E-3,3.808637615E-3
1.140967563E2,-9.348614141E-3,-2.643117681E-2,4.024256486E-3
1.143464203E2,1.199457236E-2,3.733041510E-2,4.692619201E-3
1.145961153E2,2.662016638E-2,-4.399317317E-3,-4.446524195E-3
1.148458103E2,2.174191363E-2,1.954282820E-2,-2.738438547E-3
1.150954815E2,2.544324473E-2,-6.597859785E-3,-1.312952582E-2
1.153451765E2,9.134924971E-3,6.641702726E-3,-6.009124219E-3
1.155948405E2,1.641882211E-2,1.924140938E-2,-7.546626031E-3
1.158445355E2,-3.234055638E-2,1.371797174E-3,1.885591447E-2
1.160942119E2,-5.208887160E-6,1.465098839E-2,-6.256150082E-4
1.163439069E2,-7.599167526E-3,-1.296745054E-2,-7.712525316E-3
1.165935709E2,5.127615761E-3,6.041496061E-3,1.423745416E-3
1.168432659E2,1.238388103E-2,4.052185453E-3,-3.618163057E-3
1.170929699E2,3.930242732E-2,3.071466088E-2,-6.068211980E-3
1.173426339E2,-2.971775830E-4,-7.073729299E-3,6.664544344E-5
1.175923289E2,-1.754850615E-3,1.661929116E-2,1.504992135E-2
1.178419929E2,1.017199457E-2,-7.671909407E-4,-1.158945728E-2
1.180917124E2,-5.161457509E-2,-1.946730725E-2,2.447990328E-2
1.183413774E2,4.587799311E-3,3.759171814E-4,-1.423228811E-2
1.185910714E2,1.948827412E-3,7.536484860E-3,6.517439615E-3
1.188407664E2,2.398356423E-2,4.169214517E-2,-1.239698753E-2
1.190904397E2,-2.027088962E-2,-1.249624882E-2,1.210521255E-2
1.193401337E2,1.089210436E-2,1.550117414E-2,-4.522371106E-3
1.195897987E2,-1.529245730E-2,-1.202532463E-2,9.808859788E-3
1.198394937E2,-3.639102681E-3,-2.382861078E-2,7.600551471E-4
1.200891720E2,-6.871727761E-3,-7.908567786E-4,5.240116268E-3
1.203388370E2,1.277997158E-3,1.753070205E-2,1.123631373E-2
1.205885310E2,-2.851485647E-2,-7.096183021E-3,1.705741882E-2
1.208381960E2,-1.549269259E-2,-1.300451811E-2,8.465178311E-3
1.210879135E2,6.264243741E-3,1.960592344E-2,3.672813531E-3
1.213375775E2,-7.345946040E-3,-2.257763594E-2,5.016197450E-3
1.215872725E2,5.873859394E-3,2.860818990E-3,6.574653089E-4
1.218369675E2,-1.296507567E-2,2.053614706E-3,-3.365506418E-3
1.220866550E2,-8.712158538E-3,-1.396932080E-2,4.694076721E-3
1.223363500E2,-7.686644793E-3,-1.146312244E-2,5.283669103E-3
1.225860140E2,1.105710864E-2,-9.204382077E-3,-6.931633689E-3
1.228357090E2,3.941123374E-3,9.552619420E-3,-7.834797725E-4
1.230853894E2,2.116888948E-2,2.218410373E-4,-1.161053590E-2
1.233350534E2,6.576330867E-3,3.913994879E-3,1.860382967E-3
1.235847484E2,9.309365414E-4,-1.296322048E-2,-7.740585133E-3
1.238344124E2,1.956731547E-3,1.531293429E-2,8.253026754E-4
1.240841302E2,-6.227460690E-4,-5.901257508E-3,9.848247282E-3
1.243338252E2,1.484959386E-3,1.680264622E-2,7.951987907E-3
1.245834892E2,-1.291010901E-2,-3.430850059E-2,1.507120766E-2
1.248331842E2,4.143025726E-3,3.172269091E-3,-5.511773750E-3
1.250828636E2,8.218334988E-3,-1.976852678E-2,-7.090697996E-3
1.253325586E2,-1.081076451E-3,1.489856280E-2,1.748776063E-3
1.255822536E2,-4.002643377E-2,2.461030334E-2,2.722825110E-2
1.258319176E2,-1.850524545E-2,1.161777414E-3,1.227202918E-2
1.260816064E2,1.110901125E-3,5.895643495E-3,9.186420590E-3
1.263312704E2,1.627230272E-2,3.700099885E-3,-1.405524742E-2
1.265809654E2,-4.096513148E-3,-9.551635943E-3,1.030992903E-2
1.268306294E2,1.467556786E-2,-8.351435885E-3,-8.029007353E-3
1.270803332E2,-1.550508849E-2,-1.043213718E-2,1.562574878E-3
1.273300282E2,-2.683877246E-3,6.867351010E-3,7.918715477E-3
1.275796922E2,5.652108695E-3,2.141936123E-2,7.220974192E-3
1.278293872E2,-1.651620492E-2,-3.618993796E-3,4.051726777E-3
1.280790806E2,-3.144599032E-3,-1.283993013E-3,-9.208619595E-4
1.283287756E2,-3.931412473E-3,1.611579582E-2,9.357016534E-3
1.285784406E2,6.411807612E-3,-7.943417877E-3,-1.601741649E-3
1.288281346E2,1.885319501E-2,-8.197046816E-3,3.696000203E-4
1.290777938E2,-7.660346106E-3,-1.536999363E-2,-1.416794024E-3
1.293274888E2,5.786665715E-4,-1.462254673E-3,-2.439176291E-2
1.295771528E2,-1.999613643E-2,-1.284611039E-2,1.224718895E-2
1.298268478E2,-6.099854130E-3,1.162114087E-2,1.024071034E-2
1.300765255E2,1.650117710E-2,-1.497747283E-2,-9.274874814E-3
1.303262205E2,6.517519243E-3,-7.213559467E-3,-6.474028341E-3
1.305759155E2,-9.341569617E-3,-8.172778413E-3,1.146171149E-2
1.308255795E2,2.043274604E-2,-2.437439561E-2,-1.661604643E-2
1.310752955E2,1.085353177E-2,-2.465378493E-3,-1.298930496E-3
1.313249595E2,2.816584427E-3,5.732081831E-3,-4.106545821E-4
1.315746545E2,3.997259773E-4,-3.385595977E-3,1.504916698E-3
1.318243185E2,-1.608743146E-2,5.735715851E-3,4.054471850E-3
1.320740002E2,-4.125693347E-3,-2.821263857E-3,1.889263280E-3
1.323236642E2,-6.954246666E-3,-8.457930759E-3,8.663402870E-3
1.325733292E2,4.323119298E-3,-2.360315062E-3,-4.991060123E-4
1.328230232E2,7.279474754E-3,-2.266744152E-3,-7.178068161E-3
1.330727015E2,2.026055753E-2,-9.853771888E-3,-7.722163573E-4
1.333223965E2,-1.766042318E-3,-6.478177384E-4,8.704707026E-3
1.335720605E2,2.385273576E-3,-3.762290813E-3,-9.982744232E-4
1.338217555E2,-2.622324508E-3,1.815503463E-2,-1.296716742E-3
1.340714240E2,9.585767053E-3,-3.799952567E-3,-4.118784331E-3
1.343211190E2,1.200573612E-2,-2.694879659E-3,-3.319064155E-3
1.345707830E2,5.846447311E-4,-6.090204697E-3,2.591353841E-3
1.348204780E2,1.021936070E-3,-4.750101827E-3,2.413454466E-3
1.350701596E2,1.287348941E-2,1.712656394E-2,-4.572574981E-3
1.353198246E2,-2.567612380E-2,1.558005437E-2,-1.250938140E-2
1.355695186E2,1.311837696E-3,-1.664828137E-2,9.702304378E-4
1.358191836E2,-1.195306517E-2,1.058046147E-2,2.287577838E-3
1.360688930E2,-6.499594543E-3,1.052983571E-2,1.179858483E-2
1.363185570E2,-4.837099463E-3,-1.915825903E-2,2.377326600E-3
1.365682520E2,2.692456730E-2,4.306673072E-3,-6.972621195E-3
1.368179160E2,1.503287069E-2,-1.472234726E-4,-1.036623027E-2
1.370675861E2,8.950175717E-3,-2.887079865E-2,1.486286521E-3
1.373172811E2,6.008991040E-3,-6.137968972E-3,-6.883886643E-3
1.375669451E2,1.649250835E-2,-1.477874070E-2,-1.610958017E-3
1.378166401E2,1.123528928E-2,1.455710642E-2,1.234565862E-3
1.380663184E2,-2.388431877E-2,-2.431524917E-4,2.478692681E-2
1.383160124E2,-1.672278158E-2,-1.515765861E-2,-1.881271601E-3
1.385656774E2,-6.455526687E-3,-1.806192100E-3,4.044002388E-3
1.388153724E2,1.816645637E-2,-6.959464867E-3,-7.460571826E-3
1.390650685E2,1.596903801E-2,2.057082206E-2,1.009051688E-3
1.393147635E2,5.795466714E-3,-2.047157846E-3,2.978467848E-3
1.395644275E2,1.286327560E-2,1.583664678E-3,2.332409844E-3
1.398141225E2,2.564830706E-3,9.306299500E-3,1.906957477E-4
1.400637954E2,-1.186537184E-2,-5.052251741E-3,6.417511497E-3
1.403134904E2,9.474538267E-3,3.251484595E-3,-3.390111960E-3
1.405631854E2,-8.962746710E-3,6.859673187E-3,4.098723177E-3
1.408128494E2,-6.696848664E-3,-6.850889418E-3,5.565768108E-3
1.410625536E2,-8.511511609E-3,4.288459197E-3,7.904686034E-3
1.413122176E2,-3.238194622E-4,3.149826080E-5,4.120897967E-3
1.415619126E2,-1.142575964E-2,-3.540505655E-3,7.570205256E-3
1.418115766E2,1.973557845E-2,-3.287377767E-3,-9.178706445E-3
1.420612813E2,1.113779843E-2,-2.423441038E-3,-7.625449449E-3
1.423109453E2,1.004106272E-2,-1.297861338E-3,-3.267479129E-3
1.425606403E2,-2.519991063E-2,-8.684251457E-3,1.220273972E-2
1.428103053E2,-2.469514310E-2,-4.639905877E-3,8.009632118E-3
1.430600097E2,-5.437511019E-3,2.646964043E-3,4.074023105E-3
1.433096748E2,3.197356127E-4,2.331345342E-3,9.759748355E-4
1.435593698E2,9.146406315E-3,-2.395873889E-4,-1.010815613E-3
1.438090338E2,5.516623612E-3,-5.607832689E-3,-2.942429855E-4
1.440587473E2,1.428546850E-2,-8.767906576E-3,-6.614679471E-3
1.443084113E2,1.995609514E-2,-1.046974864E-2,-5.846663378E-3
1.445581063E2,3.138560336E-3,1.758027822E-2,-5.757291801E-3
1.448077703E2,-1.214001514E-2,-1.689824276E-2,4.783212673E-3
1.450574678E2,-2.462779358E-2,2.091537789E-2,5.452477839E-3
1.453071317E2,-2.478703484E-2,1.315189525E-3,1.417206228E-2
1.455567968E2,-1.142274588E-2,-8.356200531E-3,-1.802778803E-3
1.458064908E2,-2.342379279E-2,5.058536306E-3,7.422917522E-3
1.460561661E2,-6.549803540E-3,-1.576210186E-2,-6.212513894E-3
1.463058601E2,-1.629809476E-2,-9.855702519E-3,1.604226418E-3
1.465555251E2,-2.038625255E-2,-1.765002497E-3,-1.935757697E-3
1.468051891E2,-1.316762436E-2,-8.992702700E-3,-1.853406429E-4
1.470549000E2,-1.950152684E-3,1.779604331E-2,-6.655386649E-3
1.473045640E2,-2.427308261E-2,5.341896787E-3,-4.368823022E-3
1.475542290E2,-3.357727081E-2,2.421809360E-3,-1.323192380E-3
1.478038930E2,-3.519960865E-2,1.046377048E-2,2.513511106E-3
1.480536004E2,-8.604619652E-3,6.990329362E-3,-7.263565436E-3
1.483032644E2,-3.468634188E-2,1.086979918E-2,4.344453104E-3
1.485529284E2,-1.171614602E-2,1.701521128E-2,-9.676219895E-3
1.488026234E2,-1.660093665E-2,-1.364327036E-2,-5.090011284E-3
1.490522994E2,-1.064736955E-2,1.742713153E-2,-1.793307438E-2
1.493019644E2,-3.354499117E-2,-6.717610173E-3,-3.698372282E-3
1.495516284E2,-1.610466465E-2,1.876669005E-2,-1.120939199E-2
1.498012924E2,4.196521826E-3,8.106314577E-3,-1.610673219E-2
1.500509927E2,5.119110923E-3,-1.045182068E-2,-2.346847206E-2
1.503006567E2,1.525411382E-3,3.636575304E-3,-2.106300369E-2
1.505503217E2,5.831848364E-3,-2.261641435E-3,-1.150713395E-2
1.507999857E2,-1.612415165E-2,-3.524075262E-3,-7.735494524E-3
1.510496585E2,-5.163609982E-3,1.010272652E-3,-1.074311975E-2
1.512993235E2,-8.931053802E-3,-2.728419378E-3,-1.480398607E-2
1.515490185E2,-6.275138352E-3,1.825653389E-2,-4.386935383E-3
1.517986825E2,4.037274513E-3,3.036334179E-3,-1.986624859E-2
1.520483569E2,-2.989217080E-2,-2.994242497E-2,1.149780676E-2
1.522980209E2,8.328219876E-3,-1.071842387E-3,-3.192461655E-2
1.525476859E2,-2.148284391E-2,1.789658889E-2,2.148434520E-3
1.527973499E2,1.478436496E-2,-8.367093280E-3,-1.502989046E-2
1.530470129E2,-6.532767322E-3,-2.208003774E-2,-5.715685897E-3
1.532966779E2,-2.748424886E-3,-5.820194725E-3,-9.083929472E-3
1.535463719E2,-3.668255871E-3,-2.635428682E-4,-1.508349273E-2
1.537960369E2,-1.696573943E-2,1.351356227E-2,-2.849897370E-3
1.540457173E2,-5.001755804E-2,1.285863016E-2,1.270356029E-2
1.542953813E2,-7.419244945E-2,-7.239170372E-6,2.491679043E-2
1.545450463E2,-2.215776406E-2,4.695607349E-4,-4.042976536E-3
1.547947103E2,1.981452480E-2,2.524931356E-2,-3.038933128E-2
1.550443883E2,4.366373271E-2,-1.607911848E-2,-2.905159444E-2
1.552940532E2,6.794796139E-2,-1.111582946E-2,-6.423545629E-2
1.555437173E2,2.231086046E-2,-2.385183796E-2,-3.055345267E-2
1.557933813E2,7.575087249E-2,2.008565329E-2,-7.358989120E-2
1.560430620E2,2.705804072E-2,9.626238793E-2,-3.346931189E-2
1.562927260E2,-3.165157884E-2,9.805576876E-3,-2.644935623E-3
1.565423900E2,-4.290082306E-2,-1.329703722E-2,1.243291423E-2
1.567920540E2,-2.282296121E-2,-1.473331358E-2,-7.236264646E-4
1.570417134E2,4.143629223E-3,1.045510173E-3,-2.602821030E-2
1.572913774E2,7.037852425E-3,-1.786782220E-2,-5.342035554E-3
1.575410414E2,1.320653223E-2,1.387545839E-2,-2.296284214E-2
1.577907064E2,1.076608244E-2,2.141408622E-3,-1.286703162E-2
1.580403848E2,-1.063387468E-2,7.153682411E-3,-7.625865750E-3
1.582900488E2,-3.453621175E-3,-3.042390011E-2,-1.704075933E-2
1.585397138E2,-5.222075153E-3,2.190164849E-2,-3.149502911E-3
1.587893777E2,-1.598202065E-2,-1.004966069E-2,-9.338947944E-3
1.590390491E2,-5.176477134E-5,-1.608948037E-2,-1.698035188E-2
1.592887141E2,2.177071013E-2,1.041962486E-2,-2.527343668E-2
1.595383781E2,-3.661167342E-3,-1.614877582E-2,-1.010328997E-2
1.597880421E2,-1.290732063E-3,-1.168631949E-3,-9.766159579E-3
1.600377035E2,-9.531894699E-3,-5.455076694E-3,-8.990789764E-3
1.602873375E2,-1.762573794E-2,-1.486636885E-2,-1.286341064E-2
1.605370025E2,-1.957282983E-2,1.022251416E-2,-5.451736040E-3
1.607866665E2,-9.717158973E-4,-8.622280322E-3,-1.008350495E-2
1.610363584E2,-1.841932070E-3,-1.777755097E-4,-1.485863794E-2
1.612860224E2,-3.294626018E-3,-1.221984625E-3,-1.673814096E-2
1.615356874E2,1.166055165E-2,-9.870703332E-3,-2.092573047E-2
1.617853514E2,3.191577271E-4,6.448390894E-3,-1.454869192E-2
1.620350154E2,1.415477693E-2,2.616185695E-2,-2.480627224E-2
1.622846742E2,-1.071204618E-2,2.495571971E-4,-1.951275952E-2
1.625343382E2,3.930567577E-2,-7.898582146E-3,-4.634407163E-2
1.627839722E2,2.773575671E-2,-1.377344038E-2,-3.737152368E-2
1.630336362E2,1.701972075E-2,-1.686971821E-2,-1.715028472E-2
1.632833315E2,-1.189367380E-3,2.728304826E-3,-1.327018067E-2
1.635329965E2,-2.532224730E-2,-6.875027437E-3,-7.279193029E-3
1.637826605E2,-3.931342624E-3,2.222982235E-3,-6.879530847E-3
1.640323245E2,7.610657718E-3,1.548265573E-2,-1.966356672E-2
1.642819946E2,-9.547914378E-3,1.847527921E-3,-1.017664094E-2
1.645316586E2,-1.093626581E-2,2.812187001E-2,-8.522045799E-3
1.647812926E2,-9.606734850E-3,-1.092840359E-2,-1.559069753E-2
1.650309566E2,-1.665935293E-2,-4.273481667E-3,-1.032844093E-2
1.652806256E2,-1.079348382E-3,-4.699761048E-3,-1.916935667E-2
1.655302906E2,7.602185011E-3,-2.042881027E-2,-1.920282841E-2
1.657799546E2,1.471429691E-2,-2.472508699E-3,-1.938678697E-2
1.660296186E2,-1.325060800E-2,-2.904843166E-2,-6.624180824E-3
1.662792994E2,-1.542259753E-2,6.796896458E-3,-9.555892088E-3
1.665289324E2,-2.064349316E-2,-2.115835622E-2,-5.428141914E-3
1.667785974E2,-2.095099725E-2,3.074613027E-2,-6.367652677E-3
1.670282614E2,-2.177393436E-2,-6.410732400E-3,-5.743693560E-3
1.672779385E2,-6.717893761E-3,9.286534041E-3,-7.193050347E-3
1.675276035E2,-4.386341665E-3,-2.563483641E-2,-9.120672010E-3
1.677772675E2,7.226231508E-3,-2.435981296E-3,-1.875685155E-2
1.680269315E2,1.277559064E-2,-1.171298232E-2,-1.470280252E-2
1.682765615E2,-3.002030542E-3,-3.187142685E-2,-1.855412126E-2
1.685262255E2,-4.389186576E-2,-7.769367099E-2,1.165121607E-2
1.687758905E2,-1.449674182E-2,-8.907026611E-3,-1.049432531E-2
1.690255545E2,-3.817494214E-2,-1.891603321E-2,4.559112713E-4
1.692752238E2,-7.734407671E-3,1.179404277E-2,-7.482406683E-3
1.695248888E2,-1.393193007E-2,-6.327091716E-3,-8.452239446E-3
1.697745218E2,-3.945929930E-3,2.770307474E-3,-1.305488311E-2
1.700241868E2,-8.535008878E-3,-7.729815785E-3,-1.108556800E-2
1.702738566E2,1.090818644E-2,2.426877618E-2,-1.470148377E-2
1.705235206E2,-1.183141954E-3,-5.825081374E-3,-1.324662566E-2
1.707731856E2,8.930318058E-3,2.425627597E-2,-1.238224749E-2
1.710228496E2,5.998243578E-4,5.435123108E-3,-1.371110044E-2
1.712725180E2,-1.578083821E-2,1.032414567E-2,-7.943278179E-3
1.715221820E2,-1.241015457E-2,-7.349312305E-3,-1.055148616E-2
1.717718460E2,-9.375030175E-3,-2.086078376E-2,1.318743452E-4
1.720215110E2,-2.085722238E-2,-5.917289294E-3,-9.934603237E-3
1.722711606E2,1.130356081E-2,-3.175679967E-2,-2.787809074E-2
1.725207946E2,1.041972730E-2,4.209089279E-2,-2.605805732E-2
1.727704586E2,4.009865224E-4,3.005915321E-3,-1.563840732E-2
1.730201226E2,-1.210303232E-2,4.164879210E-3,-1.618311927E-2
1.732697958E2,-8.534325287E-3,1.130578108E-3,-1.007725578E-2
1.735194598E2,-2.350662136E-3,-1.390685979E-2,-2.035729401E-2
1.737690938E2,-4.925894085E-3,2.464067005E-2,-1.309242938E-2
1.740187578E2,2.980810124E-3,-2.983707935E-2,-1.804348826E-2
1.742684291E2,6.273789331E-3,2.506008372E-2,-1.176883373E-2
1.745180941E2,1.352964155E-2,-2.393984608E-2,-2.566783875E-2
1.747677271E2,9.759636596E-3,1.739449054E-2,-1.029222645E-2
1.750173921E2,2.398381010E-2,-4.098870605E-2,-4.284499213E-2
1.752670928E2,-1.957431808E-2,2.201529220E-2,-1.087159850E-3
1.755167568E2,-1.192435343E-2,1.902700961E-2,-2.081597410E-2
1.757664218E2,2.492909785E-3,3.141023219E-3,-1.822845265E-2
1.760160548E2,-7.413391024E-3,-1.451700553E-2,-1.055728178E-2
1.762657295E2,1.134813577E-2,2.188215032E-3,-2.865713835E-2
1.765153935E2,-1.280532312E-2,-1.774642244E-2,-8.826266043E-3
1.767650575E2,2.039786801E-2,-2.345788851E-2,-3.838270903E-2
1.770147225E2,2.231536619E-2,-9.851625189E-3,-2.694228292E-2
1.772643644E2,-7.373649627E-3,-4.899013788E-3,-1.004829258E-2
1.775140294E2,-2.838207409E-2,-2.688173205E-2,7.151824888E-3
1.777636934E2,-3.116196021E-4,2.637081966E-2,-1.354002673E-2
1.780133574E2,-2.858263627E-2,3.384724259E-4,6.817058660E-3
1.782630120E2,-1.776880212E-2,2.180232480E-2,5.011468194E-3
1.785126760E2,-2.874148544E-3,-8.467372507E-3,-8.383231238E-3
1.787623100E2,6.757909432E-5,1.097556762E-2,-1.437268220E-2
1.790119740E2,-8.271692321E-3,-2.606261522E-3,-8.572372608E-3
1.792616470E2,-1.355753466E-2,-1.707178541E-3,-1.493360009E-2
1.795113120E2,9.203925729E-3,8.142651990E-3,-2.113452926E-2
1.797609760E2,1.595399342E-3,3.862392157E-2,-1.349558402E-2
1.800106400E2,-1.491206326E-2,-1.437197812E-2,-7.116982713E-3
1.802603080E2,5.072678905E-3,-1.457005739E-3,-1.901006885E-2
1.805099410E2,-3.521040315E-3,1.212756429E-2,-1.378027070E-2
1.807596060E2,-8.240101859E-3,-4.688949324E-3,-1.038564928E-2
1.810092700E2,-1.691591740E-2,-2.430557832E-2,-3.322296776E-3
1.812589409E2,-5.839573219E-3,8.292490616E-3,-2.067213506E-2
1.815086059E2,1.551844645E-3,-1.529307198E-2,-3.313209862E-3
1.817582389E2,-7.676320150E-3,-1.817341894E-2,-9.470997378E-3
1.820079039E2,-6.452376489E-3,-1.673784852E-2,-6.175892428E-3
1.822575780E2,-2.883226052E-2,-6.217382848E-3,1.712342724E-2
1.825072420E2,-7.611437142E-2,1.481847093E-2,3.932016343E-2
1.827569070E2,-2.800080739E-2,-8.487051353E-3,2.063599788E-2
1.830065710E2,-3.874798119E-2,6.244979054E-2,1.314919628E-2
1.832562408E2,-3.315090016E-2,-1.483506430E-2,1.756720617E-2
1.835059048E2,2.977982908E-2,1.432490069E-2,-1.848708466E-2
1.837555688E2,-2.279043756E-2,5.646991543E-3,1.597944647E-3
1.840052338E2,2.615612000E-3,-7.260577381E-2,-1.051091123E-2
1.842549034E2,1.139490679E-2,-1.982823387E-2,-1.732105389E-2
1.845045374E2,2.944983542E-2,-2.369864099E-2,-2.817928791E-2
1.847542014E2,2.427813597E-2,7.306477055E-4,-2.435730398E-2
1.850038654E2,3.284089640E-2,2.191173658E-2,-3.248386830E-2
1.852535378E2,-1.997411624E-2,1.281144936E-2,9.278850630E-4
1.855032018E2,7.640360855E-4,1.428807154E-3,-1.926361024E-2
1.857528358E2,-7.017418742E-3,1.685601845E-2,-1.349931583E-2
1.860024998E2,7.298242301E-3,1.501299813E-2,-1.241868921E-2
1.862521759E2,-4.587943200E-3,-1.490650047E-2,-1.046697702E-2
1.865018409E2,3.247462958E-2,1.905690506E-2,-2.837558649E-2
1.867514739E2,-1.469575986E-2,-9.848583490E-3,-4.572505131E-3
1.870011389E2,8.094286546E-3,1.424623746E-2,-1.741264388E-2
1.872507901E2,1.057968754E-2,-8.480865508E-4,-2.055431157E-2
1.875004541E2,1.592328399E-2,2.758323774E-2,-2.718519978E-2
1.877501191E2,-1.157546043E-2,-8.085631765E-3,-1.000875607E-3
1.879997521E2,1.831254922E-3,1.536863018E-2,-1.438322105E-2
1.882494399E2,7.477689069E-3,1.989973709E-3,-8.969726041E-4
1.884991039E2,-1.188530680E-2,-1.227212418E-2,3.517760430E-3
1.887487679E2,-1.569678541E-3,-1.268577389E-2,-1.785777137E-2
1.889984019E2,8.295080625E-4,4.479140043E-4,-1.643847488E-2
