"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.653746016E0,9.158396721E-2,1.642109632E0,-1.640342355E0
6.705739376E0,2.257712126E0,-7.256040573E-1,-2.694695711E0
6.757733397E0,-2.554073572E0,7.794133186E0,1.275016218E-1
6.809726987E0,-6.287070751E0,-1.935728192E0,5.076732159E0
6.861720347E0,-2.728169918E0,-4.266179085E0,6.011355400E0
6.913713706E0,-1.703749061E0,3.186883777E-2,1.662606001E0
6.965706998E0,-8.546463251E-1,2.669584990E0,-7.087728977E-1
7.017700425E0,9.357997179E-1,2.126525879E0,-2.364217758E0
7.069693684E0,2.145923853E0,-2.576812804E-1,-3.336104155E0
7.121687010E0,2.761065245E0,5.486608148E-1,-4.467426777E0
7.173681195E0,1.529560804E0,1.130204558E0,-2.579853058E0
7.225674718E0,1.072633505E0,1.520547509E0,-1.091785431E0
7.277668045E0,5.198005438E-1,2.510149240E0,-2.154949307E-2
7.329661570E0,1.681055307E0,-6.773456931E-1,9.466719627E-1
7.381656890E0,1.259558320E0,-3.625381231E0,3.669608235E-1
7.433652082E0,-4.985118508E-1,2.365374088E0,-1.070706248E-1
7.485645474E0,-2.381198406E0,-3.650426865E0,2.587455988E0
7.537638800E0,-5.196065426E0,1.790549874E0,6.717515945E0
7.589632126E0,-4.651173592E0,1.970144272E0,7.388856888E0
7.641625385E0,-9.890366197E-1,-3.815360546E0,3.706260026E-1
7.693618811E0,3.634189963E-1,2.621650398E-1,-2.414308548E0
7.745612103E0,1.358518481E0,2.352545977E0,-2.627500772E0
7.797606423E0,2.547873020E0,-3.364542007E0,-3.525472641E0
7.849600015E0,7.433772087E-1,8.040025234E-1,-2.764334440E0
7.901593007E0,1.392116070E0,5.914213657E-1,-2.303131104E0
7.953586500E0,6.877884269E-1,1.977474570E0,-1.784506559E0
8.005579826E0,3.847992718E-1,4.049529552E0,-1.438145995E0
8.057573052E0,2.699566483E-1,4.136272430E0,-1.422874331E0
8.109566511E0,-7.212791592E-2,1.075226665E0,-1.532219291E0
8.161560134E0,-2.100811243E0,-1.129996777E0,-2.298545390E-1
8.213554088E0,-5.078168392E0,-2.205119610E0,2.643655539E0
8.265547447E0,-4.596195698E0,-4.231970787E0,4.101180077E0
8.317540905E0,-3.438606262E0,2.185168982E0,5.174470425E0
8.369534165E0,-3.354108334E-1,-1.192305088E0,-6.318038702E-1
8.421530252E0,1.085461617E0,8.174415231E-1,-2.053898096E0
8.473528743E0,2.155697823E0,-1.039588690E0,-3.024563074E0
8.525524935E0,8.643285036E-1,-1.675499558E0,-1.922562122E0
8.577518428E0,6.700733900E-1,1.777721643E0,-2.296411514E0
8.629511955E0,7.030600309E-1,2.566672266E-1,-2.711189270E0
8.681505247E0,4.629900455E-1,2.576122522E0,-2.472951651E0
8.733498539E0,1.112950683E0,2.777097225E0,-3.154066324E0
8.785491765E0,1.281549454E0,-2.066557109E-2,-1.417987466E0
8.837485454E0,-9.902583361E-1,-6.017529964E0,-1.662944436E0
8.889479507E0,-1.667707920E0,-2.195956707E0,1.142759681E0
8.941472801E0,-4.777623177E0,3.525730968E-1,5.647279739E0
8.993466226E0,-5.419641972E0,2.916374445E0,6.548305988E0
9.045459585E0,-3.725712776E0,7.461822987E0,3.854390383E0
9.097452911E0,9.097310901E-2,1.841862559E0,-1.260384202E0
9.149446104E0,1.239399791E0,8.705868125E-1,-4.438716412E0
9.201439529E0,9.303019643E-1,3.739533722E-1,-4.998879433E0
9.253433847E0,3.233004361E-2,8.107220531E-1,-3.214542150E0
9.305427138E0,-8.862127364E-2,2.171729803E0,-2.283583403E0
9.357420498E0,1.753748298E0,8.376001120E-1,2.753310204E-1
9.409413824E0,7.598705292E-1,-4.027330875E0,-2.463479042E-1
9.461407416E0,-4.327414989E0,-6.848306656E0,-2.231049061E0
9.513403037E0,-6.712843895E0,7.281006813E0,7.426429391E-1
9.565401792E0,-6.571123123E0,1.392265797E0,8.324401379E-1
9.617397217E0,-3.751980305E0,1.359279037E0,6.446902275E0
9.669390643E0,-3.825894833E0,8.166150093E0,8.299045563E0
9.721383836E0,-5.400507450E-1,-2.008420944E0,5.600243092E0
9.773377228E0,2.565175891E-1,-3.351102829E0,-3.360538721E0
9.825370554E0,6.340323091E-1,1.415478587E0,-3.360538721E0
9.877364279E0,1.762300372E0,1.353781223E0,-4.997657776E0
9.929357205E0,1.248562694E0,1.468623877E0,-4.843719959E0
9.981351257E0,8.093506694E-1,1.771002173E0,-3.692849636E0
1.003334505E1,2.931694984E-1,9.328950644E-1,-1.807108641E0
1.008533841E1,9.584017396E-1,-4.861449003E-1,-4.913048744E-1
1.013733153E1,1.536891103E0,-2.405483484E0,4.931087419E-2
1.018932482E1,1.361771375E-1,-1.135494590E0,7.017149925E-1
1.024131808E1,-1.123427033E0,4.978655815E0,5.355286598E0
1.029331164E1,-2.291401386E0,-5.719427109E0,6.972246647E0
1.034530537E1,-8.803026080E-1,2.505872965E0,6.895277977E0
1.039721831E1,-6.310696602E-1,4.606638908E0,-2.469587773E-1
1.044921171E1,-9.426109195E-1,2.176616669E0,-1.303755641E0
1.050120497E1,5.798638240E-2,1.063620210E0,-1.997087598E0
1.055319829E1,1.686553121E0,1.662591994E-1,-3.279904842E0
1.060519311E1,2.510610342E0,8.333240151E-1,-3.573730946E0
1.065718897E1,1.826441288E0,1.047126889E0,-2.722184896E0
1.070918237E1,1.833160758E0,1.172965050E0,-1.455250263E0
1.076117562E1,1.186254501E0,-8.734334707E-1,-9.607505053E-2
1.081316905E1,3.169932663E-1,-3.236547112E-1,9.747717381E-1
1.086516231E1,-4.343709946E-1,-3.487936735E0,2.254534483E0
1.091715557E1,1.807702929E-1,8.308805823E-1,2.699855328E0
1.096914929E1,-1.423361778E0,2.468934059E-1,5.156144619E0
1.102114334E1,-1.904723644E0,9.504556656E0,7.032111168E0
1.107313660E1,-8.815243244E-1,-4.634530544E0,7.377559543E-1
1.112513000E1,-6.707758904E-1,1.052013755E0,-4.283857346E-1
1.117712332E1,1.333472967E0,-9.858326316E-1,-3.885272264E0
1.122911668E1,1.905853748E0,2.403858662E0,-4.993381977E0
1.128111004E1,3.052447796E0,6.531187892E-1,-5.011707306E0
1.133310333E1,1.985266209E0,2.546801090E0,-3.665971518E0
1.138509709E1,6.083759665E-1,1.458239079E0,-1.198686719E0
1.143709111E1,-4.093255401E-1,1.437469721E0,-8.999736905E-1
1.148908440E1,1.029873013E0,5.884568691E0,6.223024726E-1
1.154107769E1,2.496560574E0,-2.116544247E0,-1.833375812E0
1.159307112E1,-1.089218497E0,1.980241835E-1,5.312835574E-1
1.164506611E1,-6.889995098E0,-1.953443289E0,4.032763004E0
1.169706490E1,-5.010973454E0,-3.475719452E0,5.002817154E0
1.174906095E1,-2.448393822E0,1.274368763E0,3.040107250E0
1.180105435E1,-9.945344329E-1,-1.449479342E0,-6.641797423E-1
1.185304781E1,7.971333265E-1,-7.402648330E-1,-1.117441773E0
1.190504100E1,2.348120213E0,-2.527656555E0,-2.098491192E0
1.195703439E1,2.704865456E0,-3.299790382E0,-2.554807663E0
1.200902768E1,2.913781404E0,-4.556016326E-1,-1.967766166E0
1.206102101E1,3.525257587E0,-1.921678185E0,-1.442422032E0
1.211301516E1,3.564963818E0,2.304000407E-1,4.870000854E-2
1.216500872E1,2.038411617E0,-6.089287996E-1,-6.537950635E-1
1.221700204E1,9.999406338E-1,-1.353573442E0,-2.619559288E0
1.226899544E1,-1.318292975E0,4.254169464E0,1.567921877E0
1.232098866E1,-3.536344767E0,-4.589937687E0,4.539781094E0
1.237298212E1,-3.290165901E0,9.005192518E-1,7.868997097E0
1.242497552E1,-2.979846478E0,4.857093334E0,6.647266388E0
1.247696871E1,-1.582797647E0,-5.667791367E-1,1.401155591E0
1.252896260E1,-4.117689729E-1,-8.606052995E-1,-1.769845843E0
1.258095642E1,8.527220488E-1,2.438678026E0,-2.269533634E0
1.263294978E1,2.717693567E0,-2.409148693E0,-3.742940664E0
1.268494300E1,1.863704085E0,2.517803311E-1,-2.731347561E0
1.273693736E1,1.376844525E0,3.770076931E-1,-2.584129095E0
1.278893362E1,7.336033583E-1,5.566021204E-1,-1.573758006E0
1.284092711E1,4.593248665E-1,1.342785597E0,-6.391342878E-1
1.289292043E1,1.361572862E0,-4.586272240E0,-2.750284433E0
1.294491373E1,-2.098978758E0,6.646317959E0,1.247217655E0
1.299690702E1,-4.458140373E0,-3.543525457E0,3.945409536E0
