"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.092796526E1,-3.461999893E1,2.381999969E1,-1.517999935E1
2.098795779E1,-3.750000000E1,1.451999950E1,-1.853999901E1
2.104795026E1,-3.984000015E1,4.920000076E0,-1.535999966E1
2.110794262E1,-4.145999908E1,-5.399999619E-1,-1.103999996E1
2.116793492E1,-4.175999832E1,-3.119999886E0,-2.939999819E0
2.122792748E1,-3.971999741E1,-3.179999828E0,-7.559999943E0
2.128792001E1,-4.097999954E1,-5.039999962E0,-8.880000114E0
2.134791248E1,-3.804000092E1,-1.199999973E-1,-1.673999977E1
2.140790511E1,-3.941999817E1,1.769999886E1,-9.420000076E0
2.146789837E1,-2.568000031E1,3.245999908E1,-1.439999962E1
2.152789147E1,-2.226000023E1,3.659999847E1,-1.200000000E1
2.158788453E1,-2.831999969E1,3.234000015E1,-1.043999958E1
2.164787773E1,-3.684000015E1,2.213999939E1,-1.092000008E1
2.170787070E1,-3.965999985E1,1.007999992E1,-1.488000011E1
2.176786309E1,-3.768000031E1,1.799999923E-1,-2.039999962E1
2.182785552E1,-3.486000061E1,-6.059999943E0,-2.381999969E1
2.188784812E1,-3.113999939E1,-9.359999657E0,-2.627999878E1
2.194784058E1,-3.239999771E1,-8.760000229E0,-2.507999992E1
2.200783318E1,-3.270000076E1,-1.073999977E1,-2.387999916E1
2.206782564E1,-3.605999756E1,5.460000038E0,-2.273999977E1
2.212781804E1,-2.795999908E1,2.484000015E1,-2.279999924E1
2.218781031E1,-2.435999870E1,3.029999924E1,-2.184000015E1
2.224780287E1,-2.885999870E1,2.657999992E1,-2.069999886E1
2.230779533E1,-3.126000023E1,1.943999863E1,-2.345999908E1
2.236778786E1,-3.425999832E1,8.819999695E0,-2.447999954E1
2.242778036E1,-3.443999863E1,1.019999981E0,-2.597999954E1
2.248777366E1,-3.431999969E1,-2.279999971E0,-2.471999931E1
2.254776779E1,-3.486000061E1,-5.940000057E0,-2.063999939E1
2.260776212E1,-3.929999924E1,-9.840000153E0,-1.193999958E1
2.266775645E1,-3.288000107E1,-1.157999992E1,-1.992000008E1
2.272775078E1,-3.773999786E1,3.359999895E0,-2.045999908E1
2.278774438E1,-3.245999908E1,2.321999931E1,-1.950000000E1
2.284773681E1,-2.705999947E1,2.987999916E1,-1.835999870E1
2.290772914E1,-2.795999908E1,2.759999847E1,-2.105999947E1
2.296772164E1,-2.526000023E1,2.171999931E1,-2.915999985E1
2.302771417E1,-2.387999916E1,1.385999966E1,-3.407999802E1
2.308770666E1,-2.213999939E1,7.919999599E0,-3.618000031E1
2.314769926E1,-2.292000008E1,2.639999866E0,-3.647999954E1
2.320769172E1,-1.703999901E1,-1.740000010E0,-3.720000076E1
2.326768406E1,-1.379999924E1,-6.299999714E0,-3.936000061E1
2.332767639E1,-1.781999969E1,-9.420000076E0,-3.684000015E1
2.338766892E1,-2.147999954E1,-9.779999733E0,-3.455999756E1
2.344766138E1,-2.495999908E1,9.300000191E0,-3.402000046E1
2.350765394E1,-2.285999870E1,2.550000000E1,-2.747999954E1
2.356764671E1,-2.129999924E1,2.885999870E1,-2.634000015E1
2.362764004E1,-1.763999939E1,2.400000000E1,-3.047999954E1
2.368763310E1,-1.865999985E1,1.823999977E1,-3.377999878E1
2.374762630E1,-2.285999870E1,1.481999969E1,-3.431999969E1
2.380761943E1,-2.453999901E1,1.223999977E1,-3.323999786E1
2.386761240E1,-2.160000038E1,1.230000019E1,-3.402000046E1
2.392760469E1,-1.505999947E1,1.517999935E1,-3.527999878E1
2.398759716E1,-1.517999935E1,2.087999916E1,-3.354000092E1
2.404758962E1,-2.501999855E1,2.339999962E1,-2.615999985E1
2.410758218E1,-2.663999939E1,2.826000023E1,-2.171999931E1
2.416757462E1,-2.609999847E1,2.585999870E1,-2.321999931E1
2.422756711E1,-2.903999901E1,2.405999947E1,-2.100000000E1
2.428755954E1,-3.293999863E1,2.081999969E1,-2.057999992E1
