"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.564913556E2,-5.046057701E0,3.467321396E0,-3.694939137E0
1.565513480E2,3.324851990E-1,-3.781874418E0,1.170162678E0
1.566113406E2,-1.670844555E0,-9.593309164E-1,-4.105161190E0
1.566713329E2,-8.543014526E-2,-1.320211411E1,3.794404984E0
1.567313252E2,-6.053179741E0,-1.113580227E1,-6.892336845E0
1.567913177E2,3.348752499E0,1.055224514E1,1.906803608E0
1.568513102E2,-1.218461990E0,5.224428177E-1,3.169259071E0
1.569113027E2,1.646238804E0,-1.693351746E1,8.121755123E-1
1.569712953E2,3.216802597E0,-1.084763527E1,5.374111652E0
1.570312888E2,-1.363112450E0,-7.793259621E-1,-2.461247444E-1
1.570912830E2,3.962469101E-2,1.175322533E1,-3.286915541E0
1.571512774E2,-6.205683708E0,1.000065422E1,-2.415472507E0
1.572112716E2,-6.034012794E0,-5.022088885E-1,2.601646185E0
1.572712659E2,-5.146727562E0,-2.096650362E0,-8.175853729E0
1.573312592E2,-2.489627838E1,-2.188814163E0,-1.243534660E1
1.573912517E2,1.250434113E1,-2.599194527E1,3.416492939E0
1.574512440E2,9.455778003E-1,2.236550808E0,-2.689236164E0
1.575112366E2,4.335895538E0,9.242819786E0,2.599701881E-1
1.575712290E2,-8.992443085E-1,-4.876635551E0,4.596674919E0
1.576312216E2,1.401276588E0,-7.816513538E0,1.624301672E0
1.576912141E2,-2.022519112E-1,-7.393197060E0,1.462242126E0
1.577512067E2,-9.127125740E-1,3.729075909E0,1.233789444E0
1.578111989E2,-3.432979107E0,1.123957157E1,-4.883237362E0
1.578711913E2,-5.198232174E0,8.725713730E0,-6.737873077E0
1.579311838E2,3.239355469E1,-2.481678581E1,8.337656021E0
1.579911763E2,-1.259518623E1,4.216806963E-2,-9.386236191E0
1.580511688E2,3.667387962E-1,-1.692036057E1,4.105761528E0
1.581111618E2,9.632648468E0,-1.474653530E1,3.648668289E0
1.581711551E2,-2.284460068E-1,4.374935150E0,-9.892709255E-1
1.582311482E2,-6.863497734E0,-7.536315918E-2,-3.797016621E0
1.582911413E2,-1.028938293E1,-9.568586349E0,-4.145817757E0
1.583511344E2,-2.394740105E0,-9.155022621E0,4.509862900E0
1.584111271E2,2.369608402E0,-7.439501286E0,7.215608597E0
1.584711194E2,-5.945196152E-1,4.180128574E0,-1.335371017E0
1.585311119E2,-2.551720142E0,1.469516277E1,-4.344185352E0
1.585911044E2,-1.173654366E1,1.284344196E1,4.657918930E0
