"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.525940571E2,3.009603500E0,-1.761946869E1,5.260221958E0
1.526460513E2,9.941028595E0,-4.794774628E1,-4.367157459E0
1.526980448E2,1.681259727E1,-1.011102295E1,5.379935265E0
1.527500381E2,5.516408920E0,-1.664021015E0,1.879505754E0
1.528020315E2,2.715107679E0,-4.137306690E0,-1.051086664E0
1.528540247E2,7.594639778E0,-1.352765274E1,3.644086361E0
1.529060182E2,1.408073044E1,-9.809344292E0,6.043149471E0
1.529580115E2,1.073353386E1,-7.051139355E0,9.435836792E0
1.530100047E2,6.215537548E0,-8.810931444E-1,5.727105141E0
1.530619989E2,-1.187560320E0,3.320859194E0,1.300091267E0
1.531139926E2,-7.041562080E0,6.991282463E0,-1.707117915E0
1.531659858E2,8.116591573E-1,6.708757877E0,-1.652049661E0
1.532179792E2,1.737764740E1,-1.505998850E0,1.073592854E1
1.532699744E2,3.067065954E0,-7.156487465E0,-4.508419514E0
1.533219731E2,1.091071033E1,-1.667372894E1,7.060716629E0
1.533739700E2,1.481337833E1,-2.474004173E1,-3.512401104E0
1.534259634E2,3.495641232E0,-8.590658188E0,4.635315895E0
1.534779567E2,3.340013266E0,3.280156374E0,2.554691315E0
1.535299503E2,7.170853138E0,-9.596253395E0,8.777411461E0
1.535819435E2,1.252684593E1,-2.401696968E1,7.048745155E0
1.536339369E2,1.147097015E1,-1.425551224E1,8.485309601E0
1.536859304E2,8.310527802E0,-5.255433083E0,7.300143719E0
1.537379246E2,6.045543671E0,1.980065227E0,2.406246185E0
1.537899178E2,-2.130904645E-1,4.733481407E0,-1.213897347E0
1.538419112E2,-3.361561775E0,1.644866824E0,-4.031958580E0
1.538939045E2,-3.275367975E0,2.705530643E0,-4.386311531E0
1.539458977E2,4.863251114E1,3.703943014E0,1.755961227E1
1.539978912E2,3.033546209E0,1.505998850E0,-1.261782765E0
1.540498846E2,3.787742853E0,-1.769608498E1,7.192401409E0
1.541018782E2,1.107352066E1,-1.760749626E1,8.375173569E0
1.541538722E2,5.882733345E0,-1.398256540E0,4.819674969E0
1.542058656E2,-2.729473352E0,-1.207432747E1,3.246636629E0
1.542578589E2,-3.859570980E0,-1.376229191E1,1.494027495E0
1.543098522E2,1.550292969E1,-1.160983849E1,1.293626690E1
1.543618472E2,1.165532970E1,-6.634535313E0,6.677632332E0
1.544138462E2,6.014418125E0,-4.592218876E0,5.092622280E0
1.544658423E2,3.313676357E0,5.377541065E0,-1.958516836E0
1.545178355E2,-1.659232497E0,7.640130997E0,-2.992843628E0
1.545698289E2,-6.466936111E0,6.086246490E0,3.902668059E-1
1.546218222E2,2.431625557E1,-3.622537851E0,2.607844162E1
1.546738155E2,9.416683197E0,-1.105436707E1,6.050332546E0
1.547258089E2,1.297218132E1,-3.453981018E1,5.832453251E0
1.547778023E2,-6.826077461E0,-2.152213669E1,-2.650462151E0
1.548297961E2,1.522758770E1,-1.084606528E0,6.234691620E0
1.548817898E2,-5.494860649E0,1.364736706E-1,2.183578730E0
1.549337831E2,8.358413696E0,-5.578660488E0,6.648900986E0
1.549857766E2,9.936240196E0,-2.284856415E1,5.542746067E0
1.550377699E2,1.207193375E1,-1.346779537E1,6.581861496E0
1.550897632E2,8.786988258E0,-6.557918549E0,9.742303848E0
1.551417566E2,1.709512234E0,9.529213905E-1,1.225868702E0
1.551937500E2,-4.795732498E0,2.185972929E0,7.613793612E-1
1.552457442E2,-7.247469902E0,3.507612705E0,4.070267081E-2
1.552977376E2,-1.113337755E0,-1.723877788E-1,-2.873129845E-1
1.553497310E2,1.683414650E1,-5.707951069E0,1.891477013E1
1.554017245E2,1.108309841E1,-1.225868702E0,3.888302326E0
1.554537188E2,4.908263385E-1,-2.508002853E1,3.950553417E0
1.555057147E2,6.988888264E0,-1.876872063E1,5.564294815E0
1.555577082E2,4.953754425E0,9.960182905E-1,5.810904980E0
1.556097017E2,-1.484450400E-1,-3.253819466E0,1.161223292E0
1.556616950E2,7.819701672E0,-1.419086647E1,4.798126698E0
1.557136882E2,1.116689777E1,-1.203841400E1,5.188393593E0
