"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.231846263E1,1.922302551E0,1.050814819E0,9.559121704E0
2.271882263E1,2.106569366E0,1.074315948E0,9.606273651E0
2.311921263E1,1.875000916E0,1.045725403E0,9.434281311E0
2.351955992E1,2.135908356E0,1.014590149E0,9.558972015E0
2.391995092E1,2.032772827E0,1.176553345E0,9.414821777E0
2.432044150E1,1.891766052E0,1.066981201E0,9.418863373E0
2.472089250E1,1.946701813E0,6.779402161E-1,1.012554382E1
2.512125350E1,1.853445740E0,5.565426636E-1,9.599537659E0
2.552165367E1,2.181114349E0,1.077908478E0,9.692943420E0
2.592207467E1,2.057321777E0,1.324745178E0,9.205706635E0
2.632254450E1,2.220632172E0,1.417701874E0,9.630074158E0
2.672296550E1,2.084116058E0,7.554789734E-1,9.680519257E0
2.712341750E1,1.901046753E0,6.414161682E-1,9.891430664E0
2.752384725E1,1.853745117E0,8.361611938E-1,9.685608673E0
2.792432925E1,2.105222168E0,1.258582764E0,9.705517273E0
2.832477942E1,2.010020142E0,1.137634277E0,9.509125671E0
2.872523042E1,1.975891113E0,8.021818542E-1,9.843979340E0
2.912568242E1,1.913770294E0,8.819659424E-1,9.573491821E0
2.952614479E1,2.066752167E0,1.049317932E0,9.580527191E0
2.992659579E1,2.066003723E0,1.215771790E0,9.459129639E0
3.032704738E1,1.969005432E0,1.076860657E0,9.643246765E0
3.072746838E1,2.017205200E0,7.412585449E-1,9.676477661E0
3.112795037E1,1.913021851E0,6.971003723E-1,9.837093658E0
3.152839737E1,2.127226410E0,8.017327881E-1,9.807455292E0
3.192881938E1,2.113155670E0,1.092278595E0,9.605076141E0
3.232919550E1,1.937421112E0,9.922865295E-1,9.356143799E0
3.272961650E1,2.122735748E0,1.040785675E0,9.729467468E0
3.313003750E1,1.996099091E0,7.318281555E-1,9.761351166E0
3.353041154E1,2.191742249E0,9.695338440E-1,9.573641510E0
3.393074154E1,2.311193848E0,8.578660583E-1,1.003049149E1
3.433108850E1,2.184108124E0,9.160949707E-1,9.492959290E0
3.473141750E1,2.408790894E0,9.750723267E-1,9.606573029E0
3.513171650E1,1.994302826E0,9.135502625E-1,9.713899841E0
3.553202875E1,2.097737732E0,9.592053223E-1,9.588161316E0
3.593235775E1,2.027683411E0,1.091530151E0,9.419761505E0
3.633272038E1,2.040257263E0,1.128203888E0,9.581125946E0
3.673304937E1,2.068249054E0,1.050515442E0,9.524393921E0
3.713337938E1,1.952389984E0,9.723779297E-1,9.711654510E0
3.753370988E1,1.960323486E0,9.352551270E-1,9.676178284E0
3.793406988E1,2.102378082E0,9.931846619E-1,9.995164948E0
3.833437504E1,2.218087463E0,1.090182953E0,1.035726196E1
3.873470404E1,2.156266022E0,8.418493652E-1,9.596244507E0
3.913503404E1,2.227068787E0,9.169931030E-1,1.014245865E1
3.953540829E1,1.913021851E0,1.149609375E0,9.601034546E0
3.993573829E1,2.294578400E0,1.143771515E0,9.893825684E0
4.033604375E1,1.911075897E0,1.055904236E0,9.228609009E0
4.073637275E1,2.095492401E0,7.376660156E-1,9.644294586E0
4.113667175E1,2.155667267E0,8.560697937E-1,9.582922211E0
4.153698142E1,1.725910950E0,1.083896027E0,9.332043915E0
4.193728042E1,2.052082672E0,1.031954041E0,9.818232880E0
4.233765167E1,1.657952271E0,1.187929688E0,9.321416016E0
4.273795067E1,1.886377258E0,9.273216248E-1,9.439370728E0
4.313824967E1,2.121837616E0,8.533753967E-1,1.000040405E1
4.353851242E1,1.984273682E0,1.095422058E0,9.659562836E0
4.393884242E1,2.205513611E0,1.171763306E0,9.429042206E0
4.433911888E1,2.206411743E0,1.134041748E0,9.368717651E0
4.473944887E1,2.339035950E0,1.034049683E0,9.603130188E0
4.513974788E1,2.038161621E0,9.840536499E-1,9.401349792E0
4.554014950E1,2.343825989E0,1.039887543E0,9.824669495E0
4.594057050E1,2.138453064E0,1.066981201E0,9.479187927E0
4.634096425E1,2.528990936E0,1.091979218E0,1.015593063E1
4.674126325E1,1.875899048E0,6.899153137E-1,9.051227875E0
4.714156225E1,2.324965210E0,6.200106812E-1,1.038764877E1
4.754184313E1,1.981728973E0,9.364526367E-1,9.573192444E0
4.794217313E1,2.412533112E0,9.324110413E-1,9.909243622E0
4.834255479E1,2.215542755E0,7.539820862E-1,9.149273987E0
4.874288379E1,2.073488159E0,1.026116180E0,9.849667511E0
4.914321379E1,1.861977997E0,7.897576904E-1,9.298214264E0
4.954355437E1,2.540966034E0,6.953041077E-1,1.097891922E1
4.994385337E1,1.981579285E0,6.727011108E-1,8.500672760E0
5.034420204E1,2.162552948E0,1.148262177E0,1.009665390E1
5.074450104E1,1.854493561E0,9.469308472E-1,8.860225067E0
5.114483104E1,2.157014465E0,1.241069183E0,9.947114868E0
5.154523088E1,1.971250763E0,1.044228516E0,9.086554413E0
5.194549888E1,2.049687653E0,9.708810425E-1,9.768536224E0
5.234581100E1,2.037113800E0,7.628137207E-1,9.414821777E0
5.274611000E1,2.109263763E0,9.786648560E-1,9.613458710E0
5.314644000E1,2.219284973E0,1.209933929E0,9.455237732E0
5.354672350E1,2.183209991E0,1.059796143E0,9.369466095E0
5.394705350E1,2.220332794E0,7.417076111E-1,9.859247589E0
5.434738538E1,2.183958435E0,9.621990967E-1,9.601633301E0
5.474768437E1,2.053280182E0,1.313817902E0,8.945547638E0
5.514798337E1,2.141147461E0,1.113085327E0,9.358389130E0
5.554827167E1,2.136656799E0,9.851014709E-1,9.752818909E0
5.594853967E1,1.954036560E0,8.897497559E-1,9.338330841E0
5.634889637E1,2.125579834E0,9.921368408E-1,9.618398438E0
5.674919537E1,2.459535370E0,9.556127930E-1,9.956694946E0
5.714949438E1,2.317780151E0,9.798623657E-1,9.655221863E0
5.754977950E1,2.206860809E0,1.142124939E0,9.514664154E0
5.795010950E1,2.299069061E0,9.532177734E-1,9.697434082E0
5.835043554E1,2.357896729E0,8.295748901E-1,9.998158722E0
5.875073454E1,2.057321777E0,9.095086670E-1,9.912087708E0
5.915106354E1,2.196382599E0,1.060245209E0,9.519304504E0
5.955140175E1,2.343676300E0,9.321116638E-1,1.001207977E1
5.995170075E1,2.180964661E0,9.222322083E-1,9.702822876E0
6.035206967E1,2.280657349E0,1.010398865E0,1.011506561E1
6.075236867E1,2.124681702E0,9.557624817E-1,9.383836212E0
6.115275967E1,2.357747040E0,1.113384705E0,9.633966064E0
6.155316504E1,2.211800537E0,9.879455566E-1,9.898016968E0
6.195349404E1,2.286046143E0,9.604028320E-1,9.806706848E0
6.235381904E1,2.370470581E0,9.240284729E-1,9.741741943E0
6.275414804E1,2.343376923E0,1.052760773E0,9.770631866E0
6.315450804E1,2.279459839E0,1.060095520E0,9.753417664E0
6.355484650E1,2.271825714E0,9.379495239E-1,9.890233154E0
6.395520650E1,2.199526062E0,9.134005737E-1,9.610614624E0
6.435561079E1,2.388433228E0,1.027164001E0,1.003797592E1
6.475600079E1,2.159110107E0,1.197360077E0,9.726024628E0
6.515639179E1,2.212099915E0,8.940907288E-1,9.749675446E0
6.555679812E1,2.101629639E0,7.541317749E-1,9.906399536E0
6.595718813E1,2.139650574E0,9.077124023E-1,9.777367859E0
6.635758787E1,2.245181122E0,1.082399139E0,9.575138397E0
6.675797888E1,2.265089722E0,1.157842255E0,1.000115250E1
6.715836888E1,2.331252136E0,1.087039490E0,9.744586029E0
6.755873667E1,2.332449646E0,1.060694275E0,9.717791748E0
6.795912767E1,2.380200348E0,7.738906860E-1,9.734407196E0
6.835951850E1,2.106569366E0,1.008752289E0,9.764494629E0
6.876000050E1,2.405198364E0,1.006956024E0,1.018556900E1
6.916036050E1,2.245779877E0,1.101858673E0,9.501341858E0
6.956076375E1,2.148931274E0,1.019679565E0,1.001058289E1
6.996112475E1,2.343676300E0,1.065634003E0,9.578132172E0
7.036150837E1,2.223027191E0,1.054557037E0,1.002121078E1
7.076189837E1,2.593207397E0,9.271719360E-1,9.873318329E0
7.116222838E1,2.392175446E0,8.821156311E-1,9.836644592E0
7.156258642E1,2.206711121E0,8.084687805E-1,9.640702057E0
7.196294642E1,2.124382324E0,9.833052063E-1,9.749525757E0
7.236328000E1,2.292482758E0,1.069974976E0,9.761800232E0
7.276357900E1,2.261197815E0,9.319619751E-1,9.596394196E0
7.316390800E1,2.157912598E0,8.196954346E-1,9.708361359E0
7.356417112E1,2.022294617E0,7.250921631E-1,9.378447418E0
7.396447012E1,2.443668365E0,9.907896423E-1,9.755662994E0
7.436469800E1,2.120041351E0,1.177152100E0,9.374555511E0
7.476496700E1,2.142195282E0,8.439450073E-1,9.724677429E0
7.516520500E1,2.005679169E0,8.318202209E-1,9.112450562E0
7.556547167E1,2.495161285E0,1.048569489E0,9.840087433E0
7.596570967E1,2.024390259E0,1.203048248E0,9.240135040E0
7.636595138E1,2.516716461E0,9.877958679E-1,9.720935211E0
7.676615938E1,2.023043060E0,1.297501831E0,9.150770874E0
7.716639738E1,2.019450531E0,8.753796387E-1,1.065888474E1
7.756658029E1,1.997146912E0,7.026388550E-1,9.117839355E0
7.796672629E1,2.271077271E0,9.526190186E-1,9.444460144E0
7.836692062E1,2.246678009E0,9.831555176E-1,9.691446533E0
7.876709763E1,2.065404968E0,1.247655487E0,9.218430176E0
7.916721362E1,2.173180847E0,1.042881317E0,9.581874390E0
7.956737204E1,1.895358582E0,9.529183960E-1,9.532926178E0
7.996751804E1,1.858535156E0,1.007704468E0,9.861193542E0
8.036767475E1,2.188449097E0,1.193917236E0,9.446106720E0
8.076782075E1,2.314487000E0,1.158740387E0,1.022014709E1
8.116796775E1,2.010768585E0,1.362766113E0,9.622140656E0
8.156809600E1,2.702180786E0,8.334667969E-1,1.059002792E1
8.196830300E1,1.965412903E0,6.590794373E-1,1.050021469E1
8.236852963E1,2.364932098E0,8.828640747E-1,9.635612640E0
8.276873663E1,2.553988953E0,1.058598633E0,9.795779572E0
8.316897462E1,2.031425629E0,1.094523926E0,8.897647247E0
8.356922754E1,2.445764008E0,9.749226379E-1,9.623487854E0
8.396949554E1,2.106269989E0,1.030457153E0,9.082363129E0
8.436977075E1,2.439177704E0,9.590556335E-1,9.703271942E0
8.477003875E1,2.323318634E0,1.077459412E0,9.377100220E0
8.517030775E1,2.314636688E0,1.123114471E0,9.386380920E0
8.557057042E1,2.214045868E0,1.113534393E0,9.298064575E0
8.597083942E1,2.301464081E0,9.138496399E-1,9.946067047E0
8.637106792E1,2.248773651E0,9.427395630E-1,9.198222198E0
8.677127592E1,2.472258911E0,9.304650879E-1,9.840237122E0
8.717148292E1,2.376607819E0,1.188977509E0,9.506431274E0
8.757166013E1,2.331401825E0,1.121767273E0,9.829010468E0
8.797183712E1,2.415377197E0,1.022823029E0,9.359586639E0
8.837206229E1,2.285746765E0,1.022972717E0,1.006252487E1
8.877220829E1,2.537523193E0,1.098266144E0,9.661658478E0
8.917241629E1,2.312840424E0,1.001716919E0,9.742490387E0
8.957259850E1,2.361938324E0,1.290017395E0,9.789492645E0
8.997277550E1,2.414029999E0,1.353036346E0,9.512867889E0
9.037293204E1,2.465373230E0,1.323397980E0,9.544452209E0
9.077307904E1,2.352507935E0,1.152752838E0,9.625583496E0
9.117325604E1,2.227368164E0,9.951306152E-1,9.680070190E0
9.157344300E1,2.244282990E0,9.719288635E-1,9.240584106E0
9.197362000E1,2.479593658E0,7.511380005E-1,9.697583771E0
9.237381063E1,2.203717346E0,1.202449493E0,9.551188202E0
9.277395663E1,2.469564514E0,1.394051056E0,9.675878906E0
9.317410363E1,2.328557739E0,1.235830078E0,9.355095978E0
9.357424079E1,2.490970001E0,1.102457428E0,9.781858521E0
9.397435679E1,2.262395325E0,1.205143890E0,9.487720184E0
9.437450913E1,2.420466614E0,1.035396881E0,9.738299103E0
9.477468612E1,2.392774200E0,1.059197388E0,9.599837036E0
9.517483212E1,2.163151703E0,8.208929443E-1,9.842033386E0
9.557498463E1,2.203417969E0,7.577243042E-1,9.616452484E0
9.597510063E1,2.452200623E0,1.029259644E0,9.871072998E0
9.637523800E1,2.531984711E0,1.365011444E0,9.516909485E0
9.677532400E1,2.292333069E0,1.460512848E0,9.238488464E0
9.717544000E1,2.320324860E0,7.152127075E-1,9.731263733E0
9.757556363E1,1.988914032E0,8.158035278E-2,9.707163849E0
9.797564862E1,2.098486176E0,4.697232056E-1,9.773176575E0
9.837577829E1,2.186353455E0,1.470242615E0,9.384884033E0
9.877583329E1,2.320923615E0,1.640438690E0,9.491462402E0
9.917591929E1,2.337688751E0,9.116043091E-1,9.706116028E0
9.957600775E1,2.262245636E0,3.549119568E-1,9.691596222E0
9.997609275E1,2.252216492E0,3.740721130E-1,1.021865021E1
1.003761555E2,2.186952209E0,9.484277344E-1,9.711205444E0
1.007762415E2,2.351759491E0,1.549877014E0,9.271419983E0
1.011762965E2,2.635269928E0,1.497036896E0,9.224118347E0
1.015763645E2,2.361938324E0,1.088686066E0,9.466314697E0
1.019764495E2,2.277513885E0,5.761518860E-1,9.699829102E0
1.023766200E2,2.298170929E0,4.632865906E-1,9.792785797E0
1.027767670E2,2.426005096E0,9.645941162E-1,9.607620850E0
1.031769130E2,2.436483307E0,1.253942413E0,9.095086670E0
1.035771220E2,2.545905762E0,1.223405914E0,9.974058838E0
1.039772690E2,2.278711395E0,8.940907288E-1,9.299411774E0
1.043774549E2,2.553988953E0,9.024732971E-1,9.968220978E0
1.047775399E2,2.219135284E0,8.381071472E-1,9.643097076E0
1.051776259E2,2.376158752E0,9.701325989E-1,9.951755219E0
1.055776852E2,2.204166412E0,8.490344238E-1,9.303902435E0
1.059777402E2,2.555336151E0,1.008452911E0,9.617051239E0
1.063777910E2,2.529140625E0,8.657995605E-1,9.577234039E0
1.066777790E2,2.396516418E0,1.105900269E0,9.468709717E0
1.070778040E2,2.483784943E0,1.125509491E0,9.674232330E0
1.074779280E2,2.293530579E0,1.148411865E0,9.244326324E0
1.078779520E2,2.458487549E0,8.782237244E-1,9.572294312E0
1.082779760E2,2.318378906E0,8.571176147E-1,9.523795166E0
1.086780305E2,2.398162994E0,1.064286804E0,9.892628174E0
1.089780185E2,2.348616028E0,1.210233307E0,9.207502899E0
1.094780021E2,2.376907196E0,1.094374237E0,9.519603882E0
1.097779891E2,2.196382599E0,1.051712952E0,9.319919128E0
1.100779471E2,2.379601593E0,9.966275024E-1,9.847571869E0
1.103779452E2,2.422562256E0,1.185384979E0,9.949809265E0
1.107780612E2,2.278861084E0,1.058149567E0,9.931098175E0
1.111781472E2,2.394121399E0,9.291178894E-1,9.514514465E0
1.115782678E2,2.521805878E0,9.283694458E-1,9.528585205E0
1.118782257E2,2.406096497E0,1.020727386E0,9.786798248E0
1.121782127E2,2.339035950E0,1.129102020E0,9.532477112E0
1.124781521E2,2.483485565E0,1.030906219E0,9.706864471E0
1.128781761E2,2.312840424E0,8.554710388E-1,9.655820618E0
1.131781641E2,2.371668091E0,9.791139221E-1,9.624984741E0
1.135781762E2,2.356848907E0,1.223405914E0,9.708960114E0
1.138781642E2,2.566712494E0,1.375339966E0,9.324110413E0
1.141781512E2,2.483784943E0,1.126856689E0,9.664053497E0
1.144781503E2,2.517015839E0,1.124012604E0,9.193731537E0
1.147781383E2,2.514620819E0,7.948471069E-1,9.493258667E0
1.150780953E2,2.265538788E0,9.145980835E-1,9.665700073E0
1.153780595E2,2.409838715E0,1.083896027E0,9.339228973E0
1.156780175E2,2.497705994E0,1.291813660E0,9.741592255E0
1.159780055E2,2.329605560E0,1.122216339E0,9.478439484E0
1.162779625E2,2.654280396E0,1.151255951E0,9.645192719E0
1.165779319E2,2.617906036E0,7.801776123E-1,9.510173492E0
1.168778589E2,2.235601044E0,1.071022797E0,9.432185669E0
1.171777549E2,2.653531952E0,8.740324402E-1,9.796827393E0
1.174777209E2,2.153122559E0,1.135089569E0,9.591005402E0
1.177777089E2,2.656076660E0,1.052461395E0,9.961185608E0
1.181777639E2,2.355501709E0,1.287173309E0,9.649683380E0
1.186777274E2,2.706072693E0,1.182540894E0,1.009964767E1
1.191776964E2,2.187550964E0,1.109941864E0,9.213041382E0
1.194776317E2,2.675835571E0,1.017733612E0,1.000743942E1
1.199776017E2,2.152523804E0,9.753717041E-1,9.164392548E0
1.202775587E2,2.500250702E0,9.238787842E-1,9.865235138E0
1.205775000E2,2.327509918E0,1.012045441E0,9.311237183E0
1.208774580E2,2.484234009E0,8.738827515E-1,9.883646851E0
1.211774150E2,2.348466339E0,1.059496765E0,9.688452759E0
1.216773455E2,2.328707428E0,1.045426025E0,9.603429565E0
1.219773035E2,2.360291748E0,1.087787933E0,1.002091141E1
1.222772605E2,2.451152802E0,1.071172485E0,9.400152283E0
1.225772110E2,2.404749298E0,1.020727386E0,9.325457611E0
1.228771370E2,2.461930389E0,8.952882385E-1,9.664502563E0
1.231770640E2,2.425256653E0,8.309220886E-1,9.652826843E0
1.234770064E2,2.289488983E0,8.994795227E-1,9.628577271E0
1.237769334E2,2.388433228E0,1.017883301E0,9.535470886E0
1.240768904E2,2.532733154E0,1.091530151E0,9.476194153E0
1.243768712E2,2.569706268E0,1.151705017E0,9.447902985E0
1.246767972E2,2.373763733E0,1.006357269E0,9.518406372E0
1.249767242E2,2.510130157E0,1.023421783E0,9.565857697E0
1.252766512E2,2.406545563E0,8.821156311E-1,9.255852356E0
1.255766236E2,2.658621368E0,1.203347626E0,9.564211121E0
1.258765816E2,2.819087677E0,9.824070740E-1,9.883197784E0
1.261765076E2,2.548899536E0,9.485774231E-1,9.635762329E0
1.264764894E2,2.292033691E0,9.602531433E-1,9.571695557E0
1.269764894E2,2.547851715E0,9.916877747E-1,9.513766022E0
1.274764982E2,2.538121948E0,1.008602600E0,9.724228363E0
1.278765222E2,2.455942841E0,9.253756714E-1,9.470206604E0
1.282765472E2,2.324366455E0,1.190624084E0,9.617500305E0
1.286766006E2,2.583777008E0,6.945556641E-1,9.625134430E0
1.289765886E2,2.389780426E0,8.111631775E-1,9.335486755E0
1.292765456E2,2.597398682E0,9.563612366E-1,1.001058289E1
1.297765098E2,2.557731171E0,1.100212097E0,9.260642395E0
1.300764668E2,2.656076660E0,9.954299927E-1,9.948013000E0
1.303764375E2,2.672243042E0,9.416917419E-1,9.702074432E0
1.306764255E2,2.211950226E0,9.388476562E-1,9.529034271E0
1.309763825E2,2.402054901E0,1.017134857E0,9.745334473E0
1.312763405E2,2.395618286E0,1.015787659E0,9.578132172E0
1.316763555E2,2.307301941E0,9.976753235E-1,9.324260101E0
1.319763425E2,2.368075562E0,1.069376221E0,9.675579529E0
1.322763305E2,2.601739655E0,9.288185120E-1,9.641749878E0
1.325763052E2,2.404150543E0,8.469387817E-1,9.502689056E0
1.329763292E2,2.534529419E0,9.219328308E-1,9.974358215E0
1.333763675E2,2.190993805E0,1.117426300E0,9.156159668E0
1.337763915E2,2.403851166E0,1.151705017E0,9.710906067E0
1.341764465E2,2.291135559E0,1.070573730E0,9.356892242E0
1.345764760E2,2.351909180E0,8.810678101E-1,9.501940613E0
1.350764760E2,2.482288055E0,9.895921326E-1,9.700577545E0
1.354765176E2,2.306703186E0,1.164727936E0,9.656569061E0
1.358766026E2,2.326761475E0,8.746311951E-1,9.623188477E0
1.362766576E2,2.363285522E0,6.195616150E-1,9.032516785E0
1.366766970E2,2.492017822E0,7.117698669E-1,9.858948212E0
1.371766970E2,2.171534271E0,1.044677582E0,9.245374146E0
1.375767581E2,2.733615417E0,1.371148682E0,9.873917084E0
1.379767821E2,2.295326843E0,9.764195251E-1,9.534572754E0
1.383768204E2,2.658321991E0,9.684860229E-1,9.690698090E0
1.387768444E2,2.450554047E0,6.815327454E-1,9.704469452E0
1.390768324E2,2.600093079E0,9.086105347E-1,9.782756653E0
1.393768525E2,2.392325134E0,1.160536652E0,9.760153656E0
1.397769075E2,2.492017822E0,9.539662170E-1,9.566606140E0
1.401769315E2,2.266736298E0,1.040785675E0,9.428593140E0
1.405770254E2,2.536026306E0,9.626481628E-1,9.796378326E0
1.408769834E2,2.577190704E0,9.288185120E-1,9.470206604E0
1.411769404E2,2.533930664E0,8.945397949E-1,9.715995483E0
1.414768766E2,2.435136108E0,9.404942322E-1,9.506281586E0
1.417768026E2,2.541265411E0,8.183482361E-1,9.671388245E0
1.420767296E2,2.619702301E0,9.196875000E-1,9.840386810E0
1.423766663E2,2.336042175E0,1.112636261E0,9.479187927E0
1.428766353E2,2.305805054E0,1.095422058E0,9.060658264E0
1.431766233E2,2.628234558E0,9.243278503E-1,9.957443390E0
1.436766338E2,2.287243652E0,9.720785522E-1,9.478289795E0
1.439765917E2,2.637664948E0,9.012757874E-1,9.996362457E0
1.442765788E2,2.471809845E0,1.003962250E0,9.418414307E0
1.446765913E2,2.739453278E0,1.182391205E0,9.753866730E0
1.449765793E2,2.388882294E0,1.185834045E0,9.448501740E0
1.453766367E2,2.628833313E0,1.090931396E0,9.711355133E0
1.457767218E2,2.445464630E0,8.749305725E-1,9.377249908E0
1.461767468E2,2.496957550E0,8.231382751E-1,9.861941986E0
1.465768421E2,2.571352844E0,1.025517426E0,9.960886230E0
1.469768971E2,2.344424744E0,1.056053925E0,9.722731476E0
1.473769680E2,2.757266235E0,1.002315674E0,9.920470276E0
1.477769930E2,2.445913696E0,1.023421783E0,9.725575562E0
1.481770780E2,2.591411133E0,5.783972168E-1,9.741143188E0
1.485771754E2,2.529589691E0,9.680369568E-1,1.002914429E1
1.489772914E2,2.311642914E0,9.880952454E-1,9.331744537E0
1.493774504E2,2.698139191E0,8.198451233E-1,9.490414581E0
1.497775964E2,2.456242218E0,9.942324829E-1,9.862391052E0
1.501778044E2,2.535577240E0,8.605604553E-1,9.627529449E0
1.505780477E2,2.343975677E0,7.923023987E-1,9.734407196E0
1.509782247E2,2.470911713E0,9.568103027E-1,9.466614075E0
1.513784105E2,2.488874359E0,9.446855164E-1,9.577832794E0
1.517786175E2,2.406844940E0,1.128802643E0,9.788145447E0
1.521788255E2,2.262545013E0,8.506809998E-1,9.593250732E0
1.525790429E2,2.505040741E0,8.246351624E-1,9.527088318E0
1.529792199E2,2.283800812E0,3.986210632E-1,9.508077850E0
1.533794589E2,2.245929565E0,8.807684326E-1,9.291328583E0
1.537796649E2,2.516117706E0,1.048569489E0,9.682315521E0
1.541798419E2,2.613115997E0,1.228345642E0,9.634265442E0
1.545800663E2,2.182910614E0,7.985893250E-1,9.761500854E0
1.549803043E2,2.618953857E0,4.340972900E-1,9.706714783E0
1.553804813E2,2.319576416E0,5.583389282E-1,9.543703766E0
1.557806723E2,2.461032257E0,6.083349609E-1,1.033510803E1
1.561809102E2,2.066303101E0,1.213825836E0,9.433383179E0
1.565811330E2,2.483485565E0,1.039139099E0,9.975705414E0
1.569813100E2,2.327210541E0,9.261241150E-1,9.715097351E0
1.573815480E2,2.870879974E0,6.753955078E-1,1.007060806E1
1.577817504E2,2.478096771E0,8.842112732E-1,9.488318939E0
1.581819574E2,2.441572723E0,1.057251434E0,9.401649170E0
1.585821798E2,2.687810669E0,1.051563263E0,9.405690765E0
1.589824177E2,2.196981354E0,9.098080444E-1,9.645492096E0
1.593826557E2,2.495460663E0,6.586303711E-1,9.911638641E0
1.597829011E2,2.472109222E0,6.884184265E-1,9.462123413E0
1.601832301E2,2.347119141E0,1.087338867E0,9.410929871E0
1.605835575E2,2.596949615E0,8.331674194E-1,9.478289795E0
1.609839175E2,2.332449646E0,9.018745422E-1,9.460177460E0
1.613843085E2,2.579585724E0,8.255332947E-1,9.949060822E0
1.617846654E2,2.464026031E0,6.080355835E-1,1.002944366E1
1.621849954E2,2.528392181E0,8.081694031E-1,9.880054321E0
1.625853492E2,2.697241058E0,4.646337891E-1,9.925859070E0
1.629856182E2,2.073937225E0,1.138233032E0,8.957822113E0
1.633858862E2,2.592908020E0,6.554869080E-1,9.758058014E0
1.637861865E2,2.237546997E0,8.991801453E-1,9.211993561E0
1.641864545E2,2.272723846E0,8.216413879E-1,9.644444275E0
1.645867586E2,2.490071869E0,8.698411560E-1,9.637408905E0
1.649870576E2,2.197729797E0,1.011296997E0,9.670490112E0
1.653873266E2,2.540217590E0,8.419990540E-1,9.735604706E0
1.657876306E2,2.292183380E0,7.450007629E-1,9.635163574E0
1.661879296E2,2.518961792E0,8.969348145E-1,9.580826569E0
1.665882444E2,2.568209381E0,1.230141907E0,9.488768005E0
1.669885434E2,2.617906036E0,9.216334534E-1,1.011371841E1
1.673888124E2,2.488874359E0,7.699987793E-1,1.003992188E1
1.677891545E2,2.306104431E0,7.342231750E-1,9.426347809E0
1.681894535E2,2.555036774E0,7.635621643E-1,9.443112946E0
1.685896885E2,2.161804504E0,1.365610199E0,9.058862000E0
1.689899565E2,2.585573273E0,1.219663696E0,9.262588348E0
1.693902255E2,2.668800201E0,7.806266785E-1,9.593550110E0
1.697904988E2,2.560275879E0,9.202862549E-1,9.788444824E0
1.701907978E2,2.357447662E0,6.342311096E-1,9.739795990E0
1.705910726E2,2.642754364E0,7.478448486E-1,9.871372375E0
1.709913406E2,2.478545837E0,9.743238831E-1,9.832303619E0
1.713916396E2,2.474204865E0,1.048120422E0,9.773475952E0
1.717919430E2,2.385888519E0,8.655001831E-1,9.481732635E0
1.721922420E2,2.471809845E0,7.806266785E-1,9.856852570E0
1.725924966E2,2.189047852E0,8.105644226E-1,9.585466919E0
1.729928256E2,2.618055725E0,9.062155151E-1,1.001417542E1
1.733931246E2,2.405946808E0,9.695338440E-1,9.345665588E0
1.737934928E2,2.463876343E0,7.622149658E-1,9.536967773E0
1.741937618E2,2.415975952E0,7.824229431E-1,9.573042755E0
1.745940991E2,2.730921021E0,8.728349304E-1,9.580826569E0
1.749943981E2,2.289339294E0,9.684860229E-1,9.328750763E0
1.753946971E2,2.279160461E0,9.928852844E-1,9.148974609E0
1.757950328E2,2.435884552E0,8.659492493E-1,9.518406372E0
1.761953618E2,2.424657898E0,9.479786682E-1,9.657766571E0
1.765956705E2,2.645897827E0,8.976832581E-1,9.862241364E0
1.769959395E2,2.542911987E0,8.452922058E-1,9.723629608E0
1.773962085E2,2.362088013E0,1.068328400E0,9.367370453E0
1.777964854E2,2.719095612E0,8.340655518E-1,9.741143188E0
1.781967844E2,2.255210266E0,1.038390656E0,9.480984192E0
1.785970730E2,2.423759766E0,9.686357117E-1,9.376800842E0
1.789973720E2,2.538870392E0,8.077203369E-1,9.874964905E0
1.793976410E2,2.388882294E0,9.690847778E-1,9.381890259E0
1.797979180E2,2.696043549E0,8.713380432E-1,9.842931519E0
1.801982170E2,2.201172638E0,9.388476562E-1,9.373657379E0
1.805985200E2,2.538870392E0,4.540058899E-1,9.639953613E0
1.809987880E2,2.530487823E0,8.824150085E-1,9.044342194E0
1.813990260E2,2.633174286E0,1.062490540E0,9.656119995E0
1.817993019E2,2.641856232E0,9.848020935E-1,9.347910919E0
1.821996009E2,2.721041565E0,8.463400269E-1,1.005414230E1
1.825998490E2,2.545756073E0,8.147557068E-1,9.503886566E0
1.830001170E2,2.179168396E0,1.440753937E0,9.342222748E0
1.834004160E2,2.960543518E0,1.203497314E-1,9.794132996E0
1.838007518E2,2.450853424E0,9.345066833E-1,9.778715057E0
1.842010508E2,2.607128448E0,9.454339600E-1,9.658365326E0
1.846013854E2,2.628833313E0,6.225553894E-1,1.000264938E1
1.850016844E2,2.432890778E0,7.553292847E-1,9.813442841E0
1.854019534E2,2.608325958E0,7.191046143E-1,9.826316071E0
1.858022288E2,2.439926147E0,9.445358276E-1,9.674082642E0
1.862025278E2,2.153122559E0,9.786648560E-1,9.413025513E0
1.866028389E2,2.587668915E0,7.741900635E-1,9.894574127E0
1.870031389E2,2.251617737E0,7.054829407E-1,9.604028320E0
1.874034379E2,2.563569031E0,7.994874573E-1,9.924811249E0
1.878037241E2,2.274969177E0,8.434959412E-1,9.717342682E0
