"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.559481577E1,9.602344036E-1,-6.364177465E-1,1.613125801E0
1.564680913E1,1.555827975E0,-1.726201296E0,7.511950731E-1
1.569880229E1,8.930391669E-1,4.203791618E-1,1.340680003E0
1.575079627E1,1.354853272E0,1.224888682E0,1.193461418E0
1.580278996E1,1.754359126E0,-1.453755498E0,5.062380433E-1
1.585478326E1,1.652344704E0,-1.679775596E0,7.053801417E-1
1.590677665E1,1.568045259E0,-1.181309581E0,1.550817609E0
1.595877137E1,1.896690845E0,-2.219780445E0,1.426201224E0
1.601077012E1,2.181964874E0,-2.244215012E0,1.890458703E0
1.606276698E1,2.412261009E0,-1.454977155E0,1.907562971E0
1.611476098E1,7.000057101E-1,-1.624186873E0,3.461913764E-1
1.616675447E1,-2.555295229E0,1.591407895E0,-9.830514193E-1
1.621874763E1,-6.849066734E0,-4.830905795E-1,-2.311072588E0
1.627074092E1,-8.258333206E0,8.773063421E-1,-2.765556097E0
1.632273435E1,-2.418461323E0,4.485076427E0,-3.672992289E-1
1.637472784E1,-6.347348094E-1,8.400436044E-1,3.394718766E-1
1.642672206E1,6.409504265E-2,3.025719404E0,1.792720318E0
1.647871549E1,1.444039702E0,-5.081360340E-1,1.067623258E0
1.653070854E1,2.621787786E0,-5.704442859E-1,1.433531523E0
1.658270197E1,2.302916288E0,-8.758769035E-1,1.239887238E0
1.663469540E1,2.301694393E0,-2.712748766E0,6.919410825E-1
1.668668876E1,2.254657745E0,-1.906406641E0,1.384051442E0
1.673868202E1,2.523438454E0,-2.187404633E0,8.611507416E-1
1.679067597E1,2.722580671E0,-1.679164648E0,9.149069190E-1
1.684266972E1,2.161806345E0,-6.461915970E-1,1.231945992E0
1.689466312E1,1.175915590E-3,-1.002936840E0,5.175433680E-2
1.694665644E1,-3.910194397E0,-1.331582427E0,-1.752130747E0
1.699864970E1,-7.519186020E0,1.226721287E0,-1.697152853E0
1.705064436E1,-7.451379776E0,7.887309194E-1,-1.925616503E0
1.710264311E1,-3.096521616E0,1.284142613E0,-2.589627028E0
1.715463973E1,-4.508643746E-1,1.125030518E-1,1.264932752E0
1.720663303E1,2.055515528E0,-2.240836918E-1,1.435364127E0
1.725862642E1,1.694494367E0,8.027807474E-1,1.541654706E0
1.731061971E1,3.777544975E0,8.443196416E-1,7.609688640E-1
1.736261304E1,4.436057568E0,2.249022573E-1,1.796996355E0
1.741460640E1,3.930871964E0,-1.787898660E0,2.670885995E-2
1.746659969E1,2.827649355E0,-1.168481350E0,-2.927736640E-1
1.751859345E1,1.822776079E0,-4.837014079E-1,6.550308317E-3
1.757058744E1,1.497795820E0,-7.598124743E-1,8.657365292E-2
1.762258063E1,1.626688361E0,-7.353779078E-1,3.480239809E-1
1.767457422E1,-1.011638641E0,1.024524927E0,-7.286217809E-2
1.772656765E1,-5.884510517E0,2.942537889E-2,-1.113776565E0
1.777844612E1,-8.225956917E0,8.684670925E-2,-1.798556566E0
1.783043958E1,-6.764767647E0,6.119037420E-2,-2.019078970E0
1.788243290E1,-1.208337307E0,5.737062693E-1,3.584086895E-1
1.793442709E1,1.156322122E0,-1.173979163E0,2.723679066E0
1.798642051E1,3.033510923E0,-9.161940217E-1,4.506493509E-1
1.803841390E1,3.674308538E0,1.194956303E0,1.863580704E0
1.809040716E1,3.642543793E0,-1.936949849E0,8.031185865E-1
1.814240119E1,3.357269526E0,-1.990095139E0,3.333632350E-1
1.819439748E1,2.320020437E0,-1.993149400E0,-5.945410728E-1
1.824639124E1,4.465990067E0,-2.830034971E0,-5.817129612E-1
