"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.550488313E2,-1.558672905E1,-2.813512421E1,-5.719922543E0
2.551008246E2,-7.513234138E0,-1.728666496E1,4.094210148E0
2.551528178E2,2.348783493E0,-1.250769138E1,7.534782887E0
2.552048119E2,-1.728666425E0,-7.209161282E0,7.685622215E0
2.552568056E2,-3.574652195E0,-3.328042030E0,2.937775135E0
2.553087989E2,-5.705556870E0,-4.649681568E0,8.250671387E0
2.553607923E2,-3.727885962E0,-6.067092419E0,7.728719234E0
2.554127856E2,-7.462954521E0,1.053480953E-1,7.422251701E0
2.554647790E2,-4.836435020E-1,2.358360767E0,1.173194695E1
2.555167723E2,-1.436564922E0,-1.245022893E0,6.131737709E0
2.555687656E2,-4.580247879E0,2.762993097E0,3.742251635E0
2.556207597E2,3.644086361E0,4.283357620E0,-1.095380688E1
2.556727534E2,1.075508213E1,7.553936958E0,-3.193962574E0
2.557247466E2,2.013585091E0,-7.082264900E0,1.413819313E1
2.557767399E2,-2.358360767E0,-3.967073822E1,6.842837334E0
2.558287347E2,-1.033847904E1,-2.626519394E1,2.832427025E0
2.558807334E2,-5.844424725E0,-1.508153725E1,6.316096783E0
2.559327303E2,-1.834014535E0,-9.725543976E0,1.069283104E1
2.559847243E2,-2.162030220E0,-7.984906673E0,6.639324188E0
2.560367176E2,-3.234665155E0,-7.331269264E0,9.122186661E0
2.560887110E2,-4.541939259E0,-6.505244732E0,5.020794392E0
2.561407043E2,-4.309694767E0,-9.076695442E0,5.770202279E-1
2.561926977E2,-3.495641351E-1,9.672870040E-1,9.031204224E0
2.562446911E2,6.895511150E-1,5.490072250E0,6.933819771E0
2.562966853E2,-6.447782040E0,4.075055599E0,5.073468208E0
2.563486787E2,-4.735875607E0,-2.377514839E0,-3.818868399E0
2.564006720E2,-2.686376333E0,-3.071854591E0,2.126116037E0
2.564526653E2,-2.557085514E0,-1.511984539E1,9.723150253E0
2.565046587E2,-3.411841631E0,-1.291950703E1,-9.026415944E-1
2.565566519E2,-1.044622135E1,-6.967339516E0,-1.374313712E0
2.566086454E2,-5.700768471E0,-1.723638344E1,8.456578255E0
2.566606390E2,2.463708878E0,-9.658504486E0,1.142787361E1
2.567126331E2,-9.490905762E0,-1.280937004E1,8.887548447E0
2.567646263E2,-7.410280704E0,-9.196409225E0,6.182017326E0
2.568166199E2,-1.379102230E0,-3.905062199E0,6.481301785E0
2.568686131E2,1.221080124E-1,1.556278616E-1,3.749434233E0
2.569206075E2,-1.005595446E0,-6.153286099E-1,7.776604652E0
2.569726064E2,1.570644259E0,6.431022167E0,-2.638490915E0
2.570246029E2,4.003227711E0,1.230657220E0,-3.308887720E0
2.570765963E2,2.312869549E0,-4.656864643E0,6.019207001E0
2.571285899E2,-4.314483166E0,-2.170410156E1,1.812944794E1
2.571805831E2,5.363175869E-1,-3.158766747E1,4.072661400E0
2.572325763E2,-1.416931820E1,-9.361614227E0,2.753416002E-1
2.572845697E2,-3.648874760E0,-2.583422422E0,5.016005516E0
2.573365630E2,8.260248303E-1,2.753416002E-1,4.503631115E0
2.573885568E2,6.009629965E-1,2.202732861E-1,3.715914488E0
2.574405507E2,-1.718849945E1,-1.236642933E1,7.783787251E0
2.574925440E2,-1.106394386E1,-1.034566116E1,1.146139336E1
2.575445374E2,-8.719948769E0,-1.300330639E1,1.307513428E1
2.575965308E2,-3.251425266E0,2.669616461E0,7.968146324E0
2.576485241E2,3.821262598E0,2.264983892E0,-8.921068192E0
2.577005174E2,1.034087276E1,1.044382668E1,-6.136526108E0
2.577525111E2,6.095823765E0,3.849993944E0,1.855562925E0
2.578045047E2,5.171633363E-1,-2.819019127E1,1.495942879E1
2.578564984E2,-2.772570133E0,-3.982636642E1,-6.225114316E-2
2.579084918E2,-1.176546669E1,-1.558672905E1,1.113337755E0
2.579604850E2,1.417410731E0,-1.375271416E1,8.858817101E0
2.580124790E2,4.213923812E-1,-2.825244188E0,3.838022470E0
2.580644755E2,-4.692778587E0,1.477267504E0,4.905869007E0
2.581164692E2,-4.000833035E0,2.379909277E0,6.265817165E0
2.581684623E2,5.889915824E-1,8.284190893E-1,6.447782040E0
2.582204558E2,-1.364736676E0,1.048692346E0,5.863578796E0
2.582724491E2,-4.003227711E0,3.404658794E0,9.577098846E0
2.583244424E2,-6.399896622E0,2.406246185E0,6.067092419E0
2.583764359E2,5.126142502E0,6.153286457E0,-7.015225291E-1
2.584284300E2,8.195602417E0,2.185972929E0,-5.291347504E-1
2.584804235E2,-1.752609134E0,-1.356835556E1,1.222037888E1
2.585324169E2,2.154847383E0,-2.041358757E1,1.029538155E0
2.585844102E2,-5.152479172E0,-2.246308708E1,3.931399345E0
2.586364034E2,-7.113390446E0,-7.656890869E0,-2.394274712E0
2.586883969E2,-8.176448822E0,-1.045819283E1,1.499773693E1
2.587403901E2,-2.956929445E0,-9.830892563E0,1.226587009E1
2.587923834E2,-3.047911882E0,-3.246636629E0,1.111422348E1
2.588443776E2,1.211503029E0,-3.548315287E0,7.819701672E0
2.588963712E2,-2.746233225E0,-3.222693920E0,2.961717844E0
2.589483645E2,-4.972908974E0,7.182824425E-3,5.334444046E0
2.590003578E2,6.775797844E0,1.743032098E0,-4.819674969E0
2.590523519E2,9.608224869E0,8.777411461E0,-1.252923965E1
2.591043504E2,1.755003452E0,-9.481328130E-1,7.103813171E0
2.591563474E2,7.015225291E-1,-9.107821465E0,1.262261677E1
2.592083415E2,-2.954535007E0,-3.511682892E1,1.717413330E1
2.592603344E2,-6.320885420E-1,-1.963305283E1,-3.284945011E0
2.593123278E2,-8.451789856E0,-1.309189510E1,4.005621910E0
2.593643212E2,-4.379128456E0,-5.660065651E0,6.761432171E0
2.594163146E2,-5.593026161E0,-4.364762783E0,3.284945011E0
2.594683079E2,-6.229903221E0,-7.671256542E0,1.218925285E1
2.595203013E2,-4.795732498E0,-7.812518597E0,1.231375504E1
2.595722954E2,1.941756845E0,-8.384750366E0,7.506051540E0
2.596242889E2,-2.588211060E0,-8.229122162E0,8.590658188E0
2.596762822E2,-2.176395893E0,2.906649590E0,-1.022355318E0
2.597282755E2,9.146129489E-1,4.070267200E0,-7.793364525E0
2.597802690E2,1.044861507E1,7.795758724E0,-9.217957854E-1
2.598322621E2,6.759037971E0,2.772570133E0,3.215511084E0
2.598842556E2,-1.110943556E0,-2.502017212E1,2.139284515E1
2.599362493E2,-1.423156929E1,-3.428841019E1,5.073468208E0
2.599882432E2,-1.024749660E1,-1.774636459E1,3.272973776E0
2.600402365E2,-9.840469360E-1,-8.530800819E0,6.900300026E0
2.600922299E2,-1.915419847E-1,-5.322473049E0,5.037554264E0
2.601442236E2,-3.426207304E0,-5.772596359E0,4.893897533E0
2.601962198E2,-3.205934048E0,-6.241874218E0,8.243488312E0
2.602482138E2,-4.989668846E0,-1.263698196E1,1.037678719E1
2.603002073E2,3.766194344E0,-6.794951916E0,4.503631115E0
2.603522005E2,5.506832153E-2,-8.092648983E-1,4.879531860E0
2.604041938E2,2.633702278E0,2.355966330E0,-7.137333393E0
2.604561872E2,1.577827096E0,1.152125072E1,-3.615355015E0
2.605081806E2,4.070267081E-1,1.002004051E1,3.883513689E0
2.605601743E2,7.367183685E0,-1.043185520E1,2.263786888E1
2.606121683E2,-2.849905396E1,-4.712172318E1,-1.271359921E0
2.606641616E2,-3.682394743E0,-2.354051018E1,1.630501151E0
2.607161550E2,-1.750214934E0,-1.808635139E1,1.091789365E0
2.607681482E2,-5.875550270E0,-6.778192043E0,-7.254652381E-1
2.608201416E2,-5.413455486E0,-9.481328130E-1,-2.121327400E0
2.608721349E2,-2.743839025E0,2.083019018E0,-1.980065227E0
2.609241283E2,6.608198285E-1,1.012538815E1,9.217958450E0
2.609761221E2,1.210545349E1,7.956175327E0,8.322499275E0
2.610281159E2,1.194264317E1,1.855562925E0,5.384724140E0
2.610801092E2,-2.169213057E0,-6.184412003E0,1.210305882E1
2.611321026E2,2.504411459E0,-1.841676140E1,6.112583637E0
2.611840960E2,3.411841631E0,-2.440963173E1,-5.729499817E0
