"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.261750321E2,-2.001338196E-1,2.926713867E0,4.052971802E0
2.265762646E2,8.337661743E-2,7.890092468E-1,8.320896606E0
2.269775096E2,-9.544152832E-1,4.723277893E0,1.280871414E1
2.273787060E2,-1.144819336E0,3.277434540E0,9.309889984E0
2.277798900E2,-1.827399902E0,1.926493835E0,7.193291473E0
2.281811050E2,-3.484903107E0,4.816983032E-1,1.053254745E1
2.285823402E2,-2.346221008E0,2.668051758E0,1.340986404E1
2.289835552E2,-1.482517090E0,2.988235931E0,6.377637634E0
2.293847680E2,-1.056652679E0,2.392025757E0,5.354365540E0
2.297860140E2,-1.157692566E0,4.405339050E-1,9.424252167E0
2.301872890E2,-2.704875183E0,3.660038910E0,1.319970108E1
2.305885120E2,-1.144669647E0,3.086282043E0,8.597820740E0
2.309897260E2,-7.387138367E-1,1.321601715E0,5.789061584E0
2.313909790E2,-2.666255493E0,1.320853271E0,8.827143860E0
2.317922240E2,6.436614990E-2,4.919819183E0,1.311183380E1
2.321935000E2,-1.186133423E0,3.492836609E0,8.824000397E0
2.325947532E2,-8.981323242E-4,1.850152588E0,5.341192932E0
2.329960292E2,7.467970276E-1,1.985770569E0,7.362439728E0
2.333972689E2,-5.046006775E-1,6.440506897E0,1.327918579E1
2.337985139E2,-1.127156067E0,5.765560455E0,8.980874176E0
2.341997589E2,-4.601431274E-1,1.537153473E0,5.291196899E0
2.346010386E2,-3.238365784E0,3.113675079E0,6.830146637E0
2.350023136E2,-1.931583252E0,7.102280731E0,1.556912384E1
2.354035549E2,-2.568658447E-1,3.790567474E0,1.233749405E1
2.358048309E2,6.759942627E-1,2.153272247E0,4.710853729E0
2.362060759E2,3.933819580E-1,1.100810852E0,8.551267548E0
2.366073539E2,-1.263223114E0,1.969604187E0,1.401924683E1
2.370086289E2,9.991722107E-1,2.750829620E0,1.210083618E1
2.374099558E2,4.025129700E-1,2.865491180E0,4.822371826E0
2.378112628E2,-1.448388062E0,7.394622803E-1,8.278834076E0
2.382125688E2,-2.360441437E0,-8.409512329E-1,1.669268738E1
2.386138768E2,-1.347497864E0,1.788181458E0,1.204874451E1
2.390151527E2,-1.892963562E0,4.395459595E0,5.139113159E0
2.394164629E2,-6.920109558E-1,9.846524048E-1,7.891439667E0
2.398177379E2,-6.186634827E-1,-1.345701599E0,1.448388062E1
2.402190139E2,9.536668396E-1,2.311942291E0,1.117456238E1
2.406202828E2,-1.004561005E0,3.283871155E0,4.504283295E0
2.410215578E2,-1.073417816E0,-1.193019104E-1,9.153465271E0
2.414228377E2,9.627978516E-1,-1.922302551E0,1.603270981E1
2.418241128E2,1.970352631E0,6.758445740E-1,7.270680542E0
2.422253887E2,-9.446855164E-1,2.512525177E0,4.143234100E0
2.426266429E2,-1.726060638E0,1.908531189E-1,7.922724609E0
2.430279189E2,-1.031504974E0,-2.527044983E0,1.195893127E1
2.434291756E2,-1.382225647E0,2.441572723E0,1.461366074E1
2.438304206E2,-5.411247253E-1,3.476221161E0,7.248676300E0
2.442316656E2,-2.396516418E-1,1.191821594E0,5.719456329E0
2.446329524E2,-2.567161560E-1,1.667532349E-1,9.406289520E0
2.450342594E2,-4.840933228E-1,2.727328491E0,1.382599869E1
2.454354889E2,-7.981402588E-1,1.216370544E0,7.538473663E0
2.458367339E2,-1.118324432E0,7.032376099E-1,6.018235016E0
2.462379789E2,-3.603905640E0,-5.261558533E-1,1.116483261E1
2.466392321E2,-1.845362549E0,2.771336975E0,1.460183533E1
2.470404771E2,-8.051756287E-1,4.209246826E0,5.150040436E0
2.474417466E2,-3.308120728E-2,1.730700989E0,4.957241364E0
2.478429916E2,2.830613708E-1,8.192463684E-1,8.974587250E0
2.482442976E2,-5.134622498E0,6.054459686E0,1.359233459E1
2.486455480E2,-2.044448547E0,3.440146179E0,9.289083252E0
2.490468240E2,-9.675878906E-1,1.802102509E0,4.371958466E0
2.494480825E2,-3.224744110E0,2.053130493E0,7.182813263E0
2.498493275E2,-9.063652039E-1,5.380112000E0,1.441682007E1
2.502505725E2,-1.254541168E0,2.554737396E0,1.077474380E1
2.506517974E2,5.822891235E-1,2.068548431E0,4.125570831E0
2.510530424E2,-1.963916016E-1,-1.730401611E-1,8.696166229E0
2.514542720E2,-2.686313782E0,-2.364932098E0,1.590816879E1
2.518555170E2,-2.579735413E0,1.862726440E0,1.119911133E1
2.522567930E2,-6.324348450E-1,1.651815033E0,5.640420685E0
2.526580339E2,-2.399360504E0,-1.466949463E-1,9.486971741E0
2.530592789E2,-1.272354126E0,2.928959198E0,1.316976334E1
2.534605147E2,-1.858684845E0,2.079475708E0,1.065214874E1
2.538617898E2,-1.371148682E-1,2.539618835E0,4.849914551E0
2.542630348E2,-2.933898926E-1,2.731968842E0,8.158035278E0
2.546643027E2,-1.611099701E0,6.519991608E0,1.183708466E1
2.550656088E2,7.349716187E-2,4.589156799E0,1.004126907E1
2.554668428E2,6.351292419E-1,2.411634979E0,4.290527802E0
2.558680577E2,-2.671943665E-1,3.244203644E0,6.774163055E0
2.562693027E2,-1.295705566E0,4.732259216E0,1.457084976E1
2.566705969E2,-2.401007080E-1,2.149080963E0,1.107636658E1
2.570718719E2,6.677613831E-1,2.158062286E0,4.138444061E0
2.574731620E2,-2.754272461E-1,1.362167358E-2,8.177494812E0
2.578744380E2,-4.065695343E0,-6.339317322E-1,1.564381851E1
2.582757140E2,9.389973450E-1,1.699116669E0,1.132260452E1
2.586770014E2,3.439846802E-1,1.678609314E0,6.606960754E0
2.590783074E2,-4.161346436E-1,2.090702362E0,6.873706055E0
2.594795799E2,2.484832764E-1,1.262474670E0,1.223136475E1
2.598808559E2,-1.940414886E0,1.629361725E0,1.402313873E1
2.602821619E2,-8.146060181E-1,2.478096771E0,6.670279083E0
2.606834321E2,-2.465373230E-1,5.631289673E-1,5.810616760E0
2.610847391E2,-2.772384796E0,-5.529501343E-1,1.026774811E1
2.614860223E2,-2.254312134E0,4.062252502E0,1.407987076E1
2.618873283E2,-1.293011169E0,3.773952026E0,5.516628113E0
2.622886353E2,-2.255809021E-1,7.298822021E-1,4.579127655E0
2.626899516E2,2.941383362E-1,-4.715194702E-1,6.928342438E0
2.630912266E2,-2.872676239E0,4.929249573E0,1.287128403E1
2.634925449E2,-9.485774231E-1,1.985770569E0,1.067340454E1
2.638938819E2,4.790039062E-3,8.391549683E-1,4.821922760E0
2.642951569E2,-1.899250488E0,8.638536072E-1,7.937394104E0
2.646964657E2,-2.211201782E0,3.195255432E0,1.558798462E1
2.650977118E2,-1.048569489E0,2.840343475E0,1.212463669E1
2.654990727E2,4.382885742E-1,2.181413727E0,4.735103302E0
2.659004098E2,4.592449951E-1,-1.002465363E0,8.061036987E0
2.663017157E2,-3.862268372E0,-4.180805969E-1,1.541614197E1
2.667029993E2,-7.014413452E-1,4.151466980E0,1.170281387E1
2.671043053E2,-7.210505676E-1,3.204536133E0,5.190755768E0
2.675056019E2,2.014810181E-1,1.831740875E0,5.710475006E0
2.679069079E2,-1.901046753E-2,2.519261169E-1,9.701325989E0
2.683081839E2,-2.876867523E0,3.250939636E0,1.324176361E1
2.687094714E2,-1.618584137E0,2.640059967E0,7.459138641E0
2.691108084E2,-1.586700439E-1,1.511856079E-1,7.383246460E0
2.695121264E2,-2.318378906E0,1.224902802E0,8.085286560E0
2.699134014E2,-1.065035248E0,7.148085480E0,1.439466614E1
2.703146474E2,-6.444099426E-1,4.059408417E0,8.319100342E0
2.707159649E2,1.347198486E-3,1.155447235E0,4.322561188E0
2.711172709E2,8.345146179E-1,9.463320923E-1,7.897427216E0
2.715185569E2,-3.200943604E0,4.061204681E0,1.284793259E1
2.719198629E2,-2.552941132E0,2.781964874E0,9.774823151E0
2.723211389E2,-5.935157776E-1,1.296004944E0,5.919141083E0
2.727224719E2,-2.786006470E0,1.487606506E0,8.022417297E0
2.731238089E2,-3.388054504E0,4.867727509E0,1.408451111E1
2.735250593E2,-2.091001740E0,2.721490631E0,1.104074066E1
2.739263043E2,-6.840774536E-2,1.422342224E0,5.264252930E0
2.743276103E2,-3.608995056E-1,4.502636719E-1,7.554640045E0
2.747289340E2,-4.766388245E0,4.157005463E0,1.338890762E1
2.751302090E2,-1.872905273E0,2.779719543E0,1.206880280E1
2.755314818E2,-4.845423889E-1,2.320474548E0,4.599934387E0
2.759327578E2,-1.548380127E0,2.428250427E0,6.953340454E0
2.763340028E2,-3.272943878E0,1.324296112E0,1.478999405E1
2.767352772E2,-3.385509796E0,2.329006805E0,1.296319290E1
2.771365222E2,-1.721869354E0,2.121987305E0,5.533542938E0
2.775378272E2,-1.141975250E0,7.168592834E-1,6.621630249E0
2.779390722E2,-3.921844482E0,-2.532733154E-1,1.220591766E1
2.783403472E2,-2.843187561E0,3.948788452E0,1.411205383E1
2.787416203E2,-8.280780029E-1,2.682721252E0,7.241790619E0
2.791428963E2,-1.525328064E-1,1.780996399E0,4.585863647E0
2.795441504E2,-8.490344238E-1,6.682104492E-1,9.722731476E0
2.799453954E2,-3.198997650E0,2.047891388E0,1.310240341E1
2.803466404E2,-3.790268097E0,2.940784607E0,7.902217255E0
2.807479217E2,-2.644251251E0,2.355501709E0,5.404660950E0
2.811492277E2,-3.416794739E0,1.996847534E-1,9.039552155E0
2.815504832E2,-2.752476196E0,5.046904907E0,1.405502243E1
2.819517282E2,-2.235601044E0,3.126997375E0,9.762249298E0
2.823530042E2,-5.905220032E-1,2.324067078E0,3.781137085E0
2.827542589E2,-1.689985657E-1,3.664379883E-1,7.719297638E0
2.831555649E2,-4.189188538E0,4.485422516E0,1.228121109E1
2.835568175E2,-2.603685608E0,2.855012970E0,1.319850357E1
2.839580925E2,-5.974076843E-1,2.813249817E0,4.862638092E0
2.843593685E2,-9.401948547E-1,2.926713867E0,6.847061462E0
2.847606185E2,-2.588267670E0,1.350192261E0,1.439301956E1
2.851618945E2,-3.605402527E0,4.139940948E0,1.405711807E1
2.855632670E2,-1.977388000E0,2.387235718E0,6.988816681E0
2.859646030E2,-1.393601990E-1,1.041085052E0,6.051914978E0
2.863659400E2,-3.071762238E0,-6.783892822E-1,1.302935532E1
2.867672494E2,-2.905458069E-1,2.530787201E0,1.285856049E1
2.871685254E2,-4.730163574E-2,2.049088898E0,6.281687164E0
2.875697246E2,-1.867217102E0,2.040706329E0,6.540498962E0
2.879709096E2,-1.060245209E0,2.076182556E-1,1.560639633E1
2.883720626E2,-1.247056732E0,3.212469635E0,1.294717621E1
2.887732534E2,-5.409750366E-1,3.052003326E0,6.735543365E0
2.891744374E2,-2.097138977E-1,8.355624390E-1,6.461613007E0
2.895756330E2,-1.971400452E-1,6.673123169E-1,1.089060287E1
2.899768170E2,-1.382075958E0,5.154531097E0,1.351015549E1
2.903780320E2,-5.560935974E-1,3.231180725E0,5.609435120E0
2.907792524E2,-6.509962463E-1,2.050136719E0,3.938010864E0
2.911804974E2,-1.673519897E0,-5.013075256E-1,1.052326675E1
2.915817565E2,-2.516267395E0,1.924398193E0,1.107786346E1
2.919830015E2,-2.347717896E0,2.678230591E0,9.731263733E0
2.923842165E2,8.223898315E-1,-1.211131439E0,5.810916138E0
2.927853380E2,-2.569257202E0,6.286926270E-3,8.241112518E0
2.931864610E2,-1.626966705E0,6.276897125E0,1.218630844E1
2.935875894E2,-8.066725159E-1,3.379671936E0,7.830216980E0
2.939887434E2,-2.586621094E-1,1.615889740E0,5.266498260E0
2.943898964E2,1.022373962E0,2.017803955E-1,7.847880249E0
2.947910268E2,-8.857081604E-1,3.686833191E0,1.454285797E1
2.951921808E2,-9.627978516E-1,1.649719391E0,9.662706299E0
2.955933338E2,-6.535409546E-1,6.502478027E-1,5.406756592E0
2.959944868E2,-3.626658325E0,-3.972738647E-1,7.589816895E0
2.963956408E2,-2.831661530E0,2.378254395E0,1.448133591E1
2.967968008E2,-2.108215942E0,1.467398529E0,9.667646027E0
2.971979548E2,-7.623646545E-1,1.770667877E0,4.889132996E0
2.975990890E2,2.389031982E-1,1.037043457E0,7.142097931E0
2.980002430E2,-2.622995453E0,4.019740906E0,1.221130646E1
2.984014270E2,-1.149010620E0,2.935695190E0,1.148711243E1
2.988026285E2,-1.347198486E-2,1.464704132E0,5.507347412E0
2.992037825E2,-1.689536591E0,3.012335815E0,6.755751343E0
2.996049106E2,5.046006775E-1,2.096689911E0,1.430320633E1
3.000060636E2,-1.783840485E0,4.608017578E0,1.231653763E1
3.004071866E2,-2.016007690E0,3.608096924E0,7.754624176E0
3.008083430E2,5.230123901E-1,2.349963226E0,6.278992767E0
3.012095270E2,5.607339478E-1,-3.301085358E0,1.506227783E1
3.016107122E2,1.537303162E-1,3.647315369E0,1.404693924E1
3.020118962E2,-9.175918579E-2,3.174897766E0,1.047641418E1
3.024130802E2,2.704875183E-1,1.717528381E0,5.823939056E0
3.028143009E2,3.740721130E-1,4.299060059E-1,6.925648041E0
3.032155149E2,-3.146456909E0,1.406026154E0,1.464823883E1
3.036167243E2,-1.408870239E0,4.346661072E0,1.246218475E1
3.040179082E2,-1.691482544E-1,1.747017059E0,6.317013702E0
3.044190922E2,1.812730408E-1,1.875749359E0,5.874833221E0
3.048202921E2,3.291654968E-1,3.544628906E-1,1.218002151E1
3.052214761E2,-3.757336578E0,3.635789337E0,1.516002457E1
3.056226993E2,1.568737793E-1,2.140399017E0,3.970343628E0
3.060238843E2,3.001258850E-1,3.592529297E-3,6.957232361E0
3.064251151E2,-3.880979462E0,5.322930908E-1,1.464299973E1
3.068263301E2,8.217910767E-2,4.407135315E0,1.511826141E1
3.072275441E2,1.017883301E-2,2.373913422E0,6.628366241E0
3.076287340E2,1.520238647E0,1.795516205E0,4.872517548E0
3.080299180E2,3.452121277E0,-1.889071655E0,1.177885574E1
3.084311500E2,2.716251526E0,2.361040192E0,1.279628998E1
3.088323950E2,2.432142334E0,1.788181458E0,5.783822479E0
3.092336400E2,1.825753326E0,-3.606001282E-1,6.925049286E0
3.096348918E2,-2.273771667E-1,-1.088835754E0,1.196521820E1
3.100361368E2,-3.911366272E-1,5.462889862E0,1.456411377E1
3.104373384E2,4.164340210E-1,3.708837433E0,8.245902557E0
3.108385524E2,-1.188229065E0,2.898123322E0,3.460803223E0
3.112397674E2,1.170865173E0,1.437909851E0,7.741750946E0
3.116410252E2,-2.041305084E0,4.713398438E0,1.475017685E1
3.120423312E2,-7.352709961E-1,1.812730408E0,9.067394257E0
3.124437059E2,-5.417234802E-1,8.973838806E-1,6.103557587E0
3.128450429E2,-2.640509033E0,1.192570038E0,9.250463562E0
3.132463799E2,-1.530267792E0,5.194348297E0,1.438897797E1
3.136476713E2,-1.072070618E0,3.544329529E0,5.608836365E0
3.140490072E2,-3.432362366E-1,2.689307556E0,4.901706848E0
3.144502169E2,1.044527893E0,9.186396790E-1,8.958121490E0
3.148514319E2,-1.093326416E0,4.099375305E0,1.288819885E1
3.152526459E2,-2.045496368E0,3.079096985E0,5.922284546E0
3.156538382E2,-5.168751526E-1,4.056564331E-1,7.265441437E0
3.160550222E2,-4.822222137E0,-2.191143494E0,1.340552307E1
3.164562349E2,-3.474724274E0,2.705923004E0,1.490390717E1
3.168575719E2,2.978805542E-2,1.656455383E0,5.628744965E0
3.172588779E2,-1.953886871E0,2.253264313E0,4.964127045E0
3.176601995E2,-1.480421448E0,4.800517273E-1,1.430455353E1
3.180614755E2,-2.694846039E0,1.895358582E0,1.397044830E1
3.184627878E2,7.304809570E-2,2.231409760E0,4.672982483E0
3.188640938E2,8.547225952E-1,-1.083746338E-1,7.877817993E0
3.192653998E2,-1.674717407E0,4.155957642E0,1.384860168E1
3.196667438E2,-2.274520111E0,2.818039856E0,8.822054443E0
3.200680808E2,-6.707551575E-1,1.326990509E0,5.861810303E0
3.204694294E2,-2.856659546E0,3.740721130E-1,9.761051788E0
3.208707654E2,-7.891589355E-1,5.956263885E0,1.458102859E1
3.212721334E2,-5.197192383E-1,3.875740356E0,7.975415039E0
3.216734840E2,2.597099304E-1,1.605112152E0,5.155728607E0
3.220748210E2,2.476899261E0,2.256407776E0,6.603368225E0
3.224761001E2,-4.090094604E0,2.932701416E0,1.554203018E1
3.228773151E2,-1.994901581E0,1.804497528E0,7.065606995E0
3.232786211E2,-1.092577972E0,5.574407959E-1,6.591243439E0
3.236798450E2,-2.090103607E0,-5.822891235E-1,9.332343292E0
3.240811210E2,-1.181193695E0,5.447920990E0,1.329041245E1
3.244824530E2,-1.576671295E0,3.395688629E0,8.755442963E0
3.248836980E2,-3.261717224E-1,2.230960693E0,4.855453033E0
3.252850040E2,1.850152588E-1,1.729802856E0,7.639214172E0
3.256862516E2,-2.635868683E0,3.508703613E0,1.349907852E1
3.260874966E2,-1.823507996E0,2.377505951E0,1.023915756E1
3.264887483E2,-2.767744446E-1,1.541344757E0,6.937323761E0
3.268899933E2,-2.340832214E0,2.444416809E0,9.822274475E0
3.272912693E2,-1.347348175E0,5.157674561E0,1.362451767E1
3.276924955E2,-1.877994690E0,4.251159668E0,9.358688507E0
3.280937405E2,-1.588197327E-1,2.320773926E0,4.764591980E0
3.284949765E2,-1.489402771E-1,8.190966797E-1,9.457333374E0
3.288961905E2,-3.180286560E0,3.855981445E0,1.322140594E1
3.292974665E2,-3.450325012E-1,2.723586273E0,1.149444717E1
3.296987620E2,-9.011260986E-1,2.433190155E0,4.852010193E0
3.301000070E2,-2.891087952E0,1.418450317E0,8.085885315E0
3.305012584E2,-5.409750366E-1,3.218008118E0,1.263537460E1
3.309025644E2,-1.335073700E0,3.220702515E0,9.015152893E0
3.313038404E2,-9.295669556E-1,2.075434113E0,6.939868469E0
3.317051176E2,1.324296112E0,2.277663574E0,8.312963104E0
3.321063326E2,-2.242337036E0,2.676434326E0,1.152752838E1
3.325075846E2,-1.811083832E0,3.073708191E0,8.035290527E0
3.329088596E2,-1.776206360E0,2.278262329E-1,8.948541412E0
3.333101356E2,-4.020189972E0,-2.127076721E-1,1.312590454E1
3.337113841E2,-1.650018768E0,3.212319946E0,1.238689133E1
3.341126601E2,-6.706054688E-1,3.085832977E0,5.061724091E0
3.345139147E2,-1.655856628E0,2.375410309E0,5.991590424E0
3.349151597E2,-1.569935303E0,-5.578898621E-1,1.462159424E1
3.353164047E2,-2.395169220E0,2.513872375E0,1.230052094E1
3.357176923E2,-1.126257935E0,2.250869293E0,5.437293091E0
3.361189373E2,-1.284329224E0,5.382806396E-1,7.668553162E0
3.365202179E2,-5.426665192E0,-4.610412598E-1,1.550655396E1
3.369214939E2,-1.769769745E0,2.781665497E0,1.197135544E1
3.373227089E2,-1.055155792E0,3.253484344E0,3.430117035E0
3.377239632E2,-2.455493774E0,2.866239624E0,7.779472504E0
3.381251782E2,-2.915337524E0,-2.586621094E-1,1.689341995E1
3.385264721E2,-2.484234009E0,3.428470459E0,1.261247223E1
3.389277181E2,-5.474116516E-1,2.847827911E0,4.396507416E0
3.393289631E2,-1.467099152E0,6.951544189E-1,8.795559540E0
3.397301550E2,-4.878205719E0,3.193159790E0,1.384770355E1
3.401313700E2,-1.783840485E0,2.594255219E0,1.014260834E1
3.405326260E2,-9.060658264E-1,7.066804504E-1,7.237898712E0
3.409338410E2,-3.210673370E0,-8.319699097E-1,1.081935104E1
3.413350250E2,-3.156036987E0,1.549278259E0,1.437400909E1
3.417362191E2,-1.434467010E0,3.157384186E0,5.455704803E0
3.421374331E2,-1.930984497E0,1.276246033E0,7.108417969E0
3.425386290E2,-2.897823944E0,1.237177277E0,1.331091980E1
3.429398740E2,-1.932032318E0,2.494712219E0,1.155447235E1
3.433410890E2,-1.802850952E0,2.257605286E0,5.455854492E0
3.437423402E2,8.382568359E-3,-8.532257080E-3,8.441994781E0
3.441436772E2,-1.370250549E0,9.059161377E-1,1.267040176E1
3.445448723E2,-8.786727905E-1,1.587598572E0,7.294780426E0
3.449460863E2,-2.576741638E0,7.363188171E-1,6.615343323E0
3.453473013E2,-2.768193512E0,3.827540588E-1,1.058209442E1
3.457485031E2,-3.998185730E0,2.603086853E0,7.644303589E0
3.461497491E2,-2.061213684E0,2.007325745E0,8.307274933E0
3.465510052E2,8.342152405E-1,-3.547622681E0,1.276201126E1
3.469522502E2,-1.284179535E0,2.617007904E0,1.248523682E1
3.473534952E2,-2.045945435E0,4.610861664E0,5.211562500E0
3.477547191E2,-1.773961029E0,4.556075592E0,8.269104309E0
3.481559651E2,7.373666382E-1,7.756121063E0,1.022209305E1
3.485571930E2,1.332379303E0,3.674858093E0,7.929759979E0
3.489583770E2,-3.902235260E0,2.077380066E0,7.160659332E0
3.493596220E2,-4.006418610E0,4.690046997E0,1.196536789E1
3.497609152E2,-2.521057434E0,4.659360809E0,8.948691101E0
3.501621902E2,-1.096769257E0,2.060165863E0,6.594386902E0
3.505634207E2,7.384144592E-1,1.534908142E0,7.518864441E0
3.509646657E2,-2.128423920E0,5.004542999E0,1.322784256E1
3.513659418E2,-2.706970825E0,4.413571930E0,8.189020844E0
3.517672120E2,-6.753955078E-1,1.403780823E0,5.690566406E0
3.521684880E2,-2.981649628E0,5.267546082E-1,1.108055786E1
3.525697538E2,-3.011437683E0,5.849685516E0,1.329101120E1
3.529710298E2,-1.195863190E0,3.485052795E0,5.647456055E0
3.533722448E2,-2.792293396E0,6.256988525E-1,7.752378845E0
3.537734686E2,-1.403930511E0,4.206851807E0,1.303669006E1
3.541747446E2,-7.691006470E-1,3.015479279E0,1.015353561E1
3.545759707E2,8.412506104E-2,1.523382111E0,6.675218811E0
3.549772767E2,1.507964172E0,-3.318598938E-1,1.242610977E1
3.553785528E2,-4.742138672E-1,3.447929993E0,1.124222168E1
3.557798290E2,-1.483265533E0,1.547481995E0,7.677983551E0
3.561811050E2,-5.668711853E-1,1.257684631E0,7.997419281E0
3.565823949E2,-2.038760376E0,2.372865601E0,1.233330276E1
3.569836699E2,-2.613415375E0,1.434317322E0,1.001597168E1
3.573849459E2,4.267625427E-1,1.861977997E0,4.776267700E0
3.577861929E2,-4.043092346E-1,2.687660980E0,7.276219025E0
3.581874689E2,5.254074097E-1,1.662143555E0,1.521451126E1
3.585886652E2,-8.232879639E-3,2.008223877E0,9.423503723E0
3.589899102E2,4.080514526E-1,6.450086975E-1,5.377716980E0
3.593911863E2,9.494755554E-1,-8.563691711E-1,6.431076508E0
3.597924124E2,-6.834786987E-1,-5.557942200E-1,1.461410980E1
3.601936574E2,-2.558928680E0,3.351530457E-1,1.114417557E1
3.605949149E2,-1.887275391E0,6.715036011E-1,6.492748260E0
3.609961909E2,-4.171525269E0,-3.304528198E0,1.176328812E1
3.613974359E2,-5.072950745E0,3.885170746E0,1.476903763E1
3.617986932E2,-1.072968750E0,2.870580597E0,4.260440369E0
3.621999082E2,-2.016157379E0,1.143322449E0,4.909790039E0
3.626010725E2,-2.186353455E0,-1.004561005E0,1.404663986E1
3.630022575E2,-1.865869904E0,1.784588928E0,1.260992752E1
3.634034415E2,-5.721102905E-1,1.005010071E0,4.975653076E0
3.638046359E2,1.059796143E-1,1.563199310E0,5.218747559E0
3.642058199E2,-4.433929596E0,5.218298492E0,9.681267700E0
3.646070497E2,-1.626218262E0,4.140240326E0,1.112576385E1
3.650082337E2,-1.653012543E0,2.286794586E0,5.285808105E0
3.654094787E2,-4.379143524E0,1.863923950E0,6.423741760E0
3.658106992E2,-6.251300354E0,5.088518372E0,1.512125519E1
3.662119132E2,-3.086132355E0,4.285288696E0,1.084285217E1
3.666131270E2,-9.169931030E-1,2.477797394E0,4.668491821E0
3.670144330E2,8.951385498E-2,-5.740562439E-1,7.939789124E0
3.674158000E2,-3.831282806E0,2.303260345E0,1.481124985E1
3.678170032E2,-6.577322388E-1,2.763253784E0,1.282278488E1
3.682182482E2,-1.119222565E0,1.744771729E0,6.608607330E0
3.686195100E2,-1.483714600E0,2.221081238E0,6.234984283E0
3.690208470E2,-3.027604065E0,3.447480927E0,1.391775787E1
3.694221830E2,-3.320095825E0,1.614692230E0,1.397164581E1
3.698235611E2,-1.921404419E0,2.686164093E0,5.886359253E0
3.702248971E2,-2.642005920E-1,3.858975220E-1,6.898554382E0
3.706262160E2,-3.337459717E0,3.031196594E-1,1.341420502E1
3.710274920E2,-4.739144897E-1,3.155288544E0,1.297696426E1
3.714287370E2,-5.183720398E-1,3.276087341E0,6.590195618E0
3.718300247E2,-2.208058319E0,2.604883118E0,3.890559540E0
3.722313307E2,-1.704655151E0,1.796264648E-1,1.068627777E1
3.726325949E2,-2.699486389E0,8.672964478E-1,1.399260223E1
3.730338709E2,-1.653311920E0,3.645219727E0,6.027964783E0
3.734351159E2,-1.171164551E0,7.366181946E-1,6.737489319E0
3.738363589E2,-3.293900299E0,-1.806593170E0,1.028930328E1
3.742376649E2,-2.604583740E-1,2.360890503E0,1.563378937E1
3.746389795E2,-1.214125214E0,3.366050262E0,8.319848785E0
3.750402245E2,-1.182091827E0,1.292412415E0,6.746770020E0
3.754415005E2,-2.627186737E0,1.869163055E0,9.785301361E0
3.758427790E2,-2.513273621E0,5.411396942E0,1.043180695E1
3.762440540E2,3.237617340E0,5.200934601E0,5.381459198E0
3.766453379E2,5.425916748E0,3.580554199E0,2.677482147E0
3.770465829E2,8.912316742E0,2.995121613E0,8.277786255E-2
3.774478889E2,1.302845718E1,3.560196533E0,-5.193150787E0
3.778491681E2,8.019872589E0,3.606600037E0,-9.620494080E-1
3.782504431E2,4.639452209E0,3.257076874E0,-1.703158264E0
3.786516745E2,7.735464020E0,3.318149872E0,-1.085692291E0
3.790529195E2,1.384935013E1,-8.502319336E-1,2.964136047E0
3.794541645E2,1.054272629E1,3.056643677E-1,3.499273224E0
3.798554849E2,4.213737488E0,2.256557465E0,1.545985107E0
3.802567909E2,5.423521729E0,2.039808197E0,3.438050537E0
3.806580834E2,1.528396683E1,4.189787292E0,6.556665344E0
3.810594504E2,9.712103577E0,4.235741730E0,4.035308533E0
3.814607874E2,4.223317566E0,1.980980530E0,-6.406677246E-1
3.818621764E2,6.205794983E0,9.610015869E-2,-2.948867798E-1
3.822635744E2,1.327215042E1,2.177222443E0,5.898334351E0
3.826649235E2,3.467539215E0,9.245074768E0,6.814878387E0
3.830662295E2,-6.423143005E-1,4.394860840E0,2.790946198E0
3.834674745E2,1.197210388E0,4.593497772E0,7.475604401E0
3.838687736E2,1.374142456E1,4.032614136E-1,8.955427094E0
3.842701096E2,1.151285889E1,4.791386261E0,8.414751434E0
3.846713967E2,5.167703705E0,4.246369629E0,2.250869293E0
3.850726727E2,6.718329163E0,1.957180023E0,3.031346283E0
3.854739787E2,9.115893402E0,2.175875244E0,1.600022736E0
3.858752510E2,7.911947021E0,9.043294373E0,3.618874512E0
3.862765580E2,7.635022888E0,6.704707489E0,5.382806396E0
3.866778645E2,3.688030701E0,3.805087280E0,1.941612396E0
3.870791705E2,4.440515900E0,4.669988708E0,2.711910553E0
3.874804455E2,8.086633759E0,9.475146332E0,6.423741760E0
3.878816910E2,8.985664215E0,6.122717743E0,3.990252228E0
3.882829660E2,2.126178589E0,3.903432770E0,1.408570862E0
3.886842527E2,5.234464874E0,3.970942383E0,3.970643005E0
3.890854977E2,1.170580765E1,9.129066010E0,8.177494812E0
3.894867127E2,7.313341827E0,6.157595215E0,3.840563507E0
3.898879613E2,5.602399750E0,3.105292511E0,1.755249939E0
3.902892362E2,8.302634583E0,1.803000641E0,2.769690399E0
3.906905500E2,1.002914429E1,5.443729706E0,5.180427246E0
3.910918260E2,7.256909180E0,4.432432709E0,4.475243683E0
3.914930410E2,9.350455627E0,5.121150513E0,5.762416992E0
3.918942983E2,1.001103195E1,1.881886597E0,3.149899750E0
3.922955433E2,9.690997467E0,1.406774597E0,-1.609453125E0
3.926968098E2,8.513545990E0,-1.372645569E-1,-5.545368347E0
3.930980848E2,7.857011261E0,2.072440338E0,-3.855532379E0
