"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.022727439E2,5.353378296E0,1.035016632E1,-3.482330322E1
3.025223469E2,1.747039795E0,1.089263153E1,-3.544598389E1
3.027719809E2,8.782257080E0,9.412681580E0,-3.537225342E1
3.030215839E2,1.150630188E1,7.991661072E0,-3.527398682E1
3.032711823E2,8.846740723E0,1.033266449E1,-3.529418945E1
3.035207853E2,9.375061035E0,1.363631439E1,-3.453021240E1
3.037703882E2,1.013433838E1,1.241841888E1,-3.466961670E1
3.040200223E2,1.037258911E1,1.162261200E1,-3.491235352E1
3.042696101E2,9.911605835E0,8.961158752E0,-3.643316650E1
3.045192141E2,8.473144531E0,1.319660187E1,-3.524432373E1
3.047688171E2,9.017425537E0,1.528890228E1,-3.497143555E1
3.050184201E2,9.179138184E0,1.458141327E1,-3.515472412E1
3.052680323E2,1.197195435E1,6.175910950E0,-3.668579102E1
3.055176363E2,1.020692444E1,1.223525238E1,-3.533685303E1
3.057672693E2,5.940673828E0,1.359389496E1,-3.575396729E1
3.060168733E2,9.885009766E0,1.501271820E1,-3.375970459E1
3.062664931E2,6.245697021E0,1.060926056E1,-3.534869385E1
3.065160961E2,6.234786987E0,1.242006683E1,-3.421148682E1
3.067657001E2,9.487762451E-1,9.183235168E0,-3.430761719E1
3.070153031E2,1.708099365E0,1.139382172E1,-3.300708008E1
3.072648810E2,-2.486511230E0,1.201703644E1,-3.184814453E1
3.075145150E2,4.738616943E-1,1.153276825E1,-3.257354736E1
3.077641180E2,-3.098831177E0,1.530806732E1,-3.135577393E1
3.080137210E2,-4.474853516E0,1.298093414E1,-3.268292236E1
3.082633420E2,-4.026550293E0,1.453823090E1,-3.331317139E1
3.085129450E2,-4.697540283E0,1.230149078E1,-3.357592773E1
3.087625480E2,-3.962860107E0,1.044396210E1,-3.450756836E1
3.090121510E2,-6.651275635E0,8.493003845E0,-3.389459229E1
3.092617618E2,-1.827011108E0,5.422584534E0,-3.510882568E1
3.095113958E2,4.229095459E0,1.814193726E-1,-3.386480713E1
3.097609988E2,6.791336060E0,-2.397384644E-1,-3.274761963E1
3.100106018E2,7.059326172E-1,-2.849349976E-1,-3.146417236E1
3.102601914E2,4.137420654E0,8.930740356E-1,-3.100592041E1
3.105097954E2,1.187112427E1,-2.876815796E-1,-2.879254150E1
3.107593984E2,1.016871643E1,3.465446472E0,-2.947534180E1
3.110090014E2,5.646408081E0,3.143562317E0,-3.125994873E1
3.112586173E2,9.428726196E0,8.809806824E0,-3.097515869E1
3.115082213E2,1.087890625E1,8.770576477E0,-3.182611084E1
3.117578243E2,9.846191406E0,8.007850647E0,-3.268859863E1
3.120074583E2,7.589218140E0,8.962486267E0,-3.349493408E1
3.122570689E2,8.661865234E0,6.452384949E0,-3.370440674E1
3.125066719E2,9.638397217E0,6.232566833E0,-3.357843018E1
3.127562759E2,7.912368774E0,5.592338562E0,-3.348858643E1
3.130058789E2,6.361373901E0,9.052558899E0,-3.301965332E1
3.132554673E2,6.560577393E0,7.504966736E0,-3.313964844E1
3.135050703E2,7.637710571E0,8.387062073E0,-3.236578369E1
3.137546743E2,7.379577637E0,5.010826111E0,-3.254931641E1
3.140042773E2,8.608764648E0,1.026662445E1,-3.080267334E1
3.142539059E2,4.881149292E0,8.157325745E0,-3.170965576E1
3.145035089E2,6.677215576E0,9.975669861E0,-3.070257568E1
3.147531119E2,1.431295776E1,1.537864685E0,-2.966204834E1
3.150027159E2,1.172804260E1,4.878242493E0,-2.980328369E1
3.152523272E2,5.575164795E0,7.207176208E0,-3.106842041E1
3.155019302E2,6.946075439E0,1.211179352E1,-2.907928467E1
3.157515642E2,7.045089722E0,1.523070526E1,-2.770111084E1
3.160011672E2,6.695236206E0,1.611963654E1,-2.766510010E1
3.162507679E2,3.846008301E0,1.890805817E1,-2.685003662E1
3.165003719E2,3.748962402E0,1.890714264E1,-2.768951416E1
3.167499749E2,3.704986572E0,1.997339630E1,-2.766625977E1
3.169995779E2,2.135726929E0,1.539147186E1,-3.098797607E1
3.172491975E2,5.332260132E0,1.916823578E1,-2.948937988E1
3.174988305E2,4.508209229E-1,1.835092926E1,-3.120013428E1
3.177484345E2,2.124862671E0,2.003818512E1,-3.144012451E1
3.179980375E2,3.210220337E0,1.868396759E1,-3.394165039E1
3.182476468E2,3.265060425E0,1.772148895E1,-3.501800537E1
3.184972498E2,1.922042847E0,1.929157257E1,-3.547106934E1
3.187468538E2,3.698577881E0,1.730934906E1,-3.646588135E1
3.189964567E2,3.808273315E0,1.696720123E1,-3.723724365E1
3.192460678E2,5.420074463E-1,7.823387146E0,-3.976843262E1
3.194956708E2,2.461486816E0,1.153952789E1,-3.896319580E1
3.197452738E2,-3.860977173E0,4.010993958E0,-3.999420166E1
3.199948778E2,-2.245559692E0,4.878349304E0,-3.979180908E1
3.202444924E2,-2.015396118E0,3.491386414E0,-3.992291260E1
