"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.144921683E1,2.789999962E1,2.513999939E1,-2.627999878E1
1.150920916E1,1.943999863E1,3.827999878E1,-1.427999973E1
1.156920156E1,1.961999893E1,4.037999725E1,-6.420000076E0
1.162919412E1,2.310000038E1,3.893999863E1,-3.059999943E0
1.168918672E1,2.609999847E1,3.581999969E1,-3.059999943E0
1.174917925E1,3.059999847E1,3.071999931E1,-6.480000019E0
1.180917212E1,3.515999985E1,2.285999870E1,-1.146000004E1
1.186916538E1,3.750000000E1,1.451999950E1,-1.871999931E1
1.192915841E1,3.738000107E1,5.339999676E0,-2.387999916E1
1.198915154E1,3.341999817E1,-7.199999690E-1,-2.934000015E1
1.204914467E1,3.192000008E1,-3.480000019E0,-3.270000076E1
1.210913747E1,3.071999931E1,2.279999971E0,-3.486000061E1
1.216912973E1,3.101999855E1,1.655999947E1,-2.801999855E1
1.222912223E1,2.489999962E1,3.071999931E1,-2.118000031E1
1.228911469E1,2.045999908E1,3.834000015E1,-1.350000000E1
1.234910722E1,2.465999985E1,3.695999908E1,-8.279999733E0
1.240909982E1,2.759999847E1,3.377999878E1,-6.299999714E0
1.246909242E1,3.113999939E1,2.987999916E1,-9.719999313E0
1.252908478E1,3.461999893E1,2.315999985E1,-1.446000004E1
1.258907725E1,3.623999786E1,1.626000023E1,-2.021999931E1
1.264906971E1,3.611999893E1,8.460000038E0,-2.411999893E1
1.270906211E1,3.311999893E1,1.799999952E0,-2.987999916E1
1.276905457E1,3.077999878E1,4.199999869E-1,-3.455999756E1
1.282904720E1,3.000000000E1,9.899999619E0,-3.275999832E1
1.288904090E1,2.945999908E1,2.381999969E1,-2.579999924E1
1.294903537E1,2.465999985E1,3.570000076E1,-1.242000008E1
1.300902990E1,1.631999969E1,4.223999786E1,-3.059999943E0
1.306902450E1,1.937999916E1,4.002000046E1,0.000000000E0
1.312901893E1,2.495999908E1,3.738000107E1,-2.279999971E0
1.318901216E1,2.939999962E1,3.221999741E1,-9.300000191E0
1.324900463E1,3.600000000E1,2.411999893E1,-1.296000004E1
1.330899716E1,3.900000000E1,1.139999962E1,-1.818000031E1
1.336898962E1,3.954000092E1,5.999999642E-1,-2.153999901E1
1.342898209E1,3.743999863E1,-8.460000038E0,-2.369999886E1
1.348897462E1,2.861999893E1,-1.355999947E1,-3.113999939E1
1.354896711E1,2.579999924E1,-1.253999996E1,-3.377999878E1
1.360895944E1,3.209999847E1,-3.599999845E-1,-3.209999847E1
1.366895178E1,3.318000031E1,1.500000000E1,-2.531999969E1
1.372894437E1,2.784000015E1,3.131999969E1,-1.602000046E1
1.378893680E1,2.687999916E1,3.654000092E1,-3.119999886E0
1.384892930E1,2.609999847E1,3.618000031E1,2.999999821E-1
1.390892196E1,2.826000023E1,3.486000061E1,-5.039999962E0
1.396891546E1,3.239999771E1,2.892000008E1,-9.960000038E0
1.402890966E1,3.563999939E1,2.160000038E1,-1.385999966E1
1.408890409E1,3.407999802E1,1.571999931E1,-2.303999901E1
1.414889835E1,3.173999977E1,1.085999966E1,-2.993999863E1
1.420889248E1,2.784000015E1,4.679999828E0,-3.450000000E1
1.426888588E1,2.934000015E1,2.399999857E0,-3.515999985E1
1.432887835E1,2.447999954E1,1.134000015E1,-3.713999939E1
1.438887068E1,2.603999901E1,2.495999908E1,-2.826000023E1
1.444886321E1,2.321999931E1,3.636000061E1,-1.392000008E1
1.450881006E1,1.421999931E1,4.343999863E1,-4.739999771E0
1.456880249E1,1.289999962E1,4.313999939E1,-3.299999952E0
1.462879498E1,1.679999924E1,4.121999741E1,-4.500000000E0
1.468878748E1,2.213999939E1,3.636000061E1,-1.188000011E1
1.474877981E1,2.945999908E1,2.855999947E1,-1.463999939E1
1.480877228E1,3.527999878E1,1.907999992E1,-1.889999962E1
1.486876477E1,3.809999847E1,1.061999989E1,-2.111999893E1
1.492875720E1,3.515999985E1,2.939999819E0,-2.843999863E1
1.498874970E1,2.885999870E1,-1.740000010E0,-3.431999969E1
1.504874267E1,2.813999939E1,-1.199999928E0,-3.689999771E1
1.510873583E1,2.921999931E1,1.067999935E1,-3.407999802E1
1.516872893E1,2.951999855E1,2.435999870E1,-2.453999901E1
1.522872212E1,2.327999878E1,3.671999741E1,-1.134000015E1
1.528871519E1,1.715999985E1,4.170000076E1,-1.559999943E0
1.534870789E1,1.637999916E1,4.223999786E1,-1.079999924E0
1.540870018E1,2.202000046E1,3.870000076E1,-2.220000029E0
1.546869278E1,2.855999947E1,3.293999863E1,-6.480000019E0
1.552868528E1,3.413999939E1,2.387999916E1,-1.259999943E1
1.558867787E1,3.827999878E1,1.361999989E1,-1.787999916E1
1.564867034E1,3.893999863E1,3.119999886E0,-2.100000000E1
1.570866297E1,3.600000000E1,-4.920000076E0,-2.592000008E1
1.576865523E1,2.903999901E1,-8.159999847E0,-3.359999847E1
1.582864766E1,2.981999969E1,-1.199999973E-1,-3.329999924E1
1.588864013E1,3.215999985E1,1.500000000E1,-2.861999893E1
1.594863266E1,3.071999931E1,2.687999916E1,-1.800000000E1
