"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.446123414E0,6.241874218E0,3.591412306E-2,-8.130957603E0
6.498122068E0,4.877137661E0,3.433390141E0,-8.183630943E0
6.550119161E0,-5.219519138E-1,-1.132491946E0,-3.960130453E0
6.602113454E0,-6.653689861E0,-1.143984509E1,1.923560333E1
6.654106780E0,-3.332830429E0,-2.501298904E1,2.665067291E1
6.706100106E0,-1.052044392E1,-1.896505165E1,1.713103676E1
6.758093532E0,-1.323076248E1,-6.548341751E0,7.465348721E0
6.810086691E0,-1.134646797E1,-4.580247879E0,8.286584854E0
6.862080415E0,-9.684841156E0,-6.648900986E0,9.217958450E0
6.914074501E0,-8.937828064E0,-4.745452881E0,6.756643295E0
6.966067760E0,-6.572284222E0,-2.466103077E0,4.326454639E0
7.018061285E0,-6.567495823E0,4.189980924E-1,2.578634024E0
7.070054345E0,-4.295329094E0,-4.644893110E-1,-2.801301479E-1
7.122047804E0,-1.429382086E0,6.320885420E-1,3.184385598E-1
7.174041197E0,-1.352765322E0,9.313728809E-1,-2.020767927E0
7.226034656E0,3.677606106E0,-1.089395046E0,-2.274561167E0
7.278028411E0,1.240234375E0,1.082212210E0,-7.204372883E0
7.330022333E0,-2.616942406E0,-2.705530524E-1,6.091034889E0
7.382015725E0,-2.643279314E0,-6.256239891E0,1.516294193E1
7.434008784E0,-5.027976990E0,-1.803607178E1,2.631068611E1
7.486002110E0,-1.158589554E1,-7.977723598E0,1.953967667E1
7.537996334E0,-1.308231735E1,-3.735068798E0,1.133449650E1
7.589994922E0,-1.003201103E1,-4.829252243E0,1.085803604E1
7.641991812E0,-7.704776287E0,-2.985660791E0,6.258634567E0
7.693985673E0,-5.612180233E0,-1.338399649E0,4.450956821E0
7.745978765E0,-3.782954216E0,-2.513988614E-1,5.674431324E0
7.797972258E0,-5.389512539E0,2.439765930E0,4.920234680E0
7.849965551E0,-6.814105988E0,1.070240855E0,2.068653345E0
7.901958777E0,-6.203566074E0,2.729473412E-1,3.792531252E0
7.953952104E0,-5.178816319E0,-2.372726440E0,4.309694767E-1
8.005946224E0,3.251425266E0,-4.506025314E0,-9.203592300E0
8.057939913E0,3.773377180E0,-5.109382629E0,1.561067224E0
8.109933272E0,5.506832004E-1,7.422251999E-2,-2.317657948E0
8.161926465E0,3.071854591E0,-1.028819847E1,1.009665680E1
8.213919758E0,-4.422225475E0,-3.171216965E1,3.188934708E1
8.265913351E0,-9.641744614E0,-1.579263687E1,1.718849945E1
8.317906576E0,-1.041749001E1,-3.852388144E0,9.658504486E0
8.369899869E0,-9.591464996E0,-7.139727592E0,1.067128277E1
8.421893791E0,-7.884346962E0,-4.913052082E0,8.605023384E0
8.473887547E0,-7.063110828E0,-2.458920240E0,6.603409767E0
8.525880840E0,-4.012804508E0,-8.332076073E-1,7.824490070E0
8.577874232E0,-6.598621368E0,-1.029538140E-1,6.143709183E0
8.629868123E0,-6.177228928E0,1.795706153E-1,3.062277555E0
8.681864213E0,-4.472505569E0,4.620950520E-1,2.128510237E0
