"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.619860852E1,3.372840881E-1,-7.942084312E0,1.239705181E1
1.625860162E1,1.436315536E0,-4.037264824E0,9.544289589E0
1.631859568E1,2.246783257E0,-2.537695169E0,7.415939331E0
1.637859001E1,-8.743333817E-1,-3.954629898E-1,5.499792099E0
1.643858428E1,3.607906818E0,-3.101935148E0,3.770796061E0
1.649857867E1,7.283782959E0,-3.875687122E0,2.273696899E0
1.655857244E1,6.259391785E0,-2.063715219E0,-7.786860466E-1
1.661856504E1,1.013545227E1,-1.579777956E0,-1.858498192E1
1.667855737E1,9.120182037E0,1.583952188E0,-6.709297180E0
1.673854983E1,8.412592888E0,-2.843320370E-1,9.809751511E0
1.679854229E1,3.073692799E0,-8.574640274E0,6.800603867E0
1.685853482E1,-1.493446541E1,-1.144095421E1,1.295619774E1
1.691852735E1,-4.830040455E0,-2.962688923E0,1.593541813E1
1.697851988E1,-4.431998730E0,2.532687187E-1,9.517971039E0
1.703851228E1,-2.203213692E0,4.331908226E-1,6.312401772E0
1.709850461E1,-8.103561401E-2,-6.635341644E-1,1.873997450E-1
1.715849711E1,4.156715393E0,-9.753634930E-1,-5.578597784E-1
1.721848964E1,3.787451267E0,-1.669184566E0,-1.981820822E0
1.727848230E1,6.252763748E0,-2.192242622E0,-9.905115128E0
1.733847497E1,6.988716125E0,4.701031208E0,-3.283479214E0
1.739846830E1,2.019708633E1,5.814818382E0,-1.795362473E1
1.745846140E1,1.464800644E1,2.898248911E0,1.808325291E0
1.751845453E1,-2.987912178E0,-7.661548615E0,1.046692467E1
1.757844752E1,2.814126492E0,-1.753433609E1,1.657252884E1
1.763844052E1,-4.652062416E0,-8.662494659E0,8.403976440E0
1.769843279E1,-1.195634365E0,-4.801425934E-1,7.340728283E0
1.775842532E1,4.921083450E-1,-2.189334869E0,5.582456589E0
1.781841778E1,2.830240250E0,-1.839102030E0,5.390316963E0
1.787841031E1,2.993265152E0,-2.907679319E0,6.334332466E0
1.793840277E1,3.284997940E0,-2.921574116E0,3.842176914E0
1.799839537E1,7.871532440E-2,2.771042824E0,-1.081487656E1
1.805838770E1,1.899787140E1,-4.589914083E-1,-2.161344910E1
1.811838010E1,1.119157124E1,-1.002446055E0,-1.482937622E1
1.817837246E1,6.255088806E0,-2.790526390E0,-2.535107613E0
1.823836503E1,5.803737640E-1,-1.320325089E1,1.136586857E1
1.829835749E1,2.421627998E0,-1.904551506E1,2.005254555E1
1.835835009E1,-5.192193985E-1,-6.325182915E0,1.062425613E1
1.841834352E1,-1.380784035E0,-3.000297546E0,6.747803688E0
1.847833792E1,1.149474144E0,-4.354713440E0,5.663374901E0
1.853833242E1,2.793872356E0,-2.062075377E0,2.929242134E0
1.859832695E1,3.224679947E0,4.521166086E-1,2.190930843E-1
1.865832148E1,3.802887440E0,-6.288361549E-2,-1.668143272E0
1.871831501E1,4.009894371E0,-3.438989878E0,-2.647752762E0
1.877830761E1,3.450916290E0,-7.941489220E0,5.916757584E-1
1.883830011E1,1.246579361E1,-7.604270935E0,-1.767847633E1
1.889829264E1,8.492575645E0,-2.777280569E0,-5.320440292E0
1.895828510E1,8.689609528E0,-1.352270412E1,7.926194191E0
1.901827767E1,-3.386081219E0,-1.867123413E1,1.655376816E1
1.907827016E1,-2.766635418E0,-2.906123161E0,1.319544888E1
1.913826253E1,-3.593852997E0,2.179951668E-1,1.254809284E1
1.919825479E1,-4.809305191E0,-1.989206791E0,6.757957458E0
1.925824732E1,-4.160985947E-1,-1.575152397E0,2.330006123E0
1.931823978E1,8.835468292E-1,-8.258258820E0,-3.070935965E0
1.937823228E1,4.109409809E0,-4.913442612E0,-4.806394577E0
1.943822475E1,6.762563705E0,2.038946152E0,-6.512166023E0
1.949821794E1,2.076439667E1,2.652905703E0,-1.270314789E1
1.955821197E1,1.893582916E1,4.957439899E0,-1.407950592E1
1.961820637E1,5.637716293E0,1.729490995E0,-1.164973259E0
1.967820067E1,-2.999162197E0,-2.260463524E1,1.549016953E0
1.973819503E1,-5.357156754E0,-2.042281723E1,1.831607437E1
1.979818870E1,-9.507222176E-1,-2.552986622E0,5.142416954E0
1.985818133E1,-5.828065872E-1,4.817786217E-1,5.566489220E0
1.991817359E1,-8.701257706E-1,-8.867502213E-1,2.217446804E0
1.997816612E1,3.314373970E0,-3.630237103E0,4.810562134E-1
2.003815862E1,5.229060173E0,-5.214695930E-1,-1.736248493E0
2.009815115E1,-7.086906433E-1,7.156274319E-1,3.035435677E0
2.015814361E1,8.149044991E0,-8.014267683E-1,-2.595276642E1
2.021813614E1,5.331919193E0,-2.123492658E-1,-6.302549839E0
2.027812851E1,7.242327690E0,1.853778601E0,-9.313558578E0
2.033812097E1,-3.629566193E0,-6.158589840E0,9.946563721E0
2.039811347E1,1.542192698E0,-2.242343521E1,2.257287216E1
2.045810593E1,-3.027081728E0,-2.516309738E0,1.057033920E1
2.051809846E1,-2.734579563E0,6.193771362E-1,8.442186356E0
2.057809116E1,-2.362539291E0,-1.352447510E0,7.936692238E0
2.063808436E1,1.929235458E-1,-4.610514641E-1,5.539043427E0
2.069807746E1,6.053929329E-1,1.421737194E0,9.701163769E-1
2.075807065E1,3.154552937E0,9.674642086E-1,-5.395250320E-1
