"Time (s)","Pressure (hPa)"
6.369299727E1,1.022071777E3
6.379298557E1,1.022191895E3
6.389297377E1,1.022191895E3
6.399296200E1,1.022311523E3
6.409295023E1,1.022205078E3
6.419293843E1,1.022205078E3
6.429292663E1,1.022109375E3
6.439291466E1,1.022081055E3
6.449290257E1,1.022081055E3
6.459289050E1,1.022145020E3
6.469287873E1,1.022233887E3
6.479286696E1,1.022233887E3
6.489285513E1,1.022117920E3
6.499284330E1,1.022090088E3
6.509283170E1,1.022090088E3
6.519281993E1,1.022041016E3
6.529280803E1,1.022059082E3
6.539279626E1,1.022059082E3
6.549278436E1,1.022260498E3
6.559277246E1,1.022206787E3
6.569276433E1,1.022206787E3
6.579275256E1,1.022127686E3
6.589274076E1,1.022143311E3
6.599272906E1,1.022143311E3
6.609271730E1,1.022070312E3
6.619270553E1,1.022166748E3
6.629269370E1,1.022166748E3
6.639268190E1,1.022170654E3
6.649267006E1,1.022138184E3
6.659265793E1,1.022138184E3
6.669264579E1,1.022046387E3
6.679263386E1,1.022038086E3
6.689262209E1,1.022038086E3
6.699261029E1,1.022258301E3
6.709259849E1,1.022280029E3
6.719258672E1,1.022280029E3
6.729257496E1,1.022189453E3
6.739256316E1,1.022098877E3
6.749255136E1,1.022098877E3
6.759253956E1,1.022073486E3
6.769252746E1,1.022079102E3
6.779251536E1,1.022079102E3
6.789250352E1,1.022169189E3
6.799249176E1,1.022208496E3
6.809247979E1,1.022208496E3
6.819246799E1,1.022092285E3
6.829245622E1,1.022077148E3
6.839244442E1,1.022077148E3
6.849243262E1,1.022123779E3
6.859242082E1,1.022340820E3
6.869240899E1,1.022340820E3
6.879239709E1,1.022209473E3
6.889238519E1,1.022171387E3
6.899237332E1,1.022171387E3
6.909236152E1,1.022106689E3
6.919234972E1,1.022120605E3
6.929233792E1,1.022120605E3
6.939232616E1,1.022279785E3
6.949231439E1,1.022217285E3
6.959230259E1,1.022217285E3
6.969229079E1,1.022105713E3
6.979227875E1,1.022159424E3
6.989226662E1,1.022159424E3
6.999225469E1,1.022112549E3
7.009224299E1,1.022297119E3
7.019223115E1,1.022297119E3
7.029221928E1,1.022234375E3
7.039220745E1,1.022193359E3
7.049219565E1,1.022193359E3
7.059218382E1,1.022160156E3
7.069217198E1,1.022145264E3
7.079216025E1,1.022145264E3
7.089214822E1,1.022280273E3
7.099213608E1,1.022243408E3
7.109212408E1,1.022243408E3
7.119211208E1,1.022193848E3
7.129210005E1,1.022117920E3
7.139208801E1,1.022117920E3
7.149207601E1,1.022082764E3
7.159206401E1,1.022233887E3
