,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
189,1.55965656474e+18,0.1131162643,0.5999426842,1.137058258
190,1.55965656479e+18,0.4520802498,0.7646176815,1.669957638
191,1.55965656485e+18,1.493050575,0.987780571,2.018292904
192,1.55965656491e+18,1.467165947,1.341136813,1.439620972
193,1.55965656497e+18,1.363577366,1.213509202,0.8585948944
194,1.55965656502e+18,2.087847233,1.461711645,1.859583855
195,1.55965656508e+18,2.180450916,0.3585723341,1.005547523
196,1.55965656513e+18,1.806268215,-0.3091270328,0.9039287567
197,1.55965656519e+18,0.6939878464,-0.5038224459,-0.7010164261
198,1.55965656524e+18,-0.2173752785,-0.5198622346,-0.02140331268
199,1.5596565653e+18,-0.436157465,-1.483094931,-0.8000297546
200,1.55965656536e+18,-0.6216186285,-1.12689662,-1.870762348
201,1.55965656542e+18,-0.4093341827,-0.7037360668,-3.612472534
202,1.55965656548e+18,-1.68130219,-0.0348572731,-2.392180443
203,1.55965656554e+18,-1.22875452,-2.471729994,-2.966001511
204,1.55965656559e+18,-1.750040531,-0.719678998,-2.243540764
205,1.55965656565e+18,-0.387046814,-1.114506721,-1.025927544
206,1.55965656571e+18,0.859005928,-0.6757341623,-1.946401596
207,1.55965656576e+18,3.384785175,-8.382380486,-6.3001194
208,1.55965656582e+18,-1.235743523,0.260273695,3.367026806
209,1.55965656587e+18,-1.246323109,0.4725270271,-0.3453044891
210,1.55965656593e+18,0.2328243256,3.669291973,-1.989175558
211,1.55965656599e+18,-2.88232708,-0.9500498772,3.851334572
212,1.55965656605e+18,1.31125164,2.308368444,1.421098232
213,1.55965656611e+18,-2.264198303,0.1962926388,-0.1395792961
214,1.55965656617e+18,-3.880774975,-0.8060977459,0.866189003
215,1.55965656623e+18,-1.877698421,-0.6674382687,0.2142314911
216,1.55965656628e+18,-1.033631802,0.5268456936,2.031391144
217,1.55965656634e+18,-7.034796238,3.727402449,8.906667709
218,1.55965656639e+18,-15.89529133,4.160914421,13.05772305
219,1.55965656645e+18,-28.94901657,8.029085159,-4.095259666
220,1.5596565665e+18,-15.62633896,-0.09484672546,-9.647255898
221,1.55965656656e+18,19.45915222,-21.58365059,24.44824028
222,1.55965656661e+18,9.528274536,-36.64392853,1.144348145
223,1.55965656667e+18,15.62651062,-5.785556316,-14.35336304
224,1.55965656673e+18,-1.162824154,3.752933979,-8.693340302
225,1.55965656679e+18,-0.7681336403,1.136595249,-11.29003143
226,1.55965656684e+18,3.604736328,-1.351238489,-3.436700821
227,1.5596565669e+18,5.39398098,-4.706250191,-1.93419981
228,1.55965656696e+18,4.722935677,-3.27578187,-4.828971386
229,1.55965656702e+18,4.909645557,-1.898790598,-3.435982704
230,1.55965656708e+18,4.596040249,2.559938908,-0.6724309921
231,1.55965656714e+18,5.584477425,2.2859025,6.234870911
232,1.55965656719e+18,11.91244984,1.151627302,5.701858521
233,1.55965656724e+18,10.36643982,6.013845921,7.760428429
234,1.55965656729e+18,9.351503372,7.883639812,5.824791908
235,1.55965656735e+18,1.848655224,11.04006672,2.307321548
236,1.55965656741e+18,-0.315533638,7.140586853,0.07249307632
237,1.55965656747e+18,1.062417507,1.509856582,-0.06543254852
238,1.55965656752e+18,2.526198387,-0.4629267454,-0.5427570343
239,1.55965656758e+18,1.733975887,-0.8526321054,-2.007842064
240,1.55965656763e+18,0.3177762032,-1.924406528,-2.032456875
241,1.55965656769e+18,-1.107980251,-0.5880448818,-2.803797722
242,1.55965656774e+18,-2.058691502,-0.4270401001,-2.011796951
243,1.5596565678e+18,-0.1786150932,-1.288476467,-1.542085171
244,1.55965656786e+18,-0.3392252922,-0.5885384679,-1.373338699
245,1.55965656792e+18,0.8889803886,0.1505236626,0.5812034607
246,1.55965656798e+18,0.1330447197,1.049422503,1.317426682
247,1.55965656803e+18,-0.2064843178,1.542443156,1.453708172
248,1.55965656809e+18,0.2927627563,2.426102877,1.654465675
249,1.55965656815e+18,0.8174843788,2.133365631,0.8200807571
250,1.55965656821e+18,0.7587313652,0.8766844273,0.7334465981
251,1.55965656827e+18,0.04918956757,-0.009498924017,-0.5730895996
252,1.55965656833e+18,-0.1171889305,0.09192204475,-0.8536944389
253,1.55965656839e+18,-0.6184802055,0.2572959661,0.005142211914
254,1.55965656844e+18,-1.561206818,2.284148693,8.36886692
255,1.55965656849e+18,1.350432873,1.965519309,17.89464188
256,1.55965656854e+18,9.949886322,2.342144251,18.33292198
257,1.5596565686e+18,15.01961422,2.403724194,0.6333737373
258,1.55965656866e+18,6.82319355,-2.568361044,-5.351730347
259,1.55965656872e+18,1.593733191,-5.648771286,-8.819925308
260,1.55965656877e+18,-1.035550594,-6.041410446,-7.879673004
261,1.55965656883e+18,1.293216586,-7.688069344,-3.020218134
262,1.55965656888e+18,-0.0729881525,-6.353165627,-4.403372765
263,1.55965656894e+18,-1.414981365,-4.803543568,-3.017309666
264,1.55965656899e+18,-2.760663748,-2.520764351,-3.157061577
265,1.55965656905e+18,-2.672864199,-1.663427353,-2.503508091
266,1.55965656911e+18,-2.825805902,-1.502696514,-2.806959629
267,1.55965656917e+18,0.2932503223,-3.262351513,-2.782042503
268,1.55965656923e+18,2.289018631,-5.721038818,-4.309453487
269,1.55965656929e+18,4.366498947,-6.485929966,-4.425619602
270,1.55965656934e+18,3.890599489,-3.291821957,-2.960421562
271,1.5596565694e+18,-0.283645153,0.9173455238,-0.6235003471
272,1.55965656946e+18,-2.454082489,0.5785355568,1.963488102
273,1.55965656952e+18,1.375599027,-0.4167070389,0.3718042374
274,1.55965656958e+18,3.659410477,-1.562256098,2.313051224
275,1.55965656963e+18,1.373006105,-2.226603031,0.1197929382
276,1.55965656968e+18,5.968625546,-2.564023495,1.91760397
277,1.55965656974e+18,1.285134792,0.08776961267,4.097159863
278,1.55965656979e+18,3.465739727,-3.349750519,2.192379475
279,1.55965656985e+18,0.6511735916,-1.19968152,0.97585392
280,1.55965656991e+18,1.285628796,-1.538677692,-0.6158361435
281,1.55965656997e+18,-0.3569083214,-1.471370697,-0.5199885368
282,1.55965657002e+18,0.001924037933,-2.017744541,-0.3645997047
283,1.55965657008e+18,2.720610619,-3.923204422,0.3323488235
284,1.55965657013e+18,-0.100587368,-0.8769416809,-0.6879549026
285,1.55965657019e+18,-0.5404372215,-0.4311485291,-1.254789114
286,1.55965657024e+18,-0.09342288971,-0.5387029648,-0.565905571
287,1.5596565703e+18,-0.3125567436,-0.5059185028,0.001730918884
288,1.55965657036e+18,0.8086781502,-0.9660005569,0.6897857189
289,1.55965657042e+18,0.7049081326,-0.5326833725,-0.1809988022
290,1.55965657048e+18,0.2283270359,-0.4180860519,-0.04418826103
291,1.55965657054e+18,-0.2721297741,0.09201812744,-0.6549293995
292,1.5596565706e+18,0.2968707085,-0.5995073318,-0.368062973
293,1.55965657066e+18,-0.5240392685,-0.1944637299,-0.9343292713
294,1.55965657072e+18,-1.063256741,-0.5258388519,-1.615481496
295,1.55965657078e+18,-0.5988607407,-0.7886219025,-1.049509287
296,1.55965657083e+18,-0.6665127277,-0.703040123,-1.242591858
297,1.55965657088e+18,-0.3667063713,-0.6609220505,-0.6320266724
298,1.55965657093e+18,-0.2971439362,-0.7013502121,-0.4479622841
299,1.55965657099e+18,-0.4424638748,-0.3095874786,-0.5428364277
300,1.55965657104e+18,-0.1644761562,-0.4123954773,-0.3611571789
301,1.5596565711e+18,-0.2151122093,-0.1825199127,-0.4924883842
302,1.55965657116e+18,-0.09761190414,-0.1801013947,-0.3538210392
303,1.55965657122e+18,0.3677978516,-0.3134384155,0.2265899181
304,1.55965657127e+18,0.8351759911,-0.0126953125,1.031214476
305,1.55965657133e+18,0.7733852863,0.01554870605,1.959938765
306,1.55965657138e+18,0.4363152981,0.03129291534,2.209213018
307,1.55965657144e+18,0.4261460304,-0.6969881058,2.303091526
308,1.55965657149e+18,0.9468407631,-0.9895820618,1.771288395
309,1.55965657155e+18,0.8706898689,-1.821118832,1.41422987
310,1.55965657161e+18,0.538175106,-1.331036091,0.08257627487
311,1.55965657167e+18,0.1224479675,-1.309380531,-0.7857642174
312,1.55965657172e+18,0.2884626389,-0.9355874062,-1.472735882
313,1.55965657177e+18,0.3440923691,-0.7356009483,-1.378060818
314,1.55965657183e+18,0.03628873825,0.02921533585,-1.701631546
315,1.55965657189e+18,0.01943397522,0.0251147747,-2.410973072
316,1.55965657195e+18,-0.4640572071,0.6526794434,-2.513352871
317,1.55965657201e+18,-0.6577830315,0.5024058819,-1.303076267
318,1.55965657207e+18,-0.9861049652,0.7296694517,-0.0867729187
319,1.55965657213e+18,-0.4219112396,1.075604677,1.242660522
320,1.55965657218e+18,-0.5066242218,0.8828104734,1.466178894
321,1.55965657224e+18,-0.6288523674,1.041652679,0.784945488
322,1.55965657229e+18,-0.4928236008,0.7730136514,1.24716568
323,1.55965657235e+18,-0.504488945,1.124721289,0.9721927643
324,1.55965657241e+18,-0.1363301277,1.31997788,0.9792261124
325,1.55965657247e+18,-0.1645772457,1.107090116,1.001551628
326,1.55965657252e+18,-0.6173713207,0.9221339822,0.2387876511
327,1.55965657258e+18,0.3439850807,0.7443779707,0.2143068314
328,1.55965657263e+18,0.3082499504,0.4660118222,-0.609003067
329,1.55965657269e+18,-0.4409389496,0.4469314814,-1.391278267
330,1.55965657274e+18,-0.4830727577,0.3994255066,-1.880695343
331,1.5596565728e+18,-0.5500693321,-0.01959848404,-1.640576839
332,1.55965657286e+18,-1.235857725,0.2717444897,-0.7822408676
333,1.55965657292e+18,-0.5287432671,0.02954030037,-0.174487114
334,1.55965657298e+18,0.4938864708,-1.191648245,-2.610270023
335,1.55965657304e+18,3.820660591,-5.011119843,-7.758626938
336,1.55965657309e+18,-0.005274295807,-1.966301918,-3.245719671
337,1.55965657315e+18,-2.505077362,0.8862507343,-2.321320057
338,1.55965657321e+18,-0.6702222824,3.720170736,0.4011387825
339,1.55965657327e+18,-2.531253815,1.072502255,-0.09907054901
340,1.55965657333e+18,-0.4866709709,0.04902619123,0.896677494
341,1.55965657339e+18,3.216257572,-0.5360865593,5.27426815
342,1.55965657344e+18,3.819030762,1.24380517,7.090242386
343,1.55965657349e+18,1.307717323,0.3696492016,5.906463146
344,1.55965657354e+18,0.3513875008,-0.3152769208,4.483383179
345,1.55965657359e+18,-0.9587345123,-0.6494761705,-0.8427371979
346,1.55965657364e+18,-1.087358713,-0.7008062601,-2.011281967
347,1.5596565737e+18,-0.1173770428,-1.298503399,-4.462207794
348,1.55965657376e+18,-1.007804036,-2.171079636,-3.896755219
349,1.55965657382e+18,-1.289928675,-1.449840784,-2.786911964
350,1.55965657388e+18,-4.193492413,0.6024663448,1.638003349
351,1.55965657394e+18,-10.74344444,5.337884903,5.184055328
352,1.55965657399e+18,-19.63109589,12.52272034,6.536840439
353,1.55965657405e+18,-26.37421799,6.402809143,-12.29292393
354,1.55965657411e+18,10.29664421,-10.73907852,10.34961128
355,1.55965657417e+18,23.64421082,-39.8996582,5.122668266
356,1.55965657423e+18,6.442991257,-18.54698944,-19.9979744
357,1.55965657429e+18,-5.625032425,10.08794403,-10.15923977
358,1.55965657434e+18,2.656918049,1.776459217,-5.039793015
359,1.5596565744e+18,1.330055714,0.866443634,-0.7935426235
360,1.55965657446e+18,2.045449257,-0.09843635559,0.01963233948
361,1.55965657452e+18,5.628210068,-2.890627861,-3.144561052
362,1.55965657458e+18,7.943361282,-2.773229599,-3.311459541
363,1.55965657464e+18,6.144812584,-3.824007273,-5.377570152
364,1.55965657469e+18,6.072142124,-3.020924091,-3.608519077
365,1.55965657474e+18,5.588571548,-2.575381994,3.789556503
366,1.55965657479e+18,4.760088921,-5.316774845,5.809695244
367,1.55965657485e+18,4.21944809,-4.636844158,9.448728561
368,1.55965657491e+18,4.463654995,-0.1220905781,8.709568977
369,1.55965657497e+18,2.384873629,1.241335273,4.778493881
370,1.55965657502e+18,1.397185802,1.863626003,2.99571228
371,1.55965657508e+18,1.809546709,2.255246878,1.234995842
