,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
130,1.55965352386e+18,-0.1412131786,-1.52780056,6.529390335
131,1.55965352392e+18,-1.920990705,1.069809437,3.004635334
132,1.55965352398e+18,-1.396973848,-0.2090606689,2.62221241
133,1.55965352404e+18,-0.6581125259,-0.2519807816,-0.4458060265
134,1.5596535241e+18,1.723607779,3.507127047,-1.879858017
135,1.55965352416e+18,2.708367586,2.356310844,-8.553013802
136,1.55965352422e+18,3.656222343,3.591926575,-17.87661743
137,1.55965352428e+18,3.914605141,2.581658125,-13.34083176
138,1.55965352434e+18,-0.04427045584,-0.4514284134,-0.7509489059
139,1.5596535244e+18,-6.901296139,-10.44868183,11.05575943
140,1.55965352446e+18,-0.9144186974,-11.68929672,0.3067612648
141,1.55965352452e+18,-4.943695545,-4.118281364,2.587963104
142,1.55965352458e+18,-6.242441177,-2.370648384,2.611011505
143,1.55965352464e+18,-1.705561399,-0.7095375061,3.697503567
144,1.5596535247e+18,1.828332663,1.230649471,0.5039229393
145,1.55965352476e+18,1.291006923,0.6327676773,0.5740160942
146,1.55965352482e+18,-0.656714797,3.616023064,-4.864906788
147,1.55965352488e+18,-1.472813129,6.72777462,-1.410748005
148,1.55965352494e+18,6.938224316,10.32868385,-13.9134388
149,1.559653525e+18,5.131104469,9.422538757,-10.78329849
150,1.55965352506e+18,0.4255364537,4.373239994,-2.757107258
151,1.55965352512e+18,-6.987506866,-16.8713932,15.97776604
152,1.55965352518e+18,6.763173103,-12.60821056,-6.18915081
153,1.55965352524e+18,-4.173986435,-3.942072868,-0.1352860928
154,1.5596535253e+18,-4.855460644,-1.455932617,3.127779245
155,1.55965352536e+18,-2.926416636,1.619220734,4.453238964
156,1.55965352542e+18,-1.175141096,2.839034081,2.939735413
157,1.55965352548e+18,0.7780845165,2.874501705,-0.01786422729
158,1.55965352554e+18,2.237049341,0.1569268703,-3.503555298
159,1.5596535256e+18,-1.674922943,-0.7443730831,-2.671861172
160,1.55965352566e+18,0.8080855608,1.565087557,-12.22290421
161,1.55965352572e+18,3.205481529,2.991428375,-17.95997238
162,1.55965352578e+18,2.5386796,1.728256226,-6.914778233
163,1.55965352584e+18,-9.572162628,-15.12638092,11.60441208
164,1.5596535259e+18,2.727703333,-10.46131516,-1.702327251
165,1.55965352596e+18,-4.180680275,-3.998634338,3.128702879
166,1.55965352602e+18,-4.428279877,-1.321961403,4.621904373
167,1.55965352608e+18,-3.718904018,-0.3190059662,3.547996521
168,1.55965352614e+18,-1.373116255,0.8154039383,4.109313011
169,1.5596535262e+18,-1.794038057,0.6387519836,0.8078536987
170,1.55965352626e+18,-0.001790046692,1.078176498,-2.15136528
171,1.55965352632e+18,1.247658849,1.344520569,-1.777748585
172,1.55965352638e+18,0.02196860313,3.653368473,-7.134791374
173,1.55965352644e+18,5.67486763,6.595338821,-13.28013611
174,1.5596535265e+18,3.704977989,3.010874748,-9.913722038
175,1.55965352656e+18,1.55600667,-0.7145624161,-0.1067070961
176,1.55965352662e+18,-5.972572327,-11.07819462,11.05721474
177,1.55965352668e+18,4.601697922,-12.12217331,-1.000561476
178,1.55965352674e+18,-4.880702019,-4.931290627,1.842311859
179,1.5596535268e+18,-5.41447258,-0.9702663422,2.851995468
180,1.55965352686e+18,-2.590876102,-0.0134344101,4.506764412
181,1.55965352692e+18,1.62417078,2.006825924,2.879570961
182,1.55965352698e+18,0.3667676449,1.716266155,-0.393222332
183,1.55965352704e+18,-0.4342796803,-1.14756012,0.4764666557
184,1.5596535271e+18,8.730573654,1.035117626,1.260962486
185,1.55965352716e+18,2.675418615,3.220227718,-14.90725613
186,1.55965352722e+18,2.825905561,5.755549431,-17.67454338
187,1.55965352728e+18,6.041218758,5.592123032,-8.616518974
188,1.55965352734e+18,-8.270569801,-15.92100716,14.45661354
189,1.5596535274e+18,3.893357992,-9.459908485,-2.576873541
190,1.55965352746e+18,-3.703700542,-6.441088676,3.229669333
191,1.55965352752e+18,-2.235564232,-0.5784902573,2.026239395
192,1.55965352758e+18,-0.1513876915,0.5954880714,3.646928787
193,1.55965352764e+18,-1.95526433,1.598913193,0.4416265488
194,1.5596535277e+18,-1.282215595,2.097360611,1.704499245
195,1.55965352776e+18,0.3617634773,3.569585323,0.9164562225
196,1.55965352782e+18,0.1063127518,4.133461952,0.2581672668
197,1.55965352788e+18,1.355407476,3.549118996,1.892448902
198,1.55965352794e+18,1.185122728,3.2220819,-2.550908089
199,1.559653528e+18,3.651581287,6.833889961,-10.99096489
200,1.55965352806e+18,5.210790634,4.41351223,-7.564342022
201,1.55965352812e+18,-4.130718231,-2.276352406,6.581398487
202,1.55965352818e+18,4.635324478,-11.58810902,-6.782468796
203,1.55965352824e+18,-4.222299576,-11.89185143,0.9720211029
204,1.5596535283e+18,-4.673953056,-3.448518753,1.421420574
205,1.55965352836e+18,-2.273483515,-1.893184185,3.824808121
206,1.55965352842e+18,-0.9049901962,0.6367759705,3.911969662
207,1.55965352848e+18,-0.701375246,0.2321233749,0.5492248535
208,1.55965352854e+18,-0.245652914,0.01904344559,-1.393416882
209,1.5596535286e+18,-3.358804464,1.178088665,-0.8168120384
210,1.55965352866e+18,2.844673872,1.65734911,-6.299242973
211,1.55965352872e+18,4.825829983,2.79858017,-11.68373966
212,1.55965352878e+18,6.056612015,1.372954845,-12.57596493
213,1.55965352884e+18,2.672718048,-1.312304258,-6.655216217
214,1.5596535289e+18,0.2923414707,-2.944261551,3.308056355
215,1.55965352896e+18,1.157223821,-5.498483181,8.271848679
216,1.55965352902e+18,-6.359294891,-12.15376282,0.495695591
217,1.55965352908e+18,-4.50932312,-2.720668793,1.935338974
218,1.55965352914e+18,-3.332855463,-0.04285335541,2.66211915
219,1.5596535292e+18,1.435186863,0.9922447205,2.51234293
220,1.55965352926e+18,1.724877954,-0.0374288559,2.632953167
221,1.55965352932e+18,2.677468538,0.003135204315,1.307734489
222,1.55965352938e+18,-1.533673048,0.8836650848,-0.556825161
223,1.55965352944e+18,2.944755316,1.324006081,-0.180390358
