"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
7.559773267E0,6.779999733E0,-2.909999847E1,-3.323999786E1
7.619767597E0,1.139999986E0,-2.885999870E1,-3.245999908E1
7.679761861E0,-7.739999771E0,-3.161999893E1,-2.723999977E1
7.739756257E0,-1.247999954E1,-3.521999741E1,-2.010000038E1
7.799749789E0,-8.460000038E0,-3.779999924E1,-1.955999947E1
7.859742287E0,4.440000057E0,-3.557999802E1,-2.585999870E1
7.919734551E0,1.943999863E1,-3.875999832E1,-1.776000023E1
7.979727114E0,1.175999928E1,-4.236000061E1,-1.181999969E1
8.039719578E0,3.480000019E0,-4.331999969E1,-7.199999809E0
8.099712175E0,5.999999866E-2,-4.404000092E1,-3.059999943E0
8.159704639E0,-5.999999642E-1,-4.368000031E1,-4.380000114E0
8.219697169E0,-7.799999714E-1,-4.205999756E1,-1.200000000E1
8.279689466E0,3.240000010E0,-3.623999786E1,-2.393999863E1
8.339681864E0,1.188000011E1,-2.603999901E1,-3.377999878E1
8.399674328E0,1.745999908E1,-1.343999958E1,-3.834000015E1
8.459666858E0,1.979999924E1,-4.799999893E-1,-3.827999878E1
8.519659388E0,2.615999985E1,7.859999657E0,-3.486000061E1
8.579652187E0,3.035999870E1,1.296000004E1,-2.921999931E1
8.639645519E0,3.281999969E1,1.427999973E1,-2.742000008E1
8.699638683E0,3.239999771E1,1.379999924E1,-2.663999939E1
8.759631813E0,3.431999969E1,1.134000015E1,-2.621999931E1
8.819624943E0,3.455999756E1,8.279999733E0,-2.711999893E1
8.879617807E0,3.438000107E1,3.419999838E0,-2.742000008E1
8.939610005E0,3.461999893E1,-1.860000014E0,-2.909999847E1
8.999602436E0,3.384000015E1,-8.039999962E0,-2.963999939E1
9.059594966E0,3.095999908E1,-1.565999985E1,-2.879999924E1
9.119587496E0,2.651999855E1,-2.292000008E1,-2.868000031E1
9.179579960E0,2.202000046E1,-3.042000008E1,-2.663999939E1
9.239572556E0,1.577999973E1,-3.593999863E1,-2.087999916E1
9.299564887E0,1.710000038E1,-3.887999725E1,-1.296000004E1
9.359557218E0,2.255999947E1,-3.887999725E1,-4.739999771E0
9.419549715E0,2.753999901E1,-3.887999725E1,1.019999981E0
9.479542311E0,3.119999886E1,-3.738000107E1,1.979999900E0
9.539534775E0,2.963999939E1,-3.773999786E1,2.639999866E0
9.599527405E0,2.537999916E1,-3.995999908E1,5.400000095E0
9.659521070E0,2.627999878E1,-3.755999756E1,-9.599999785E-1
9.719515367E0,2.993999863E1,-3.402000046E1,-9.420000076E0
9.779509665E0,3.665999985E1,-2.718000031E1,-1.242000008E1
9.839504062E0,4.091999817E1,-1.895999908E1,-1.139999962E1
9.899498293E0,4.445999908E1,-1.073999977E1,-9.779999733E0
9.959491491E0,4.661999893E1,-1.740000010E0,-4.259999752E0
1.001948382E1,4.620000076E1,2.399999857E0,6.599999666E-1
1.007947612E1,4.541999817E1,1.620000005E0,-1.799999952E0
1.013946855E1,4.511999893E1,-2.700000048E0,-6.359999657E0
1.019946115E1,4.097999954E1,-1.277999973E1,-1.571999931E1
1.025945364E1,3.017999840E1,-2.597999954E1,-2.351999855E1
1.031944617E1,1.319999981E1,-3.605999756E1,-2.418000031E1
1.037943870E1,-1.139999986E0,-4.121999741E1,-1.847999954E1
1.043943107E1,-9.059999466E0,-4.031999969E1,-1.271999931E1
1.049941461E1,-9.719999313E0,-4.079999924E1,-1.038000011E1
1.055940711E1,3.599999845E-1,-4.104000092E1,-1.818000031E1
1.061939964E1,7.919999599E0,-3.593999863E1,-2.550000000E1
1.067939217E1,1.038000011E1,-4.254000092E1,-1.511999989E1
1.073938523E1,8.399999738E-1,-4.493999863E1,-4.500000000E0
1.079937846E1,-3.480000019E0,-4.397999954E1,2.099999905E0
1.085937159E1,-6.839999676E0,-4.325999832E1,3.599999905E0
1.091936472E1,-9.779999733E0,-4.284000015E1,2.339999914E0
1.097935785E1,-8.279999733E0,-4.211999893E1,-4.559999943E0
1.103935038E1,-6.179999828E0,-3.923999786E1,-1.559999943E1
1.109934278E1,-3.599999905E0,-3.263999939E1,-2.363999939E1
1.115933518E1,1.740000010E0,-2.627999878E1,-3.089999962E1
1.121932771E1,7.379999638E0,-1.668000031E1,-3.738000107E1
1.127932017E1,1.157999992E1,-6.420000076E0,-3.870000076E1
1.133931280E1,1.571999931E1,3.599999905E0,-3.761999893E1
1.139930527E1,2.063999939E1,9.960000038E0,-3.407999802E1
1.145929780E1,2.442000008E1,1.457999992E1,-3.047999954E1
1.151929006E1,2.435999870E1,1.668000031E1,-2.915999985E1
1.157928259E1,2.429999924E1,1.637999916E1,-3.000000000E1
1.163927502E1,2.585999870E1,1.602000046E1,-2.807999992E1
1.169926769E1,2.645999908E1,1.379999924E1,-2.850000000E1
1.175926039E1,2.753999901E1,1.134000015E1,-2.861999893E1
1.181925445E1,2.868000031E1,7.199999809E0,-2.921999931E1
1.187924898E1,2.939999962E1,2.220000029E0,-2.934000015E1
1.193924352E1,2.742000008E1,-3.539999962E0,-3.000000000E1
1.199923792E1,2.603999901E1,-9.000000000E0,-3.047999954E1
1.205923215E1,2.268000031E1,-1.577999973E1,-3.119999886E1
1.211922514E1,1.703999901E1,-2.105999947E1,-3.077999878E1
1.217921748E1,1.350000000E1,-2.651999855E1,-2.957999992E1
1.223921000E1,7.739999771E0,-3.005999947E1,-2.837999916E1
1.229920247E1,1.199999928E0,-3.150000000E1,-2.657999992E1
1.235919500E1,-4.380000114E0,-3.300000000E1,-2.585999870E1
1.241918763E1,-9.000000000E0,-3.323999786E1,-2.357999992E1
1.247918016E1,-1.175999928E1,-3.407999802E1,-2.292000008E1
1.253917242E1,-1.500000000E1,-3.107999992E1,-2.603999901E1
1.259916485E1,-2.321999931E1,-2.621999931E1,-2.657999992E1
1.265915735E1,-2.369999886E1,-2.742000008E1,-2.435999870E1
1.271914978E1,-2.045999908E1,-2.693999863E1,-2.759999847E1
1.277914225E1,-1.259999943E1,-2.555999947E1,-3.084000015E1
1.283913491E1,-8.399999738E-1,-2.165999985E1,-3.486000061E1
1.289912864E1,1.193999958E1,-1.500000000E1,-3.605999756E1
1.295912300E1,2.165999985E1,-6.779999733E0,-3.443999863E1
1.301911727E1,2.885999870E1,1.199999928E0,-2.789999962E1
1.307911160E1,3.150000000E1,-2.999999821E-1,-2.561999893E1
1.313910580E1,2.879999924E1,-7.319999695E0,-2.795999908E1
