"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.941403267E0,2.117824078E0,-7.915775180E-1,1.868467569E0
8.993396526E0,2.322463751E0,-1.125110030E0,1.926499724E0
9.045389818E0,3.112923622E0,-1.802559495E0,1.439640164E0
9.097383244E0,3.671865225E0,-1.750635982E0,6.876650453E-1
9.149376504E0,4.081144810E0,-1.292487025E0,-1.052079082E0
9.201369996E0,2.870409966E0,6.567839980E-1,-1.516336799E0
9.253363322E0,1.814224005E0,2.605444193E0,-2.096658707E0
9.305356911E0,1.346912146E0,2.890431285E-1,-1.856588721E0
9.357350965E0,9.089217186E-1,-1.336469412E0,-8.517153263E-1
9.409344357E0,2.411650181E0,-1.716427445E0,1.110994577E0
9.461337584E0,2.824594975E0,-1.980321288E0,1.514165759E0
9.513331075E0,2.428143501E0,-1.006084633E1,2.260032177E0
9.565328962E0,-2.411130905E0,-1.359071255E0,-1.674550891E0
9.617326650E0,-3.332315683E0,1.443578362E0,-2.865127087E0
9.669320944E0,-3.381795883E0,8.241610527E-1,-2.639718056E0
9.721314236E0,-3.412950039E0,2.259083509E0,-2.145527840E0
9.773307595E0,-3.978610992E0,1.811319351E0,-2.251818657E0
9.825301087E0,-4.711038589E0,2.817414284E0,-2.113762856E0
9.877294214E0,-5.013416767E0,8.204958439E-1,-1.337964058E0
9.929287706E0,-4.159427166E0,-1.108616590E0,4.592014551E-1
9.981280899E0,-2.616992474E0,-1.735364199E0,1.950323462E0
1.003327492E1,-1.019579887E0,-2.868519306E0,3.386467695E0
1.008526881E1,6.951188445E-1,-3.828188658E0,4.573379040E0
1.013726197E1,2.401265383E0,-4.597878933E0,5.233724117E0
1.018925529E1,3.355437040E0,-5.730422974E0,4.391340733E0
1.024124872E1,3.238761663E0,-4.789079666E0,2.987572670E0
1.029324185E1,1.778182864E0,-3.579566479E0,1.740796804E0
1.034523537E1,2.072360367E-2,-5.856872082E0,-1.246334314E0
1.039722000E1,-3.092245579E0,-1.929008603E0,-2.673315525E0
1.044921395E1,-3.832003355E0,3.846722364E0,-4.862656593E0
1.050120754E1,7.140556574E-1,8.712264061E0,9.075765610E-1
1.055320093E1,4.696897030E0,-2.627227545E0,3.955794096E0
1.060519436E1,4.295558453E0,-2.546593189E0,1.578917503E0
1.065719018E1,2.574751139E0,1.638157368E-1,1.935051918E0
1.070918491E1,1.073244333E0,3.427992463E-1,1.850141644E0
1.076117840E1,-1.093906909E-1,2.817127407E-1,8.806985021E-1
