"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.772593520E1,-1.246938324E1,8.655303001E0,5.425426483E0
1.777792846E1,-1.750214934E0,4.992063046E0,4.580247879E0
1.782992268E1,-2.444554567E0,2.849187136E0,5.741470814E0
1.788191620E1,-1.045100975E1,-2.406246185E0,8.449396133E0
1.793390950E1,-2.539846802E1,-7.304932594E0,5.389512539E0
1.798590286E1,-1.419326115E1,-6.993676662E0,1.278782177E1
1.803789611E1,-1.085085297E1,-1.118126392E0,1.041509533E1
1.808988947E1,-3.632114887E0,3.878725171E-1,5.506832123E0
1.814188290E1,2.530748367E0,3.466909885E0,1.221080184E0
1.819387629E1,1.305119228E1,8.514040947E0,-5.746259689E-1
1.824587044E1,1.980544090E1,2.722769356E1,-4.216318130E0
1.829786380E1,7.563514233E0,8.449396133E0,1.385087967E1
1.834985716E1,-1.274711895E1,-7.996877670E0,-1.885251999E1
1.840185072E1,-5.267404318E-1,-2.609998894E1,1.826831698E0
1.845384691E1,-2.024359322E1,1.185166001E0,2.473285913E0
1.850584120E1,1.771763325E0,9.984126091E-1,-3.074248791E0
1.855783456E1,2.616942406E0,6.253845692E0,1.795706153E0
1.860982792E1,1.613741279E0,8.159688950E0,1.786128998E0
1.866182128E1,-1.292908341E-1,6.038361073E0,2.564268351E0
1.871381447E1,-9.289786220E-1,4.271386147E0,2.832427025E0
1.876580787E1,-5.985686779E-1,3.687183261E-1,4.158855438E0
1.881780142E1,1.843591630E-1,-1.853168726E0,7.846038342E0
1.886979547E1,-1.953728199E0,-5.190787792E0,9.124581337E0
1.892178890E1,-4.355185986E0,-9.917086601E0,1.196179676E1
1.897378223E1,-3.112557158E-2,-1.073353386E1,1.197376823E1
1.902577565E1,-2.166818619E0,-1.296499825E1,1.361863518E1
1.907776895E1,-2.011190891E0,-1.101605797E1,9.593858719E0
1.912976217E1,-2.918621063E0,-9.749486923E0,7.058321953E0
1.918175553E1,-2.664827824E0,-1.002722263E1,6.854808807E0
1.923374925E1,-3.000026226E0,-1.009905148E1,5.973715782E0
1.928574324E1,-2.039922237E0,-9.955394745E0,4.936994553E0
1.933773656E1,-1.896265626E0,-1.028101635E1,5.286558628E0
1.938972999E1,-1.352765322E0,-1.002961731E1,4.795732498E0
1.944172345E1,-5.482889414E-1,-1.035284424E1,4.726298332E0
1.949372084E1,-8.140534163E-1,-1.094423008E1,4.063084126E0
1.954571883E1,-9.696813226E-1,-1.082691097E1,3.342407703E0
1.959771426E1,-1.845985889E0,-1.026186180E1,2.705530643E0
1.964970761E1,-2.614548206E0,-9.921875000E0,2.490045786E0
1.970170097E1,-3.423812866E0,-8.415876389E0,5.269798756E0
1.975369430E1,-6.976916790E0,-6.225114346E0,7.637736797E0
1.980568766E1,-1.186842060E1,-7.642525196E0,7.558725357E0
1.985768098E1,-7.374366283E0,-4.178009510E0,1.024989033E1
1.990967494E1,-7.450983047E0,-2.434977531E0,6.814105988E0
1.996166866E1,-2.614548206E0,8.092648983E-1,7.108602047E0
2.001366199E1,3.759011328E-1,3.567469358E0,2.786935806E0
2.006565531E1,9.002473354E-1,-6.823683381E-1,4.225894928E0
2.011764861E1,-2.162030220E0,-2.734261751E0,1.640078187E0
2.016964210E1,-5.518803596E0,-1.088437366E1,1.675992310E-1
2.022163532E1,-6.981705189E0,-1.025946712E1,-3.438178539E0
2.027362875E1,1.779664421E1,-3.909850836E0,6.818894863E0
2.032562307E1,-1.801691818E1,5.458946705E0,4.331243038E0
2.037761626E1,-1.654443860E0,-8.236305237E0,6.131737709E0
2.042960966E1,-1.352286434E1,-1.155955887E1,3.423812866E0
2.048160298E1,-1.919011307E1,-1.253163433E1,7.496474266E0
2.053359637E1,-1.667372894E1,-9.304151535E0,8.992896080E0
2.058559359E1,-1.688681984E1,-9.433443069E0,8.339259148E0
2.063759175E1,-1.273275375E1,-9.912297249E0,8.391933441E0
2.068958634E1,-1.243346882E1,-7.877163887E0,6.016812801E0
2.074157967E1,-7.987300873E0,-4.903474808E0,3.510006905E0
2.079357289E1,-3.280156374E0,-8.834874034E-1,5.363175869E-1
2.084556648E1,-1.714300752E0,8.858817071E-2,2.411034822E0
2.089755964E1,1.599375606E0,2.542719841E0,1.132491946E0
2.094955300E1,1.279261017E1,1.386285114E1,8.523618579E-1
2.100154640E1,2.600421906E1,2.655729675E1,3.438178539E0
2.105354055E1,1.000327969E1,7.333663940E0,1.849577332E1
2.110553394E1,1.178701496E1,-1.642951393E1,-1.555799770E1
2.115752736E1,-2.676080894E1,-1.047974110E1,1.472957897E1
2.120952059E1,2.853975534E0,-4.582642078E0,-5.839636326E0
