,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
104,1.55965412346e+18,-1.154040456,-9.979337692,1.436564922
105,1.55965412351e+18,-0.9936240315,-9.799766541,1.608952641
106,1.55965412356e+18,-0.7518022656,-9.598648071,1.690358043
107,1.55965412361e+18,-0.6009629965,-9.553156853,1.685569525
108,1.55965412367e+18,-0.6081457734,-9.689630508,1.644866824
109,1.55965412372e+18,-0.5985686779,-9.833286285,1.644866824
110,1.55965412377e+18,-0.59378016,-9.996097565,1.86514008
111,1.55965412382e+18,-0.4381522834,-9.452596664,1.410227895
112,1.55965412387e+18,-0.8499675393,-9.268238068,1.393467903
113,1.55965412393e+18,-1.494027495,-10.33368969,2.004008055
114,1.55965412398e+18,-1.058269501,-9.500482559,1.007989645
115,1.55965412403e+18,-0.2154847383,-9.253871918,1.168406129
116,1.55965412408e+18,-0.44533512,-10.00088596,2.118933201
117,1.55965412413e+18,-1.63289547,-8.794171333,0.8236305118
118,1.55965412419e+18,-1.185166001,-8.956981659,1.403045058
119,1.55965412424e+18,-0.7709565163,-10.07032013,2.16203022
120,1.55965412429e+18,-1.03911531,-9.888355255,1.501210332
121,1.55965412434e+18,-0.8044763207,-9.862017632,1.790917516
122,1.55965412439e+18,-1.290514112,-9.818921089,1.984853864
123,1.55965412445e+18,-1.532335877,-9.440625191,1.82204318
124,1.5596541245e+18,-1.142069101,-9.579493523,2.123721838
125,1.55965412455e+18,-0.9026415944,-9.620196342,1.989642382
126,1.5596541246e+18,-1.376708031,-9.596253395,1.831620216
127,1.55965412465e+18,-1.647261024,-9.60343647,1.738243461
128,1.55965412471e+18,-1.197137356,-9.613013268,1.788523316
129,1.55965412476e+18,-0.984046936,-9.52203083,1.814860344
130,1.55965412481e+18,-0.9553156495,-9.53639698,1.783734679
131,1.55965412486e+18,-0.9026415944,-9.431048393,2.01597929
132,1.55965412491e+18,-0.6751855016,-9.706390381,2.174001455
133,1.55965412497e+18,-0.9577099085,-10.02482891,3.102980137
134,1.55965412502e+18,-1.793311834,-9.86680603,3.955342054
135,1.55965412507e+18,-3.186779737,-9.665687561,3.885908127
136,1.55965412512e+18,-4.326454639,-9.21795845,4.438985348
137,1.55965412517e+18,-4.616161823,-8.229122162,4.395888329
138,1.55965412523e+18,-5.444581032,-8.152505875,3.9864676
139,1.55965412528e+18,-5.38711834,-7.328875065,4.151672363
140,1.55965412533e+18,-5.17163372,-7.40070343,4.249837875
141,1.55965412538e+18,-6.064698219,-6.696786404,3.526766777
142,1.55965412543e+18,-6.888328552,-6.941002846,3.129317284
