,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
347,1.55965473809e+18,-8.95219326,-6.217931747,4.491659641
348,1.55965473814e+18,-7.099024773,-10.78141975,-1.455719113
349,1.5596547382e+18,-4.70714426,-5.382329941,-0.8308133483
350,1.55965473825e+18,-2.490045786,1.723877907,-2.382303476
351,1.5596547383e+18,9.294574738,3.390293121,-9.996097565
352,1.55965473835e+18,12.7710619,6.265817165,-4.800520897
353,1.5596547384e+18,8.190814018,2.90664959,-3.747040033
354,1.55965473846e+18,-9.490905762,-9.110215187,18.96505165
355,1.55965473851e+18,-2.518777132,-24.72806931,13.0966835
356,1.55965473856e+18,-9.01923275,-25.29551315,19.4941864
357,1.55965473861e+18,-5.789356709,-10.23791885,8.557138443
358,1.55965473866e+18,-6.919454098,-6.517216206,8.990502357
359,1.55965473872e+18,-7.905895233,-5.23867321,7.221132755
360,1.55965473877e+18,-5.688796997,-8.365595818,5.643305779
361,1.55965473882e+18,-2.343995094,-4.970514297,5.803721905
362,1.55965473887e+18,-2.559479713,-3.217905283,3.557892323
363,1.55965473892e+18,-4.28575182,1.793311834,4.051113129
364,1.55965473898e+18,2.818061352,-0.241821751,-18.42155075
365,1.55965473903e+18,-0.8786988258,-0.6009629965,3.275367975
366,1.55965473908e+18,2.67201066,-0.8212362528,-4.625739098
367,1.55965473913e+18,-8.413481712,-6.917059898,11.19084072
368,1.55965473918e+18,1.836408734,-22.56125069,7.151699066
369,1.55965473924e+18,-7.561120033,-24.80708122,20.73920822
370,1.55965473929e+18,-7.034379482,-10.47734642,9.809344292
371,1.55965473934e+18,-7.498868465,-7.039167881,9.500482559
372,1.55965473939e+18,-8.375173569,-8.808537483,9.632167816
373,1.55965473944e+18,-6.605803967,-6.581861496,8.537983894
374,1.5596547395e+18,-7.443800449,-4.144489765,4.972908974
375,1.55965473955e+18,-6.44778204,-0.8691217303,5.480494976
376,1.5596547396e+18,-3.873936653,-0.6608198285,-0.2897072434
377,1.55965473965e+18,-1.03911531,0.9409499764,-2.9258039
378,1.5596547397e+18,2.485257149,1.053480864,-1.956122518
379,1.55965473976e+18,3.232270956,4.632921696,-5.248250484
380,1.55965473981e+18,4.034353256,1.29290843,-6.847625732
381,1.55965473986e+18,-1.721483588,-2.487651587,6.083852291
382,1.55965473991e+18,-12.55557728,-24.11274147,9.938634872
383,1.55965473996e+18,-7.161275864,-31.26444054,23.09517479
384,1.55965474002e+18,-6.732700825,-14.29142666,12.62261677
385,1.55965474007e+18,-8.487704277,-8.221940041,8.758256912
386,1.55965474012e+18,-8.722343445,-7.19000721,8.322499275
387,1.55965474017e+18,-9.567522049,-8.281796455,5.293741703
388,1.55965474022e+18,-9.986519814,-5.217124939,4.517996788
389,1.55965474028e+18,-7.649707794,-2.846792698,1.08221221
390,1.55965474033e+18,-7.168458939,-0.948132813,-0.9744698405
391,1.55965474038e+18,-0.06943397224,2.300898075,0.6871568561
392,1.55965474043e+18,4.60179615,1.877111435,-0.1412622184
393,1.55965474048e+18,6.469330311,4.64249897,-9.00726223
394,1.55965474054e+18,6.960156918,1.247417212,-0.1604164094
395,1.55965474059e+18,-1.240234375,2.552296877,5.760625362
396,1.55965474064e+18,2.916226625,-1.321639657,-3.938581944
397,1.55965474069e+18,-13.03922081,-37.88940048,15.05041122
398,1.55965474074e+18,-9.239506721,-22.8150444,20.61949539
399,1.55965474079e+18,-10.937047,-14.43508244,7.458166122
400,1.55965474085e+18,-12.41431522,-6.612987041,8.269824982
401,1.5596547409e+18,-10.32650757,-6.519610405,6.179623127
402,1.55965474095e+18,-7.625765324,-2.066259146,4.869955063
403,1.559654741e+18,-9.802161217,-0.3926610649,3.969707727
404,1.55965474105e+18,-1.527547359,-0.1053480953,0.1819648892
405,1.55965474111e+18,-2.856369734,6.06230402,0.1125309169
406,1.55965474116e+18,-5.408666611,3.991255999,-3.052700281
407,1.55965474121e+18,-7.304932594,2.157241583,0.1867534369
408,1.55965474126e+18,1.213897347,2.174001455,-6.895511627
409,1.55965474131e+18,9.426259995,1.508393168,-1.295302629
410,1.55965474137e+18,2.988054991,0.1316851079,1.067846537
411,1.55965474142e+18,-0.8978530765,-4.764606953,8.913885117
412,1.55965474147e+18,-12.10066509,-30.92206001,22.33140182
413,1.55965474152e+18,-18.90519333,-16.76471138,16.17093277
414,1.55965474157e+18,-18.15818024,-4.359974384,4.891503334
415,1.55965474163e+18,-11.77264881,-3.426207304,9.055147171
416,1.55965474168e+18,-9.601041794,-2.645673752,6.198777676
417,1.55965474173e+18,-8.731920242,-0.8140534163,4.977697372
418,1.55965474178e+18,-8.698400497,4.743058205,2.705530643
419,1.55965474183e+18,-3.536343813,3.146077156,3.0957973
420,1.55965474189e+18,-2.712713242,-0.464489311,2.449343204
421,1.55965474194e+18,-12.79739857,-8.008849144,13.10865498
422,1.55965474199e+18,-3.134105682,-0.6249057055,-2.710319042
423,1.55965474204e+18,3.974496126,-6.158074856,-9.095849991
424,1.55965474209e+18,-2.231464148,-6.148497581,3.220299721
425,1.55965474215e+18,4.034353256,2.935380936,-4.690384388
426,1.5596547422e+18,-1.405439258,-8.6888237,14.71042442
427,1.55965474225e+18,1.901054144,-30.23490143,19.10391808
428,1.5596547423e+18,-11.67208958,-18.97462845,17.49496651
429,1.55965474235e+18,-13.48216152,-0.8810931444,11.91391182
430,1.55965474241e+18,-15.36406136,-6.431022167,9.110215187
431,1.55965474246e+18,-12.60825157,-5.528380394,7.915472507
