,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
90,1.55965592873e+18,6.993676662,-9.553156853,4.905869007
91,1.55965592878e+18,8.978530884,-4.9609375,4.810098171
92,1.55965592884e+18,6.507638931,0.05985686928,6.110189438
93,1.55965592889e+18,5.820482254,2.415823221,5.377541065
94,1.55965592894e+18,5.834847927,-1.024749637,4.970514297
95,1.55965592899e+18,4.21631813,-0.2394274771,3.153259993
96,1.55965592904e+18,6.098217964,-0.299284339,3.984073162
97,1.5596559291e+18,3.277762175,-2.214704275,-1.75979197
98,1.55965592915e+18,0.4357580245,-6.890722752,5.008822918
99,1.5596559292e+18,10.94662476,-15.73996258,11.22675419
100,1.55965592925e+18,4.508419514,-23.2124939,0.8619389534
101,1.5596559293e+18,4.661653042,-8.547560692,2.90664959
102,1.55965592936e+18,4.597007751,-6.93621397,2.889889717
103,1.55965592941e+18,4.881926537,-8.312922478,2.624125242
104,1.55965592946e+18,8.775016785,-10.4222784,3.038334846
105,1.55965592951e+18,9.852440834,-8.296162605,3.325647593
106,1.55965592956e+18,8.327287674,-4.254626274,3.835628271
107,1.55965592962e+18,6.155680656,-4.034353256,3.354378939
108,1.55965592967e+18,6.771008968,-0.6177229285,5.830059052
109,1.55965592972e+18,-1.295302629,-2.255406857,1.39825654
110,1.55965592977e+18,-2.513988495,5.763019562,-2.315263748
111,1.55965592982e+18,-1.755003452,-5.226701736,1.872322917
112,1.55965592988e+18,9.445414543,-11.1405611,8.696005821
113,1.55965592993e+18,1.223474383,-13.86763954,1.860351562
114,1.55965592998e+18,13.14456844,-11.19084072,6.134131908
115,1.55965593003e+18,7.848433018,-11.31773663,4.656864643
116,1.55965593008e+18,8.135746002,-11.48294163,4.065478802
117,1.55965593014e+18,5.700768471,-9.771035194,3.055094719
118,1.55965593019e+18,7.381549358,-9.761458397,2.837215662
119,1.55965593024e+18,8.013637543,-8.102226257,2.006402254
120,1.55965593029e+18,7.910684109,-5.684008598,1.71908927
121,1.55965593034e+18,4.676018715,-6.907482624,0.9146129489
122,1.5596559304e+18,1.67599237,-5.262616158,-0.07661679387
123,1.55965593045e+18,-10.29298782,4.254626274,-7.518023014
124,1.5596559305e+18,-4.266597748,-0.7733507752,-0.2394274771
125,1.55965593055e+18,8.176448822,-26.54053688,9.62977314
126,1.5596559306e+18,3.196356773,-23.93795967,-0.612934351
127,1.55965593066e+18,9.222746849,-11.41350842,5.990475655
128,1.55965593071e+18,4.632921696,-9.253871918,6.464541912
129,1.55965593076e+18,6.095823765,-9.684841156,6.842837334
130,1.55965593081e+18,6.876357079,-6.433416367,6.718335152
131,1.55965593086e+18,3.960130453,-2.451737404,6.375953674
132,1.55965593092e+18,2.602576733,0.2322446555,6.34003973
133,1.55965593097e+18,2.56666255,-1.884294271,3.03115201
134,1.55965593102e+18,1.515576005,-2.77975297,-1.963305354
135,1.55965593107e+18,7.647313595,-4.213923454,0.9409499764
136,1.55965593112e+18,-4.029564381,-2.145270348,0.4788549542
137,1.55965593118e+18,8.05194664,-18.15339088,6.560312748
138,1.55965593123e+18,7.537177086,-12.36164093,3.687183142
139,1.55965593128e+18,10.19242764,-11.88996887,3.198751211
140,1.55965593133e+18,9.115004539,-11.21478367,7.201978683
141,1.55965593138e+18,6.641718388,-7.515628815,3.905062199
142,1.55965593144e+18,10.12778282,-8.810931206,5.593026161
143,1.55965593149e+18,10.62339687,-9.924268723,3.079037428
144,1.55965593154e+18,11.61223316,-6.852414608,1.917814136
145,1.55965593159e+18,8.023215294,0.3806896806,3.792531252
146,1.55965593164e+18,3.37113905,2.351177931,3.270579338
147,1.5596559317e+18,1.0606637,-2.174001455,4.03195858
148,1.55965593175e+18,-5.485283375,-4.0702672,-0.5674431324
149,1.5596559318e+18,-10.41030693,-6.390319347,3.304099321
150,1.55965593185e+18,0.2250618339,-7.999272346,5.49246645
151,1.5596559319e+18,1.90823698,-12.58909702,4.225894928
152,1.55965593196e+18,3.691971779,-21.77353477,5.923435688
153,1.55965593201e+18,6.337645531,-10.50368404,8.300951004
154,1.55965593206e+18,7.063110828,-9.869200706,9.318517685
155,1.55965593211e+18,5.408666611,-11.06873226,6.428627968
156,1.55965593216e+18,8.238699913,-8.775016785,6.794951916
157,1.55965593222e+18,6.715940952,-6.991282463,6.265817165
158,1.55965593227e+18,3.919427872,-6.208354473,4.608979225
159,1.55965593232e+18,1.778946161,-6.560312748,1.867534399
160,1.55965593237e+18,1.750214934,-4.819674969,2.837215662
161,1.55965593242e+18,10.65691757,-1.644866824,9.67047596
162,1.55965593247e+18,-7.855615616,7.632947922,-3.354378939
163,1.55965593253e+18,0.05985686928,-4.877137661,2.437371731
164,1.55965593258e+18,15.38560963,-22.14943695,15.49814129
165,1.55965593263e+18,5.138113976,-18.7950573,-0.5578660369
166,1.55965593268e+18,9.158101082,-10.33129597,6.035966873
167,1.55965593273e+18,6.059909344,-7.577879906,5.315289974
168,1.55965593279e+18,6.450176239,-8.365595818,4.640104771
169,1.55965593284e+18,7.740690231,-8.909096718,5.990475655
170,1.55965593289e+18,5.585843086,-7.134938717,6.009629726
171,1.55965593294e+18,3.340013266,-2.968900681,4.525179386
172,1.55965593299e+18,3.181991339,0.8954587579,5.219519138
173,1.55965593305e+18,7.925049782,1.424593568,7.12296772
174,1.5596559331e+18,10.28341007,0.3591412306,-0.6919454336
175,1.55965593315e+18,0.277735889,1.170800328,-1.656838179
176,1.5596559332e+18,0.04549122229,-2.662433624,2.399063349
177,1.55965593325e+18,8.224333763,-8.808537483,8.339259148
178,1.5596559333e+18,6.474119186,-14.10467243,8.672063828
179,1.55965593336e+18,6.296942711,-16.88921356,0.6536370516
180,1.55965593341e+18,7.54914856,-10.02482891,8.909096718
181,1.55965593346e+18,5.913858891,-9.35203743,7.151699066
182,1.55965593351e+18,6.454965115,-9.196409225,5.401484013
183,1.55965593356e+18,7.300143719,-7.462954521,5.164450645
184,1.55965593362e+18,7.561120033,-5.542746067,3.093403101
185,1.55965593367e+18,4.841223717,-1.405439258,5.011217117
186,1.55965593372e+18,6.179623127,-3.208328247,3.045517445
187,1.55965593377e+18,6.749460697,-5.142902374,-1.465296149
188,1.55965593382e+18,1.984853864,-2.985660791,-1.355159521
189,1.55965593388e+18,2.207521439,-0.02633702382,2.731867552
190,1.55965593393e+18,4.956148624,-2.832427025,1.764580488
191,1.55965593398e+18,4.043930054,-14.81816673,8.70079422
192,1.55965593403e+18,12.96260357,-16.46063995,7.154093266
193,1.55965593408e+18,1.766974807,-10.42946148,7.113390446
194,1.55965593414e+18,9.818921089,-9.088666916,8.844450951
195,1.55965593419e+18,5.576265812,-9.399923325,5.798933506
196,1.55965593424e+18,9.761458397,-9.210775375,6.984099388
197,1.55965593429e+18,8.511647224,-6.383136749,5.075862408
198,1.55965593434e+18,8.028003693,-2.391880512,3.996044636
199,1.5596559344e+18,5.142902374,-2.284138203,1.573038578
200,1.55965593445e+18,3.318464994,-2.774964571,0.1460507661
201,1.5596559345e+18,-2.0351336,-3.895485163,-1.237840056
202,1.55965593455e+18,-4.640104771,-1.101366401,0.7278595567
203,1.5596559346e+18,-1.527547359,-1.467690468,0.06225114316
204,1.55965593466e+18,7.154093266,-15.60348892,10.79578495
205,1.55965593471e+18,4.913052082,-19.57319641,3.213116884
206,1.55965593476e+18,11.40871906,-12.4262867,5.930618763
207,1.55965593481e+18,6.615381241,-9.893143654,6.174834728
208,1.55965593486e+18,5.425426483,-7.927443981,4.726298332
209,1.55965593492e+18,8.111803055,-9.110215187,4.843617916
210,1.55965593497e+18,7.33366394,-8.502069473,3.656057596
211,1.55965593502e+18,6.905088425,-8.107014656,3.016786337
212,1.55965593507e+18,3.88111949,-3.586623669,1.568249941
213,1.55965593512e+18,1.118126392,-0.7278595567,1.154040456
214,1.55965593518e+18,0.5602602959,1.256994247,1.762186289
215,1.55965593523e+18,8.384750366,-4.798126698,-2.736656189
216,1.55965593528e+18,-2.327235222,2.071047783,2.094990492
217,1.55965593533e+18,15.89559078,-15.62982559,13.30259037
218,1.55965593538e+18,3.950553417,-20.84216309,-1.88668859
219,1.55965593544e+18,7.089447498,-11.29858303,2.937775135
220,1.55965593549e+18,6.268211365,-8.420664787,3.502824068
221,1.55965593554e+18,4.312088966,-8.64812088,3.067065954
222,1.55965593559e+18,5.964138508,-8.791776657,4.089421272
223,1.55965593564e+18,5.715134144,-6.972128391,3.778165579
224,1.5596559357e+18,3.680000305,-6.531581879,1.582615614
225,1.55965593575e+18,2.030344963,-4.958543301,2.786935806
226,1.5596559358e+18,9.301757812,-8.511647224,16.80780983
227,1.55965593585e+18,-1.733454943,3.193962574,0.7901107073
228,1.5596559359e+18,0.7901107073,-0.09577099234,3.725491524
229,1.55965593596e+18,9.749486923,-12.35685253,8.724737167
230,1.55965593601e+18,3.677606106,-14.88041782,-4.345608711
231,1.55965593606e+18,7.860404015,-12.43586349,3.332830429
232,1.55965593611e+18,4.60179615,-11.43026829,4.118152618
233,1.55965593616e+18,4.683201313,-10.90352726,3.395081758
234,1.55965593622e+18,3.419024467,-9.170072556,2.166818619
235,1.55965593627e+18,5.839636326,-7.960963726,2.327235222
236,1.55965593632e+18,5.959350109,-5.861184597,-0.0574625954
237,1.55965593637e+18,4.711932659,-2.382303476,0.8978530765
238,1.55965593642e+18,3.900273561,-2.662433624,3.565075159
239,1.55965593648e+18,0.9122186899,-1.728666425,8.564320564
240,1.55965593653e+18,3.737462997,-5.411061287,4.738269806
241,1.55965593658e+18,5.360781193,-6.450176239,4.716721535
242,1.55965593663e+18,7.810124397,-19.87008667,7.707170486
243,1.55965593668e+18,0.4956148863,-16.56119919,-2.786935806
244,1.55965593674e+18,5.073468208,-10.95620155,4.529967785
245,1.55965593679e+18,3.682394743,-12.40234375,0.8475732803
246,1.55965593684e+18,2.739050388,-12.20122433,1.498816013
247,1.55965593689e+18,4.980091572,-9.850046158,3.433390141
248,1.55965593694e+18,4.939388752,-6.059909344,3.122134447
249,1.559655937e+18,4.00562191,-3.565075159,2.964112282
250,1.55965593705e+18,2.583422422,-1.034326673,1.953728199
251,1.5596559371e+18,-2.791724443,0.2035133541,1.517970204
252,1.55965593715e+18,-2.030344963,1.699935079,-2.655250788
253,1.5596559372e+18,12.06235695,-12.68965626,12.7183876
254,1.55965593726e+18,4.17800951,-16.8437233,2.207521439
255,1.55965593731e+18,8.631361008,-13.29780197,2.899466753
256,1.55965593736e+18,1.61134696,-13.55638409,0.964892745
257,1.55965593741e+18,4.838829517,-13.13259697,1.525153041
258,1.55965593746e+18,5.636122704,-11.65293503,0.7685621977
259,1.55965593752e+18,7.290566921,-5.506832123,2.35596633
260,1.55965593757e+18,4.996851444,-1.347976685,1.946545362
261,1.55965593762e+18,3.950553417,1.635289669,5.181210518
262,1.55965593767e+18,3.083826065,3.136499882,4.039141655
263,1.55965593772e+18,-3.624932051,0.1125309169,2.075836182
264,1.55965593778e+18,2.145270348,-13.28343678,-5.085439682
265,1.55965593783e+18,-1.508393168,-4.089421272,2.236252785
266,1.55965593788e+18,12.10305882,-22.41041183,9.658504486
267,1.55965593793e+18,-3.687183142,-20.95708656,-2.205127001
268,1.55965593798e+18,7.575485706,-11.4949131,4.733481407
269,1.55965593804e+18,4.932206154,-10.8293047,4.685595989
270,1.55965593809e+18,5.913858891,-8.849239349,4.297723293
271,1.55965593814e+18,8.080677032,-7.350423813,4.656864643
272,1.55965593819e+18,8.889942169,-5.470917702,4.831646442
273,1.55965593824e+18,6.390319347,-2.367937803,5.281770229
274,1.5596559383e+18,3.433390141,-2.059076309,3.409447432
275,1.55965593835e+18,1.103760719,-1.625712633,0.6823683381
276,1.5596559384e+18,0.05985686928,0.3495641351,-1.407833576
277,1.55965593845e+18,-4.582642078,-13.59229851,8.521224022
278,1.5596559385e+18,3.397475958,-11.45181656,4.302511692
279,1.55965593856e+18,12.23474407,-15.50532341,13.76947403
280,1.55965593861e+18,1.362342358,-19.12307358,-3.75422287
281,1.55965593866e+18,7.158881664,-10.70959091,6.253845692
282,1.55965593871e+18,7.948992252,-8.861210823,5.463735104
283,1.55965593876e+18,6.579467297,-8.669669151,3.799714088
284,1.55965593882e+18,7.642525196,-8.255459785,3.682394743
285,1.55965593887e+18,6.905088425,-8.061523438,2.830032825
286,1.55965593892e+18,6.337645531,-6.438204765,3.797319889
287,1.55965593897e+18,2.942563772,-3.105374336,1.40065074
288,1.55965593902e+18,0.8284190893,0.5794144869,5.190787792
289,1.55965593908e+18,-3.081431627,8.834874153,-4.692778587
290,1.55965593913e+18,-5.523591995,-1.022355318,-0.1340793967
291,1.55965593918e+18,16.37684059,-17.74875832,15.61785412
292,1.55965593923e+18,-4.173221111,-18.44788742,-3.87872529
293,1.55965593928e+18,11.5332222,-12.9266901,5.420638084
294,1.55965593934e+18,7.199584484,-9.10063839,5.619362831
295,1.55965593939e+18,4.877137661,-9.22992897,4.546727657
296,1.55965593944e+18,8.214756966,-8.360807419,5.391906738
297,1.55965593949e+18,7.61379385,-7.170853138,5.303318501
298,1.55965593954e+18,5.844424725,-1.968093872,5.626545906
299,1.5596559396e+18,1.841197371,1.848380208,4.132518291
300,1.55965593965e+18,0.8308133483,-2.360754967,2.995237827
301,1.5596559397e+18,6.579467297,-4.03195858,1.795706153
302,1.55965593975e+18,-3.227482557,-0.5219519138,-1.563461423
303,1.5596559398e+18,0.629694283,-3.689577579,1.630501151
304,1.55965593986e+18,12.36882401,-10.87240219,9.864412308
305,1.55965593991e+18,8.669669151,-14.12622166,7.288172722
306,1.55965593996e+18,8.643332481,-13.77426338,3.854782343
307,1.55965594001e+18,9.251478195,-8.537983894,6.083852291
308,1.55965594006e+18,6.701575279,-8.207573891,4.956148624
309,1.55965594012e+18,8.585869789,-8.025609016,5.104593754
310,1.55965594017e+18,8.526012421,-6.536370277,4.764606953
311,1.55965594022e+18,6.526793003,-4.769395351,4.783761024
312,1.55965594027e+18,5.997658253,-3.253819466,2.58581686
313,1.55965594032e+18,2.059076309,-4.211529255,0.668002665
314,1.55965594038e+18,10.86761379,-13.47258472,3.890696526
315,1.55965594043e+18,-5.825270653,12.80218697,-5.482889175
316,1.55965594048e+18,3.775771379,-12.23235035,11.01366425
317,1.55965594053e+18,11.8875742,-19.21644974,11.77025509
318,1.55965594058e+18,5.159662247,-14.98816013,6.97691679
319,1.55965594064e+18,4.589824677,-11.51167297,8.832479477
320,1.55965594069e+18,4.249837875,-9.414288521,7.211555958
321,1.55965594074e+18,5.473312378,-7.86758709,6.596227169
322,1.55965594079e+18,5.581054688,-6.893116951,5.789356709
323,1.55965594084e+18,4.122941017,-5.399089813,4.185192585
324,1.5596559409e+18,4.999245644,-5.66485405,2.432583094
325,1.55965594095e+18,4.051113129,-1.084606528,1.233051538
326,1.559655941e+18,2.868341208,0.5291347504,-2.411034822
327,1.55965594105e+18,2.245829821,0.2873129845,5.904281616
328,1.5596559411e+18,-0.5818088055,-0.6991282701,0.8164477348
329,1.55965594116e+18,2.145270348,-8.133351326,6.071880817
330,1.55965594121e+18,10.20679379,-13.72637749,10.70240879
331,1.55965594126e+18,13.4318819,-16.4558506,7.427040577
332,1.55965594131e+18,8.099831581,-10.36002731,7.491685867
333,1.55965594136e+18,5.341627121,-8.75586319,5.971321583
334,1.55965594142e+18,5.59781456,-9.433443069,5.930618763
335,1.55965594147e+18,7.762238979,-9.115004539,6.289760113
336,1.55965594152e+18,5.734288216,-7.235498428,5.55711174
337,1.55965594157e+18,3.512401104,-4.558699131,3.385504484
338,1.55965594162e+18,2.063864946,-2.937775135,1.970488191
339,1.55965594168e+18,-0.2274561077,-2.085413456,0.7877163887
340,1.55965594173e+18,6.198777676,0.6727912426,4.067873001
341,1.55965594178e+18,0.3615354896,-3.644086361,1.939362645
342,1.55965594183e+18,3.205934048,-8.956981659,8.956981659
343,1.55965594188e+18,6.177228928,-10.39833546,4.932206154
344,1.55965594194e+18,11.26266861,-18.44788742,7.266623974
345,1.55965594199e+18,8.391933441,-11.65772438,8.032792091
346,1.55965594204e+18,6.941002846,-8.190814018,5.741470814
347,1.55965594209e+18,7.714353561,-9.677659035,5.758230686
348,1.55965594214e+18,10.8293047,-10.21397591,4.206740856
349,1.5596559422e+18,9.847652435,-8.411087036,5.128536701
350,1.55965594225e+18,4.800520897,-2.135693073,1.903448462
351,1.5596559423e+18,1.101366401,0.5530774593,-1.036720991
352,1.55965594235e+18,2.583422422,-1.544307232,-1.596981287
353,1.5596559424e+18,-4.929811954,-2.432583094,-5.854001999
354,1.55965594246e+18,4.625739098,-14.18368435,-6.172440529
355,1.55965594251e+18,0.907430172,-14.35128307,11.1597147
356,1.55965594256e+18,9.893143654,-21.02412796,9.035993576
357,1.55965594261e+18,9.577098846,-12.86204433,7.031985283
358,1.55965594266e+18,5.91625309,-11.4997015,6.548341751
359,1.55965594272e+18,5.585843086,-10.49650097,5.080651283
360,1.55965594277e+18,5.494860649,-9.316123009,4.352791786
361,1.55965594282e+18,6.660872459,-7.12296772,3.055094719
362,1.55965594287e+18,6.522004604,-3.900273561,5.746259689
363,1.55965594292e+18,6.292154312,1.558672905,6.361588001
364,1.55965594298e+18,10.02004051,-0.01436564885,5.231490612
365,1.55965594303e+18,7.209161282,-2.14287591,2.533142805
366,1.55965594308e+18,-3.615355015,-0.1221080124,-1.501210332
367,1.55965594313e+18,-2.810878515,3.193962574,-1.529941559
368,1.55965594318e+18,2.60736537,-4.101392746,3.500429869
369,1.55965594324e+18,5.751048088,-14.01608467,11.60026169
370,1.55965594329e+18,10.12299347,-19.18292999,6.239480019
371,1.55965594334e+18,6.964945316,-12.41670895,2.202732801
372,1.55965594339e+18,6.294548512,-10.60424328,5.255433083
373,1.55965594344e+18,6.541158676,-8.971347809,4.767001152
374,1.5596559435e+18,8.557138443,-6.900300026,4.206740856
375,1.55965594355e+18,7.982511997,-3.703943014,5.288952827
376,1.5596559436e+18,6.840443134,-1.388679385,4.486870766
377,1.55965594365e+18,7.031985283,0.3208328187,3.287339211
378,1.5596559437e+18,5.224307537,-0.7350423932,3.028757572
379,1.55965594376e+18,1.817254543,-2.842004299,0.8643332124
380,1.55965594381e+18,0.3806896806,-1.221080184,0.5698373914
381,1.55965594386e+18,1.075029373,-8.387145042,-0.2681587934
382,1.55965594391e+18,3.790137053,-12.7183876,7.156487465
383,1.55965594396e+18,10.48213482,-15.0528059,3.442967176
384,1.55965594402e+18,8.818114281,-14.52367115,4.343214512
385,1.55965594407e+18,7.747873306,-10.32411289,7.192401409
386,1.55965594412e+18,7.302538395,-8.415876389,4.321666241
387,1.55965594417e+18,7.817307472,-10.55635738,4.49644804
388,1.55965594422e+18,9.086273193,-8.092648506,3.213116884
